frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
43879,23:40.000,23:40.008,3,1386.0,788.0,1557.0,1007.0,2014.0,671.0,2223.0,932.0,908.0,644.0,1059.0,850.0,,,,
43894,23:40.500,23:40.508,3,1916.0,722.0,2115.0,976.0,1314.0,829.0,1482.0,1047.0,841.0,684.0,997.0,894.0,,,,
43909,23:41.000,23:41.008,3,2057.0,627.0,2278.0,896.0,1407.0,770.0,1577.0,985.0,942.0,637.0,1094.0,846.0,,,,
43924,23:41.500,23:41.510,3,2009.0,644.0,2220.0,904.0,1360.0,777.0,1530.0,996.0,903.0,647.0,1057.0,856.0,,,,
43939,23:42.000,23:42.010,3,1464.0,743.0,1641.0,964.0,2150.0,592.0,2389.0,870.0,1000.0,616.0,1153.0,822.0,,,,
43954,23:42.500,23:42.510,3,1463.0,746.0,1638.0,964.0,2151.0,600.0,2388.0,874.0,1003.0,618.0,1156.0,832.0,,,,
43969,23:43.000,23:43.010,3,1465.0,774.0,1641.0,993.0,2169.0,627.0,2405.0,899.0,1013.0,641.0,1164.0,843.0,,,,
43984,23:43.500,23:43.510,3,1426.0,792.0,1599.0,1018.0,2116.0,644.0,2346.0,914.0,965.0,651.0,1113.0,865.0,,,,
43999,23:44.000,23:44.010,3,1433.0,758.0,1607.0,982.0,2121.0,603.0,2353.0,872.0,963.0,622.0,1114.0,830.0,,,,
44014,23:44.500,23:44.510,3,2106.0,595.0,2336.0,867.0,1426.0,744.0,1600.0,969.0,955.0,614.0,1106.0,824.0,,,,
44029,23:45.000,23:45.010,3,2107.0,596.0,2341.0,867.0,1432.0,747.0,1607.0,971.0,959.0,620.0,1112.0,828.0,,,,
44044,23:45.500,23:45.510,3,2137.0,587.0,2376.0,872.0,1450.0,745.0,1623.0,969.0,975.0,615.0,1128.0,824.0,,,,
44059,23:46.000,23:46.012,3,2123.0,562.0,2359.0,854.0,1439.0,716.0,1612.0,939.0,962.0,597.0,1112.0,805.0,,,,
44074,23:46.500,23:46.512,3,1972.0,708.0,2181.0,976.0,1333.0,840.0,1500.0,1061.0,858.0,717.0,1013.0,921.0,,,,
44089,23:47.000,23:47.012,3,1387.0,751.0,1555.0,975.0,2049.0,606.0,2273.0,881.0,909.0,609.0,1058.0,815.0,,,,
44104,23:47.500,23:47.512,3,1956.0,675.0,2164.0,943.0,1329.0,819.0,1497.0,1041.0,836.0,687.0,989.0,890.0,,,,
44119,23:48.000,23:48.012,3,1408.0,785.0,1578.0,1011.0,2062.0,638.0,2285.0,917.0,918.0,656.0,1069.0,859.0,,,,
44134,23:48.500,23:48.512,3,1423.0,797.0,1593.0,1020.0,2086.0,659.0,2310.0,937.0,937.0,660.0,1085.0,864.0,,,,
44149,23:49.000,23:49.012,3,2033.0,648.0,2249.0,929.0,1385.0,802.0,1550.0,1021.0,903.0,654.0,1051.0,865.0,,,,
44164,23:49.500,23:49.512,3,2005.0,607.0,2222.0,882.0,1346.0,759.0,1514.0,982.0,883.0,624.0,1037.0,827.0,,,,
44179,23:50.000,23:50.013,3,2029.0,613.0,2246.0,890.0,1374.0,769.0,1541.0,995.0,909.0,639.0,1060.0,838.0,,,,
44194,23:50.500,23:50.513,3,2025.0,617.0,2242.0,891.0,1376.0,775.0,1543.0,998.0,908.0,645.0,1058.0,848.0,,,,
44209,23:51.000,23:51.013,3,2028.0,620.0,2247.0,898.0,1378.0,781.0,1545.0,1001.0,910.0,652.0,1060.0,856.0,,,,
44224,23:51.500,23:51.513,3,2019.0,636.0,2237.0,913.0,1366.0,786.0,1533.0,1009.0,899.0,662.0,1051.0,868.0,,,,
