frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
16524,09:10.500,09:10.532,1,1444.0,681.0,1582.0,859.0
16539,09:11.000,09:11.032,1,1449.0,654.0,1588.0,826.0
16554,09:11.500,09:11.532,1,1459.0,641.0,1598.0,813.0
16569,09:12.000,09:12.032,1,1443.0,644.0,1583.0,824.0
16584,09:12.500,09:12.532,1,1403.0,637.0,1541.0,807.0
16599,09:13.000,09:13.032,1,1435.0,605.0,1576.0,786.0
16614,09:13.500,09:13.532,1,1415.0,624.0,1552.0,799.0
16629,09:14.000,09:14.032,1,1438.0,674.0,1578.0,850.0
16643,09:14.500,09:14.500,1,1336.0,719.0,1471.0,889.0
16658,09:15.000,09:15.000,1,1221.0,634.0,1354.0,806.0
16673,09:15.500,09:15.500,1,1255.0,645.0,1386.0,812.0
16688,09:16.000,09:16.000,1,1263.0,652.0,1396.0,821.0
16703,09:16.500,09:16.500,1,1270.0,666.0,1404.0,832.0
16718,09:17.000,09:17.000,1,1294.0,700.0,1428.0,867.0
16733,09:17.500,09:17.500,1,1389.0,736.0,1527.0,915.0
16748,09:18.000,09:18.000,1,1481.0,746.0,1623.0,932.0
16763,09:18.500,09:18.502,1,1475.0,827.0,1618.0,1013.0
16779,09:19.000,09:19.027,1,1505.0,858.0,1649.0,1038.0
16794,09:19.500,09:19.527,1,1519.0,957.0,1668.0,1141.0
16809,09:20.000,09:20.027,1,1545.0,806.0,1693.0,989.0
16824,09:20.500,09:20.527,1,1092.0,1001.0,1229.0,1169.0
16839,09:21.000,09:21.027,1,1273.0,1014.0,1412.0,1184.0
16854,09:21.500,09:21.527,1,1455.0,931.0,1602.0,1105.0
16869,09:22.000,09:22.027,1,1407.0,883.0,1550.0,1061.0
16884,09:22.500,09:22.528,1,1446.0,880.0,1592.0,1062.0
16899,09:23.000,09:23.028,1,1334.0,933.0,1476.0,1106.0
16914,09:23.500,09:23.528,1,1368.0,934.0,1511.0,1112.0
16929,09:24.000,09:24.028,1,1340.0,901.0,1477.0,1085.0
16944,09:24.500,09:24.528,1,1299.0,743.0,1436.0,921.0
16959,09:25.000,09:25.028,1,1282.0,679.0,1419.0,856.0
16974,09:25.500,09:25.528,1,1282.0,724.0,1417.0,902.0
16989,09:26.000,09:26.028,1,1274.0,739.0,1411.0,912.0
17004,09:26.500,09:26.530,1,1313.0,756.0,1448.0,932.0
17019,09:27.000,09:27.030,1,1305.0,839.0,1442.0,1014.0
17034,09:27.500,09:27.530,1,1269.0,755.0,1407.0,926.0
17049,09:28.000,09:28.030,1,1281.0,762.0,1415.0,933.0
17064,09:28.500,09:28.530,1,1291.0,759.0,1427.0,932.0
17079,09:29.000,09:29.030,1,1313.0,830.0,1452.0,1007.0
17094,09:29.500,09:29.530,1,1321.0,795.0,1457.0,976.0
17109,09:30.000,09:30.030,1,1356.0,784.0,1496.0,954.0
17124,09:30.500,09:30.532,1,1373.0,803.0,1511.0,973.0
17139,09:31.000,09:31.032,1,1500.0,788.0,1647.0,969.0
17154,09:31.500,09:31.532,1,1477.0,766.0,1621.0,943.0
17169,09:32.000,09:32.032,1,1454.0,796.0,1596.0,973.0
17184,09:32.500,09:32.532,1,1446.0,904.0,1589.0,1078.0
17199,09:33.000,09:33.032,1,1521.0,1311.0,1676.0,1502.0
17214,09:33.500,09:33.532,1,1454.0,1102.0,1600.0,1291.0
17229,09:34.000,09:34.032,1,1523.0,1031.0,1669.0,1207.0
17243,09:34.500,09:34.500,1,1519.0,1039.0,1664.0,1220.0
17258,09:35.000,09:35.000,1,1640.0,1061.0,1795.0,1250.0
17273,09:35.500,09:35.500,1,1259.0,913.0,1393.0,1085.0
17288,09:36.000,09:36.000,1,1195.0,712.0,1328.0,887.0
17303,09:36.500,09:36.500,1,1279.0,953.0,1413.0,1121.0
17318,09:37.000,09:37.000,1,1389.0,1072.0,1530.0,1258.0
17333,09:37.500,09:37.500,1,1407.0,1042.0,1546.0,1224.0
17348,09:38.000,09:38.000,1,1405.0,1025.0,1543.0,1205.0
17364,09:38.500,09:38.527,1,1391.0,1031.0,1529.0,1204.0
17379,09:39.000,09:39.027,1,1365.0,1007.0,1501.0,1182.0
17394,09:39.500,09:39.527,1,1366.0,1036.0,1504.0,1211.0
17409,09:40.000,09:40.027,1,1378.0,973.0,1517.0,1154.0
17424,09:40.500,09:40.527,1,1423.0,1028.0,1564.0,1207.0
17439,09:41.000,09:41.027,1,1460.0,1074.0,1604.0,1255.0
17454,09:41.500,09:41.527,1,1383.0,1034.0,1522.0,1212.0
17469,09:42.000,09:42.027,1,1390.0,1016.0,1528.0,1188.0
17484,09:42.500,09:42.528,1,1384.0,1041.0,1524.0,1215.0
17499,09:43.000,09:43.028,1,1378.0,1019.0,1513.0,1194.0
17514,09:43.500,09:43.528,1,1377.0,999.0,1513.0,1175.0
17529,09:44.000,09:44.028,1,1381.0,1027.0,1519.0,1201.0
17544,09:44.500,09:44.528,1,1381.0,1005.0,1517.0,1178.0
17559,09:45.000,09:45.028,1,1383.0,997.0,1521.0,1172.0
17574,09:45.500,09:45.528,1,1370.0,989.0,1507.0,1163.0
17589,09:46.000,09:46.028,1,1317.0,988.0,1454.0,1172.0
17604,09:46.500,09:46.530,1,1297.0,985.0,1432.0,1168.0
17619,09:47.000,09:47.030,1,1315.0,1016.0,1452.0,1195.0
17634,09:47.500,09:47.530,1,1346.0,994.0,1481.0,1165.0
17649,09:48.000,09:48.030,1,1316.0,870.0,1449.0,1047.0
17664,09:48.500,09:48.530,1,1165.0,1015.0,1299.0,1184.0
17679,09:49.000,09:49.030,1,1127.0,967.0,1265.0,1132.0
17694,09:49.500,09:49.530,1,1200.0,1002.0,1335.0,1174.0
17709,09:50.000,09:50.030,1,1314.0,914.0,1449.0,1089.0
17724,09:50.500,09:50.532,1,1586.0,946.0,1735.0,1121.0
17739,09:51.000,09:51.032,1,1461.0,866.0,1601.0,1038.0
17754,09:51.500,09:51.532,1,1461.0,921.0,1603.0,1101.0
17769,09:52.000,09:52.032,1,1361.0,957.0,1498.0,1137.0
17784,09:52.500,09:52.532,1,1369.0,926.0,1506.0,1096.0
17800,09:53.000,09:53.032,1,1449.0,885.0,1589.0,1056.0
17815,09:53.500,09:53.532,1,1474.0,918.0,1615.0,1098.0
17830,09:54.000,09:54.032,1,1460.0,862.0,1602.0,1034.0
17844,09:54.500,09:54.500,1,1426.0,954.0,1565.0,1128.0
17859,09:55.000,09:55.000,1,1436.0,906.0,1574.0,1081.0
17874,09:55.500,09:55.500,1,1410.0,916.0,1548.0,1086.0
17889,09:56.000,09:56.000,1,1413.0,903.0,1555.0,1072.0
17904,09:56.500,09:56.500,1,1423.0,922.0,1565.0,1100.0
17919,09:57.000,09:57.000,1,1420.0,934.0,1562.0,1118.0
17934,09:57.500,09:57.500,1,1419.0,935.0,1559.0,1112.0
17949,09:58.000,09:58.000,1,1383.0,1022.0,1522.0,1192.0
17965,09:58.500,09:58.527,1,1616.0,970.0,1766.0,1155.0
17980,09:59.000,09:59.027,1,1403.0,906.0,1542.0,1073.0
17995,09:59.500,09:59.527,1,1174.0,889.0,1312.0,1055.0
18010,10:00.000,10:00.027,1,1053.0,938.0,1193.0,1103.0
18025,10:00.500,10:00.527,1,1219.0,986.0,1353.0,1161.0
18040,10:01.000,10:01.027,1,1239.0,956.0,1374.0,1128.0
18055,10:01.500,10:01.527,1,1179.0,942.0,1314.0,1110.0
18070,10:02.000,10:02.027,1,1260.0,928.0,1394.0,1101.0
18086,10:02.500,10:02.528,1,1310.0,912.0,1447.0,1087.0
18101,10:03.000,10:03.028,1,1306.0,900.0,1445.0,1071.0
18116,10:03.500,10:03.528,1,1305.0,918.0,1442.0,1088.0
18131,10:04.000,10:04.028,1,1368.0,997.0,1505.0,1166.0
18146,10:04.500,10:04.528,1,1535.0,1073.0,1682.0,1262.0
18161,10:05.000,10:05.028,1,1562.0,958.0,1706.0,1141.0
18176,10:05.500,10:05.528,1,1527.0,922.0,1669.0,1101.0
18191,10:06.000,10:06.030,1,1462.0,992.0,1602.0,1169.0
18206,10:06.500,10:06.530,1,1249.0,1019.0,1385.0,1187.0
18221,10:07.000,10:07.030,1,1335.0,1018.0,1473.0,1196.0
18237,10:07.500,10:07.530,1,1361.0,1035.0,1501.0,1221.0
18252,10:08.000,10:08.030,1,1366.0,1027.0,1503.0,1202.0
18267,10:08.500,10:08.530,1,1383.0,932.0,1519.0,1103.0
18282,10:09.000,10:09.030,1,1329.0,964.0,1468.0,1140.0
18297,10:09.500,10:09.530,1,1367.0,906.0,1505.0,1073.0
18312,10:10.000,10:10.032,1,1358.0,913.0,1494.0,1090.0
18327,10:10.500,10:10.532,1,1434.0,1060.0,1578.0,1243.0
18342,10:11.000,10:11.032,1,1417.0,1070.0,1560.0,1253.0
18357,10:11.500,10:11.532,1,1481.0,931.0,1624.0,1106.0
18372,10:12.000,10:12.032,1,1411.0,971.0,1551.0,1149.0
18387,10:12.500,10:12.532,1,1415.0,992.0,1553.0,1167.0
18402,10:13.000,10:13.032,1,1415.0,995.0,1554.0,1168.0
18417,10:13.500,10:13.532,1,1416.0,963.0,1559.0,1142.0
18432,10:14.000,10:14.032,1,1411.0,1008.0,1550.0,1185.0
18446,10:14.500,10:14.500,1,1430.0,876.0,1569.0,1053.0
18461,10:15.000,10:15.000,1,1406.0,937.0,1545.0,1116.0
18476,10:15.500,10:15.500,1,1407.0,962.0,1546.0,1137.0
18491,10:16.000,10:16.000,1,1417.0,961.0,1558.0,1137.0
18506,10:16.500,10:16.500,1,1402.0,970.0,1539.0,1146.0
18522,10:17.000,10:17.025,1,1399.0,968.0,1538.0,1144.0
18537,10:17.500,10:17.525,1,1397.0,965.0,1538.0,1146.0
18552,10:18.000,10:18.025,1,1398.0,967.0,1538.0,1145.0
18567,10:18.500,10:18.527,1,1403.0,973.0,1541.0,1145.0
18582,10:19.000,10:19.027,1,1423.0,1008.0,1562.0,1185.0
18597,10:19.500,10:19.527,1,1633.0,876.0,1782.0,1059.0
18612,10:20.000,10:20.027,1,1339.0,664.0,1477.0,833.0
18627,10:20.500,10:20.527,1,1170.0,765.0,1303.0,926.0
18643,10:21.000,10:21.027,1,1199.0,732.0,1334.0,904.0
18658,10:21.500,10:21.527,1,1247.0,740.0,1383.0,907.0
18673,10:22.000,10:22.028,1,1226.0,795.0,1361.0,968.0
18688,10:22.500,10:22.528,1,1267.0,855.0,1404.0,1022.0
18703,10:23.000,10:23.028,1,1276.0,843.0,1413.0,1012.0
18719,10:23.500,10:23.528,1,1317.0,846.0,1455.0,1020.0
18734,10:24.000,10:24.028,1,1355.0,871.0,1492.0,1044.0
18749,10:24.500,10:24.528,1,1327.0,866.0,1465.0,1033.0
18764,10:25.000,10:25.028,1,1305.0,811.0,1443.0,980.0
18779,10:25.500,10:25.528,1,1429.0,793.0,1569.0,965.0
18794,10:26.000,10:26.030,1,1417.0,810.0,1555.0,979.0
18809,10:26.500,10:26.530,1,1403.0,852.0,1541.0,1024.0
18824,10:27.000,10:27.030,1,1417.0,907.0,1555.0,1071.0
18839,10:27.500,10:27.530,1,1446.0,891.0,1588.0,1060.0
18854,10:28.000,10:28.030,1,1444.0,918.0,1582.0,1084.0
18869,10:28.500,10:28.530,1,1444.0,891.0,1584.0,1061.0
18884,10:29.000,10:29.030,1,1413.0,889.0,1551.0,1058.0
18899,10:29.500,10:29.530,1,1403.0,859.0,1540.0,1033.0
18914,10:30.000,10:30.032,1,1377.0,855.0,1513.0,1030.0
18929,10:30.500,10:30.532,1,1362.0,874.0,1499.0,1044.0
18944,10:31.000,10:31.032,1,1355.0,850.0,1492.0,1026.0
18959,10:31.500,10:31.532,1,1440.0,885.0,1577.0,1063.0
18974,10:32.000,10:32.032,1,1390.0,902.0,1528.0,1074.0
18989,10:32.500,10:32.532,1,1379.0,811.0,1514.0,985.0
19004,10:33.000,10:33.032,1,1375.0,921.0,1511.0,1087.0
19019,10:33.500,10:33.532,1,1339.0,849.0,1475.0,1020.0
19033,10:34.000,10:34.000,1,1438.0,948.0,1576.0,1125.0
19048,10:34.500,10:34.500,1,1430.0,1000.0,1568.0,1176.0
19063,10:35.000,10:35.000,1,1394.0,928.0,1532.0,1102.0
19078,10:35.500,10:35.500,1,1398.0,895.0,1536.0,1064.0
19093,10:36.000,10:36.000,1,1412.0,917.0,1550.0,1085.0
19109,10:36.500,10:36.525,1,1397.0,924.0,1540.0,1103.0
19124,10:37.000,10:37.025,1,1347.0,912.0,1485.0,1088.0
19139,10:37.500,10:37.525,1,1288.0,966.0,1432.0,1144.0
19154,10:38.000,10:38.027,1,1313.0,1002.0,1457.0,1173.0
19169,10:38.500,10:38.527,1,1315.0,882.0,1451.0,1058.0
19184,10:39.000,10:39.027,1,1573.0,891.0,1722.0,1073.0
19196,10:39.500,10:39.527,1,1409.0,908.0,1550.0,1081.0
19211,10:40.000,10:40.027,1,1292.0,1152.0,1437.0,1335.0
19226,10:40.500,10:40.527,1,1459.0,1163.0,1607.0,1352.0
19241,10:41.000,10:41.027,1,1612.0,1071.0,1773.0,1268.0
19256,10:41.500,10:41.527,1,1727.0,884.0,1899.0,1076.0
19271,10:42.000,10:42.028,1,1565.0,578.0,1727.0,760.0
19286,10:42.500,10:42.528,1,1517.0,717.0,1673.0,903.0
19301,10:43.000,10:43.028,1,1385.0,827.0,1530.0,1002.0
19316,10:43.500,10:43.528,1,1314.0,712.0,1463.0,892.0
19331,10:44.000,10:44.028,1,1286.0,722.0,1432.0,905.0
19346,10:44.500,10:44.528,1,1213.0,773.0,1352.0,943.0
19361,10:45.000,10:45.028,1,1157.0,813.0,1296.0,979.0
19376,10:45.500,10:45.528,1,1139.0,790.0,1277.0,956.0
19391,10:46.000,10:46.030,1,1268.0,871.0,1407.0,1043.0
19406,10:46.500,10:46.530,1,1288.0,849.0,1427.0,1021.0
19421,10:47.000,10:47.030,1,1316.0,919.0,1459.0,1097.0
19436,10:47.500,10:47.530,1,1287.0,968.0,1432.0,1141.0
19451,10:48.000,10:48.030,1,1324.0,1317.0,1477.0,1503.0
19466,10:48.500,10:48.530,1,1267.0,1212.0,1409.0,1403.0
19481,10:49.000,10:49.030,1,1289.0,1243.0,1433.0,1441.0
19496,10:49.500,10:49.530,1,1325.0,1151.0,1468.0,1346.0
19511,10:50.000,10:50.032,1,1289.0,1120.0,1426.0,1302.0
19526,10:50.500,10:50.532,1,1309.0,1082.0,1446.0,1275.0
19541,10:51.000,10:51.032,1,1346.0,1086.0,1484.0,1271.0
19556,10:51.500,10:51.532,1,1267.0,1031.0,1405.0,1204.0
19571,10:52.000,10:52.032,1,1307.0,1074.0,1446.0,1258.0
19586,10:52.500,10:52.532,1,1254.0,942.0,1388.0,1118.0
19601,10:53.000,10:53.032,1,1292.0,985.0,1428.0,1166.0
19616,10:53.500,10:53.532,1,1305.0,939.0,1442.0,1118.0
19630,10:54.000,10:54.000,1,1348.0,1054.0,1490.0,1234.0
19645,10:54.500,10:54.500,1,1475.0,1076.0,1624.0,1266.0
19660,10:55.000,10:55.000,1,1534.0,1090.0,1686.0,1284.0
19675,10:55.500,10:55.500,1,1154.0,979.0,1290.0,1147.0
19691,10:56.000,10:56.025,1,1337.0,914.0,1471.0,1087.0
19706,10:56.500,10:56.525,1,1259.0,877.0,1392.0,1040.0
19721,10:57.000,10:57.025,1,1029.0,851.0,1165.0,1015.0
19736,10:57.500,10:57.525,1,1067.0,861.0,1203.0,1024.0
19751,10:58.000,10:58.027,1,1181.0,925.0,1319.0,1088.0
19766,10:58.500,10:58.527,1,1236.0,883.0,1372.0,1049.0
19781,10:59.000,10:59.027,1,1229.0,905.0,1368.0,1075.0
19796,10:59.500,10:59.527,1,1255.0,936.0,1395.0,1109.0
19811,11:00.000,11:00.027,1,1632.0,1030.0,1787.0,1223.0
19826,11:00.500,11:00.527,1,1650.0,989.0,1807.0,1179.0
19841,11:01.000,11:01.027,1,1723.0,1049.0,1887.0,1258.0
19856,11:01.500,11:01.527,1,1434.0,1099.0,1579.0,1296.0
19871,11:02.000,11:02.028,1,1289.0,1055.0,1433.0,1245.0
19886,11:02.500,11:02.528,1,1319.0,913.0,1461.0,1086.0
19901,11:03.000,11:03.028,1,1412.0,945.0,1556.0,1136.0
19916,11:03.500,11:03.528,1,1484.0,1053.0,1633.0,1243.0
19931,11:04.000,11:04.028,1,1536.0,1049.0,1688.0,1247.0
19946,11:04.500,11:04.528,1,1709.0,1177.0,1886.0,1404.0
19961,11:05.000,11:05.028,1,1630.0,1027.0,1792.0,1211.0
19976,11:05.500,11:05.528,1,1644.0,1017.0,1809.0,1203.0
19991,11:06.000,11:06.030,1,1626.0,983.0,1787.0,1166.0
20006,11:06.500,11:06.530,1,1607.0,1002.0,1766.0,1187.0
20021,11:07.000,11:07.030,1,1601.0,995.0,1759.0,1173.0
20036,11:07.500,11:07.530,1,1556.0,992.0,1713.0,1177.0
20051,11:08.000,11:08.030,1,1475.0,769.0,1622.0,944.0
20066,11:08.500,11:08.530,1,1531.0,694.0,1682.0,876.0
20081,11:09.000,11:09.030,1,1420.0,650.0,1568.0,824.0
20096,11:09.500,11:09.530,1,1453.0,660.0,1604.0,838.0
20111,11:10.000,11:10.032,1,1446.0,660.0,1597.0,838.0
20126,11:10.500,11:10.532,1,1449.0,649.0,1602.0,836.0
20141,11:11.000,11:11.032,1,1454.0,653.0,1605.0,834.0
20156,11:11.500,11:11.532,1,1446.0,669.0,1597.0,851.0
20171,11:12.000,11:12.032,1,1384.0,751.0,1526.0,925.0
20186,11:12.500,11:12.532,1,1559.0,781.0,1707.0,967.0
20201,11:13.000,11:13.032,1,1449.0,740.0,1590.0,921.0
20216,11:13.500,11:13.532,1,1406.0,733.0,1549.0,916.0
20230,11:14.000,11:14.000,1,1406.0,762.0,1545.0,934.0
20245,11:14.500,11:14.500,1,1388.0,747.0,1529.0,925.0
20260,11:15.000,11:15.000,1,1366.0,755.0,1506.0,933.0
20275,11:15.500,11:15.500,1,1384.0,791.0,1525.0,963.0
20291,11:16.000,11:16.025,1,1387.0,792.0,1530.0,968.0
20306,11:16.500,11:16.525,1,1396.0,798.0,1537.0,973.0
20321,11:17.000,11:17.025,1,1393.0,789.0,1534.0,966.0
20336,11:17.500,11:17.525,1,1412.0,810.0,1554.0,987.0
20351,11:18.000,11:18.027,1,1405.0,801.0,1547.0,979.0
20366,11:18.500,11:18.527,1,1398.0,814.0,1539.0,987.0
20381,11:19.000,11:19.027,1,1446.0,815.0,1590.0,998.0
20396,11:19.500,11:19.527,1,1415.0,808.0,1556.0,986.0
20411,11:20.000,11:20.027,1,1407.0,822.0,1548.0,1002.0
20426,11:20.500,11:20.527,1,1402.0,825.0,1542.0,1006.0
20441,11:21.000,11:21.027,1,1397.0,822.0,1540.0,1005.0
20456,11:21.500,11:21.527,1,1398.0,830.0,1541.0,1007.0
20471,11:22.000,11:22.028,1,1428.0,823.0,1571.0,1002.0
20486,11:22.500,11:22.528,1,1458.0,813.0,1601.0,993.0
20501,11:23.000,11:23.028,1,1437.0,815.0,1580.0,996.0
20516,11:23.500,11:23.528,1,1422.0,812.0,1566.0,996.0
20531,11:24.000,11:24.028,1,1424.0,817.0,1566.0,1004.0
20546,11:24.500,11:24.528,1,1438.0,833.0,1581.0,1012.0
20561,11:25.000,11:25.028,1,1442.0,863.0,1584.0,1042.0
20576,11:25.500,11:25.530,1,1480.0,903.0,1624.0,1083.0
20591,11:26.000,11:26.030,1,1611.0,764.0,1761.0,942.0
20606,11:26.500,11:26.530,1,1484.0,808.0,1631.0,985.0
20621,11:27.000,11:27.030,1,1496.0,794.0,1639.0,969.0
20636,11:27.500,11:27.530,1,1487.0,800.0,1633.0,977.0
20651,11:28.000,11:28.030,1,1495.0,825.0,1641.0,1009.0
20666,11:28.500,11:28.530,1,1606.0,836.0,1758.0,1025.0
20681,11:29.000,11:29.030,1,1411.0,853.0,1554.0,1036.0
20696,11:29.500,11:29.532,1,1448.0,796.0,1590.0,979.0
20711,11:30.000,11:30.032,1,1449.0,815.0,1592.0,995.0
20726,11:30.500,11:30.532,1,1446.0,831.0,1589.0,1006.0
20741,11:31.000,11:31.032,1,1477.0,833.0,1620.0,1013.0
20756,11:31.500,11:31.532,1,1362.0,943.0,1502.0,1119.0
20771,11:32.000,11:32.032,1,1481.0,906.0,1628.0,1084.0
20786,11:32.500,11:32.532,1,1147.0,790.0,1287.0,959.0
20801,11:33.000,11:33.032,1,1105.0,764.0,1243.0,933.0
20815,11:33.500,11:33.500,1,1084.0,765.0,1226.0,934.0
20830,11:34.000,11:34.000,1,1170.0,769.0,1309.0,943.0
20845,11:34.500,11:34.500,1,1216.0,823.0,1355.0,998.0
20860,11:35.000,11:35.000,1,1325.0,919.0,1466.0,1086.0
20875,11:35.500,11:35.500,1,1313.0,891.0,1454.0,1063.0
20891,11:36.000,11:36.025,1,1333.0,875.0,1474.0,1046.0
20906,11:36.500,11:36.525,1,1371.0,850.0,1511.0,1022.0
20921,11:37.000,11:37.025,1,1369.0,836.0,1513.0,1012.0
20936,11:37.500,11:37.527,1,1290.0,852.0,1427.0,1031.0
20951,11:38.000,11:38.027,1,1276.0,869.0,1412.0,1040.0
20966,11:38.500,11:38.527,1,1286.0,886.0,1421.0,1056.0
20981,11:39.000,11:39.027,1,1297.0,884.0,1435.0,1060.0
20996,11:39.500,11:39.527,1,1300.0,883.0,1437.0,1058.0
21011,11:40.000,11:40.027,1,1304.0,890.0,1441.0,1063.0
21026,11:40.500,11:40.527,1,1306.0,886.0,1442.0,1067.0
21041,11:41.000,11:41.027,1,1305.0,897.0,1442.0,1073.0
21056,11:41.500,11:41.528,1,1313.0,905.0,1449.0,1077.0
21071,11:42.000,11:42.028,1,1317.0,903.0,1455.0,1077.0
21086,11:42.500,11:42.528,1,1316.0,908.0,1453.0,1087.0
21101,11:43.000,11:43.028,1,1322.0,915.0,1461.0,1090.0
21116,11:43.500,11:43.528,1,1331.0,919.0,1470.0,1099.0
21131,11:44.000,11:44.028,1,1335.0,923.0,1473.0,1092.0
21146,11:44.500,11:44.528,1,1349.0,918.0,1488.0,1086.0
21161,11:45.000,11:45.028,1,1351.0,869.0,1488.0,1042.0
21176,11:45.500,11:45.530,1,1374.0,882.0,1512.0,1052.0
21192,11:46.000,11:46.030,1,1395.0,906.0,1530.0,1080.0
21207,11:46.500,11:46.530,1,1554.0,1033.0,1704.0,1223.0
21222,11:47.000,11:47.030,1,1616.0,1059.0,1770.0,1254.0
21237,11:47.500,11:47.530,1,1288.0,965.0,1425.0,1140.0
21252,11:48.000,11:48.030,1,1504.0,869.0,1645.0,1049.0
21267,11:48.500,11:48.530,1,1166.0,1052.0,1301.0,1231.0
21282,11:49.000,11:49.030,1,1175.0,909.0,1310.0,1079.0
21297,11:49.500,11:49.532,1,1187.0,992.0,1328.0,1162.0
21312,11:50.000,11:50.032,1,1186.0,917.0,1328.0,1078.0
21327,11:50.500,11:50.532,1,1366.0,911.0,1505.0,1088.0
21342,11:51.000,11:51.032,1,1472.0,985.0,1612.0,1168.0
21357,11:51.500,11:51.532,1,1286.0,821.0,1421.0,995.0
21372,11:52.000,11:52.032,1,1201.0,983.0,1333.0,1161.0
21387,11:52.500,11:52.532,1,1146.0,965.0,1280.0,1141.0
21402,11:53.000,11:53.032,1,1097.0,1013.0,1232.0,1180.0
21416,11:53.500,11:53.500,1,1166.0,1052.0,1303.0,1235.0
21431,11:54.000,11:54.000,1,1175.0,1133.0,1316.0,1321.0
21446,11:54.500,11:54.500,1,1236.0,1259.0,1383.0,1472.0
21461,11:55.000,11:55.000,1,1334.0,1147.0,1479.0,1342.0
21477,11:55.500,11:55.525,1,1260.0,1138.0,1399.0,1327.0
21492,11:56.000,11:56.025,1,1223.0,1066.0,1364.0,1250.0
21507,11:56.500,11:56.525,1,1243.0,1039.0,1383.0,1208.0
21522,11:57.000,11:57.025,1,1239.0,1041.0,1381.0,1214.0
21537,11:57.500,11:57.527,1,1270.0,1056.0,1414.0,1225.0
21552,11:58.000,11:58.027,1,1267.0,1047.0,1412.0,1221.0
21567,11:58.500,11:58.527,1,1279.0,1040.0,1423.0,1217.0
21582,11:59.000,11:59.027,1,1263.0,1081.0,1409.0,1263.0
21597,11:59.500,11:59.527,1,1265.0,1009.0,1406.0,1179.0
21612,12:00.000,12:00.027,1,1263.0,1024.0,1402.0,1193.0
21627,12:00.500,12:00.527,1,1276.0,1026.0,1420.0,1198.0
21642,12:01.000,12:01.027,1,1385.0,1058.0,1530.0,1237.0
21657,12:01.500,12:01.528,1,1386.0,1118.0,1531.0,1299.0
21672,12:02.000,12:02.028,1,1284.0,1174.0,1430.0,1372.0
21687,12:02.500,12:02.528,1,1191.0,1064.0,1336.0,1245.0
21702,12:03.000,12:03.028,1,1324.0,1109.0,1467.0,1303.0
21717,12:03.500,12:03.528,1,1355.0,1116.0,1498.0,1302.0
21732,12:04.000,12:04.028,1,1370.0,1134.0,1515.0,1331.0
21747,12:04.500,12:04.528,1,1327.0,1085.0,1471.0,1268.0
21762,12:05.000,12:05.028,1,1335.0,1104.0,1478.0,1294.0
21777,12:05.500,12:05.530,1,1292.0,1085.0,1437.0,1269.0
21792,12:06.000,12:06.030,1,1209.0,1023.0,1351.0,1201.0
21807,12:06.500,12:06.530,1,1336.0,958.0,1478.0,1137.0
21822,12:07.000,12:07.030,1,1324.0,1033.0,1463.0,1217.0
21837,12:07.500,12:07.530,1,1374.0,927.0,1514.0,1106.0
