frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
31979,17:29.000,17:29.023,2,2027.0,732.0,2252.0,975.0,797.0,910.0,903.0,1057.0,,,,
31994,17:29.500,17:29.523,2,926.0,886.0,1027.0,1029.0,2200.0,701.0,2424.0,965.0,,,,
32009,17:30.000,17:30.023,2,1600.0,872.0,1707.0,1025.0,313.0,687.0,502.0,936.0,,,,
32024,17:30.500,17:30.523,2,1922.0,866.0,2046.0,1029.0,699.0,553.0,857.0,794.0,,,,
32039,17:31.000,17:31.023,2,651.0,595.0,812.0,831.0,1854.0,885.0,1976.0,1041.0,,,,
32054,17:31.500,17:31.523,2,1959.0,904.0,2088.0,1067.0,748.0,598.0,906.0,832.0,,,,
32069,17:32.000,17:32.025,2,2015.0,896.0,2151.0,1061.0,795.0,558.0,955.0,793.0,,,,
32084,17:32.500,17:32.525,2,731.0,558.0,901.0,801.0,1968.0,920.0,2100.0,1083.0,,,,
32099,17:33.000,17:33.025,2,28.0,509.0,271.0,798.0,1430.0,833.0,1533.0,974.0,,,,
32114,17:33.500,17:33.525,2,-22.0,489.0,219.0,791.0,1397.0,817.0,1501.0,963.0,,,,
32129,17:34.000,17:34.025,1,1287.0,837.0,1387.0,980.0,,,,,,,,
32144,17:34.500,17:34.525,2,804.0,657.0,970.0,893.0,2097.0,896.0,2238.0,1067.0,,,,
32159,17:35.000,17:35.025,2,791.0,638.0,955.0,873.0,2079.0,881.0,2221.0,1052.0,,,,
32174,17:35.500,17:35.525,2,1648.0,724.0,1830.0,950.0,397.0,932.0,527.0,1090.0,,,,
32189,17:36.000,17:36.027,2,1603.0,707.0,1782.0,930.0,354.0,944.0,487.0,1104.0,,,,
32204,17:36.500,17:36.527,2,1643.0,716.0,1825.0,940.0,407.0,958.0,536.0,1118.0,,,,
32219,17:37.000,17:37.027,1,1071.0,879.0,1173.0,1026.0,,,,,,,,
32234,17:37.500,17:37.527,1,1066.0,878.0,1168.0,1021.0,,,,,,,,
32249,17:38.000,17:38.027,2,1735.0,699.0,1921.0,928.0,545.0,930.0,660.0,1080.0,,,,
32264,17:38.500,17:38.527,2,1746.0,699.0,1932.0,924.0,553.0,927.0,670.0,1080.0,,,,
32279,17:39.000,17:39.027,2,837.0,879.0,942.0,1024.0,2073.0,637.0,2285.0,881.0,,,,
32294,17:39.500,17:39.518,1,1077.0,831.0,1175.0,969.0,,,,,,,,
32309,17:40.000,17:40.020,1,1124.0,794.0,1223.0,933.0,,,,,,,,
32324,17:40.500,17:40.520,2,702.0,682.0,865.0,923.0,1987.0,738.0,2123.0,900.0,,,,
32339,17:41.000,17:41.020,2,735.0,655.0,901.0,898.0,2037.0,758.0,2173.0,920.0,,,,
32353,17:41.500,17:41.512,2,82.0,638.0,313.0,924.0,1487.0,801.0,1589.0,943.0,,,,
32369,17:42.000,17:42.020,2,1363.0,803.0,1464.0,947.0,-101.0,628.0,132.0,945.0,,,,
32384,17:42.500,17:42.520,2,1366.0,808.0,1467.0,951.0,-97.0,641.0,137.0,953.0,,,,
32399,17:43.000,17:43.020,2,708.0,635.0,876.0,876.0,1986.0,856.0,2119.0,1017.0,,,,
32414,17:43.500,17:43.520,2,719.0,626.0,887.0,866.0,1979.0,859.0,2110.0,1021.0,,,,
32429,17:44.000,17:44.022,2,718.0,638.0,886.0,879.0,1976.0,880.0,2106.0,1043.0,,,,
32444,17:44.500,17:44.522,2,720.0,641.0,888.0,885.0,1982.0,883.0,2111.0,1047.0,,,,
32459,17:45.000,17:45.022,2,717.0,643.0,883.0,894.0,1976.0,892.0,2106.0,1057.0,,,,
32474,17:45.500,17:45.522,2,720.0,644.0,886.0,896.0,1978.0,891.0,2107.0,1056.0,,,,
32489,17:46.000,17:46.022,2,719.0,637.0,887.0,885.0,1979.0,888.0,2108.0,1054.0,,,,
32504,17:46.500,17:46.522,2,713.0,633.0,884.0,882.0,1979.0,883.0,2106.0,1046.0,,,,
32519,17:47.000,17:47.022,2,719.0,625.0,889.0,874.0,1984.0,891.0,2113.0,1054.0,,,,
32534,17:47.500,17:47.522,2,719.0,583.0,891.0,841.0,1985.0,869.0,2114.0,1029.0,,,,
32549,17:48.000,17:48.023,2,690.0,567.0,864.0,822.0,1957.0,835.0,2084.0,994.0,,,,
32565,17:48.500,17:48.523,2,220.0,534.0,439.0,826.0,1550.0,846.0,1655.0,993.0,,,,
32580,17:49.000,17:49.023,1,1205.0,757.0,1300.0,896.0,,,,,,,,
32595,17:49.500,17:49.523,1,1160.0,779.0,1255.0,918.0,,,,,,,,
32610,17:50.000,17:50.023,1,1142.0,771.0,1239.0,910.0,,,,,,,,
32625,17:50.500,17:50.523,1,1148.0,779.0,1243.0,916.0,,,,,,,,
32640,17:51.000,17:51.023,1,1148.0,807.0,1243.0,944.0,,,,,,,,
32656,17:51.500,17:51.525,1,1020.0,728.0,1115.0,864.0,,,,,,,,
32671,17:52.000,17:52.025,2,1615.0,754.0,1790.0,968.0,326.0,777.0,449.0,941.0,,,,
32686,17:52.500,17:52.525,2,1648.0,750.0,1828.0,968.0,381.0,763.0,504.0,925.0,,,,
32701,17:53.000,17:53.025,2,1622.0,783.0,1814.0,1015.0,346.0,835.0,475.0,999.0,,,,
32716,17:53.500,17:53.525,2,1705.0,784.0,1907.0,1022.0,425.0,816.0,549.0,980.0,,,,
32731,17:54.000,17:54.025,1,991.0,818.0,1089.0,965.0,,,,,,,,
32746,17:54.500,17:54.525,2,773.0,693.0,938.0,937.0,2072.0,981.0,2212.0,1154.0,,,,
32761,17:55.000,17:55.025,2,2012.0,926.0,2146.0,1094.0,727.0,608.0,894.0,859.0,,,,
32776,17:55.500,17:55.527,2,761.0,628.0,929.0,877.0,2069.0,965.0,2207.0,1134.0,,,,
32791,17:56.000,17:56.027,2,674.0,681.0,851.0,940.0,1912.0,1132.0,2040.0,1300.0,,,,
32806,17:56.500,17:56.527,1,1099.0,562.0,1198.0,709.0,,,,,,,,
32821,17:57.000,17:57.027,1,900.0,389.0,1007.0,540.0,,,,,,,,
32836,17:57.500,17:57.527,1,1044.0,496.0,1149.0,645.0,,,,,,,,
32851,17:58.000,17:58.027,1,897.0,349.0,1070.0,618.0,,,,,,,,
32866,17:58.500,17:58.527,1,894.0,409.0,1087.0,706.0,,,,,,,,
32881,17:59.000,17:59.018,1,1446.0,378.0,1581.0,569.0,,,,,,,,
32896,17:59.500,17:59.520,2,1850.0,547.0,2005.0,746.0,-7.0,254.0,292.0,645.0,,,,
32911,18:00.000,18:00.020,2,742.0,539.0,929.0,826.0,2280.0,801.0,2433.0,991.0,,,,
32926,18:00.500,18:00.520,1,1373.0,715.0,1475.0,864.0,,,,,,,,
32941,18:01.000,18:01.020,1,1124.0,636.0,1233.0,793.0,,,,,,,,
32956,18:01.500,18:01.520,1,1148.0,605.0,1263.0,769.0,,,,,,,,
32971,18:02.000,18:02.020,1,1178.0,614.0,1287.0,774.0,,,,,,,,
32986,18:02.500,18:02.520,1,1159.0,640.0,1269.0,795.0,,,,,,,,
33001,18:03.000,18:03.020,1,1188.0,655.0,1301.0,810.0,,,,,,,,
33016,18:03.500,18:03.522,1,1197.0,657.0,1310.0,814.0,,,,,,,,
33031,18:04.000,18:04.022,1,1157.0,850.0,1267.0,1007.0,,,,,,,,
33046,18:04.500,18:04.522,1,1062.0,945.0,1169.0,1103.0,,,,,,,,
33061,18:05.000,18:05.022,1,1196.0,759.0,1306.0,915.0,,,,,,,,
33076,18:05.500,18:05.522,1,1227.0,786.0,1336.0,943.0,,,,,,,,
33091,18:06.000,18:06.022,1,1268.0,758.0,1376.0,912.0,,,,,,,,
33106,18:06.500,18:06.522,1,1245.0,746.0,1353.0,900.0,,,,,,,,
33121,18:07.000,18:07.022,1,1067.0,747.0,1176.0,901.0,,,,,,,,
33135,18:07.500,18:07.523,2,1485.0,739.0,1641.0,963.0,-61.0,698.0,102.0,890.0,,,,
33150,18:08.000,18:08.023,2,1496.0,731.0,1657.0,958.0,-7.0,755.0,160.0,943.0,,,,
33165,18:08.500,18:08.523,2,1468.0,703.0,1643.0,937.0,-55.0,716.0,98.0,905.0,,,,
33180,18:09.000,18:09.023,2,1686.0,713.0,1896.0,962.0,235.0,762.0,378.0,937.0,,,,
33196,18:09.500,18:09.523,1,1200.0,671.0,1309.0,825.0,,,,,,,,
33211,18:10.000,18:10.023,1,1241.0,559.0,1359.0,732.0,,,,,,,,
33226,18:10.500,18:10.523,1,1163.0,545.0,1284.0,719.0,,,,,,,,
33241,18:11.000,18:11.023,1,1215.0,715.0,1324.0,874.0,,,,,,,,
33256,18:11.500,18:11.525,1,1283.0,837.0,1390.0,992.0,,,,,,,,
33271,18:12.000,18:12.025,1,1207.0,786.0,1313.0,940.0,,,,,,,,
33286,18:12.500,18:12.525,1,1122.0,831.0,1230.0,985.0,,,,,,,,
33301,18:13.000,18:13.025,1,1159.0,806.0,1265.0,963.0,,,,,,,,
33316,18:13.500,18:13.525,1,1167.0,793.0,1276.0,949.0,,,,,,,,
33331,18:14.000,18:14.025,1,1174.0,775.0,1283.0,932.0,,,,,,,,
33346,18:14.500,18:14.525,1,1213.0,780.0,1323.0,942.0,,,,,,,,
33361,18:15.000,18:15.025,2,658.0,669.0,837.0,943.0,2181.0,695.0,2349.0,885.0,,,,
33376,18:15.500,18:15.527,2,670.0,650.0,852.0,923.0,2179.0,673.0,2344.0,852.0,,,,
33391,18:16.000,18:16.027,2,635.0,668.0,818.0,942.0,2125.0,697.0,2284.0,881.0,,,,
33406,18:16.500,18:16.527,2,563.0,672.0,759.0,947.0,2089.0,709.0,2247.0,891.0,,,,
33421,18:17.000,18:17.027,2,475.0,653.0,681.0,944.0,2024.0,704.0,2172.0,883.0,,,,
33436,18:17.500,18:17.527,2,457.0,637.0,666.0,925.0,2003.0,695.0,2147.0,874.0,,,,
33452,18:18.000,18:18.027,1,1349.0,685.0,1458.0,837.0,,,,,,,,
33467,18:18.500,18:18.518,1,1449.0,654.0,1562.0,815.0,,,,,,,,
33482,18:19.000,18:19.018,2,559.0,608.0,766.0,894.0,2148.0,645.0,2309.0,825.0,,,,
33497,18:19.500,18:19.520,2,593.0,581.0,790.0,865.0,2170.0,619.0,2332.0,802.0,,,,
33512,18:20.000,18:20.020,2,604.0,583.0,796.0,865.0,2176.0,621.0,2339.0,799.0,,,,
33527,18:20.500,18:20.520,2,640.0,576.0,832.0,860.0,2220.0,615.0,2384.0,797.0,,,,
33542,18:21.000,18:21.020,2,638.0,558.0,835.0,843.0,2244.0,593.0,2406.0,774.0,,,,
33557,18:21.500,18:21.520,2,585.0,572.0,791.0,855.0,2215.0,618.0,2384.0,799.0,,,,
33572,18:22.000,18:22.020,1,1417.0,680.0,1527.0,835.0,,,,,,,,
33587,18:22.500,18:22.520,2,401.0,655.0,625.0,948.0,1994.0,633.0,2145.0,810.0,,,,
33602,18:23.000,18:23.020,1,735.0,610.0,929.0,883.0,,,,,,,,
33617,18:23.500,18:23.522,1,749.0,621.0,946.0,889.0,,,,,,,,
33632,18:24.000,18:24.022,1,1387.0,713.0,1500.0,865.0,,,,,,,,
33647,18:24.500,18:24.522,1,1222.0,682.0,1333.0,832.0,,,,,,,,
33662,18:25.000,18:25.022,1,1212.0,676.0,1322.0,830.0,,,,,,,,
33677,18:25.500,18:25.522,1,1214.0,690.0,1322.0,840.0,,,,,,,,
33692,18:26.000,18:26.022,1,1212.0,693.0,1322.0,846.0,,,,,,,,
33707,18:26.500,18:26.522,1,1220.0,693.0,1328.0,841.0,,,,,,,,
33722,18:27.000,18:27.022,1,1235.0,694.0,1343.0,845.0,,,,,,,,
33737,18:27.500,18:27.523,1,1214.0,545.0,1326.0,702.0,,,,,,,,
33752,18:28.000,18:28.023,1,1203.0,191.0,1319.0,361.0,,,,,,,,
33767,18:28.500,18:28.523,1,1171.0,225.0,1289.0,400.0,,,,,,,,
33782,18:29.000,18:29.023,1,1189.0,284.0,1311.0,462.0,,,,,,,,
33797,18:29.500,18:29.523,1,1195.0,378.0,1312.0,547.0,,,,,,,,
33812,18:30.000,18:30.023,1,1196.0,315.0,1312.0,485.0,,,,,,,,
33827,18:30.500,18:30.523,1,1175.0,479.0,1289.0,640.0,,,,,,,,
33842,18:31.000,18:31.023,1,1193.0,397.0,1308.0,559.0,,,,,,,,
33857,18:31.500,18:31.525,1,1208.0,636.0,1319.0,789.0,,,,,,,,
33872,18:32.000,18:32.025,1,1225.0,723.0,1336.0,875.0,,,,,,,,
33887,18:32.500,18:32.525,1,1154.0,700.0,1263.0,856.0,,,,,,,,
33902,18:33.000,18:33.025,2,691.0,689.0,874.0,958.0,2192.0,617.0,2365.0,798.0,,,,
33917,18:33.500,18:33.525,2,734.0,659.0,913.0,924.0,2251.0,621.0,2404.0,802.0,,,,
33932,18:34.000,18:34.025,2,732.0,684.0,915.0,954.0,2236.0,726.0,2397.0,910.0,,,,
33947,18:34.500,18:34.525,2,719.0,672.0,895.0,934.0,2221.0,722.0,2382.0,908.0,,,,
33962,18:35.000,18:35.025,2,665.0,730.0,848.0,1004.0,2155.0,820.0,2316.0,1013.0,,,,
33977,18:35.500,18:35.527,1,1426.0,721.0,1539.0,875.0,,,,,,,,
33992,18:36.000,18:36.027,1,1265.0,636.0,1380.0,793.0,,,,,,,,
34007,18:36.500,18:36.527,1,1093.0,617.0,1205.0,770.0,,,,,,,,
34022,18:37.000,18:37.027,1,1375.0,540.0,1488.0,701.0,,,,,,,,
34037,18:37.500,18:37.527,1,1360.0,581.0,1470.0,741.0,,,,,,,,
34052,18:38.000,18:38.027,1,1386.0,565.0,1500.0,727.0,,,,,,,,
34067,18:38.500,18:38.518,1,1397.0,561.0,1512.0,723.0,,,,,,,,
34082,18:39.000,18:39.018,1,1391.0,560.0,1506.0,722.0,,,,,,,,
34097,18:39.500,18:39.520,1,1371.0,601.0,1484.0,759.0,,,,,,,,
34112,18:40.000,18:40.020,1,1387.0,619.0,1500.0,772.0,,,,,,,,
34127,18:40.500,18:40.520,1,1370.0,630.0,1481.0,782.0,,,,,,,,
34142,18:41.000,18:41.020,1,1338.0,676.0,1447.0,831.0,,,,,,,,
34157,18:41.500,18:41.520,1,1322.0,663.0,1431.0,821.0,,,,,,,,
34172,18:42.000,18:42.020,1,1331.0,690.0,1442.0,851.0,,,,,,,,
34187,18:42.500,18:42.520,2,742.0,578.0,921.0,849.0,2281.0,709.0,2432.0,893.0,,,,
34202,18:43.000,18:43.020,2,0.0,613.0,267.0,932.0,1621.0,760.0,1739.0,927.0,,,,
34217,18:43.500,18:43.522,1,1304.0,716.0,1416.0,874.0,,,,,,,,
34232,18:44.000,18:44.022,1,1304.0,725.0,1416.0,883.0,,,,,,,,
34247,18:44.500,18:44.522,1,1312.0,731.0,1425.0,890.0,,,,,,,,
34262,18:45.000,18:45.022,1,1307.0,732.0,1418.0,891.0,,,,,,,,
34277,18:45.500,18:45.522,1,1297.0,723.0,1405.0,885.0,,,,,,,,
34292,18:46.000,18:46.022,1,1280.0,722.0,1387.0,879.0,,,,,,,,
34307,18:46.500,18:46.522,1,1285.0,714.0,1395.0,875.0,,,,,,,,
34322,18:47.000,18:47.022,1,1281.0,707.0,1393.0,868.0,,,,,,,,
34337,18:47.500,18:47.523,1,1271.0,714.0,1383.0,878.0,,,,,,,,
34352,18:48.000,18:48.023,1,1271.0,767.0,1381.0,926.0,,,,,,,,
34367,18:48.500,18:48.523,1,1271.0,731.0,1380.0,889.0,,,,,,,,
34382,18:49.000,18:49.023,1,1273.0,717.0,1383.0,878.0,,,,,,,,
34397,18:49.500,18:49.523,1,1267.0,700.0,1376.0,857.0,,,,,,,,
34412,18:50.000,18:50.023,1,1267.0,704.0,1376.0,864.0,,,,,,,,
34427,18:50.500,18:50.523,1,1268.0,704.0,1378.0,865.0,,,,,,,,
34442,18:51.000,18:51.023,1,1270.0,714.0,1382.0,878.0,,,,,,,,
34457,18:51.500,18:51.525,2,1754.0,652.0,1982.0,911.0,373.0,650.0,516.0,828.0,,,,
34472,18:52.000,18:52.025,2,1783.0,643.0,2010.0,905.0,417.0,646.0,552.0,819.0,,,,
34487,18:52.500,18:52.525,2,583.0,651.0,706.0,824.0,1952.0,610.0,2190.0,885.0,,,,
34502,18:53.000,18:53.025,2,1669.0,622.0,1871.0,890.0,272.0,627.0,416.0,808.0,,,,
34517,18:53.500,18:53.525,2,1658.0,608.0,1865.0,868.0,245.0,619.0,393.0,801.0,,,,
34532,18:54.000,18:54.025,2,1658.0,598.0,1863.0,867.0,256.0,620.0,404.0,800.0,,,,
34547,18:54.500,18:54.525,2,1660.0,600.0,1858.0,866.0,273.0,619.0,416.0,801.0,,,,
34562,18:55.000,18:55.025,2,2041.0,597.0,2279.0,882.0,669.0,697.0,789.0,864.0,,,,
34577,18:55.500,18:55.527,1,1101.0,717.0,1214.0,880.0,,,,,,,,
34592,18:56.000,18:56.027,2,152.0,696.0,397.0,1008.0,1755.0,752.0,1891.0,924.0,,,,
34607,18:56.500,18:56.527,2,624.0,645.0,822.0,935.0,2272.0,758.0,2446.0,948.0,,,,
34622,18:57.000,18:57.027,1,679.0,641.0,878.0,922.0,,,,,,,,
34637,18:57.500,18:57.527,1,698.0,641.0,896.0,923.0,,,,,,,,
34652,18:58.000,18:58.018,1,672.0,641.0,870.0,929.0,,,,,,,,
34667,18:58.500,18:58.518,1,695.0,650.0,890.0,934.0,,,,,,,,
34682,18:59.000,18:59.018,1,709.0,657.0,903.0,951.0,,,,,,,,
34697,18:59.500,18:59.520,1,682.0,658.0,878.0,953.0,,,,,,,,
34712,19:00.000,19:00.020,1,642.0,663.0,845.0,958.0,,,,,,,,
34727,19:00.500,19:00.520,1,671.0,585.0,869.0,888.0,,,,,,,,
34742,19:01.000,19:01.020,1,1736.0,252.0,1874.0,440.0,,,,,,,,
34757,19:01.500,19:01.520,0,,,,,,,,,,,,
34772,19:02.000,19:02.020,0,,,,,,,,,,,,
34787,19:02.500,19:02.520,1,918.0,583.0,1112.0,871.0,,,,,,,,
34802,19:03.000,19:03.020,1,787.0,618.0,983.0,910.0,,,,,,,,
34817,19:03.500,19:03.522,1,712.0,695.0,916.0,997.0,,,,,,,,
34832,19:04.000,19:04.022,1,676.0,700.0,883.0,1014.0,,,,,,,,
34847,19:04.500,19:04.522,1,676.0,673.0,882.0,974.0,,,,,,,,
34862,19:05.000,19:05.022,1,678.0,662.0,886.0,968.0,,,,,,,,
34877,19:05.500,19:05.522,1,1500.0,812.0,1615.0,974.0,,,,,,,,
34892,19:06.000,19:06.022,2,267.0,803.0,503.0,1113.0,1833.0,968.0,1966.0,1137.0,,,,
34907,19:06.500,19:06.522,1,786.0,807.0,972.0,1076.0,,,,,,,,
34922,19:07.000,19:07.022,1,862.0,692.0,1047.0,965.0,,,,,,,,
34937,19:07.500,19:07.523,1,822.0,754.0,1020.0,1038.0,,,,,,,,
34952,19:08.000,19:08.023,1,770.0,642.0,971.0,929.0,,,,,,,,
34967,19:08.500,19:08.523,1,737.0,640.0,939.0,928.0,,,,,,,,
34982,19:09.000,19:09.023,1,1488.0,760.0,1604.0,921.0,,,,,,,,
34997,19:09.500,19:09.523,1,1470.0,757.0,1585.0,916.0,,,,,,,,
35012,19:10.000,19:10.023,1,1585.0,740.0,1703.0,900.0,,,,,,,,
35027,19:10.500,19:10.523,1,664.0,569.0,868.0,868.0,,,,,,,,
35042,19:11.000,19:11.025,1,661.0,590.0,871.0,894.0,,,,,,,,
35057,19:11.500,19:11.525,1,701.0,572.0,907.0,872.0,,,,,,,,
35072,19:12.000,19:12.025,1,671.0,558.0,880.0,860.0,,,,,,,,
35087,19:12.500,19:12.525,2,811.0,678.0,921.0,834.0,2266.0,741.0,2499.0,1051.0,,,,
35102,19:13.000,19:13.025,2,458.0,602.0,583.0,769.0,1827.0,732.0,2055.0,997.0,,,,
35117,19:13.500,19:13.525,1,1073.0,687.0,1179.0,839.0,,,,,,,,
35132,19:14.000,19:14.025,1,1105.0,714.0,1216.0,877.0,,,,,,,,
35147,19:14.500,19:14.525,1,1118.0,709.0,1231.0,871.0,,,,,,,,
35162,19:15.000,19:15.027,1,1376.0,682.0,1492.0,844.0,,,,,,,,
35177,19:15.500,19:15.527,1,1540.0,673.0,1659.0,835.0,,,,,,,,
35192,19:16.000,19:16.027,2,1614.0,692.0,1737.0,856.0,-84.0,422.0,185.0,789.0,,,,
35208,19:16.500,19:16.527,2,1676.0,705.0,1803.0,874.0,2.0,435.0,280.0,793.0,,,,
35223,19:17.000,19:17.018,2,1699.0,725.0,1826.0,894.0,6.0,436.0,285.0,799.0,,,,
35238,19:17.500,19:17.518,2,377.0,486.0,608.0,801.0,2006.0,678.0,2159.0,864.0,,,,
35253,19:18.000,19:18.018,2,642.0,524.0,846.0,826.0,2304.0,672.0,2457.0,867.0,,,,
35268,19:18.500,19:18.518,1,707.0,445.0,915.0,744.0,,,,,,,,
35283,19:19.000,19:19.018,1,695.0,504.0,900.0,794.0,,,,,,,,
35298,19:19.500,19:19.520,1,652.0,513.0,862.0,811.0,,,,,,,,
35313,19:20.000,19:20.020,2,623.0,515.0,832.0,810.0,2294.0,643.0,2457.0,837.0,,,,
35328,19:20.500,19:20.520,2,73.0,440.0,350.0,784.0,1761.0,642.0,1894.0,818.0,,,,
35343,19:21.000,19:21.020,1,1481.0,638.0,1601.0,801.0,,,,,,,,
35358,19:21.500,19:21.520,1,1040.0,647.0,1156.0,806.0,,,,,,,,
35373,19:22.000,19:22.020,2,1809.0,655.0,2056.0,934.0,341.0,557.0,489.0,742.0,,,,
35388,19:22.500,19:22.520,2,630.0,599.0,754.0,767.0,2088.0,636.0,2391.0,937.0,,,,
35403,19:23.000,19:23.022,1,1080.0,686.0,1193.0,845.0,,,,,,,,
35418,19:23.500,19:23.522,0,,,,,,,,,,,,
35433,19:24.000,19:24.022,1,1352.0,190.0,1474.0,364.0,,,,,,,,
35448,19:24.500,19:24.522,1,1442.0,380.0,1561.0,548.0,,,,,,,,
35463,19:25.000,19:25.022,1,1236.0,745.0,1346.0,895.0,,,,,,,,
35478,19:25.500,19:25.522,1,1243.0,755.0,1357.0,909.0,,,,,,,,
35493,19:26.000,19:26.022,1,1251.0,723.0,1365.0,879.0,,,,,,,,
35508,19:26.500,19:26.522,1,1252.0,750.0,1367.0,908.0,,,,,,,,
35523,19:27.000,19:27.023,1,1361.0,733.0,1476.0,890.0,,,,,,,,
35539,19:27.500,19:27.523,1,710.0,587.0,911.0,864.0,,,,,,,,
35554,19:28.000,19:28.023,1,745.0,500.0,942.0,781.0,,,,,,,,
35569,19:28.500,19:28.523,1,667.0,500.0,870.0,784.0,,,,,,,,
35584,19:29.000,19:29.023,2,621.0,517.0,831.0,804.0,2296.0,665.0,2455.0,860.0,,,,
35599,19:29.500,19:29.523,2,582.0,507.0,794.0,798.0,2256.0,652.0,2429.0,844.0,,,,
35614,19:30.000,19:30.023,1,1503.0,684.0,1619.0,847.0,,,,,,,,
35629,19:30.500,19:30.523,2,277.0,632.0,522.0,929.0,1929.0,704.0,2078.0,886.0,,,,
35644,19:31.000,19:31.025,1,710.0,608.0,918.0,887.0,,,,,,,,
35659,19:31.500,19:31.525,1,658.0,602.0,868.0,885.0,,,,,,,,
35674,19:32.000,19:32.025,1,1278.0,701.0,1391.0,861.0,,,,,,,,
35689,19:32.500,19:32.525,1,1274.0,701.0,1387.0,861.0,,,,,,,,
35704,19:33.000,19:33.025,1,730.0,596.0,931.0,882.0,,,,,,,,
35719,19:33.500,19:33.525,1,741.0,585.0,946.0,870.0,,,,,,,,
35734,19:34.000,19:34.025,1,748.0,603.0,950.0,883.0,,,,,,,,
35749,19:34.500,19:34.525,2,240.0,583.0,490.0,887.0,1886.0,680.0,2027.0,856.0,,,,
35764,19:35.000,19:35.027,1,1223.0,682.0,1337.0,838.0,,,,,,,,
35779,19:35.500,19:35.527,1,1208.0,696.0,1320.0,855.0,,,,,,,,
35794,19:36.000,19:36.018,1,1210.0,699.0,1323.0,863.0,,,,,,,,
35809,19:36.500,19:36.518,1,1222.0,690.0,1335.0,849.0,,,,,,,,
35824,19:37.000,19:37.018,1,1217.0,687.0,1333.0,848.0,,,,,,,,
35839,19:37.500,19:37.518,1,1230.0,692.0,1345.0,853.0,,,,,,,,
35854,19:38.000,19:38.018,1,1237.0,698.0,1353.0,856.0,,,,,,,,
35869,19:38.500,19:38.518,1,1247.0,701.0,1363.0,858.0,,,,,,,,
35884,19:39.000,19:39.020,1,1251.0,713.0,1365.0,868.0,,,,,,,,
35899,19:39.500,19:39.520,1,1253.0,727.0,1366.0,885.0,,,,,,,,
35914,19:40.000,19:40.020,1,1267.0,843.0,1381.0,1003.0,,,,,,,,
35929,19:40.500,19:40.520,1,1260.0,773.0,1375.0,933.0,,,,,,,,
35944,19:41.000,19:41.020,1,1271.0,714.0,1385.0,878.0,,,,,,,,
35959,19:41.500,19:41.520,1,1263.0,726.0,1376.0,886.0,,,,,,,,
35974,19:42.000,19:42.020,1,1255.0,696.0,1369.0,854.0,,,,,,,,
35989,19:42.500,19:42.520,1,1273.0,746.0,1386.0,906.0,,,,,,,,
36004,19:43.000,19:43.022,1,1263.0,705.0,1376.0,864.0,,,,,,,,
36019,19:43.500,19:43.522,1,1266.0,735.0,1381.0,895.0,,,,,,,,
36034,19:44.000,19:44.022,1,1256.0,730.0,1371.0,889.0,,,,,,,,
36049,19:44.500,19:44.522,1,1275.0,736.0,1391.0,896.0,,,,,,,,
36064,19:45.000,19:45.022,2,1972.0,652.0,2257.0,937.0,539.0,705.0,669.0,880.0,,,,
36080,19:45.500,19:45.522,2,1622.0,691.0,1851.0,950.0,167.0,586.0,331.0,778.0,,,,
36095,19:46.000,19:46.022,2,1591.0,682.0,1817.0,949.0,158.0,586.0,314.0,776.0,,,,
36110,19:46.500,19:46.522,2,1574.0,664.0,1803.0,929.0,141.0,576.0,293.0,763.0,,,,
36125,19:47.000,19:47.023,2,1579.0,661.0,1806.0,924.0,143.0,558.0,294.0,749.0,,,,
36140,19:47.500,19:47.523,2,1566.0,660.0,1792.0,918.0,122.0,557.0,277.0,752.0,,,,
36155,19:48.000,19:48.023,2,1591.0,650.0,1815.0,907.0,145.0,554.0,299.0,747.0,,,,
36170,19:48.500,19:48.523,2,1609.0,661.0,1834.0,923.0,182.0,566.0,329.0,753.0,,,,
36185,19:49.000,19:49.023,2,1644.0,735.0,1835.0,989.0,283.0,703.0,423.0,883.0,,,,
36200,19:49.500,19:49.523,2,1726.0,696.0,1947.0,957.0,340.0,668.0,479.0,849.0,,,,
36215,19:50.000,19:50.023,2,1754.0,670.0,2005.0,954.0,330.0,619.0,470.0,798.0,,,,
36230,19:50.500,19:50.523,2,1776.0,679.0,2031.0,961.0,342.0,612.0,486.0,793.0,,,,
36245,19:51.000,19:51.025,1,922.0,743.0,1035.0,903.0,,,,,,,,
36260,19:51.500,19:51.525,1,965.0,729.0,1080.0,887.0,,,,,,,,
36275,19:52.000,19:52.025,1,971.0,745.0,1086.0,907.0,,,,,,,,
36290,19:52.500,19:52.525,2,2054.0,720.0,2332.0,1019.0,610.0,741.0,737.0,907.0,,,,
36305,19:53.000,19:53.025,2,1733.0,760.0,1960.0,1039.0,296.0,709.0,443.0,891.0,,,,
36320,19:53.500,19:53.525,2,2095.0,726.0,2386.0,1032.0,644.0,731.0,767.0,895.0,,,,
36335,19:54.000,19:54.025,1,985.0,715.0,1098.0,874.0,,,,,,,,
36350,19:54.500,19:54.525,2,1780.0,750.0,2030.0,1029.0,368.0,638.0,511.0,815.0,,,,
