frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
25506,13:55.000,13:55.017,1,997.0,713.0,1243.0,1055.0
25521,13:55.500,13:55.518,1,997.0,710.0,1243.0,1063.0
25536,13:56.000,13:56.018,1,995.0,712.0,1241.0,1054.0
25551,13:56.500,13:56.518,1,997.0,716.0,1243.0,1062.0
25566,13:57.000,13:57.018,1,996.0,714.0,1244.0,1057.0
25581,13:57.500,13:57.518,1,995.0,714.0,1242.0,1058.0
25596,13:58.000,13:58.018,1,995.0,710.0,1245.0,1057.0
25611,13:58.500,13:58.518,1,993.0,716.0,1239.0,1056.0
25626,13:59.000,13:59.018,1,993.0,722.0,1239.0,1065.0
25641,13:59.500,13:59.520,1,1000.0,743.0,1244.0,1086.0
25656,14:00.000,14:00.020,1,1018.0,723.0,1265.0,1068.0
25671,14:00.500,14:00.520,1,1018.0,724.0,1265.0,1074.0
25686,14:01.000,14:01.020,1,1011.0,736.0,1259.0,1093.0
25701,14:01.500,14:01.520,1,1008.0,738.0,1258.0,1085.0
25716,14:02.000,14:02.020,1,1007.0,731.0,1256.0,1079.0
25731,14:02.500,14:02.520,1,1008.0,762.0,1254.0,1115.0
25746,14:03.000,14:03.020,1,1004.0,744.0,1251.0,1094.0
25761,14:03.500,14:03.520,1,1007.0,717.0,1256.0,1070.0
25776,14:04.000,14:04.022,1,1024.0,741.0,1270.0,1098.0
25791,14:04.500,14:04.522,1,1013.0,751.0,1259.0,1101.0
25806,14:05.000,14:05.022,1,1008.0,755.0,1256.0,1114.0
25821,14:05.500,14:05.522,1,1019.0,781.0,1267.0,1137.0
25836,14:06.000,14:06.022,1,1006.0,758.0,1253.0,1120.0
25851,14:06.500,14:06.522,1,1007.0,749.0,1254.0,1107.0
25866,14:07.000,14:07.022,1,1007.0,753.0,1254.0,1116.0
25881,14:07.500,14:07.522,1,1009.0,756.0,1256.0,1119.0
25896,14:08.000,14:08.023,1,1009.0,748.0,1256.0,1107.0
25911,14:08.500,14:08.523,1,1008.0,755.0,1253.0,1111.0
25926,14:09.000,14:09.023,1,1008.0,760.0,1255.0,1115.0
25941,14:09.500,14:09.523,1,1019.0,771.0,1265.0,1116.0
25956,14:10.000,14:10.023,1,1009.0,775.0,1256.0,1123.0
25971,14:10.500,14:10.515,1,1007.0,775.0,1254.0,1122.0
25986,14:11.000,14:11.015,1,1006.0,773.0,1251.0,1117.0
26001,14:11.500,14:11.515,1,1015.0,758.0,1259.0,1112.0
26016,14:12.000,14:12.015,1,1011.0,765.0,1256.0,1115.0
26031,14:12.500,14:12.517,1,1008.0,785.0,1260.0,1142.0
26046,14:13.000,14:13.017,1,1000.0,802.0,1248.0,1151.0
26061,14:13.500,14:13.517,1,1003.0,806.0,1252.0,1155.0
26076,14:14.000,14:14.017,1,999.0,819.0,1248.0,1169.0
26091,14:14.500,14:14.517,1,1001.0,815.0,1249.0,1167.0
26106,14:15.000,14:15.017,1,998.0,812.0,1246.0,1162.0
26121,14:15.500,14:15.517,1,1003.0,805.0,1251.0,1163.0
26136,14:16.000,14:16.017,1,1009.0,784.0,1257.0,1142.0
26151,14:16.500,14:16.517,1,1006.0,783.0,1253.0,1139.0
26166,14:17.000,14:17.018,1,1006.0,785.0,1252.0,1141.0
26181,14:17.500,14:17.518,1,1007.0,789.0,1256.0,1141.0
26196,14:18.000,14:18.018,1,1009.0,794.0,1258.0,1150.0
26211,14:18.500,14:18.518,1,1022.0,784.0,1268.0,1134.0
26226,14:19.000,14:19.018,1,1010.0,805.0,1256.0,1149.0
26241,14:19.500,14:19.518,1,1039.0,692.0,1285.0,1032.0
26256,14:20.000,14:20.018,1,1038.0,710.0,1282.0,1049.0
26271,14:20.500,14:20.518,1,1014.0,794.0,1261.0,1144.0
26286,14:21.000,14:21.020,1,1024.0,771.0,1270.0,1121.0
26301,14:21.500,14:21.520,1,1021.0,785.0,1268.0,1134.0
26316,14:22.000,14:22.020,1,1010.0,778.0,1257.0,1129.0
26331,14:22.500,14:22.520,1,1012.0,786.0,1260.0,1139.0
26346,14:23.000,14:23.020,1,1007.0,793.0,1256.0,1143.0
26361,14:23.500,14:23.520,1,1024.0,805.0,1271.0,1164.0
26376,14:24.000,14:24.020,1,1027.0,813.0,1274.0,1167.0
26391,14:24.500,14:24.520,1,1029.0,782.0,1275.0,1135.0
26406,14:25.000,14:25.020,1,1019.0,760.0,1265.0,1115.0
26421,14:25.500,14:25.522,1,979.0,772.0,1228.0,1117.0
26436,14:26.000,14:26.022,1,981.0,743.0,1234.0,1087.0
26451,14:26.500,14:26.522,1,1004.0,770.0,1250.0,1120.0
26466,14:27.000,14:27.022,1,993.0,765.0,1241.0,1123.0
26481,14:27.500,14:27.522,1,1060.0,730.0,1310.0,1090.0
26496,14:28.000,14:28.022,1,1011.0,728.0,1263.0,1086.0
26511,14:28.500,14:28.522,1,1012.0,744.0,1260.0,1102.0
26526,14:29.000,14:29.022,1,1005.0,748.0,1252.0,1110.0
26541,14:29.500,14:29.523,1,1017.0,778.0,1265.0,1131.0
26557,14:30.000,14:30.057,1,983.0,769.0,1230.0,1119.0
26571,14:30.500,14:30.523,1,994.0,771.0,1241.0,1119.0
26586,14:31.000,14:31.015,1,995.0,753.0,1241.0,1112.0
26601,14:31.500,14:31.515,1,989.0,762.0,1234.0,1112.0
26616,14:32.000,14:32.015,1,990.0,757.0,1236.0,1113.0
26631,14:32.500,14:32.515,1,991.0,768.0,1238.0,1118.0
26647,14:33.000,14:33.048,1,1014.0,641.0,1260.0,990.0
26661,14:33.500,14:33.515,1,1046.0,702.0,1290.0,1049.0
26675,14:34.000,14:34.017,1,1019.0,630.0,1265.0,978.0
26690,14:34.500,14:34.517,1,1026.0,631.0,1272.0,983.0
26705,14:35.000,14:35.017,1,1000.0,442.0,1253.0,811.0
26720,14:35.500,14:35.517,1,993.0,575.0,1243.0,924.0
26735,14:36.000,14:36.017,1,1001.0,609.0,1250.0,960.0
26750,14:36.500,14:36.517,1,993.0,630.0,1239.0,976.0
26765,14:37.000,14:37.017,1,982.0,625.0,1231.0,964.0
26780,14:37.500,14:37.517,1,989.0,628.0,1237.0,968.0
26795,14:38.000,14:38.018,1,994.0,648.0,1242.0,995.0
26810,14:38.500,14:38.518,1,1021.0,656.0,1269.0,1005.0
26825,14:39.000,14:39.018,1,1078.0,636.0,1320.0,982.0
26840,14:39.500,14:39.518,1,968.0,711.0,1215.0,1063.0
26855,14:40.000,14:40.018,1,1127.0,741.0,1377.0,1093.0
26870,14:40.500,14:40.518,1,1088.0,728.0,1335.0,1072.0
26885,14:41.000,14:41.018,1,1074.0,749.0,1320.0,1102.0
26900,14:41.500,14:41.518,1,1009.0,789.0,1261.0,1140.0
26915,14:42.000,14:42.018,1,1069.0,731.0,1321.0,1085.0
26930,14:42.500,14:42.520,1,1065.0,717.0,1315.0,1063.0
26945,14:43.000,14:43.020,1,1080.0,723.0,1326.0,1067.0
26960,14:43.500,14:43.520,1,1076.0,715.0,1322.0,1058.0
26975,14:44.000,14:44.020,1,1053.0,717.0,1303.0,1060.0
26990,14:44.500,14:44.520,1,1030.0,690.0,1278.0,1043.0
27005,14:45.000,14:45.020,1,1034.0,742.0,1283.0,1096.0
27020,14:45.500,14:45.520,1,1038.0,736.0,1291.0,1090.0
27035,14:46.000,14:46.020,1,1045.0,742.0,1295.0,1089.0
27050,14:46.500,14:46.522,1,1051.0,745.0,1298.0,1091.0
27065,14:47.000,14:47.022,1,1053.0,742.0,1300.0,1097.0
27080,14:47.500,14:47.522,1,1039.0,740.0,1292.0,1093.0
27095,14:48.000,14:48.022,1,1033.0,734.0,1283.0,1081.0
27110,14:48.500,14:48.522,1,1034.0,735.0,1286.0,1097.0
27125,14:49.000,14:49.022,1,1034.0,737.0,1283.0,1097.0
27140,14:49.500,14:49.522,1,1041.0,739.0,1291.0,1089.0
27155,14:50.000,14:50.022,1,1060.0,749.0,1307.0,1109.0
27170,14:50.500,14:50.522,1,1056.0,765.0,1303.0,1117.0
27185,14:51.000,14:51.015,1,1040.0,785.0,1289.0,1140.0
27200,14:51.500,14:51.515,1,1039.0,727.0,1289.0,1083.0
27215,14:52.000,14:52.015,1,1040.0,739.0,1289.0,1084.0
27230,14:52.500,14:52.515,1,1048.0,745.0,1293.0,1104.0
27245,14:53.000,14:53.015,1,1031.0,738.0,1279.0,1098.0
27260,14:53.500,14:53.515,1,1051.0,726.0,1300.0,1084.0
27275,14:54.000,14:54.015,1,1051.0,740.0,1298.0,1098.0
27290,14:54.500,14:54.515,1,1038.0,733.0,1290.0,1084.0
27305,14:55.000,14:55.015,1,1036.0,734.0,1288.0,1083.0
27320,14:55.500,14:55.517,1,1035.0,734.0,1287.0,1090.0
27335,14:56.000,14:56.017,1,1031.0,722.0,1281.0,1080.0
27350,14:56.500,14:56.517,1,1050.0,737.0,1298.0,1089.0
27365,14:57.000,14:57.017,1,1039.0,739.0,1289.0,1091.0
27380,14:57.500,14:57.517,1,1043.0,741.0,1289.0,1102.0
27395,14:58.000,14:58.017,1,1041.0,747.0,1288.0,1105.0
27410,14:58.500,14:58.517,1,1042.0,746.0,1288.0,1107.0
27425,14:59.000,14:59.017,1,1047.0,744.0,1293.0,1105.0
27440,14:59.500,14:59.552,1,1049.0,754.0,1295.0,1109.0
27454,15:00.000,15:00.018,1,1047.0,753.0,1293.0,1109.0
27469,15:00.500,15:00.518,1,1052.0,763.0,1298.0,1112.0
27484,15:01.000,15:01.018,1,1035.0,743.0,1282.0,1097.0
27499,15:01.500,15:01.518,1,1021.0,777.0,1274.0,1128.0
27514,15:02.000,15:02.018,1,1002.0,781.0,1255.0,1138.0
27529,15:02.500,15:02.518,1,995.0,771.0,1249.0,1131.0
27544,15:03.000,15:03.018,1,984.0,758.0,1235.0,1120.0
27559,15:03.500,15:03.518,1,977.0,769.0,1232.0,1127.0
27574,15:04.000,15:04.020,1,992.0,762.0,1242.0,1121.0
27589,15:04.500,15:04.520,1,998.0,766.0,1247.0,1123.0
27604,15:05.000,15:05.020,1,955.0,777.0,1207.0,1138.0
27619,15:05.500,15:05.520,1,881.0,759.0,1136.0,1122.0
27634,15:06.000,15:06.020,1,906.0,735.0,1158.0,1092.0
27649,15:06.500,15:06.520,1,941.0,746.0,1190.0,1106.0
27664,15:07.000,15:07.020,1,963.0,781.0,1212.0,1143.0
27679,15:07.500,15:07.520,1,1000.0,752.0,1250.0,1118.0
27694,15:08.000,15:08.022,1,1020.0,739.0,1267.0,1094.0
27709,15:08.500,15:08.522,1,1059.0,665.0,1308.0,1020.0
27724,15:09.000,15:09.022,1,1050.0,621.0,1301.0,972.0
27739,15:09.500,15:09.522,1,1034.0,560.0,1283.0,918.0
27754,15:10.000,15:10.022,1,1026.0,521.0,1275.0,884.0
27769,15:10.500,15:10.522,1,1021.0,629.0,1270.0,988.0
27784,15:11.000,15:11.022,1,1027.0,630.0,1275.0,986.0
27799,15:11.500,15:11.522,1,1039.0,654.0,1289.0,1001.0
27814,15:12.000,15:12.013,1,1033.0,657.0,1280.0,1009.0
27829,15:12.500,15:12.515,1,1043.0,653.0,1292.0,1006.0
27844,15:13.000,15:13.015,1,1037.0,661.0,1288.0,1011.0
27859,15:13.500,15:13.515,1,1042.0,660.0,1293.0,1013.0
27874,15:14.000,15:14.015,1,1036.0,657.0,1286.0,1008.0
27889,15:14.500,15:14.515,1,1020.0,663.0,1267.0,1011.0
27904,15:15.000,15:15.015,1,1013.0,570.0,1262.0,924.0
27919,15:15.500,15:15.515,1,1011.0,617.0,1262.0,964.0
27934,15:16.000,15:16.015,1,999.0,628.0,1247.0,979.0
27949,15:16.500,15:16.517,1,977.0,685.0,1226.0,1035.0
27964,15:17.000,15:17.017,1,973.0,556.0,1225.0,908.0
27979,15:17.500,15:17.517,1,935.0,640.0,1187.0,994.0
27994,15:18.000,15:18.017,1,956.0,655.0,1205.0,999.0
28009,15:18.500,15:18.517,1,943.0,627.0,1193.0,972.0
28024,15:19.000,15:19.017,1,962.0,514.0,1212.0,875.0
28039,15:19.500,15:19.517,1,954.0,584.0,1203.0,934.0
28054,15:20.000,15:20.017,1,955.0,614.0,1206.0,960.0
28069,15:20.500,15:20.517,1,933.0,536.0,1187.0,889.0
28084,15:21.000,15:21.018,1,938.0,609.0,1188.0,958.0
28099,15:21.500,15:21.518,1,929.0,648.0,1182.0,1002.0
28114,15:22.000,15:22.018,1,939.0,657.0,1188.0,1008.0
28129,15:22.500,15:22.518,1,959.0,668.0,1208.0,1019.0
28144,15:23.000,15:23.018,1,959.0,668.0,1207.0,1015.0
28159,15:23.500,15:23.518,1,962.0,664.0,1209.0,1007.0
28174,15:24.000,15:24.018,1,994.0,641.0,1243.0,992.0
28189,15:24.500,15:24.518,1,1089.0,609.0,1338.0,957.0
28204,15:25.000,15:25.020,1,1033.0,640.0,1281.0,991.0
28219,15:25.500,15:25.520,1,1005.0,622.0,1257.0,966.0
28234,15:26.000,15:26.020,1,1027.0,590.0,1277.0,940.0
28249,15:26.500,15:26.520,1,1016.0,606.0,1268.0,960.0
28264,15:27.000,15:27.020,1,1008.0,624.0,1258.0,968.0
28279,15:27.500,15:27.520,1,1012.0,619.0,1261.0,964.0
28294,15:28.000,15:28.020,1,1009.0,625.0,1259.0,971.0
28309,15:28.500,15:28.520,1,1011.0,629.0,1260.0,978.0
28324,15:29.000,15:29.020,1,1000.0,640.0,1250.0,994.0
28339,15:29.500,15:29.522,1,985.0,656.0,1233.0,1002.0
28354,15:30.000,15:30.022,1,997.0,652.0,1247.0,1001.0
28369,15:30.500,15:30.522,1,1038.0,620.0,1288.0,964.0
28384,15:31.000,15:31.022,1,1056.0,636.0,1302.0,983.0
28399,15:31.500,15:31.522,1,1015.0,634.0,1261.0,987.0
28414,15:32.000,15:32.022,1,1022.0,641.0,1268.0,993.0
28429,15:32.500,15:32.522,1,1027.0,643.0,1273.0,994.0
28444,15:33.000,15:33.013,1,1056.0,633.0,1302.0,981.0
28459,15:33.500,15:33.513,1,1078.0,633.0,1321.0,972.0
28474,15:34.000,15:34.015,1,1071.0,652.0,1315.0,990.0
28489,15:34.500,15:34.515,1,1068.0,659.0,1313.0,998.0
28504,15:35.000,15:35.015,1,1032.0,692.0,1276.0,1040.0
28519,15:35.500,15:35.515,1,1018.0,682.0,1260.0,1016.0
28534,15:36.000,15:36.015,1,1015.0,681.0,1261.0,1029.0
28549,15:36.500,15:36.515,1,1028.0,658.0,1271.0,1004.0
28564,15:37.000,15:37.015,1,1074.0,676.0,1313.0,1019.0
28579,15:37.500,15:37.515,1,1073.0,661.0,1312.0,1001.0
28594,15:38.000,15:38.017,1,1078.0,639.0,1315.0,978.0
28609,15:38.500,15:38.517,1,1065.0,649.0,1307.0,984.0
28624,15:39.000,15:39.017,1,984.0,660.0,1234.0,1003.0
28639,15:39.500,15:39.517,1,961.0,604.0,1212.0,943.0
28654,15:40.000,15:40.017,1,1002.0,613.0,1251.0,948.0
28669,15:40.500,15:40.517,1,1010.0,688.0,1260.0,1024.0
28684,15:41.000,15:41.017,1,998.0,694.0,1246.0,1034.0
28699,15:41.500,15:41.517,1,1007.0,698.0,1253.0,1039.0
28714,15:42.000,15:42.017,1,1000.0,710.0,1249.0,1053.0
28729,15:42.500,15:42.518,1,1001.0,722.0,1254.0,1071.0
28744,15:43.000,15:43.018,1,1001.0,740.0,1251.0,1084.0
28759,15:43.500,15:43.518,1,1000.0,743.0,1249.0,1090.0
28774,15:44.000,15:44.018,1,1006.0,751.0,1257.0,1109.0
28789,15:44.500,15:44.518,1,1001.0,732.0,1251.0,1085.0
28804,15:45.000,15:45.018,1,990.0,731.0,1239.0,1084.0
28819,15:45.500,15:45.518,1,988.0,706.0,1237.0,1055.0
28834,15:46.000,15:46.018,1,987.0,713.0,1238.0,1061.0
28849,15:46.500,15:46.520,1,985.0,711.0,1234.0,1061.0
28864,15:47.000,15:47.020,1,980.0,690.0,1230.0,1052.0
28879,15:47.500,15:47.520,1,969.0,707.0,1220.0,1057.0
28894,15:48.000,15:48.020,1,962.0,746.0,1211.0,1092.0
28909,15:48.500,15:48.520,1,970.0,709.0,1221.0,1049.0
28924,15:49.000,15:49.020,1,988.0,702.0,1235.0,1050.0
28939,15:49.500,15:49.520,1,971.0,688.0,1221.0,1045.0
28954,15:50.000,15:50.020,1,975.0,720.0,1228.0,1067.0
28969,15:50.500,15:50.520,1,968.0,725.0,1218.0,1079.0
28984,15:51.000,15:51.022,1,963.0,718.0,1212.0,1062.0
28999,15:51.500,15:51.522,1,969.0,703.0,1219.0,1052.0
29014,15:52.000,15:52.022,1,976.0,742.0,1227.0,1101.0
29029,15:52.500,15:52.522,1,984.0,687.0,1237.0,1041.0
29044,15:53.000,15:53.022,1,978.0,696.0,1229.0,1052.0
29059,15:53.500,15:53.513,1,951.0,711.0,1202.0,1066.0
29074,15:54.000,15:54.013,1,903.0,701.0,1155.0,1058.0
29089,15:54.500,15:54.513,1,912.0,717.0,1166.0,1076.0
29104,15:55.000,15:55.015,1,921.0,738.0,1173.0,1100.0
29119,15:55.500,15:55.515,1,925.0,732.0,1175.0,1092.0
29134,15:56.000,15:56.015,1,920.0,733.0,1171.0,1086.0
29149,15:56.500,15:56.515,1,919.0,733.0,1171.0,1088.0
29164,15:57.000,15:57.015,1,916.0,735.0,1170.0,1087.0
29179,15:57.500,15:57.515,1,920.0,734.0,1173.0,1084.0
29194,15:58.000,15:58.015,1,913.0,727.0,1168.0,1083.0
29209,15:58.500,15:58.515,1,909.0,736.0,1162.0,1092.0
29224,15:59.000,15:59.015,1,911.0,739.0,1163.0,1098.0
29239,15:59.500,15:59.517,1,908.0,743.0,1159.0,1101.0
29254,16:00.000,16:00.017,1,908.0,739.0,1162.0,1087.0
29269,16:00.500,16:00.517,1,921.0,741.0,1175.0,1100.0
29284,16:01.000,16:01.017,1,900.0,723.0,1153.0,1070.0
29299,16:01.500,16:01.517,1,898.0,712.0,1153.0,1065.0
29314,16:02.000,16:02.017,1,868.0,700.0,1123.0,1060.0
29329,16:02.500,16:02.517,1,865.0,753.0,1116.0,1117.0
29344,16:03.000,16:03.017,1,907.0,743.0,1156.0,1086.0
29359,16:03.500,16:03.517,1,885.0,734.0,1138.0,1077.0
29374,16:04.000,16:04.018,1,880.0,742.0,1131.0,1101.0
29389,16:04.500,16:04.518,1,883.0,745.0,1133.0,1089.0
29404,16:05.000,16:05.018,1,898.0,716.0,1149.0,1059.0
29419,16:05.500,16:05.518,1,876.0,717.0,1129.0,1069.0
29434,16:06.000,16:06.018,1,878.0,724.0,1131.0,1074.0
29449,16:06.500,16:06.518,1,874.0,713.0,1127.0,1062.0
29464,16:07.000,16:07.018,1,879.0,730.0,1130.0,1079.0
29479,16:07.500,16:07.518,1,879.0,731.0,1130.0,1084.0
29494,16:08.000,16:08.020,1,879.0,728.0,1129.0,1080.0
29509,16:08.500,16:08.520,1,930.0,736.0,1180.0,1080.0
29524,16:09.000,16:09.020,1,925.0,729.0,1173.0,1072.0
29539,16:09.500,16:09.520,1,930.0,713.0,1178.0,1049.0
29554,16:10.000,16:10.020,1,913.0,711.0,1164.0,1057.0
29569,16:10.500,16:10.520,1,913.0,708.0,1165.0,1056.0
29584,16:11.000,16:11.020,1,911.0,712.0,1161.0,1059.0
29599,16:11.500,16:11.520,1,916.0,722.0,1169.0,1069.0
29614,16:12.000,16:12.020,1,938.0,750.0,1185.0,1096.0
29629,16:12.500,16:12.522,1,932.0,779.0,1182.0,1132.0
29644,16:13.000,16:13.022,1,939.0,805.0,1187.0,1149.0
29659,16:13.500,16:13.513,1,888.0,799.0,1140.0,1158.0
29674,16:14.000,16:14.013,1,857.0,758.0,1111.0,1116.0
29689,16:14.500,16:14.513,1,858.0,752.0,1111.0,1108.0
29704,16:15.000,16:15.013,1,881.0,737.0,1134.0,1089.0
29719,16:15.500,16:15.513,1,886.0,758.0,1137.0,1112.0
29734,16:16.000,16:16.013,1,892.0,762.0,1143.0,1123.0
29749,16:16.500,16:16.515,1,895.0,770.0,1145.0,1136.0
29764,16:17.000,16:17.015,1,878.0,775.0,1132.0,1135.0
29779,16:17.500,16:17.515,1,880.0,772.0,1133.0,1142.0
29794,16:18.000,16:18.015,1,878.0,778.0,1131.0,1137.0
29809,16:18.500,16:18.515,1,878.0,782.0,1132.0,1141.0
29824,16:19.000,16:19.015,1,877.0,786.0,1130.0,1146.0
29839,16:19.500,16:19.515,1,862.0,788.0,1121.0,1152.0
29854,16:20.000,16:20.015,1,866.0,805.0,1120.0,1162.0
29869,16:20.500,16:20.515,1,855.0,792.0,1112.0,1153.0
29884,16:21.000,16:21.017,1,862.0,786.0,1120.0,1151.0
29899,16:21.500,16:21.517,1,867.0,789.0,1122.0,1153.0
29914,16:22.000,16:22.017,1,878.0,790.0,1131.0,1146.0
29929,16:22.500,16:22.517,1,866.0,783.0,1121.0,1143.0
29944,16:23.000,16:23.017,1,863.0,785.0,1119.0,1145.0
29959,16:23.500,16:23.517,1,861.0,777.0,1119.0,1136.0
29974,16:24.000,16:24.017,1,855.0,790.0,1113.0,1149.0
29989,16:24.500,16:24.517,1,863.0,785.0,1119.0,1146.0
30004,16:25.000,16:25.018,1,876.0,779.0,1132.0,1144.0
30019,16:25.500,16:25.518,1,897.0,781.0,1151.0,1145.0
30034,16:26.000,16:26.018,1,890.0,781.0,1146.0,1145.0
30049,16:26.500,16:26.518,1,883.0,778.0,1140.0,1139.0
30064,16:27.000,16:27.018,1,877.0,805.0,1133.0,1156.0
30079,16:27.500,16:27.518,1,906.0,801.0,1157.0,1159.0
30094,16:28.000,16:28.018,1,902.0,774.0,1154.0,1139.0
30109,16:28.500,16:28.518,1,907.0,767.0,1158.0,1131.0
30124,16:29.000,16:29.018,1,909.0,769.0,1158.0,1133.0
30139,16:29.500,16:29.520,1,908.0,659.0,1156.0,1010.0
30154,16:30.000,16:30.020,1,915.0,688.0,1166.0,1039.0
30169,16:30.500,16:30.520,1,971.0,691.0,1220.0,1048.0
30184,16:31.000,16:31.020,1,1017.0,746.0,1266.0,1104.0
30199,16:31.500,16:31.520,1,1022.0,756.0,1270.0,1106.0
30214,16:32.000,16:32.020,1,1006.0,775.0,1254.0,1119.0
30229,16:32.500,16:32.520,1,999.0,772.0,1248.0,1124.0
30244,16:33.000,16:33.020,1,987.0,785.0,1240.0,1141.0
30259,16:33.500,16:33.522,1,968.0,800.0,1219.0,1163.0
30274,16:34.000,16:34.013,1,973.0,806.0,1224.0,1169.0
30289,16:34.500,16:34.513,1,969.0,870.0,1220.0,1236.0
30304,16:35.000,16:35.013,1,938.0,846.0,1197.0,1201.0
30319,16:35.500,16:35.513,1,953.0,843.0,1207.0,1196.0
30334,16:36.000,16:36.013,1,962.0,836.0,1213.0,1189.0
30350,16:36.500,16:36.513,1,968.0,812.0,1217.0,1174.0
30365,16:37.000,16:37.013,1,954.0,794.0,1209.0,1147.0
30380,16:37.500,16:37.513,1,993.0,665.0,1246.0,1024.0
30395,16:38.000,16:38.015,1,992.0,657.0,1247.0,1010.0
30410,16:38.500,16:38.515,1,972.0,752.0,1221.0,1102.0
30425,16:39.000,16:39.015,1,944.0,750.0,1200.0,1113.0
30440,16:39.500,16:39.515,1,942.0,699.0,1194.0,1043.0
30455,16:40.000,16:40.015,1,919.0,757.0,1172.0,1114.0
30470,16:40.500,16:40.515,1,928.0,711.0,1180.0,1054.0
30485,16:41.000,16:41.015,1,986.0,720.0,1241.0,1074.0
30500,16:41.500,16:41.515,1,1027.0,723.0,1276.0,1069.0
30515,16:42.000,16:42.015,1,1020.0,674.0,1272.0,1027.0
30530,16:42.500,16:42.517,1,1031.0,671.0,1280.0,1027.0
30545,16:43.000,16:43.017,1,1010.0,678.0,1262.0,1034.0
30560,16:43.500,16:43.517,1,995.0,699.0,1247.0,1055.0
30575,16:44.000,16:44.017,1,996.0,723.0,1250.0,1084.0
30590,16:44.500,16:44.517,1,1052.0,732.0,1305.0,1086.0
30605,16:45.000,16:45.017,1,986.0,743.0,1239.0,1101.0
30620,16:45.500,16:45.517,1,1011.0,724.0,1269.0,1089.0
30635,16:46.000,16:46.017,1,1000.0,726.0,1254.0,1076.0
30650,16:46.500,16:46.518,1,1024.0,722.0,1275.0,1079.0
30665,16:47.000,16:47.018,1,1016.0,727.0,1272.0,1087.0
30680,16:47.500,16:47.518,1,1023.0,726.0,1276.0,1085.0
30695,16:48.000,16:48.018,1,1027.0,736.0,1277.0,1090.0
