frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
34745,19:18.000,19:18.003,2,544.0,564.0,723.0,806.0,1706.0,546.0,1857.0,761.0
34760,19:18.500,19:18.503,2,541.0,614.0,719.0,853.0,1567.0,556.0,1713.0,775.0
34775,19:19.000,19:19.003,2,582.0,648.0,756.0,890.0,1561.0,585.0,1711.0,798.0
34790,19:19.500,19:19.503,2,554.0,635.0,730.0,870.0,1522.0,566.0,1673.0,783.0
34805,19:20.000,19:20.003,2,522.0,609.0,704.0,851.0,1505.0,554.0,1656.0,765.0
34820,19:20.500,19:20.503,2,519.0,634.0,698.0,880.0,1532.0,603.0,1678.0,812.0
34835,19:21.000,19:21.005,2,530.0,632.0,712.0,885.0,1579.0,606.0,1725.0,815.0
34850,19:21.500,19:21.505,2,578.0,591.0,758.0,842.0,1584.0,635.0,1732.0,828.0
34865,19:22.000,19:22.005,2,565.0,606.0,745.0,856.0,1541.0,717.0,1693.0,896.0
34880,19:22.500,19:22.505,2,557.0,615.0,735.0,861.0,1528.0,639.0,1680.0,843.0
34895,19:23.000,19:23.005,2,564.0,613.0,740.0,857.0,1562.0,584.0,1707.0,795.0
34910,19:23.500,19:23.505,2,558.0,609.0,733.0,847.0,1578.0,582.0,1724.0,793.0
34923,19:24.000,19:24.005,2,1344.0,569.0,1508.0,799.0,786.0,608.0,970.0,862.0
34938,19:24.500,19:24.505,2,811.0,597.0,982.0,841.0,1321.0,588.0,1473.0,803.0
34953,19:25.000,19:25.007,2,816.0,582.0,987.0,821.0,1328.0,576.0,1480.0,789.0
34968,19:25.500,19:25.507,2,805.0,585.0,978.0,833.0,1332.0,583.0,1484.0,796.0
34983,19:26.000,19:26.007,2,777.0,595.0,953.0,842.0,1292.0,593.0,1441.0,806.0
34998,19:26.500,19:26.507,2,776.0,604.0,952.0,849.0,1286.0,603.0,1430.0,818.0
35013,19:27.000,19:27.007,2,775.0,591.0,957.0,848.0,1272.0,596.0,1412.0,802.0
35028,19:27.500,19:27.507,2,767.0,546.0,955.0,816.0,1301.0,580.0,1448.0,791.0
35043,19:28.000,19:28.007,2,735.0,529.0,931.0,805.0,1291.0,563.0,1441.0,779.0
35058,19:28.500,19:28.507,2,688.0,602.0,877.0,866.0,1243.0,580.0,1393.0,791.0
35073,19:29.000,19:29.008,2,618.0,747.0,806.0,999.0,1150.0,680.0,1299.0,887.0
