frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
11660,06:15.000,06:15.032,1,1473.0,562.0,1628.0,785.0,,,,
11674,06:15.500,06:15.500,1,1268.0,617.0,1395.0,804.0,,,,
11689,06:16.000,06:16.000,1,1277.0,699.0,1435.0,925.0,,,,
11704,06:16.500,06:16.500,1,1162.0,699.0,1332.0,955.0,,,,
11719,06:17.000,06:17.000,1,1133.0,713.0,1319.0,996.0,,,,
11734,06:17.500,06:17.500,1,1114.0,797.0,1306.0,1090.0,,,,
11749,06:18.000,06:18.000,1,1134.0,800.0,1329.0,1097.0,,,,
11764,06:18.500,06:18.500,1,1162.0,768.0,1363.0,1071.0,,,,
11779,06:19.000,06:19.000,1,1205.0,677.0,1404.0,973.0,,,,
11794,06:19.500,06:19.502,1,1216.0,671.0,1417.0,971.0,,,,
11809,06:20.000,06:20.002,1,1229.0,694.0,1435.0,993.0,,,,
11824,06:20.500,06:20.502,1,1218.0,664.0,1419.0,965.0,,,,
11839,06:21.000,06:21.002,1,1218.0,658.0,1417.0,958.0,,,,
11854,06:21.500,06:21.502,1,1212.0,650.0,1414.0,953.0,,,,
11869,06:22.000,06:22.002,1,1217.0,563.0,1423.0,868.0,,,,
11885,06:22.500,06:22.502,1,1245.0,570.0,1448.0,875.0,,,,
11900,06:23.000,06:23.002,1,1173.0,496.0,1378.0,806.0,,,,
11915,06:23.500,06:23.503,1,1072.0,691.0,1278.0,990.0,,,,
11930,06:24.000,06:24.003,1,1071.0,574.0,1273.0,876.0,,,,
11945,06:24.500,06:24.503,1,1011.0,501.0,1216.0,812.0,,,,
11960,06:25.000,06:25.003,1,981.0,469.0,1186.0,797.0,,,,
11975,06:25.500,06:25.503,1,1061.0,403.0,1267.0,727.0,,,,
11990,06:26.000,06:26.003,1,1001.0,429.0,1211.0,746.0,,,,
12005,06:26.500,06:26.503,1,963.0,451.0,1173.0,770.0,,,,
12021,06:27.000,06:27.028,1,1057.0,514.0,1260.0,824.0,,,,
12036,06:27.500,06:27.530,1,1120.0,477.0,1324.0,795.0,,,,
12051,06:28.000,06:28.030,1,1069.0,457.0,1272.0,775.0,,,,
12066,06:28.500,06:28.530,1,1084.0,423.0,1284.0,738.0,,,,
12081,06:29.000,06:29.030,1,1100.0,422.0,1303.0,739.0,,,,
12096,06:29.500,06:29.530,1,1121.0,495.0,1322.0,804.0,,,,
12111,06:30.000,06:30.030,1,1099.0,484.0,1295.0,796.0,,,,
12126,06:30.500,06:30.530,1,1096.0,505.0,1298.0,816.0,,,,
12141,06:31.000,06:31.030,1,1109.0,527.0,1309.0,837.0,,,,
12156,06:31.500,06:31.532,1,1011.0,541.0,1213.0,850.0,,,,
12171,06:32.000,06:32.032,1,1091.0,534.0,1289.0,842.0,,,,
12186,06:32.500,06:32.532,1,1065.0,531.0,1265.0,843.0,,,,
12201,06:33.000,06:33.032,1,1107.0,520.0,1304.0,828.0,,,,
12216,06:33.500,06:33.532,1,1128.0,514.0,1324.0,822.0,,,,
12231,06:34.000,06:34.032,1,1103.0,506.0,1303.0,815.0,,,,
12246,06:34.500,06:34.532,1,1100.0,504.0,1301.0,809.0,,,,
12261,06:35.000,06:35.032,1,1101.0,489.0,1299.0,805.0,,,,
12275,06:35.500,06:35.500,1,1092.0,485.0,1290.0,801.0,,,,
12290,06:36.000,06:36.000,1,1088.0,478.0,1287.0,785.0,,,,
12305,06:36.500,06:36.500,1,1093.0,474.0,1294.0,783.0,,,,
12320,06:37.000,06:37.000,1,1091.0,480.0,1291.0,790.0,,,,
12335,06:37.500,06:37.500,1,1071.0,488.0,1271.0,800.0,,,,
12350,06:38.000,06:38.000,1,1089.0,482.0,1289.0,795.0,,,,
12365,06:38.500,06:38.500,1,1086.0,480.0,1286.0,791.0,,,,
12380,06:39.000,06:39.000,1,1089.0,477.0,1288.0,789.0,,,,
12395,06:39.500,06:39.502,1,1090.0,470.0,1292.0,781.0,,,,
12410,06:40.000,06:40.002,1,1084.0,463.0,1287.0,780.0,,,,
12425,06:40.500,06:40.502,1,1081.0,456.0,1286.0,766.0,,,,
12440,06:41.000,06:41.002,1,1071.0,441.0,1274.0,755.0,,,,
12455,06:41.500,06:41.502,1,1079.0,578.0,1283.0,893.0,,,,
12470,06:42.000,06:42.002,1,1099.0,597.0,1302.0,909.0,,,,
12485,06:42.500,06:42.502,1,1107.0,524.0,1312.0,848.0,,,,
12500,06:43.000,06:43.002,1,1101.0,520.0,1308.0,833.0,,,,
12515,06:43.500,06:43.503,1,1098.0,503.0,1307.0,813.0,,,,
12530,06:44.000,06:44.003,1,1098.0,504.0,1305.0,817.0,,,,
12545,06:44.500,06:44.503,1,1090.0,496.0,1298.0,809.0,,,,
12560,06:45.000,06:45.003,1,1090.0,490.0,1298.0,803.0,,,,
12575,06:45.500,06:45.503,1,1093.0,473.0,1299.0,789.0,,,,
12590,06:46.000,06:46.003,1,1093.0,469.0,1300.0,783.0,,,,
12605,06:46.500,06:46.503,1,1092.0,462.0,1302.0,779.0,,,,
