frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
34530,17:42.000,17:42.030,2,951.0,415.0,1064.0,568.0,2154.0,456.0,2376.0,704.0,,,,
34545,17:42.500,17:42.530,2,964.0,416.0,1075.0,561.0,2156.0,460.0,2379.0,708.0,,,,
34560,17:43.000,17:43.030,2,970.0,442.0,1083.0,592.0,2151.0,486.0,2378.0,734.0,,,,
34575,17:43.500,17:43.530,2,1601.0,529.0,1725.0,688.0,461.0,380.0,628.0,625.0,,,,
34590,17:44.000,17:44.030,2,1516.0,534.0,1632.0,689.0,399.0,322.0,567.0,582.0,,,,
34605,17:44.500,17:44.532,2,1006.0,526.0,1115.0,668.0,2217.0,558.0,2414.0,796.0,,,,
34620,17:45.000,17:45.032,2,768.0,521.0,883.0,668.0,1884.0,515.0,2058.0,740.0,,,,
34635,17:45.500,17:45.532,2,739.0,406.0,857.0,557.0,1870.0,413.0,2048.0,643.0,,,,
34650,17:46.000,17:46.032,2,822.0,257.0,943.0,414.0,1993.0,268.0,2192.0,507.0,,,,
34665,17:46.500,17:46.532,2,861.0,344.0,978.0,502.0,2029.0,345.0,2227.0,583.0,,,,
34680,17:47.000,17:47.032,2,894.0,378.0,1008.0,524.0,2054.0,422.0,2255.0,659.0,,,,
34695,17:47.500,17:47.532,2,933.0,419.0,1047.0,571.0,2102.0,471.0,2303.0,706.0,,,,
34710,17:48.000,17:48.032,2,991.0,473.0,1098.0,622.0,2186.0,456.0,2395.0,703.0,,,,
34725,17:48.500,17:48.532,1,1077.0,407.0,1190.0,551.0,,,,,,,,
34739,17:49.000,17:49.000,2,932.0,381.0,1045.0,527.0,2119.0,394.0,2315.0,629.0,,,,
34754,17:49.500,17:49.500,2,882.0,311.0,997.0,470.0,2079.0,336.0,2279.0,578.0,,,,
34769,17:50.000,17:50.000,2,645.0,204.0,770.0,374.0,1834.0,256.0,2001.0,497.0,,,,
34784,17:50.500,17:50.500,2,890.0,347.0,1007.0,494.0,2051.0,371.0,2234.0,608.0,,,,
34799,17:51.000,17:51.000,2,816.0,345.0,934.0,507.0,1950.0,389.0,2121.0,620.0,,,,
34814,17:51.500,17:51.500,2,862.0,375.0,977.0,529.0,2018.0,410.0,2199.0,641.0,,,,
34829,17:52.000,17:52.000,2,950.0,373.0,1065.0,526.0,2127.0,417.0,2313.0,652.0,,,,
34844,17:52.500,17:52.500,2,1479.0,439.0,1599.0,589.0,299.0,262.0,476.0,528.0,,,,
34859,17:53.000,17:53.002,2,1504.0,452.0,1623.0,599.0,323.0,247.0,500.0,514.0,,,,
