frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
40445,21:48.0,21:48.0,2,1627.0,681.0,1824.0,917.0,1069.0,435.0,1232.0,637.0,,,,,,,,
40460,21:48.5,21:48.5,2,1444.0,777.0,1628.0,1011.0,963.0,651.0,1118.0,848.0,,,,,,,,
40475,21:49.0,21:49.0,2,1391.0,931.0,1567.0,1165.0,890.0,907.0,1044.0,1109.0,,,,,,,,
40490,21:49.5,21:49.5,2,1437.0,854.0,1613.0,1088.0,941.0,898.0,1093.0,1103.0,,,,,,,,
40505,21:50.0,21:50.0,2,1455.0,815.0,1633.0,1044.0,961.0,835.0,1112.0,1042.0,,,,,,,,
40520,21:50.5,21:50.5,2,1451.0,825.0,1631.0,1057.0,957.0,837.0,1108.0,1044.0,,,,,,,,
40535,21:51.0,21:51.0,2,1447.0,806.0,1623.0,1034.0,949.0,815.0,1102.0,1020.0,,,,,,,,
40550,21:51.5,21:51.5,2,1425.0,805.0,1600.0,1034.0,928.0,817.0,1080.0,1025.0,,,,,,,,
40565,21:52.0,21:52.0,2,1382.0,833.0,1556.0,1067.0,884.0,862.0,1039.0,1068.0,,,,,,,,
40580,21:52.5,21:52.5,2,1410.0,835.0,1586.0,1070.0,913.0,857.0,1068.0,1066.0,,,,,,,,
40595,21:53.0,21:53.0,2,1440.0,891.0,1619.0,1127.0,946.0,902.0,1097.0,1112.0,,,,,,,,
40610,21:53.5,21:53.5,2,1454.0,896.0,1633.0,1132.0,956.0,893.0,1107.0,1096.0,,,,,,,,
40625,21:54.0,21:54.0,2,1451.0,883.0,1632.0,1120.0,957.0,881.0,1108.0,1087.0,,,,,,,,
40640,21:54.5,21:54.5,2,1452.0,870.0,1631.0,1111.0,957.0,867.0,1110.0,1072.0,,,,,,,,
40655,21:55.0,21:55.0,2,1455.0,869.0,1635.0,1108.0,963.0,867.0,1116.0,1072.0,,,,,,,,
40670,21:55.5,21:55.5,2,1451.0,881.0,1632.0,1120.0,958.0,880.0,1108.0,1085.0,,,,,,,,
40685,21:56.0,21:56.0,2,1429.0,863.0,1604.0,1105.0,923.0,861.0,1075.0,1063.0,,,,,,,,
40700,21:56.5,21:56.5,2,1427.0,875.0,1604.0,1118.0,915.0,878.0,1067.0,1079.0,,,,,,,,
40715,21:57.0,21:57.0,2,1420.0,863.0,1597.0,1103.0,909.0,864.0,1063.0,1065.0,,,,,,,,
40730,21:57.5,21:57.5,2,1418.0,862.0,1594.0,1099.0,908.0,864.0,1062.0,1063.0,,,,,,,,
40745,21:58.0,21:58.0,2,1422.0,864.0,1600.0,1103.0,912.0,861.0,1066.0,1063.0,,,,,,,,
40760,21:58.5,21:58.5,2,1422.0,854.0,1598.0,1096.0,919.0,847.0,1072.0,1052.0,,,,,,,,
40775,21:59.0,21:59.0,2,1419.0,860.0,1595.0,1098.0,918.0,851.0,1072.0,1054.0,,,,,,,,
40790,21:59.5,21:59.5,2,1417.0,852.0,1591.0,1089.0,915.0,845.0,1067.0,1045.0,,,,,,,,
