frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
36354,19:00.000,19:00.028,3,789.0,637.0,973.0,872.0,1895.0,554.0,2058.0,765.0,290.0,574.0,459.0,788.0
36369,19:00.500,19:00.520,3,993.0,647.0,1176.0,881.0,495.0,576.0,670.0,792.0,1594.0,565.0,1753.0,780.0
36384,19:01.000,19:01.020,3,958.0,588.0,1136.0,830.0,432.0,517.0,616.0,750.0,1521.0,502.0,1683.0,716.0
36399,19:01.500,19:01.520,3,1016.0,672.0,1196.0,910.0,510.0,611.0,684.0,830.0,1584.0,578.0,1745.0,794.0
36414,19:02.000,19:02.020,3,1872.0,644.0,2053.0,864.0,1273.0,739.0,1453.0,977.0,811.0,679.0,967.0,884.0
36429,19:02.500,19:02.522,3,1030.0,683.0,1206.0,922.0,548.0,630.0,719.0,844.0,1584.0,561.0,1745.0,780.0
36444,19:03.000,19:03.022,3,722.0,739.0,909.0,985.0,153.0,645.0,365.0,891.0,1297.0,668.0,1441.0,860.0
36459,19:03.500,19:03.522,3,553.0,664.0,753.0,926.0,1164.0,609.0,1303.0,798.0,-68.0,570.0,156.0,828.0
36474,19:04.000,19:04.022,3,797.0,472.0,984.0,724.0,235.0,391.0,443.0,638.0,1387.0,385.0,1539.0,585.0
36489,19:04.500,19:04.522,3,765.0,399.0,960.0,664.0,179.0,324.0,395.0,572.0,1359.0,303.0,1510.0,514.0
36504,19:05.000,19:05.022,3,721.0,356.0,921.0,627.0,114.0,269.0,338.0,522.0,1319.0,267.0,1473.0,484.0
36519,19:05.500,19:05.522,3,695.0,428.0,890.0,701.0,81.0,335.0,309.0,590.0,1287.0,362.0,1437.0,568.0
36534,19:06.000,19:06.022,3,607.0,373.0,813.0,653.0,-35.0,293.0,196.0,561.0,1211.0,296.0,1362.0,506.0
36549,19:06.500,19:06.523,3,631.0,396.0,833.0,667.0,-9.0,328.0,226.0,581.0,1231.0,311.0,1381.0,522.0
36564,19:07.000,19:07.023,3,730.0,353.0,924.0,620.0,114.0,257.0,338.0,511.0,1327.0,296.0,1480.0,505.0
36579,19:07.500,19:07.523,3,779.0,508.0,964.0,760.0,199.0,436.0,409.0,676.0,1356.0,431.0,1506.0,635.0
36594,19:08.000,19:08.023,3,661.0,431.0,857.0,695.0,30.0,349.0,264.0,603.0,1256.0,361.0,1404.0,568.0
36609,19:08.500,19:08.523,3,692.0,466.0,883.0,726.0,74.0,375.0,301.0,635.0,1278.0,401.0,1427.0,604.0
36624,19:09.000,19:09.023,3,718.0,449.0,908.0,710.0,115.0,359.0,336.0,612.0,1307.0,386.0,1458.0,590.0
36639,19:09.500,19:09.523,3,709.0,415.0,900.0,680.0,91.0,330.0,319.0,581.0,1300.0,356.0,1449.0,562.0
36654,19:10.000,19:10.023,3,698.0,407.0,891.0,671.0,78.0,321.0,305.0,576.0,1289.0,344.0,1441.0,549.0
36669,19:10.500,19:10.525,3,686.0,407.0,880.0,673.0,69.0,331.0,299.0,587.0,1284.0,348.0,1434.0,553.0
36684,19:11.000,19:11.025,3,683.0,403.0,876.0,671.0,59.0,333.0,290.0,588.0,1277.0,346.0,1428.0,551.0
36699,19:11.500,19:11.525,3,730.0,418.0,918.0,681.0,131.0,348.0,353.0,599.0,1320.0,359.0,1471.0,564.0
36714,19:12.000,19:12.025,3,722.0,449.0,909.0,711.0,124.0,368.0,344.0,616.0,1310.0,382.0,1460.0,588.0
36729,19:12.500,19:12.525,3,580.0,584.0,776.0,847.0,1172.0,523.0,1318.0,722.0,-48.0,513.0,171.0,774.0
36744,19:13.000,19:13.025,3,536.0,644.0,731.0,906.0,1132.0,600.0,1275.0,789.0,-84.0,561.0,121.0,806.0
36759,19:13.500,19:13.525,3,525.0,626.0,723.0,888.0,1120.0,579.0,1263.0,772.0,-90.0,544.0,115.0,796.0
36774,19:14.000,19:14.025,3,575.0,584.0,766.0,846.0,1157.0,531.0,1302.0,724.0,-60.0,507.0,163.0,762.0
36789,19:14.500,19:14.527,2,100.0,517.0,347.0,810.0,797.0,472.0,953.0,675.0,,,,
36804,19:15.000,19:15.027,1,553.0,439.0,723.0,655.0,,,,,,,,
36819,19:15.500,19:15.527,1,549.0,471.0,722.0,692.0,,,,,,,,
36834,19:16.000,19:16.027,1,564.0,466.0,744.0,697.0,,,,,,,,
36849,19:16.500,19:16.527,1,552.0,452.0,733.0,682.0,,,,,,,,
36864,19:17.000,19:17.027,1,582.0,457.0,760.0,690.0,,,,,,,,
