frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
45341,25:03.000,25:03.025,3,731.0,992.0,927.0,1265.0,8.0,958.0,254.0,1263.0,1273.0,872.0,1418.0,1093.0
45356,25:03.500,25:03.525,3,685.0,1005.0,886.0,1278.0,-48.0,988.0,207.0,1312.0,1225.0,873.0,1371.0,1083.0
45371,25:04.000,25:04.025,3,802.0,1009.0,996.0,1279.0,151.0,997.0,380.0,1295.0,1331.0,879.0,1475.0,1092.0
45386,25:04.500,25:04.525,3,782.0,1020.0,978.0,1294.0,94.0,1003.0,327.0,1306.0,1318.0,898.0,1464.0,1117.0
45401,25:05.000,25:05.027,3,51.0,988.0,291.0,1291.0,770.0,1007.0,965.0,1281.0,1306.0,895.0,1452.0,1112.0
45416,25:05.500,25:05.527,3,51.0,942.0,286.0,1239.0,760.0,976.0,953.0,1253.0,1300.0,885.0,1444.0,1100.0
45431,25:06.000,25:06.027,3,731.0,937.0,924.0,1208.0,12.0,884.0,253.0,1179.0,1277.0,853.0,1422.0,1069.0
45446,25:06.500,25:06.527,3,646.0,933.0,843.0,1208.0,1205.0,878.0,1345.0,1086.0,-106.0,853.0,146.0,1162.0
45461,25:07.000,25:07.027,3,604.0,902.0,803.0,1174.0,1186.0,941.0,1326.0,1161.0,-109.0,703.0,131.0,998.0
45476,25:07.500,25:07.527,3,108.0,616.0,338.0,884.0,733.0,872.0,928.0,1124.0,1299.0,972.0,1445.0,1192.0
45491,25:08.000,25:08.027,2,553.0,961.0,757.0,1235.0,1153.0,1004.0,1297.0,1231.0,,,,
45506,25:08.500,25:08.527,2,583.0,1049.0,786.0,1326.0,1175.0,1092.0,1323.0,1322.0,,,,
45521,25:09.000,25:09.028,3,649.0,926.0,843.0,1201.0,1218.0,961.0,1364.0,1187.0,-59.0,791.0,194.0,1083.0
45536,25:09.500,25:09.528,2,365.0,538.0,591.0,823.0,981.0,520.0,1130.0,750.0,,,,
45551,25:10.000,25:10.028,2,392.0,793.0,612.0,1078.0,998.0,756.0,1143.0,975.0,,,,
45566,25:10.500,25:10.528,2,511.0,935.0,721.0,1218.0,1098.0,904.0,1243.0,1127.0,,,,
45581,25:11.000,25:11.028,2,537.0,929.0,742.0,1208.0,1123.0,909.0,1266.0,1129.0,,,,
45596,25:11.500,25:11.528,2,541.0,704.0,742.0,974.0,1123.0,703.0,1264.0,920.0,,,,
45611,25:12.000,25:12.028,2,531.0,381.0,741.0,663.0,1132.0,402.0,1277.0,631.0,,,,
45626,25:12.500,25:12.528,2,549.0,416.0,735.0,670.0,1138.0,485.0,1284.0,711.0,,,,
45641,25:13.000,25:13.028,2,553.0,550.0,724.0,786.0,1118.0,551.0,1262.0,776.0,,,,
45656,25:13.500,25:13.530,2,588.0,686.0,760.0,916.0,1110.0,618.0,1254.0,839.0,,,,
45671,25:14.000,25:14.030,3,633.0,773.0,817.0,1023.0,1154.0,698.0,1298.0,919.0,-105.0,642.0,128.0,939.0
45686,25:14.500,25:14.530,3,673.0,661.0,856.0,912.0,-49.0,492.0,194.0,786.0,1210.0,640.0,1353.0,860.0
45701,25:15.000,25:15.030,3,731.0,751.0,916.0,996.0,13.0,583.0,256.0,868.0,1283.0,712.0,1425.0,929.0
45716,25:15.500,25:15.530,3,-15.0,518.0,232.0,802.0,730.0,690.0,911.0,933.0,1275.0,650.0,1417.0,872.0
45731,25:16.000,25:16.030,3,724.0,745.0,907.0,995.0,-68.0,599.0,183.0,890.0,1233.0,702.0,1375.0,920.0
45746,25:16.500,25:16.530,2,680.0,826.0,861.0,1077.0,1182.0,767.0,1320.0,991.0,,,,
