frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
42931,22:54.000,22:54.025,3,177.0,692.0,365.0,931.0,681.0,836.0,866.0,1062.0,1779.0,758.0,1932.0,963.0,,,,
42946,22:54.500,22:54.517,3,675.0,775.0,862.0,1003.0,164.0,633.0,353.0,876.0,1775.0,691.0,1928.0,899.0,,,,
42959,22:55.000,22:55.008,3,170.0,714.0,360.0,957.0,678.0,855.0,862.0,1079.0,1769.0,767.0,1921.0,970.0,,,,
42975,22:55.500,22:55.517,3,375.0,641.0,560.0,892.0,868.0,786.0,1050.0,1012.0,1602.0,699.0,1761.0,900.0,,,,
42990,22:56.000,22:56.017,3,466.0,638.0,653.0,892.0,956.0,783.0,1131.0,1012.0,1511.0,694.0,1669.0,899.0,,,,
43005,22:56.500,22:56.517,3,464.0,634.0,651.0,889.0,964.0,780.0,1139.0,1012.0,1526.0,692.0,1683.0,896.0,,,,
43020,22:57.000,22:57.017,3,710.0,648.0,879.0,889.0,1741.0,716.0,1909.0,924.0,1161.0,794.0,1334.0,1023.0,,,,
43035,22:57.500,22:57.517,3,2027.0,669.0,2232.0,896.0,1399.0,747.0,1574.0,984.0,962.0,599.0,1122.0,829.0,,,,
43050,22:58.000,22:58.017,3,2012.0,638.0,2207.0,857.0,1382.0,724.0,1557.0,961.0,935.0,582.0,1092.0,811.0,,,,
43065,22:58.500,22:58.518,3,1363.0,717.0,1538.0,954.0,1999.0,624.0,2193.0,836.0,911.0,573.0,1072.0,798.0,,,,
43080,22:59.000,22:59.018,3,1336.0,717.0,1510.0,952.0,1960.0,616.0,2151.0,828.0,886.0,586.0,1048.0,815.0,,,,
43095,22:59.500,22:59.518,3,1922.0,596.0,2109.0,809.0,1309.0,705.0,1481.0,934.0,853.0,577.0,1018.0,814.0,,,,
43110,23:00.000,23:00.018,3,1876.0,567.0,2058.0,778.0,1278.0,670.0,1450.0,911.0,816.0,553.0,980.0,792.0,,,,
43125,23:00.500,23:00.518,3,1282.0,654.0,1452.0,898.0,1880.0,561.0,2061.0,772.0,813.0,535.0,976.0,778.0,,,,
43140,23:01.000,23:01.018,3,1253.0,657.0,1424.0,900.0,1843.0,557.0,2023.0,770.0,783.0,540.0,946.0,782.0,,,,
43155,23:01.500,23:01.518,3,1232.0,662.0,1403.0,901.0,1819.0,562.0,1996.0,772.0,757.0,548.0,925.0,787.0,,,,
43170,23:02.000,23:02.018,3,1119.0,610.0,1291.0,843.0,1693.0,506.0,1862.0,715.0,631.0,490.0,806.0,743.0,,,,
43185,23:02.500,23:02.520,3,1693.0,525.0,1863.0,736.0,643.0,503.0,817.0,750.0,1121.0,631.0,1291.0,860.0,,,,
43200,23:03.000,23:03.020,3,1121.0,638.0,1291.0,868.0,643.0,509.0,818.0,753.0,1693.0,536.0,1859.0,747.0,,,,
43215,23:03.500,23:03.520,3,1122.0,636.0,1291.0,867.0,642.0,508.0,817.0,753.0,1693.0,535.0,1860.0,746.0,,,,
43230,23:04.000,23:04.020,3,1120.0,632.0,1289.0,865.0,1695.0,534.0,1862.0,745.0,647.0,508.0,820.0,750.0,,,,
43246,23:04.500,23:04.520,3,1702.0,535.0,1870.0,748.0,1131.0,636.0,1297.0,869.0,655.0,513.0,827.0,758.0,,,,
43261,23:05.000,23:05.020,3,1129.0,633.0,1296.0,865.0,1700.0,533.0,1867.0,745.0,650.0,509.0,822.0,752.0,,,,
43276,23:05.500,23:05.520,3,1122.0,635.0,1291.0,867.0,1697.0,536.0,1864.0,749.0,646.0,512.0,819.0,759.0,,,,
43291,23:06.000,23:06.020,3,641.0,531.0,814.0,774.0,1120.0,644.0,1286.0,877.0,1688.0,549.0,1855.0,763.0,,,,
43306,23:06.500,23:06.522,3,641.0,537.0,814.0,780.0,1116.0,659.0,1284.0,887.0,1687.0,564.0,1853.0,771.0,,,,
43321,23:07.000,23:07.022,3,667.0,702.0,837.0,943.0,1130.0,828.0,1295.0,1058.0,1699.0,750.0,1864.0,957.0,,,,
43336,23:07.500,23:07.522,3,672.0,609.0,841.0,844.0,1140.0,735.0,1304.0,964.0,1706.0,650.0,1872.0,860.0,,,,
43351,23:08.000,23:08.022,3,729.0,660.0,895.0,886.0,1193.0,784.0,1358.0,1016.0,1765.0,693.0,1936.0,901.0,,,,
43366,23:08.500,23:08.522,3,1199.0,752.0,1362.0,987.0,736.0,616.0,901.0,843.0,1774.0,675.0,1943.0,885.0,,,,
43381,23:09.000,23:09.022,3,737.0,611.0,903.0,837.0,1772.0,662.0,1944.0,871.0,1202.0,746.0,1365.0,977.0,,,,
43396,23:09.500,23:09.522,3,764.0,655.0,927.0,889.0,1227.0,775.0,1392.0,1009.0,1794.0,685.0,1970.0,895.0,,,,
43411,23:10.000,23:10.022,3,1242.0,775.0,1409.0,1009.0,1810.0,690.0,1988.0,894.0,764.0,656.0,922.0,884.0,,,,
43426,23:10.500,23:10.522,3,1321.0,840.0,1490.0,1075.0,1904.0,749.0,2095.0,968.0,845.0,726.0,1001.0,947.0,,,,
43441,23:11.000,23:11.023,3,1894.0,702.0,2085.0,919.0,1304.0,773.0,1472.0,1010.0,829.0,658.0,982.0,884.0,,,,
43456,23:11.500,23:11.523,3,1893.0,699.0,2088.0,920.0,1318.0,763.0,1486.0,999.0,841.0,650.0,995.0,869.0,,,,
43471,23:12.000,23:12.023,3,1908.0,698.0,2108.0,923.0,1323.0,757.0,1490.0,992.0,843.0,645.0,998.0,862.0,,,,
43486,23:12.500,23:12.523,3,1913.0,688.0,2111.0,915.0,1319.0,747.0,1485.0,978.0,840.0,632.0,997.0,851.0,,,,
43501,23:13.000,23:13.023,3,1910.0,675.0,2106.0,903.0,1318.0,735.0,1483.0,968.0,837.0,619.0,993.0,840.0,,,,
43516,23:13.500,23:13.523,3,1910.0,679.0,2106.0,904.0,1323.0,735.0,1485.0,967.0,835.0,618.0,991.0,841.0,,,,
43531,23:14.000,23:14.023,3,1914.0,683.0,2110.0,908.0,1328.0,737.0,1490.0,968.0,842.0,619.0,997.0,847.0,,,,
43546,23:14.500,23:14.523,3,1911.0,685.0,2106.0,911.0,1318.0,740.0,1481.0,969.0,839.0,630.0,995.0,848.0,,,,
43561,23:15.000,23:15.017,3,1911.0,677.0,2107.0,904.0,1301.0,733.0,1467.0,964.0,850.0,613.0,1010.0,843.0,,,,
43576,23:15.500,23:15.517,3,1898.0,670.0,2094.0,899.0,1290.0,727.0,1455.0,959.0,844.0,613.0,1002.0,840.0,,,,
43591,23:16.000,23:16.017,3,1907.0,685.0,2105.0,910.0,1294.0,742.0,1461.0,970.0,850.0,626.0,1010.0,850.0,,,,
43606,23:16.500,23:16.517,3,2040.0,631.0,2255.0,868.0,1401.0,693.0,1570.0,924.0,939.0,577.0,1090.0,800.0,,,,
43621,23:17.000,23:17.017,3,2023.0,665.0,2233.0,900.0,1403.0,737.0,1571.0,969.0,927.0,622.0,1077.0,843.0,,,,
43636,23:17.500,23:17.517,3,914.0,758.0,1077.0,993.0,1444.0,658.0,1596.0,864.0,339.0,645.0,525.0,895.0,,,,
43651,23:18.000,23:18.017,3,1587.0,655.0,1750.0,868.0,1063.0,756.0,1219.0,984.0,528.0,643.0,699.0,877.0,,,,
43666,23:18.500,23:18.517,3,1197.0,755.0,1357.0,986.0,1763.0,666.0,1939.0,884.0,697.0,646.0,854.0,873.0,,,,
43681,23:19.000,23:19.018,3,1915.0,657.0,2109.0,888.0,1323.0,743.0,1484.0,972.0,832.0,635.0,984.0,857.0,,,,
43696,23:19.500,23:19.518,3,1951.0,637.0,2151.0,880.0,1354.0,711.0,1518.0,941.0,865.0,596.0,1017.0,818.0,,,,
43711,23:20.000,23:20.018,3,1930.0,656.0,2130.0,877.0,1336.0,719.0,1500.0,949.0,843.0,606.0,998.0,827.0,,,,
43726,23:20.500,23:20.518,3,1898.0,662.0,2091.0,893.0,1312.0,728.0,1474.0,958.0,818.0,625.0,973.0,845.0,,,,
43741,23:21.000,23:21.018,3,1887.0,657.0,2077.0,884.0,1301.0,722.0,1463.0,950.0,805.0,611.0,961.0,834.0,,,,
43756,23:21.500,23:21.518,3,1881.0,659.0,2070.0,870.0,1293.0,710.0,1455.0,938.0,794.0,600.0,951.0,824.0,,,,
43771,23:22.000,23:22.018,3,1039.0,701.0,1200.0,924.0,505.0,579.0,674.0,820.0,1585.0,635.0,1752.0,835.0,,,,
43786,23:22.500,23:22.518,3,949.0,712.0,1112.0,939.0,391.0,587.0,572.0,839.0,1493.0,645.0,1651.0,841.0,,,,
43801,23:23.000,23:23.018,3,918.0,721.0,1081.0,945.0,348.0,590.0,532.0,843.0,1457.0,650.0,1614.0,849.0,,,,
43816,23:23.500,23:23.520,3,906.0,710.0,1068.0,937.0,334.0,578.0,518.0,829.0,1445.0,650.0,1600.0,848.0,,,,
43831,23:24.000,23:24.020,3,904.0,719.0,1064.0,944.0,331.0,575.0,516.0,827.0,1442.0,654.0,1599.0,858.0,,,,
43846,23:24.500,23:24.520,3,917.0,725.0,1080.0,949.0,354.0,580.0,542.0,831.0,1456.0,662.0,1612.0,865.0,,,,
43861,23:25.000,23:25.020,3,1094.0,760.0,1254.0,989.0,1644.0,723.0,1810.0,921.0,622.0,631.0,795.0,869.0,,,,
43876,23:25.500,23:25.520,3,1073.0,758.0,1235.0,986.0,589.0,631.0,763.0,875.0,1619.0,720.0,1784.0,915.0,,,,
43891,23:26.000,23:26.020,3,1068.0,757.0,1230.0,985.0,1613.0,716.0,1777.0,912.0,580.0,634.0,755.0,877.0,,,,
43906,23:26.500,23:26.520,3,1075.0,814.0,1236.0,1040.0,589.0,691.0,763.0,933.0,1619.0,770.0,1784.0,970.0,,,,
43921,23:27.000,23:27.020,3,1010.0,801.0,1171.0,1028.0,512.0,681.0,692.0,925.0,1553.0,748.0,1714.0,952.0,,,,
43936,23:27.500,23:27.522,3,425.0,700.0,614.0,956.0,944.0,825.0,1107.0,1053.0,1483.0,768.0,1642.0,971.0,,,,
43951,23:28.000,23:28.022,3,936.0,811.0,1098.0,1036.0,390.0,677.0,577.0,924.0,1474.0,754.0,1632.0,953.0,,,,
43966,23:28.500,23:28.522,3,392.0,651.0,577.0,901.0,937.0,797.0,1099.0,1020.0,1478.0,743.0,1637.0,945.0,,,,
43981,23:29.000,23:29.022,3,388.0,648.0,575.0,899.0,937.0,797.0,1099.0,1019.0,1479.0,746.0,1639.0,946.0,,,,
43996,23:29.500,23:29.522,3,944.0,773.0,1106.0,1004.0,402.0,635.0,587.0,883.0,1488.0,730.0,1646.0,927.0,,,,
44011,23:30.000,23:30.022,3,424.0,630.0,611.0,886.0,950.0,778.0,1111.0,1007.0,1493.0,735.0,1651.0,932.0,,,,
44026,23:30.500,23:30.522,3,466.0,624.0,647.0,862.0,980.0,770.0,1142.0,1001.0,1527.0,735.0,1687.0,932.0,,,,
44041,23:31.000,23:31.022,3,2060.0,833.0,2273.0,1063.0,1435.0,861.0,1604.0,1103.0,968.0,726.0,1122.0,945.0,,,,
44056,23:31.500,23:31.523,3,1359.0,835.0,1524.0,1066.0,1957.0,801.0,2159.0,1020.0,905.0,699.0,1061.0,916.0,,,,
44071,23:32.000,23:32.023,3,1940.0,791.0,2137.0,1010.0,1342.0,822.0,1510.0,1055.0,893.0,693.0,1049.0,914.0,,,,
44086,23:32.500,23:32.523,3,1325.0,813.0,1488.0,1040.0,1916.0,777.0,2111.0,997.0,867.0,677.0,1028.0,895.0,,,,
44101,23:33.000,23:33.023,3,1818.0,899.0,2003.0,1114.0,1242.0,935.0,1405.0,1162.0,772.0,799.0,936.0,1023.0,,,,
44116,23:33.500,23:33.523,3,1204.0,915.0,1364.0,1146.0,728.0,790.0,895.0,1017.0,1781.0,864.0,1960.0,1086.0,,,,
44131,23:34.000,23:34.023,3,1789.0,759.0,1970.0,981.0,1210.0,819.0,1370.0,1038.0,747.0,696.0,911.0,921.0,,,,
44146,23:34.500,23:34.523,3,1867.0,757.0,2054.0,975.0,835.0,696.0,997.0,921.0,1273.0,805.0,1434.0,1027.0,,,,
