frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
22977,12:23.000,12:23.028,1,1149.0,692.0,1385.0,1008.0
22992,12:23.500,12:23.528,1,1148.0,692.0,1385.0,1008.0
23007,12:24.000,12:24.028,1,1149.0,690.0,1386.0,1005.0
23022,12:24.500,12:24.528,1,1141.0,722.0,1379.0,1037.0
23037,12:25.000,12:25.028,1,1092.0,684.0,1331.0,995.0
23052,12:25.500,12:25.528,1,1088.0,675.0,1328.0,992.0
23067,12:26.000,12:26.030,1,1093.0,678.0,1334.0,994.0
23082,12:26.500,12:26.530,1,1096.0,691.0,1337.0,1005.0
23097,12:27.000,12:27.030,1,1137.0,708.0,1376.0,1023.0
23112,12:27.500,12:27.530,1,1181.0,664.0,1422.0,978.0
23127,12:28.000,12:28.030,1,1140.0,668.0,1378.0,981.0
23142,12:28.500,12:28.530,1,1115.0,668.0,1354.0,981.0
23157,12:29.000,12:29.030,1,1107.0,676.0,1348.0,993.0
23172,12:29.500,12:29.530,1,1111.0,673.0,1350.0,990.0
23187,12:30.000,12:30.032,1,1129.0,664.0,1366.0,978.0
23202,12:30.500,12:30.532,1,1136.0,657.0,1373.0,974.0
23217,12:31.000,12:31.032,1,1135.0,656.0,1372.0,975.0
23232,12:31.500,12:31.532,1,1140.0,655.0,1380.0,971.0
23247,12:32.000,12:32.032,1,1137.0,662.0,1377.0,982.0
23262,12:32.500,12:32.532,1,1137.0,663.0,1377.0,981.0
23277,12:33.000,12:33.032,1,1130.0,679.0,1373.0,991.0
23292,12:33.500,12:33.532,1,1138.0,636.0,1378.0,944.0
23306,12:34.000,12:34.000,1,1117.0,725.0,1360.0,1037.0
23321,12:34.500,12:34.500,1,1120.0,705.0,1363.0,1021.0
23336,12:35.000,12:35.000,1,1125.0,697.0,1365.0,1015.0
23351,12:35.500,12:35.500,1,1124.0,696.0,1364.0,1012.0
23367,12:36.000,12:36.025,1,1129.0,697.0,1368.0,1014.0
23382,12:36.500,12:36.525,1,1129.0,701.0,1371.0,1017.0
23397,12:37.000,12:37.025,1,1130.0,724.0,1369.0,1038.0
23412,12:37.500,12:37.525,1,1120.0,724.0,1361.0,1041.0
23427,12:38.000,12:38.027,1,1120.0,720.0,1362.0,1036.0
23442,12:38.500,12:38.527,1,1120.0,721.0,1363.0,1036.0
23457,12:39.000,12:39.027,1,1121.0,712.0,1363.0,1025.0
23472,12:39.500,12:39.527,1,1117.0,711.0,1359.0,1024.0
23487,12:40.000,12:40.027,1,1114.0,706.0,1356.0,1019.0
23502,12:40.500,12:40.527,1,1108.0,718.0,1351.0,1034.0
23517,12:41.000,12:41.027,1,1107.0,709.0,1347.0,1021.0
23532,12:41.500,12:41.528,1,1110.0,703.0,1351.0,1019.0
23547,12:42.000,12:42.028,1,1110.0,720.0,1352.0,1031.0
23562,12:42.500,12:42.528,1,1108.0,722.0,1351.0,1035.0
23577,12:43.000,12:43.028,1,1112.0,723.0,1353.0,1039.0
23592,12:43.500,12:43.528,1,1115.0,717.0,1357.0,1034.0
23607,12:44.000,12:44.028,1,1113.0,723.0,1357.0,1033.0
23622,12:44.500,12:44.528,1,1119.0,649.0,1361.0,965.0
23637,12:45.000,12:45.028,1,1113.0,706.0,1355.0,1021.0
23652,12:45.500,12:45.530,1,1124.0,672.0,1364.0,992.0
23667,12:46.000,12:46.030,1,1135.0,674.0,1375.0,997.0
23682,12:46.500,12:46.530,1,1124.0,675.0,1364.0,993.0
23697,12:47.000,12:47.030,1,1131.0,727.0,1369.0,1039.0
23712,12:47.500,12:47.530,1,1134.0,720.0,1372.0,1034.0
23727,12:48.000,12:48.030,1,1119.0,717.0,1361.0,1033.0
23742,12:48.500,12:48.530,1,1113.0,718.0,1355.0,1036.0
23757,12:49.000,12:49.030,1,1116.0,717.0,1358.0,1030.0
23772,12:49.500,12:49.532,1,1115.0,719.0,1358.0,1029.0
23787,12:50.000,12:50.032,1,1115.0,723.0,1357.0,1035.0
23802,12:50.500,12:50.532,1,1128.0,723.0,1368.0,1036.0
23817,12:51.000,12:51.032,1,1133.0,727.0,1370.0,1039.0
23832,12:51.500,12:51.532,1,1131.0,738.0,1372.0,1052.0
23847,12:52.000,12:52.032,1,1161.0,757.0,1404.0,1075.0
23862,12:52.500,12:52.532,1,1154.0,750.0,1396.0,1067.0
23877,12:53.000,12:53.032,1,1149.0,746.0,1390.0,1062.0
23891,12:53.500,12:53.500,1,1149.0,742.0,1391.0,1060.0
23906,12:54.000,12:54.000,1,1150.0,751.0,1391.0,1072.0
23921,12:54.500,12:54.500,1,1138.0,750.0,1378.0,1072.0
23936,12:55.000,12:55.000,1,1140.0,748.0,1380.0,1067.0
23951,12:55.500,12:55.500,1,1145.0,747.0,1383.0,1064.0
23967,12:56.000,12:56.025,1,1145.0,746.0,1386.0,1063.0
23982,12:56.500,12:56.525,1,1152.0,745.0,1394.0,1064.0
23997,12:57.000,12:57.025,1,1155.0,749.0,1402.0,1066.0
24012,12:57.500,12:57.527,1,1171.0,751.0,1414.0,1066.0
24027,12:58.000,12:58.027,1,1174.0,751.0,1414.0,1066.0
24042,12:58.500,12:58.527,1,1174.0,750.0,1413.0,1062.0
24057,12:59.000,12:59.027,1,1168.0,749.0,1409.0,1063.0
24072,12:59.500,12:59.527,1,1195.0,737.0,1436.0,1058.0
24087,13:00.000,13:00.027,1,1326.0,745.0,1572.0,1067.0
24102,13:00.500,13:00.527,1,1371.0,790.0,1619.0,1113.0
24117,13:01.000,13:01.027,1,1337.0,832.0,1586.0,1159.0
24132,13:01.500,13:01.528,1,1290.0,864.0,1536.0,1188.0
24147,13:02.000,13:02.028,1,1254.0,884.0,1500.0,1206.0
24162,13:02.500,13:02.528,1,1200.0,889.0,1448.0,1218.0
24177,13:03.000,13:03.028,1,1194.0,869.0,1440.0,1183.0
24192,13:03.500,13:03.528,1,1191.0,873.0,1436.0,1191.0
24207,13:04.000,13:04.028,1,1184.0,872.0,1430.0,1191.0
24222,13:04.500,13:04.528,1,1179.0,842.0,1425.0,1158.0
24237,13:05.000,13:05.028,1,1174.0,861.0,1417.0,1175.0
24252,13:05.500,13:05.530,1,1184.0,752.0,1427.0,1063.0
24267,13:06.000,13:06.030,1,1209.0,686.0,1452.0,1002.0
24282,13:06.500,13:06.530,1,1211.0,676.0,1456.0,996.0
24297,13:07.000,13:07.030,1,1223.0,658.0,1467.0,976.0
24312,13:07.500,13:07.530,1,1230.0,640.0,1473.0,955.0
24327,13:08.000,13:08.030,1,1242.0,607.0,1485.0,919.0
24342,13:08.500,13:08.530,1,1245.0,593.0,1490.0,905.0
24357,13:09.000,13:09.030,1,1240.0,582.0,1484.0,897.0
24372,13:09.500,13:09.532,1,1212.0,655.0,1456.0,974.0
24387,13:10.000,13:10.032,1,1146.0,676.0,1389.0,991.0
24402,13:10.500,13:10.532,1,1123.0,747.0,1367.0,1061.0
24417,13:11.000,13:11.032,1,1125.0,732.0,1368.0,1046.0
24432,13:11.500,13:11.532,1,1120.0,705.0,1361.0,1017.0
24447,13:12.000,13:12.032,1,1131.0,689.0,1371.0,999.0
24462,13:12.500,13:12.532,1,1125.0,662.0,1366.0,975.0
24477,13:13.000,13:13.032,1,1125.0,669.0,1366.0,981.0
24491,13:13.500,13:13.500,1,1130.0,693.0,1370.0,1007.0
24506,13:14.000,13:14.000,1,1105.0,748.0,1348.0,1063.0
24521,13:14.500,13:14.500,1,1077.0,748.0,1317.0,1067.0
24536,13:15.000,13:15.000,1,1084.0,753.0,1323.0,1073.0
24551,13:15.500,13:15.500,1,1105.0,659.0,1347.0,978.0
24567,13:16.000,13:16.025,1,1090.0,653.0,1331.0,972.0
24582,13:16.500,13:16.525,1,1092.0,650.0,1331.0,968.0
24597,13:17.000,13:17.025,1,1125.0,639.0,1368.0,960.0
24612,13:17.500,13:17.527,1,1135.0,655.0,1375.0,972.0
24627,13:18.000,13:18.027,1,1187.0,667.0,1427.0,984.0
24642,13:18.500,13:18.527,1,1210.0,668.0,1451.0,989.0
24657,13:19.000,13:19.027,1,1208.0,669.0,1448.0,989.0
24672,13:19.500,13:19.527,1,1191.0,661.0,1430.0,979.0
24687,13:20.000,13:20.027,1,1184.0,665.0,1426.0,981.0
24702,13:20.500,13:20.527,1,1176.0,686.0,1417.0,1000.0
24717,13:21.000,13:21.027,1,1161.0,706.0,1401.0,1022.0
24732,13:21.500,13:21.528,1,1154.0,697.0,1395.0,1015.0
24747,13:22.000,13:22.028,1,1143.0,715.0,1384.0,1034.0
24762,13:22.500,13:22.528,1,1145.0,720.0,1385.0,1039.0
24777,13:23.000,13:23.028,1,1147.0,716.0,1385.0,1033.0
24792,13:23.500,13:23.528,1,1136.0,721.0,1377.0,1036.0
24807,13:24.000,13:24.028,1,1135.0,761.0,1378.0,1081.0
24822,13:24.500,13:24.528,1,1129.0,743.0,1372.0,1057.0
24837,13:25.000,13:25.028,1,1127.0,738.0,1371.0,1054.0
24852,13:25.500,13:25.530,1,1125.0,746.0,1365.0,1061.0
24867,13:26.000,13:26.030,1,1146.0,765.0,1385.0,1085.0
24882,13:26.500,13:26.530,1,1133.0,813.0,1375.0,1134.0
24897,13:27.000,13:27.030,1,1131.0,815.0,1373.0,1137.0
24912,13:27.500,13:27.530,1,1139.0,795.0,1379.0,1114.0
24927,13:28.000,13:28.030,1,1140.0,764.0,1380.0,1086.0
24942,13:28.500,13:28.530,1,1136.0,764.0,1378.0,1085.0
24957,13:29.000,13:29.030,1,1090.0,799.0,1333.0,1118.0
24972,13:29.500,13:29.532,1,1036.0,782.0,1278.0,1104.0
24987,13:30.000,13:30.032,1,1009.0,754.0,1249.0,1073.0
25002,13:30.500,13:30.532,1,1003.0,739.0,1245.0,1058.0
25017,13:31.000,13:31.032,1,1014.0,733.0,1254.0,1052.0
25032,13:31.500,13:31.532,1,1026.0,726.0,1265.0,1045.0
25047,13:32.000,13:32.032,1,1036.0,724.0,1276.0,1039.0
25062,13:32.500,13:32.532,1,1043.0,759.0,1285.0,1080.0
25077,13:33.000,13:33.032,1,1058.0,776.0,1301.0,1096.0
25091,13:33.500,13:33.500,1,1063.0,776.0,1305.0,1097.0
25106,13:34.000,13:34.000,1,1070.0,760.0,1311.0,1084.0
25121,13:34.500,13:34.500,1,1070.0,753.0,1312.0,1080.0
25136,13:35.000,13:35.000,1,1084.0,756.0,1324.0,1080.0
25151,13:35.500,13:35.500,1,1097.0,752.0,1338.0,1073.0
25167,13:36.000,13:36.025,1,1117.0,753.0,1359.0,1067.0
25182,13:36.500,13:36.525,1,1125.0,752.0,1365.0,1068.0
25197,13:37.000,13:37.025,1,1130.0,743.0,1371.0,1056.0
25212,13:37.500,13:37.527,1,1123.0,739.0,1363.0,1052.0
25227,13:38.000,13:38.027,1,1117.0,754.0,1359.0,1074.0
25242,13:38.500,13:38.527,1,1099.0,727.0,1341.0,1044.0
25257,13:39.000,13:39.027,1,1094.0,714.0,1333.0,1033.0
25272,13:39.500,13:39.527,1,1096.0,708.0,1334.0,1026.0
25287,13:40.000,13:40.027,1,1095.0,704.0,1332.0,1021.0
25302,13:40.500,13:40.527,1,1130.0,714.0,1368.0,1030.0
25317,13:41.000,13:41.027,1,1092.0,710.0,1329.0,1026.0
25332,13:41.500,13:41.528,1,1068.0,694.0,1307.0,1014.0
25347,13:42.000,13:42.028,1,1095.0,659.0,1336.0,976.0
25362,13:42.500,13:42.528,1,1117.0,636.0,1357.0,947.0
25377,13:43.000,13:43.028,1,1105.0,614.0,1346.0,930.0
25392,13:43.500,13:43.528,1,1116.0,628.0,1356.0,942.0
25407,13:44.000,13:44.028,1,1107.0,667.0,1347.0,981.0
25422,13:44.500,13:44.528,1,1104.0,668.0,1345.0,985.0
25437,13:45.000,13:45.028,1,1122.0,703.0,1362.0,1019.0
25452,13:45.500,13:45.530,1,1129.0,708.0,1369.0,1022.0
25467,13:46.000,13:46.030,1,1121.0,672.0,1362.0,987.0
25482,13:46.500,13:46.530,1,1135.0,664.0,1373.0,981.0
25497,13:47.000,13:47.030,1,1104.0,660.0,1345.0,977.0
25512,13:47.500,13:47.530,1,1070.0,668.0,1310.0,989.0
25527,13:48.000,13:48.030,1,1121.0,667.0,1363.0,983.0
25542,13:48.500,13:48.530,1,1130.0,645.0,1371.0,962.0
25557,13:49.000,13:49.030,1,1118.0,634.0,1360.0,948.0
25572,13:49.500,13:49.532,1,1087.0,654.0,1327.0,972.0
25587,13:50.000,13:50.032,1,1063.0,687.0,1305.0,999.0
25602,13:50.500,13:50.532,1,1067.0,682.0,1310.0,995.0
25617,13:51.000,13:51.032,1,1098.0,709.0,1338.0,1024.0
25632,13:51.500,13:51.532,1,1118.0,734.0,1360.0,1051.0
25647,13:52.000,13:52.032,1,1121.0,721.0,1363.0,1037.0
25662,13:52.500,13:52.532,1,1112.0,702.0,1353.0,1018.0
25677,13:53.000,13:53.032,1,1121.0,673.0,1362.0,986.0
25691,13:53.500,13:53.500,1,1120.0,715.0,1361.0,1024.0
25706,13:54.000,13:54.000,1,1123.0,725.0,1365.0,1038.0
25722,13:54.500,13:54.508,1,1118.0,740.0,1362.0,1052.0
25736,13:55.000,13:55.000,1,1118.0,768.0,1362.0,1084.0
25752,13:55.500,13:55.525,1,1119.0,755.0,1361.0,1071.0
25767,13:56.000,13:56.025,1,1119.0,751.0,1361.0,1062.0
25782,13:56.500,13:56.525,1,1098.0,690.0,1343.0,1001.0
25797,13:57.000,13:57.025,1,1137.0,614.0,1378.0,929.0
25812,13:57.500,13:57.527,1,1117.0,630.0,1359.0,941.0
25827,13:58.000,13:58.027,1,1046.0,693.0,1288.0,1003.0
25842,13:58.500,13:58.527,1,1029.0,669.0,1271.0,981.0
25857,13:59.000,13:59.027,1,1011.0,635.0,1253.0,948.0
25872,13:59.500,13:59.527,1,1029.0,604.0,1269.0,922.0
25887,14:00.000,14:00.027,1,1050.0,617.0,1290.0,934.0
25902,14:00.500,14:00.527,1,1045.0,627.0,1286.0,938.0
25917,14:01.000,14:01.027,1,1053.0,652.0,1297.0,961.0
25932,14:01.500,14:01.528,1,1043.0,707.0,1287.0,1026.0
25947,14:02.000,14:02.028,1,1037.0,731.0,1278.0,1042.0
25962,14:02.500,14:02.528,1,1058.0,870.0,1304.0,1187.0
25977,14:03.000,14:03.028,1,1063.0,768.0,1306.0,1085.0
25992,14:03.500,14:03.528,1,1039.0,755.0,1277.0,1067.0
26007,14:04.000,14:04.028,1,1040.0,697.0,1282.0,1008.0
26022,14:04.500,14:04.528,1,1068.0,666.0,1309.0,982.0
26037,14:05.000,14:05.028,1,1082.0,687.0,1325.0,1001.0
26052,14:05.500,14:05.530,1,1138.0,698.0,1379.0,1015.0
26067,14:06.000,14:06.030,1,1115.0,714.0,1359.0,1028.0
26082,14:06.500,14:06.530,1,1071.0,691.0,1313.0,1003.0
26097,14:07.000,14:07.030,1,1039.0,629.0,1282.0,945.0
26112,14:07.500,14:07.530,1,1034.0,656.0,1278.0,966.0
26127,14:08.000,14:08.030,1,1068.0,722.0,1310.0,1040.0
26142,14:08.500,14:08.530,1,1060.0,752.0,1304.0,1068.0
26157,14:09.000,14:09.032,1,1072.0,764.0,1316.0,1084.0
26172,14:09.500,14:09.532,1,1073.0,781.0,1313.0,1102.0
26187,14:10.000,14:10.032,1,1083.0,763.0,1327.0,1087.0
26202,14:10.500,14:10.532,1,1091.0,760.0,1334.0,1082.0
26217,14:11.000,14:11.032,1,1091.0,766.0,1335.0,1089.0
26232,14:11.500,14:11.532,1,1085.0,742.0,1329.0,1061.0
26247,14:12.000,14:12.032,1,1088.0,749.0,1330.0,1068.0
26262,14:12.500,14:12.532,1,1081.0,763.0,1324.0,1085.0
26277,14:13.000,14:13.032,1,1083.0,786.0,1326.0,1110.0
26291,14:13.500,14:13.500,1,1074.0,782.0,1316.0,1104.0
26306,14:14.000,14:14.000,1,1075.0,771.0,1316.0,1092.0
26321,14:14.500,14:14.500,1,1071.0,772.0,1313.0,1092.0
