frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
41240,22:39.000,22:39.025,3,2191.0,826.0,2373.0,1053.0,1122.0,882.0,1276.0,1094.0,646.0,771.0,798.0,954.0
41255,22:39.500,22:39.525,3,1115.0,886.0,1268.0,1102.0,2219.0,799.0,2401.0,1028.0,639.0,781.0,791.0,963.0
41270,22:40.000,22:40.027,3,1115.0,880.0,1268.0,1096.0,2224.0,789.0,2411.0,1025.0,640.0,775.0,793.0,957.0
41285,22:40.500,22:40.527,3,1118.0,881.0,1270.0,1095.0,2230.0,786.0,2418.0,1024.0,643.0,774.0,795.0,957.0
41300,22:41.000,22:41.027,3,1115.0,883.0,1268.0,1100.0,2229.0,790.0,2417.0,1027.0,642.0,781.0,794.0,962.0
41315,22:41.500,22:41.527,3,1113.0,884.0,1265.0,1098.0,2226.0,786.0,2412.0,1023.0,636.0,775.0,792.0,963.0
41330,22:42.000,22:42.027,3,2204.0,773.0,2393.0,1006.0,1099.0,878.0,1255.0,1093.0,617.0,777.0,774.0,964.0
41345,22:42.500,22:42.527,3,2178.0,786.0,2361.0,1018.0,1084.0,899.0,1236.0,1114.0,601.0,801.0,757.0,991.0
41360,22:43.000,22:43.027,3,2175.0,808.0,2358.0,1038.0,1081.0,923.0,1234.0,1135.0,597.0,819.0,753.0,1014.0
41375,22:43.500,22:43.527,3,2090.0,757.0,2266.0,981.0,1027.0,896.0,1179.0,1106.0,526.0,807.0,688.0,996.0
41390,22:44.000,22:44.028,3,2095.0,694.0,2270.0,917.0,1030.0,837.0,1183.0,1047.0,530.0,760.0,692.0,943.0
41405,22:44.500,22:44.528,3,1915.0,685.0,2074.0,904.0,354.0,804.0,532.0,1011.0,897.0,881.0,1053.0,1086.0
41420,22:45.000,22:45.028,3,905.0,1004.0,1063.0,1223.0,1923.0,784.0,2083.0,1001.0,359.0,946.0,537.0,1160.0
41435,22:45.500,22:45.528,3,1016.0,1149.0,1178.0,1381.0,2086.0,945.0,2263.0,1172.0,503.0,1085.0,673.0,1293.0
41450,22:46.000,22:46.028,2,1170.0,1123.0,1333.0,1356.0,703.0,1040.0,857.0,1238.0,,,,
41465,22:46.500,22:46.528,2,1230.0,1049.0,1388.0,1274.0,775.0,970.0,925.0,1153.0,,,,
41480,22:47.000,22:47.028,2,1448.0,1029.0,1611.0,1259.0,1006.0,924.0,1147.0,1107.0,,,,
41495,22:47.500,22:47.528,2,1640.0,1024.0,1817.0,1258.0,1179.0,909.0,1323.0,1095.0,,,,
41510,22:48.000,22:48.028,2,1686.0,1037.0,1867.0,1276.0,1201.0,910.0,1339.0,1092.0,,,,
41525,22:48.500,22:48.530,2,1680.0,1049.0,1864.0,1288.0,1187.0,913.0,1322.0,1098.0,,,,
41540,22:49.000,22:49.030,2,1635.0,1038.0,1813.0,1274.0,1150.0,914.0,1287.0,1092.0,,,,
41555,22:49.500,22:49.530,2,1602.0,1038.0,1776.0,1268.0,1124.0,908.0,1262.0,1090.0,,,,
41570,22:50.000,22:50.030,2,1557.0,1025.0,1729.0,1254.0,1082.0,893.0,1218.0,1073.0,,,,
41585,22:50.500,22:50.530,2,1486.0,992.0,1653.0,1212.0,1008.0,891.0,1147.0,1065.0,,,,
41600,22:51.000,22:51.030,3,1152.0,971.0,1311.0,1191.0,2240.0,781.0,2428.0,1017.0,654.0,904.0,805.0,1083.0
41615,22:51.500,22:51.522,2,275.0,1042.0,485.0,1297.0,1387.0,819.0,1511.0,1013.0,,,,
41630,22:52.000,22:52.022,2,134.0,1065.0,357.0,1334.0,1326.0,831.0,1448.0,1013.0,,,,
41645,22:52.500,22:52.523,2,107.0,1062.0,332.0,1331.0,1298.0,804.0,1418.0,986.0,,,,
41660,22:53.000,22:53.023,2,86.0,1020.0,312.0,1288.0,1229.0,767.0,1359.0,957.0,,,,
41675,22:53.500,22:53.523,2,171.0,982.0,388.0,1242.0,1224.0,759.0,1374.0,944.0,,,,
41690,22:54.000,22:54.023,3,761.0,826.0,922.0,1042.0,1701.0,700.0,1870.0,890.0,234.0,743.0,404.0,947.0
41705,22:54.500,22:54.523,2,1239.0,622.0,1392.0,832.0,811.0,532.0,946.0,705.0,,,,
