frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
28354,15:42.000,15:42.020,1,159.0,698.0,306.0,865.0,,,,
28371,15:42.500,15:42.528,0,,,,,,,,
28386,15:43.000,15:43.028,1,871.0,757.0,1019.0,956.0,,,,
28401,15:43.500,15:43.528,1,967.0,692.0,1110.0,883.0,,,,
28416,15:44.000,15:44.030,1,864.0,674.0,1008.0,861.0,,,,
28431,15:44.500,15:44.530,1,783.0,723.0,933.0,915.0,,,,
28446,15:45.000,15:45.030,1,1478.0,748.0,1628.0,939.0,,,,
28461,15:45.500,15:45.530,1,1426.0,792.0,1571.0,978.0,,,,
28476,15:46.000,15:46.030,2,1657.0,810.0,1824.0,1019.0,-63.0,804.0,151.0,1052.0
28492,15:46.500,15:46.530,2,1879.0,783.0,2067.0,995.0,228.0,785.0,423.0,1012.0
28507,15:47.000,15:47.030,2,1907.0,756.0,2096.0,959.0,250.0,758.0,445.0,977.0
28522,15:47.500,15:47.530,2,296.0,732.0,485.0,950.0,1945.0,737.0,2137.0,944.0
28537,15:48.000,15:48.032,2,296.0,670.0,484.0,889.0,1948.0,680.0,2137.0,887.0
28552,15:48.500,15:48.532,2,1934.0,606.0,2128.0,816.0,258.0,598.0,457.0,817.0
28567,15:49.000,15:49.032,2,1913.0,628.0,2105.0,838.0,252.0,602.0,449.0,825.0
28582,15:49.500,15:49.532,2,178.0,524.0,387.0,758.0,1872.0,549.0,2060.0,773.0
28597,15:50.000,15:50.032,2,111.0,491.0,322.0,722.0,1809.0,537.0,1993.0,767.0
28612,15:50.500,15:50.532,1,1569.0,663.0,1722.0,860.0,,,,
28627,15:51.000,15:51.032,2,158.0,535.0,361.0,774.0,1815.0,653.0,1990.0,855.0
28642,15:51.500,15:51.532,1,969.0,603.0,1111.0,808.0,,,,
28656,15:52.000,15:52.000,1,1034.0,607.0,1172.0,803.0,,,,
28671,15:52.500,15:52.500,1,1014.0,584.0,1155.0,781.0,,,,
28686,15:53.000,15:53.000,1,1012.0,581.0,1152.0,778.0,,,,
28701,15:53.500,15:53.500,1,983.0,558.0,1127.0,750.0,,,,
28716,15:54.000,15:54.000,1,977.0,550.0,1120.0,749.0,,,,
28731,15:54.500,15:54.500,1,982.0,553.0,1126.0,744.0,,,,
28746,15:55.000,15:55.000,1,928.0,508.0,1076.0,707.0,,,,
28761,15:55.500,15:55.500,1,953.0,514.0,1101.0,707.0,,,,
28776,15:56.000,15:56.002,1,967.0,515.0,1107.0,708.0,,,,
28791,15:56.500,15:56.502,1,812.0,539.0,954.0,734.0,,,,
28806,15:57.000,15:57.002,1,1596.0,687.0,1761.0,871.0,,,,
28822,15:57.500,15:57.527,1,1424.0,710.0,1583.0,897.0,,,,
28837,15:58.000,15:58.027,1,1423.0,699.0,1581.0,878.0,,,,
28852,15:58.500,15:58.552,1,1418.0,687.0,1575.0,870.0,,,,
28867,15:59.000,15:59.027,1,1410.0,679.0,1570.0,868.0,,,,
28882,15:59.500,15:59.527,1,1421.0,677.0,1578.0,863.0,,,,
28897,16:00.000,16:00.028,1,1426.0,677.0,1584.0,871.0,,,,
28912,16:00.500,16:00.528,1,1433.0,679.0,1590.0,867.0,,,,
28927,16:01.000,16:01.028,2,2160.0,758.0,2380.0,982.0,517.0,702.0,674.0,908.0
28942,16:01.500,16:01.528,1,858.0,788.0,998.0,987.0,,,,
28957,16:02.000,16:02.028,1,777.0,785.0,930.0,984.0,,,,
28972,16:02.500,16:02.528,2,554.0,879.0,721.0,1091.0,2248.0,815.0,2456.0,1064.0
28983,16:03.000,16:03.028,1,1563.0,644.0,1720.0,838.0,,,,
28998,16:03.500,16:03.528,1,681.0,632.0,835.0,844.0,,,,
29013,16:04.000,16:04.030,1,925.0,669.0,1070.0,872.0,,,,
29028,16:04.500,16:04.530,1,830.0,619.0,976.0,824.0,,,,
29043,16:05.000,16:05.030,1,1538.0,653.0,1692.0,860.0,,,,
29058,16:05.500,16:05.530,1,1578.0,652.0,1734.0,851.0,,,,
29073,16:06.000,16:06.030,1,731.0,614.0,884.0,829.0,,,,
29088,16:06.500,16:06.530,1,912.0,653.0,1058.0,856.0,,,,
29103,16:07.000,16:07.030,1,932.0,665.0,1079.0,864.0,,,,
29118,16:07.500,16:07.530,1,951.0,674.0,1090.0,868.0,,,,
29133,16:08.000,16:08.032,1,933.0,673.0,1073.0,876.0,,,,
29148,16:08.500,16:08.532,1,899.0,736.0,1039.0,929.0,,,,
29163,16:09.000,16:09.032,1,1002.0,809.0,1141.0,1006.0,,,,
29178,16:09.500,16:09.532,1,1032.0,745.0,1167.0,942.0,,,,
29193,16:10.000,16:10.032,1,998.0,718.0,1137.0,912.0,,,,
29208,16:10.500,16:10.532,1,986.0,715.0,1121.0,903.0,,,,
29223,16:11.000,16:11.032,1,1012.0,935.0,1148.0,1137.0,,,,
29238,16:11.500,16:11.532,1,628.0,1058.0,807.0,1292.0,,,,
29252,16:12.000,16:12.000,1,677.0,766.0,847.0,976.0,,,,
29267,16:12.500,16:12.500,1,819.0,811.0,969.0,1003.0,,,,
29282,16:13.000,16:13.000,1,984.0,808.0,1115.0,1000.0,,,,
29297,16:13.500,16:13.500,1,1004.0,655.0,1143.0,841.0,,,,
29312,16:14.000,16:14.000,1,1060.0,626.0,1196.0,809.0,,,,
29327,16:14.500,16:14.500,1,1095.0,631.0,1229.0,814.0,,,,
29342,16:15.000,16:15.000,1,1064.0,616.0,1200.0,800.0,,,,
29357,16:15.500,16:15.500,1,1061.0,636.0,1198.0,818.0,,,,
29372,16:16.000,16:16.002,1,1063.0,625.0,1200.0,808.0,,,,
29387,16:16.500,16:16.502,1,1065.0,635.0,1201.0,815.0,,,,
29403,16:17.000,16:17.027,1,986.0,662.0,1123.0,844.0,,,,
