frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
26565,14:26.000,14:26.013,1,1655.0,489.0,1962.0,893.0
26580,14:26.500,14:26.513,1,1655.0,487.0,1961.0,892.0
26595,14:27.000,14:27.013,1,1653.0,494.0,1959.0,897.0
26610,14:27.500,14:27.513,1,1683.0,545.0,1990.0,945.0
26625,14:28.000,14:28.015,1,1678.0,523.0,1982.0,920.0
26640,14:28.500,14:28.515,1,1686.0,539.0,1991.0,933.0
26655,14:29.000,14:29.015,1,1684.0,529.0,1988.0,928.0
26670,14:29.500,14:29.515,1,1687.0,548.0,1992.0,947.0
26685,14:30.000,14:30.015,1,1689.0,551.0,1994.0,949.0
26700,14:30.500,14:30.515,1,1696.0,571.0,2002.0,965.0
26715,14:31.000,14:31.015,1,1705.0,571.0,2015.0,971.0
26730,14:31.500,14:31.515,1,1694.0,545.0,2002.0,938.0
26745,14:32.000,14:32.015,1,1683.0,547.0,1988.0,944.0
26760,14:32.500,14:32.508,1,1682.0,539.0,1983.0,935.0
26775,14:33.000,14:33.008,1,1694.0,514.0,1998.0,911.0
26790,14:33.500,14:33.508,1,1702.0,517.0,2006.0,913.0
26805,14:34.000,14:34.008,1,1701.0,520.0,2006.0,918.0
26820,14:34.500,14:34.508,1,1696.0,527.0,2002.0,926.0
26835,14:35.000,14:35.008,1,1707.0,524.0,2012.0,920.0
26850,14:35.500,14:35.508,1,1699.0,548.0,2004.0,946.0
26865,14:36.000,14:36.008,1,1688.0,591.0,1990.0,986.0
26880,14:36.500,14:36.508,1,1699.0,588.0,2006.0,984.0
26895,14:37.000,14:37.010,1,1698.0,602.0,2003.0,996.0
26910,14:37.500,14:37.510,1,1705.0,586.0,2011.0,983.0
26925,14:38.000,14:38.010,1,1708.0,569.0,2014.0,968.0
26940,14:38.500,14:38.510,1,1710.0,564.0,2017.0,966.0
26955,14:39.000,14:39.010,1,1701.0,573.0,2005.0,968.0
26970,14:39.500,14:39.510,1,1732.0,570.0,2043.0,977.0
26985,14:40.000,14:40.010,1,1723.0,547.0,2033.0,956.0
27000,14:40.500,14:40.510,1,1718.0,520.0,2029.0,929.0
27015,14:41.000,14:41.012,1,1706.0,507.0,2012.0,907.0
27030,14:41.500,14:41.512,1,1707.0,515.0,2020.0,922.0
27045,14:42.000,14:42.012,1,1697.0,515.0,2005.0,918.0
27060,14:42.500,14:42.512,1,1682.0,534.0,1982.0,933.0
27075,14:43.000,14:43.012,1,1690.0,493.0,1991.0,900.0
27090,14:43.500,14:43.512,1,1677.0,523.0,1975.0,922.0
27105,14:44.000,14:44.012,1,1670.0,544.0,1972.0,943.0
27120,14:44.500,14:44.512,1,1669.0,546.0,1972.0,945.0
27135,14:45.000,14:45.012,1,1683.0,570.0,1981.0,965.0
27150,14:45.500,14:45.513,1,1667.0,565.0,1967.0,960.0
27165,14:46.000,14:46.013,1,1674.0,574.0,1974.0,969.0
27180,14:46.500,14:46.513,1,1692.0,544.0,1995.0,940.0
27195,14:47.000,14:47.013,1,1683.0,537.0,1984.0,933.0
27210,14:47.500,14:47.513,1,1681.0,550.0,1982.0,951.0
27225,14:48.000,14:48.013,1,1682.0,544.0,1984.0,945.0
27240,14:48.500,14:48.513,1,1675.0,558.0,1975.0,956.0
27255,14:49.000,14:49.013,1,1669.0,579.0,1971.0,977.0
27270,14:49.500,14:49.515,1,1655.0,583.0,1953.0,979.0
27285,14:50.000,14:50.015,1,1650.0,580.0,1947.0,978.0
27300,14:50.500,14:50.515,1,1652.0,582.0,1950.0,977.0
27315,14:51.000,14:51.015,1,1644.0,588.0,1942.0,985.0
27330,14:51.500,14:51.515,1,1655.0,581.0,1953.0,974.0
27345,14:52.000,14:52.015,1,1700.0,582.0,1995.0,989.0
27360,14:52.500,14:52.515,1,1697.0,590.0,2000.0,997.0
27375,14:53.000,14:53.007,1,1639.0,603.0,1946.0,1016.0
27390,14:53.500,14:53.507,1,1624.0,580.0,1930.0,991.0
27405,14:54.000,14:54.008,1,1508.0,585.0,1792.0,979.0
27420,14:54.500,14:54.508,1,1130.0,667.0,1391.0,1039.0
27435,14:55.000,14:55.008,1,1148.0,647.0,1411.0,1022.0
27450,14:55.500,14:55.508,1,1198.0,601.0,1460.0,975.0
27465,14:56.000,14:56.008,1,1215.0,642.0,1479.0,1011.0
27480,14:56.500,14:56.508,1,1209.0,678.0,1476.0,1056.0
27495,14:57.000,14:57.008,1,1181.0,656.0,1447.0,1031.0
27510,14:57.500,14:57.508,1,1203.0,662.0,1469.0,1036.0
27525,14:58.000,14:58.010,1,1210.0,657.0,1474.0,1022.0
27540,14:58.500,14:58.510,1,1333.0,636.0,1602.0,1007.0
27555,14:59.000,14:59.010,1,1305.0,616.0,1572.0,993.0
27570,14:59.500,14:59.510,1,1177.0,661.0,1440.0,1035.0
27585,15:00.000,15:00.010,1,1175.0,658.0,1438.0,1032.0
27600,15:00.500,15:00.510,1,1198.0,671.0,1456.0,1037.0
27615,15:01.000,15:01.010,1,1235.0,658.0,1485.0,1015.0
27630,15:01.500,15:01.510,1,1245.0,653.0,1497.0,1014.0
27645,15:02.000,15:02.010,1,1239.0,655.0,1488.0,1016.0
27660,15:02.500,15:02.512,1,1255.0,639.0,1506.0,1006.0
27675,15:03.000,15:03.012,1,1268.0,655.0,1516.0,1024.0
27690,15:03.500,15:03.512,1,1264.0,643.0,1515.0,1011.0
27705,15:04.000,15:04.012,1,1264.0,642.0,1515.0,1010.0
27720,15:04.500,15:04.512,1,1268.0,647.0,1519.0,1012.0
27735,15:05.000,15:05.012,1,1274.0,657.0,1526.0,1033.0
27750,15:05.500,15:05.512,1,1293.0,662.0,1543.0,1034.0
27765,15:06.000,15:06.012,1,1300.0,672.0,1553.0,1044.0
27780,15:06.500,15:06.513,1,1272.0,671.0,1539.0,1044.0
27795,15:07.000,15:07.013,1,1244.0,662.0,1509.0,1038.0
27810,15:07.500,15:07.513,1,1255.0,653.0,1521.0,1029.0
27825,15:08.000,15:08.013,1,1269.0,651.0,1531.0,1023.0
27840,15:08.500,15:08.513,1,1274.0,648.0,1538.0,1021.0
27855,15:09.000,15:09.013,1,1275.0,643.0,1540.0,1016.0
27870,15:09.500,15:09.513,1,1282.0,647.0,1547.0,1022.0
27885,15:10.000,15:10.013,1,1281.0,641.0,1547.0,1009.0
27900,15:10.500,15:10.513,1,1289.0,637.0,1558.0,1011.0
27915,15:11.000,15:11.015,1,1281.0,652.0,1550.0,1025.0
27930,15:11.500,15:11.515,1,1283.0,646.0,1551.0,1022.0
27945,15:12.000,15:12.015,1,1299.0,636.0,1563.0,1011.0
27960,15:12.500,15:12.515,1,1304.0,638.0,1566.0,1015.0
27975,15:13.000,15:13.007,1,1305.0,636.0,1566.0,1008.0
27990,15:13.500,15:13.507,1,1302.0,634.0,1564.0,1014.0
28005,15:14.000,15:14.007,1,1305.0,629.0,1568.0,1009.0
28020,15:14.500,15:14.507,1,1304.0,636.0,1567.0,1021.0
28035,15:15.000,15:15.008,1,1315.0,634.0,1575.0,1010.0
28050,15:15.500,15:15.508,1,1310.0,638.0,1573.0,1011.0
28065,15:16.000,15:16.008,1,1311.0,639.0,1572.0,1012.0
28080,15:16.500,15:16.508,1,1315.0,632.0,1576.0,1008.0
28095,15:17.000,15:17.008,1,1318.0,637.0,1582.0,1009.0
28110,15:17.500,15:17.508,1,1319.0,643.0,1583.0,1016.0
28125,15:18.000,15:18.008,1,1354.0,649.0,1608.0,1018.0
28140,15:18.500,15:18.508,1,1355.0,662.0,1610.0,1033.0
28155,15:19.000,15:19.008,1,1376.0,656.0,1629.0,1032.0
28170,15:19.500,15:19.510,1,1361.0,657.0,1618.0,1032.0
28185,15:20.000,15:20.010,1,1356.0,649.0,1613.0,1028.0
28200,15:20.500,15:20.510,1,1357.0,653.0,1613.0,1035.0
28215,15:21.000,15:21.010,1,1360.0,660.0,1617.0,1041.0
28230,15:21.500,15:21.510,1,1361.0,660.0,1619.0,1037.0
28245,15:22.000,15:22.010,1,1367.0,662.0,1622.0,1040.0
28260,15:22.500,15:22.510,1,1370.0,654.0,1625.0,1028.0
28275,15:23.000,15:23.010,1,1384.0,653.0,1638.0,1026.0
28290,15:23.500,15:23.512,1,1383.0,650.0,1638.0,1024.0
28305,15:24.000,15:24.012,1,1339.0,654.0,1612.0,1037.0
28320,15:24.500,15:24.512,1,1338.0,666.0,1603.0,1043.0
28335,15:25.000,15:25.012,1,1382.0,674.0,1647.0,1054.0
28350,15:25.500,15:25.512,1,1375.0,664.0,1645.0,1051.0
28365,15:26.000,15:26.012,1,1465.0,707.0,1740.0,1095.0
28380,15:26.500,15:26.512,1,1681.0,896.0,1979.0,1316.0
28395,15:27.000,15:27.012,1,1750.0,1078.0,2076.0,1502.0
28410,15:27.500,15:27.512,1,1739.0,1103.0,2072.0,1508.0
28425,15:28.000,15:28.013,1,1732.0,1083.0,2062.0,1502.0
28440,15:28.500,15:28.513,1,1733.0,1075.0,2064.0,1500.0
28455,15:29.000,15:29.013,1,1726.0,1066.0,2054.0,1499.0
28470,15:29.500,15:29.513,1,1727.0,1073.0,2052.0,1494.0
28485,15:30.000,15:30.013,1,1720.0,1065.0,2047.0,1504.0
28500,15:30.500,15:30.513,1,1735.0,1066.0,2065.0,1501.0
28515,15:31.000,15:31.013,1,1726.0,1057.0,2051.0,1499.0
28530,15:31.500,15:31.513,1,1719.0,1060.0,2044.0,1497.0
28545,15:32.000,15:32.013,1,1717.0,1054.0,2039.0,1495.0
28560,15:32.500,15:32.515,1,1716.0,1051.0,2039.0,1491.0
28575,15:33.000,15:33.015,1,1715.0,1048.0,2037.0,1486.0
28590,15:33.500,15:33.507,1,1706.0,1041.0,2031.0,1484.0
28605,15:34.000,15:34.007,1,1711.0,1032.0,2034.0,1481.0
28620,15:34.500,15:34.507,1,1721.0,1030.0,2042.0,1475.0
28635,15:35.000,15:35.007,1,1704.0,1018.0,2026.0,1457.0
28650,15:35.500,15:35.507,1,1299.0,824.0,1562.0,1199.0
28665,15:36.000,15:36.007,1,1173.0,702.0,1432.0,1072.0
28680,15:36.500,15:36.508,1,1176.0,702.0,1436.0,1078.0
28695,15:37.000,15:37.008,1,1203.0,709.0,1464.0,1066.0
28710,15:37.500,15:37.508,1,1208.0,682.0,1469.0,1045.0
28725,15:38.000,15:38.008,1,1184.0,740.0,1442.0,1102.0
28740,15:38.500,15:38.508,1,1179.0,723.0,1435.0,1093.0
28755,15:39.000,15:39.008,1,1177.0,701.0,1435.0,1071.0
28770,15:39.500,15:39.508,1,1174.0,703.0,1432.0,1076.0
28785,15:40.000,15:40.008,1,1174.0,704.0,1432.0,1076.0
28800,15:40.500,15:40.508,1,1169.0,718.0,1427.0,1086.0
28815,15:41.000,15:41.010,1,1176.0,712.0,1436.0,1085.0
28830,15:41.500,15:41.510,1,1137.0,811.0,1390.0,1189.0
28845,15:42.000,15:42.010,1,1182.0,742.0,1439.0,1112.0
28860,15:42.500,15:42.510,1,1196.0,716.0,1448.0,1073.0
28875,15:43.000,15:43.010,1,1182.0,716.0,1439.0,1079.0
28890,15:43.500,15:43.510,1,1178.0,714.0,1436.0,1085.0
28905,15:44.000,15:44.010,1,1182.0,717.0,1437.0,1083.0
28920,15:44.500,15:44.510,1,1180.0,714.0,1439.0,1081.0
28935,15:45.000,15:45.012,1,1176.0,715.0,1434.0,1084.0
28950,15:45.500,15:45.512,1,1174.0,708.0,1431.0,1084.0
28965,15:46.000,15:46.012,1,1163.0,700.0,1423.0,1067.0
28980,15:46.500,15:46.512,1,1155.0,714.0,1413.0,1084.0
28995,15:47.000,15:47.012,1,1171.0,708.0,1425.0,1070.0
29010,15:47.500,15:47.512,1,1153.0,694.0,1408.0,1061.0
29025,15:48.000,15:48.012,1,1170.0,688.0,1424.0,1057.0
29040,15:48.500,15:48.512,1,1185.0,681.0,1438.0,1050.0
29055,15:49.000,15:49.012,1,1185.0,685.0,1443.0,1059.0
29070,15:49.500,15:49.513,1,1179.0,684.0,1439.0,1061.0
29085,15:50.000,15:50.013,1,1179.0,678.0,1440.0,1050.0
29100,15:50.500,15:50.513,1,1174.0,677.0,1432.0,1043.0
29115,15:51.000,15:51.013,1,1190.0,679.0,1447.0,1041.0
29130,15:51.500,15:51.513,1,1473.0,675.0,1746.0,1057.0
29145,15:52.000,15:52.013,1,1547.0,676.0,1833.0,1065.0
29160,15:52.500,15:52.513,1,1533.0,674.0,1817.0,1067.0
29175,15:53.000,15:53.013,1,1529.0,652.0,1814.0,1040.0
29190,15:53.500,15:53.507,1,1530.0,643.0,1816.0,1030.0
29205,15:54.000,15:54.007,1,1265.0,695.0,1524.0,1064.0
29220,15:54.500,15:54.507,1,1140.0,704.0,1393.0,1065.0
29235,15:55.000,15:55.007,1,1140.0,742.0,1396.0,1113.0
29250,15:55.500,15:55.507,1,1153.0,732.0,1408.0,1113.0
29265,15:56.000,15:56.007,1,1157.0,717.0,1415.0,1085.0
29280,15:56.500,15:56.507,1,1149.0,708.0,1407.0,1078.0
29295,15:57.000,15:57.007,1,1150.0,705.0,1407.0,1079.0
29310,15:57.500,15:57.507,1,1146.0,698.0,1404.0,1066.0
29325,15:58.000,15:58.008,1,1272.0,884.0,1541.0,1269.0
29340,15:58.500,15:58.508,1,1614.0,996.0,1913.0,1413.0
29355,15:59.000,15:59.008,1,1657.0,744.0,1955.0,1138.0
29370,15:59.500,15:59.508,1,1668.0,667.0,1971.0,1062.0
29385,16:00.000,16:00.008,1,1680.0,656.0,1982.0,1052.0
29400,16:00.500,16:00.508,1,1690.0,672.0,1999.0,1070.0
29415,16:01.000,16:01.008,1,1697.0,682.0,2006.0,1082.0
29430,16:01.500,16:01.508,1,1699.0,675.0,2009.0,1076.0
29445,16:02.000,16:02.010,1,1700.0,667.0,2013.0,1067.0
29460,16:02.500,16:02.510,1,1664.0,595.0,1973.0,997.0
29475,16:03.000,16:03.010,1,1558.0,750.0,1854.0,1145.0
29490,16:03.500,16:03.510,1,1588.0,862.0,1881.0,1258.0
29505,16:04.000,16:04.010,1,1595.0,893.0,1894.0,1294.0
29520,16:04.500,16:04.510,1,1594.0,902.0,1892.0,1305.0
29535,16:05.000,16:05.010,1,1597.0,916.0,1896.0,1317.0
29550,16:05.500,16:05.510,1,1597.0,895.0,1899.0,1300.0
29565,16:06.000,16:06.010,1,1603.0,875.0,1902.0,1271.0
29580,16:06.500,16:06.512,1,1607.0,871.0,1908.0,1270.0
29595,16:07.000,16:07.012,1,1606.0,876.0,1907.0,1278.0
29610,16:07.500,16:07.512,1,1618.0,859.0,1921.0,1257.0
29625,16:08.000,16:08.012,1,1615.0,853.0,1918.0,1253.0
29640,16:08.500,16:08.512,1,1615.0,854.0,1919.0,1255.0
29655,16:09.000,16:09.012,1,1612.0,854.0,1916.0,1257.0
29670,16:09.500,16:09.512,1,1613.0,838.0,1911.0,1241.0
29685,16:10.000,16:10.012,1,1618.0,823.0,1914.0,1228.0
29700,16:10.500,16:10.513,1,1622.0,800.0,1916.0,1197.0
29715,16:11.000,16:11.013,1,1605.0,812.0,1905.0,1210.0
29730,16:11.500,16:11.513,1,1626.0,872.0,1924.0,1276.0
29745,16:12.000,16:12.013,1,1626.0,906.0,1924.0,1316.0
29760,16:12.500,16:12.513,1,1622.0,875.0,1917.0,1280.0
29775,16:13.000,16:13.013,1,1604.0,847.0,1897.0,1247.0
29790,16:13.500,16:13.505,1,1562.0,705.0,1851.0,1096.0
29805,16:14.000,16:14.005,1,1557.0,682.0,1845.0,1072.0
29820,16:14.500,16:14.505,1,1576.0,665.0,1863.0,1052.0
29835,16:15.000,16:15.007,1,1580.0,647.0,1871.0,1041.0
29850,16:15.500,16:15.507,1,1570.0,653.0,1860.0,1047.0
29865,16:16.000,16:16.007,1,1578.0,668.0,1864.0,1055.0
29880,16:16.500,16:16.507,1,1566.0,624.0,1856.0,1014.0
29895,16:17.000,16:17.007,1,1603.0,587.0,1897.0,987.0
29910,16:17.500,16:17.507,1,1618.0,545.0,1914.0,952.0
29925,16:18.000,16:18.007,1,1411.0,468.0,1703.0,856.0
29940,16:18.500,16:18.507,1,1220.0,557.0,1488.0,937.0
29955,16:19.000,16:19.008,1,1238.0,553.0,1504.0,935.0
29970,16:19.500,16:19.508,1,1227.0,438.0,1499.0,827.0
29985,16:20.000,16:20.008,1,1202.0,357.0,1473.0,753.0
30000,16:20.500,16:20.508,1,1189.0,374.0,1458.0,768.0
30015,16:21.000,16:21.008,1,1173.0,438.0,1445.0,846.0
30030,16:21.500,16:21.508,1,1197.0,471.0,1470.0,857.0
30045,16:22.000,16:22.008,1,1266.0,490.0,1525.0,876.0
30060,16:22.500,16:22.508,1,1224.0,510.0,1491.0,893.0
30075,16:23.000,16:23.008,1,1179.0,550.0,1443.0,942.0
30090,16:23.500,16:23.510,1,1188.0,560.0,1450.0,947.0
30105,16:24.000,16:24.010,1,1210.0,570.0,1474.0,953.0
30120,16:24.500,16:24.510,1,1204.0,561.0,1466.0,944.0
30135,16:25.000,16:25.010,1,1369.0,659.0,1642.0,1044.0
30150,16:25.500,16:25.510,1,1383.0,645.0,1656.0,1036.0
30165,16:26.000,16:26.010,1,1388.0,625.0,1663.0,1010.0
30180,16:26.500,16:26.510,1,1387.0,605.0,1661.0,990.0
30195,16:27.000,16:27.010,1,1359.0,604.0,1627.0,997.0
30210,16:27.500,16:27.510,1,1280.0,613.0,1549.0,988.0
30225,16:28.000,16:28.012,1,1292.0,604.0,1557.0,982.0
30240,16:28.500,16:28.512,1,1306.0,602.0,1566.0,984.0
30255,16:29.000,16:29.012,1,1325.0,604.0,1578.0,986.0
30270,16:29.500,16:29.512,1,1329.0,595.0,1580.0,974.0
30285,16:30.000,16:30.012,1,1330.0,596.0,1583.0,977.0
30300,16:30.500,16:30.512,1,1335.0,603.0,1590.0,982.0
30315,16:31.000,16:31.012,1,1329.0,610.0,1581.0,987.0
30330,16:31.500,16:31.512,1,1280.0,603.0,1550.0,983.0
30345,16:32.000,16:32.013,1,1272.0,605.0,1545.0,983.0
30360,16:32.500,16:32.513,1,1276.0,598.0,1549.0,978.0
30375,16:33.000,16:33.013,1,1274.0,594.0,1547.0,976.0
30390,16:33.500,16:33.513,1,1273.0,595.0,1539.0,974.0
30405,16:34.000,16:34.005,1,1274.0,604.0,1539.0,983.0
30420,16:34.500,16:34.505,1,1296.0,603.0,1552.0,983.0
30435,16:35.000,16:35.005,1,1301.0,599.0,1563.0,978.0
30450,16:35.500,16:35.505,1,1496.0,597.0,1773.0,984.0
30465,16:36.000,16:36.005,1,1563.0,648.0,1848.0,1036.0
30480,16:36.500,16:36.507,1,1543.0,687.0,1829.0,1075.0
30495,16:37.000,16:37.007,1,1477.0,687.0,1751.0,1069.0
30510,16:37.500,16:37.507,1,1510.0,668.0,1790.0,1064.0
30525,16:38.000,16:38.007,1,1515.0,636.0,1798.0,1026.0
30540,16:38.500,16:38.507,1,1647.0,483.0,1947.0,891.0
30555,16:39.000,16:39.007,1,1594.0,623.0,1883.0,1017.0
30570,16:39.500,16:39.507,1,1735.0,674.0,2051.0,1086.0
30585,16:40.000,16:40.007,1,1519.0,607.0,1809.0,996.0
30600,16:40.500,16:40.508,1,1370.0,554.0,1647.0,935.0
30615,16:41.000,16:41.008,1,1580.0,307.0,1885.0,724.0
30630,16:41.500,16:41.508,1,1594.0,249.0,1907.0,676.0
30645,16:42.000,16:42.008,1,1553.0,286.0,1855.0,708.0
30660,16:42.500,16:42.508,1,1569.0,383.0,1862.0,791.0
30675,16:43.000,16:43.008,1,1572.0,415.0,1868.0,824.0
30690,16:43.500,16:43.508,1,1551.0,428.0,1845.0,832.0
30705,16:44.000,16:44.008,1,1533.0,435.0,1822.0,842.0
30720,16:44.500,16:44.508,1,1536.0,427.0,1826.0,836.0
30735,16:45.000,16:45.010,1,1531.0,447.0,1820.0,849.0
30750,16:45.500,16:45.510,1,1539.0,446.0,1828.0,845.0
30765,16:46.000,16:46.010,1,1538.0,445.0,1827.0,845.0
30780,16:46.500,16:46.510,1,1527.0,418.0,1814.0,822.0
30795,16:47.000,16:47.010,1,1526.0,520.0,1814.0,919.0
30810,16:47.500,16:47.510,1,1526.0,521.0,1814.0,918.0
30825,16:48.000,16:48.010,1,1536.0,521.0,1822.0,917.0
30840,16:48.500,16:48.510,1,1527.0,514.0,1814.0,915.0
30855,16:49.000,16:49.012,1,1541.0,523.0,1826.0,921.0
30870,16:49.500,16:49.512,1,1542.0,515.0,1827.0,912.0
30885,16:50.000,16:50.012,1,1502.0,511.0,1781.0,907.0
30900,16:50.500,16:50.512,1,1388.0,552.0,1658.0,941.0
30915,16:51.000,16:51.012,1,1149.0,637.0,1407.0,1005.0
30930,16:51.500,16:51.512,1,1109.0,629.0,1367.0,1001.0
30945,16:52.000,16:52.012,1,1114.0,627.0,1373.0,1004.0
30960,16:52.500,16:52.512,1,1144.0,627.0,1400.0,989.0
30975,16:53.000,16:53.012,1,1128.0,630.0,1383.0,997.0
30990,16:53.500,16:53.513,1,1117.0,627.0,1372.0,994.0
31005,16:54.000,16:54.005,1,1117.0,633.0,1377.0,1009.0
31020,16:54.500,16:54.505,1,1124.0,622.0,1383.0,995.0
31035,16:55.000,16:55.005,1,1118.0,624.0,1379.0,1006.0
31050,16:55.500,16:55.505,1,1111.0,636.0,1380.0,1015.0
31065,16:56.000,16:56.005,1,1115.0,636.0,1383.0,1018.0
31080,16:56.500,16:56.505,1,1531.0,916.0,1832.0,1337.0
31095,16:57.000,16:57.005,0,,,,
31110,16:57.500,16:57.507,0,,,,
31125,16:58.000,16:58.007,0,,,,
31140,16:58.500,16:58.507,1,2126.0,767.0,2497.0,1221.0
31155,16:59.000,16:59.007,1,1953.0,779.0,2322.0,1224.0
31170,16:59.500,16:59.507,1,1864.0,703.0,2208.0,1137.0
31185,17:00.000,17:00.007,1,1749.0,648.0,2060.0,1066.0
31200,17:00.500,17:00.507,1,1755.0,633.0,2069.0,1044.0
31215,17:01.000,17:01.007,1,1784.0,606.0,2106.0,1031.0
31230,17:01.500,17:01.507,1,1699.0,648.0,2008.0,1055.0
31245,17:02.000,17:02.008,1,1753.0,624.0,2070.0,1042.0
31260,17:02.500,17:02.508,1,1638.0,583.0,1943.0,1002.0
31275,17:03.000,17:03.008,1,1612.0,596.0,1914.0,997.0
31290,17:03.500,17:03.508,1,1672.0,594.0,1972.0,995.0
31305,17:04.000,17:04.008,1,1697.0,601.0,1995.0,999.0
31320,17:04.500,17:04.508,1,1662.0,595.0,1953.0,995.0
31335,17:05.000,17:05.008,1,1666.0,638.0,1965.0,1039.0
31350,17:05.500,17:05.508,1,1655.0,491.0,1963.0,906.0
31365,17:06.000,17:06.010,1,1627.0,530.0,1924.0,944.0
31380,17:06.500,17:06.510,1,1637.0,559.0,1935.0,971.0
31395,17:07.000,17:07.010,1,1653.0,563.0,1954.0,975.0
31410,17:07.500,17:07.510,1,1641.0,599.0,1941.0,1005.0
31425,17:08.000,17:08.010,1,1552.0,559.0,1841.0,963.0
31440,17:08.500,17:08.510,1,1360.0,664.0,1621.0,1041.0
31455,17:09.000,17:09.010,1,1390.0,425.0,1658.0,823.0
31470,17:09.500,17:09.510,1,1684.0,519.0,1986.0,937.0
31485,17:10.000,17:10.010,1,1788.0,654.0,2114.0,1078.0
31500,17:10.500,17:10.512,1,1830.0,662.0,2165.0,1089.0
31515,17:11.000,17:11.012,1,1818.0,683.0,2145.0,1104.0
31530,17:11.500,17:11.512,1,1872.0,663.0,2211.0,1090.0
31545,17:12.000,17:12.012,1,1895.0,648.0,2234.0,1076.0
31560,17:12.500,17:12.512,1,1874.0,620.0,2211.0,1048.0
31575,17:13.000,17:13.012,1,1850.0,615.0,2180.0,1038.0
31590,17:13.500,17:13.512,1,1851.0,595.0,2188.0,1024.0
31605,17:14.000,17:14.003,1,1853.0,587.0,2192.0,1019.0
31620,17:14.500,17:14.503,1,1873.0,603.0,2226.0,1037.0
31635,17:15.000,17:15.005,1,1879.0,615.0,2224.0,1050.0
31650,17:15.500,17:15.505,1,1872.0,641.0,2200.0,1053.0
31665,17:16.000,17:16.005,1,1891.0,651.0,2211.0,1057.0
31680,17:16.500,17:16.505,1,1879.0,648.0,2195.0,1053.0
31695,17:17.000,17:17.005,1,1878.0,649.0,2195.0,1056.0
31710,17:17.500,17:17.505,1,1849.0,641.0,2180.0,1060.0
31725,17:18.000,17:18.005,1,1811.0,622.0,2142.0,1043.0
31740,17:18.500,17:18.505,1,1686.0,675.0,1988.0,1085.0
31755,17:19.000,17:19.007,1,1690.0,636.0,1996.0,1035.0
31770,17:19.500,17:19.507,1,1676.0,664.0,1979.0,1071.0
31785,17:20.000,17:20.007,1,1665.0,617.0,1970.0,1022.0
31800,17:20.500,17:20.507,1,1645.0,629.0,1938.0,1024.0
31815,17:21.000,17:21.007,1,1551.0,641.0,1834.0,1027.0
31830,17:21.500,17:21.507,1,1573.0,634.0,1858.0,1028.0
31845,17:22.000,17:22.007,1,1526.0,636.0,1802.0,1026.0
31860,17:22.500,17:22.507,1,1520.0,638.0,1795.0,1026.0
31875,17:23.000,17:23.007,1,1517.0,639.0,1794.0,1020.0
31890,17:23.500,17:23.508,1,1498.0,633.0,1775.0,1018.0
31905,17:24.000,17:24.008,1,1500.0,625.0,1778.0,1015.0
31920,17:24.500,17:24.508,1,1502.0,624.0,1780.0,1016.0
31935,17:25.000,17:25.008,1,1494.0,668.0,1770.0,1060.0
31950,17:25.500,17:25.508,1,1276.0,697.0,1538.0,1067.0
31965,17:26.000,17:26.008,1,1263.0,686.0,1521.0,1052.0
31980,17:26.500,17:26.508,1,1264.0,688.0,1524.0,1058.0
31995,17:27.000,17:27.008,1,1274.0,669.0,1536.0,1039.0
