frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
32347,17:48.500,17:48.500,1,988.0,692.0,1220.0,1031.0
32362,17:49.000,17:49.000,1,1014.0,712.0,1247.0,1044.0
32377,17:49.500,17:49.500,1,1010.0,699.0,1243.0,1021.0
32392,17:50.000,17:50.000,1,1007.0,682.0,1239.0,1007.0
32407,17:50.500,17:50.502,1,1006.0,692.0,1238.0,1019.0
32422,17:51.000,17:51.002,1,984.0,682.0,1218.0,1004.0
32437,17:51.500,17:51.502,1,990.0,689.0,1225.0,1020.0
32452,17:52.000,17:52.002,1,996.0,695.0,1231.0,1027.0
32467,17:52.500,17:52.502,1,986.0,702.0,1220.0,1031.0
32482,17:53.000,17:53.002,1,987.0,701.0,1220.0,1030.0
32497,17:53.500,17:53.502,1,982.0,705.0,1215.0,1030.0
32512,17:54.000,17:54.002,1,978.0,708.0,1211.0,1031.0
32527,17:54.500,17:54.502,1,985.0,703.0,1218.0,1033.0
32542,17:55.000,17:55.003,1,986.0,693.0,1221.0,1035.0
32557,17:55.500,17:55.503,1,983.0,689.0,1218.0,1024.0
32572,17:56.000,17:56.003,1,974.0,702.0,1208.0,1026.0
32587,17:56.500,17:56.503,1,983.0,682.0,1216.0,1010.0
32602,17:57.000,17:57.003,1,973.0,683.0,1207.0,1008.0
32617,17:57.500,17:57.503,1,969.0,690.0,1201.0,1018.0
32633,17:58.000,17:58.028,1,958.0,679.0,1194.0,1009.0
32648,17:58.500,17:58.528,1,962.0,679.0,1198.0,1009.0
32663,17:59.000,17:59.030,1,957.0,674.0,1192.0,1004.0
32678,17:59.500,17:59.530,1,960.0,682.0,1196.0,1011.0
32693,18:00.000,18:00.030,1,958.0,675.0,1193.0,1002.0
32708,18:00.500,18:00.530,1,955.0,683.0,1189.0,1009.0
32723,18:01.000,18:01.030,1,955.0,683.0,1186.0,1010.0
32738,18:01.500,18:01.530,1,956.0,684.0,1187.0,1012.0
32753,18:02.000,18:02.030,1,966.0,679.0,1198.0,1005.0
32768,18:02.500,18:02.530,1,958.0,687.0,1191.0,1013.0
32783,18:03.000,18:03.030,1,953.0,687.0,1185.0,1013.0
32798,18:03.500,18:03.532,1,950.0,723.0,1184.0,1045.0
32813,18:04.000,18:04.032,1,944.0,699.0,1179.0,1022.0
32828,18:04.500,18:04.532,1,937.0,692.0,1171.0,1021.0
32843,18:05.000,18:05.032,1,942.0,697.0,1176.0,1026.0
32858,18:05.500,18:05.532,1,954.0,694.0,1189.0,1024.0
32873,18:06.000,18:06.032,1,952.0,683.0,1186.0,1012.0
32888,18:06.500,18:06.532,1,951.0,693.0,1186.0,1020.0
32903,18:07.000,18:07.032,1,944.0,685.0,1180.0,1011.0
32919,18:07.500,18:07.533,1,875.0,699.0,1115.0,1031.0
32934,18:08.000,18:08.000,1,947.0,680.0,1184.0,1007.0
32949,18:08.500,18:08.500,1,968.0,660.0,1204.0,988.0
32964,18:09.000,18:09.000,1,944.0,671.0,1180.0,997.0
32979,18:09.500,18:09.500,1,950.0,684.0,1185.0,1012.0
32994,18:10.000,18:10.000,1,924.0,668.0,1158.0,996.0
33009,18:10.500,18:10.500,1,935.0,674.0,1171.0,1002.0
33024,18:11.000,18:11.000,1,917.0,653.0,1153.0,981.0
33039,18:11.500,18:11.500,1,930.0,660.0,1167.0,989.0
33054,18:12.000,18:12.002,1,936.0,657.0,1173.0,987.0
33069,18:12.500,18:12.502,1,939.0,654.0,1176.0,982.0
33084,18:13.000,18:13.002,1,950.0,676.0,1185.0,1003.0
33099,18:13.500,18:13.502,1,947.0,681.0,1183.0,1009.0
33114,18:14.000,18:14.002,1,957.0,652.0,1191.0,978.0
33129,18:14.500,18:14.502,1,937.0,621.0,1174.0,944.0
33144,18:15.000,18:15.002,1,912.0,633.0,1151.0,968.0
33159,18:15.500,18:15.502,1,927.0,690.0,1165.0,1033.0
33174,18:16.000,18:16.002,1,930.0,686.0,1168.0,1020.0
33189,18:16.500,18:16.503,1,933.0,688.0,1168.0,1016.0
33204,18:17.000,18:17.003,1,948.0,686.0,1183.0,1011.0
33220,18:17.500,18:17.528,1,949.0,657.0,1185.0,986.0
33235,18:18.000,18:18.028,1,942.0,655.0,1182.0,985.0
33250,18:18.500,18:18.528,1,957.0,660.0,1193.0,991.0
33265,18:19.000,18:19.028,1,948.0,659.0,1186.0,993.0
33280,18:19.500,18:19.528,1,948.0,650.0,1186.0,988.0
33295,18:20.000,18:20.028,1,951.0,656.0,1189.0,994.0
33310,18:20.500,18:20.530,1,940.0,637.0,1178.0,975.0
33325,18:21.000,18:21.030,1,941.0,648.0,1181.0,987.0
33340,18:21.500,18:21.530,1,990.0,649.0,1228.0,982.0
33355,18:22.000,18:22.030,1,1006.0,635.0,1242.0,972.0
33370,18:22.500,18:22.530,1,1004.0,643.0,1240.0,973.0
33385,18:23.000,18:23.030,1,994.0,644.0,1231.0,976.0
33400,18:23.500,18:23.530,1,989.0,648.0,1227.0,977.0
33415,18:24.000,18:24.030,1,985.0,647.0,1220.0,981.0
33430,18:24.500,18:24.530,1,982.0,652.0,1218.0,980.0
33445,18:25.000,18:25.032,1,973.0,636.0,1210.0,970.0
33460,18:25.500,18:25.532,1,969.0,632.0,1205.0,956.0
33475,18:26.000,18:26.032,1,967.0,634.0,1205.0,966.0
33490,18:26.500,18:26.532,1,965.0,683.0,1202.0,1019.0
33505,18:27.000,18:27.032,1,954.0,658.0,1192.0,991.0
33520,18:27.500,18:27.532,1,932.0,636.0,1171.0,975.0
33535,18:28.000,18:28.032,1,953.0,651.0,1189.0,985.0
33550,18:28.500,18:28.532,1,960.0,657.0,1201.0,992.0
33564,18:29.000,18:29.000,1,956.0,660.0,1196.0,993.0
33579,18:29.500,18:29.500,1,959.0,653.0,1197.0,985.0
33594,18:30.000,18:30.000,1,955.0,649.0,1189.0,981.0
33609,18:30.500,18:30.500,1,952.0,648.0,1191.0,989.0
33624,18:31.000,18:31.000,1,946.0,641.0,1184.0,978.0
33639,18:31.500,18:31.500,1,938.0,645.0,1177.0,978.0
33654,18:32.000,18:32.000,1,939.0,651.0,1178.0,982.0
33669,18:32.500,18:32.500,1,922.0,664.0,1161.0,991.0
33684,18:33.000,18:33.000,1,929.0,671.0,1169.0,1007.0
33699,18:33.500,18:33.502,1,940.0,680.0,1178.0,1019.0
33714,18:34.000,18:34.002,1,946.0,676.0,1181.0,1014.0
33729,18:34.500,18:34.502,1,944.0,675.0,1180.0,1004.0
33744,18:35.000,18:35.002,1,932.0,668.0,1172.0,1003.0
33759,18:35.500,18:35.502,1,933.0,669.0,1172.0,999.0
33774,18:36.000,18:36.002,1,937.0,672.0,1174.0,1005.0
33789,18:36.500,18:36.502,1,936.0,673.0,1173.0,1002.0
33804,18:37.000,18:37.002,1,940.0,649.0,1178.0,979.0
33819,18:37.500,18:37.503,1,942.0,650.0,1180.0,980.0
33835,18:38.000,18:38.028,1,942.0,652.0,1179.0,985.0
33850,18:38.500,18:38.528,1,945.0,653.0,1181.0,991.0
33865,18:39.000,18:39.028,1,952.0,659.0,1187.0,996.0
33880,18:39.500,18:39.528,1,961.0,655.0,1200.0,996.0
33895,18:40.000,18:40.028,1,986.0,642.0,1222.0,975.0
33910,18:40.500,18:40.528,1,968.0,642.0,1207.0,976.0
33925,18:41.000,18:41.028,1,975.0,641.0,1212.0,971.0
33940,18:41.500,18:41.528,1,976.0,636.0,1212.0,962.0
33955,18:42.000,18:42.030,1,978.0,648.0,1213.0,972.0
33970,18:42.500,18:42.530,1,978.0,647.0,1216.0,973.0
33985,18:43.000,18:43.030,1,973.0,645.0,1212.0,963.0
34000,18:43.500,18:43.530,1,980.0,651.0,1216.0,966.0
34015,18:44.000,18:44.030,1,983.0,642.0,1217.0,961.0
34030,18:44.500,18:44.530,1,982.0,636.0,1215.0,966.0
34045,18:45.000,18:45.030,1,980.0,636.0,1214.0,974.0
34060,18:45.500,18:45.530,1,982.0,633.0,1216.0,967.0
34075,18:46.000,18:46.032,1,980.0,629.0,1214.0,951.0
34090,18:46.500,18:46.532,1,976.0,632.0,1209.0,948.0
34105,18:47.000,18:47.032,1,966.0,661.0,1203.0,988.0
34120,18:47.500,18:47.532,1,953.0,640.0,1190.0,965.0
34135,18:48.000,18:48.032,1,958.0,636.0,1196.0,964.0
34150,18:48.500,18:48.532,1,959.0,636.0,1197.0,961.0
34165,18:49.000,18:49.032,1,952.0,642.0,1188.0,967.0
34180,18:49.500,18:49.532,1,953.0,646.0,1186.0,968.0
34195,18:50.000,18:50.032,1,956.0,644.0,1190.0,966.0
34209,18:50.500,18:50.500,1,956.0,640.0,1191.0,960.0
34224,18:51.000,18:51.000,1,957.0,634.0,1193.0,958.0
34239,18:51.500,18:51.500,1,955.0,636.0,1190.0,964.0
34254,18:52.000,18:52.000,1,953.0,631.0,1184.0,956.0
34284,18:52.500,18:52.500,1,967.0,626.0,1198.0,943.0
34314,18:53.000,18:53.000,1,962.0,631.0,1194.0,957.0
34344,18:53.500,18:53.500,1,962.0,646.0,1192.0,964.0
34374,18:54.000,18:54.000,1,953.0,657.0,1184.0,973.0
34404,18:54.500,18:54.500,1,956.0,635.0,1189.0,957.0
34434,18:55.000,18:55.002,1,957.0,635.0,1190.0,962.0
34464,18:55.500,18:55.502,1,956.0,670.0,1189.0,1007.0
34494,18:56.000,18:56.002,1,954.0,685.0,1187.0,1007.0
34524,18:56.500,18:56.502,1,963.0,683.0,1197.0,1009.0
34554,18:57.000,18:57.002,1,966.0,702.0,1198.0,1029.0
34584,18:57.500,18:57.502,1,963.0,706.0,1198.0,1039.0
34614,18:58.000,18:58.002,1,960.0,721.0,1197.0,1050.0
34644,18:58.500,18:58.502,1,971.0,688.0,1201.0,1014.0
34669,18:59.000,18:59.028,1,957.0,695.0,1190.0,1018.0
34685,18:59.500,18:59.528,1,950.0,685.0,1184.0,1015.0
34702,19:00.000,19:00.028,1,951.0,690.0,1183.0,1017.0
34717,19:00.500,19:00.528,1,953.0,688.0,1184.0,1014.0
34732,19:01.000,19:01.028,1,952.0,681.0,1184.0,1011.0
34747,19:01.500,19:01.528,1,946.0,680.0,1181.0,1012.0
34762,19:02.000,19:02.028,1,946.0,681.0,1181.0,1010.0
34777,19:02.500,19:02.528,1,951.0,717.0,1186.0,1041.0
34792,19:03.000,19:03.028,1,950.0,710.0,1186.0,1033.0
34807,19:03.500,19:03.530,1,959.0,706.0,1195.0,1030.0
34822,19:04.000,19:04.030,1,958.0,707.0,1194.0,1032.0
34837,19:04.500,19:04.530,1,953.0,714.0,1186.0,1037.0
34852,19:05.000,19:05.030,1,952.0,716.0,1185.0,1040.0
34867,19:05.500,19:05.530,1,941.0,723.0,1177.0,1044.0
34882,19:06.000,19:06.030,1,951.0,730.0,1185.0,1046.0
34897,19:06.500,19:06.530,1,955.0,716.0,1191.0,1041.0
34912,19:07.000,19:07.030,1,954.0,729.0,1188.0,1051.0
34927,19:07.500,19:07.532,1,952.0,729.0,1188.0,1060.0
34942,19:08.000,19:08.032,1,951.0,727.0,1188.0,1061.0
34957,19:08.500,19:08.532,1,947.0,733.0,1183.0,1061.0
34972,19:09.000,19:09.032,1,943.0,732.0,1179.0,1050.0
34987,19:09.500,19:09.532,1,937.0,731.0,1176.0,1045.0
35002,19:10.000,19:10.032,1,936.0,732.0,1174.0,1047.0
35017,19:10.500,19:10.532,1,935.0,732.0,1172.0,1049.0
35032,19:11.000,19:11.032,1,944.0,733.0,1181.0,1048.0
35047,19:11.500,19:11.532,1,951.0,722.0,1186.0,1035.0
35061,19:12.000,19:12.000,1,948.0,717.0,1184.0,1044.0
35076,19:12.500,19:12.500,1,956.0,731.0,1191.0,1047.0
35091,19:13.000,19:13.000,1,957.0,736.0,1193.0,1055.0
35108,19:13.500,19:13.500,1,948.0,740.0,1183.0,1053.0
35123,19:14.000,19:14.000,1,937.0,727.0,1175.0,1043.0
35138,19:14.500,19:14.500,1,932.0,724.0,1171.0,1042.0
35153,19:15.000,19:15.000,1,932.0,725.0,1171.0,1042.0
35168,19:15.500,19:15.500,1,942.0,708.0,1180.0,1029.0
35183,19:16.000,19:16.002,1,950.0,711.0,1184.0,1026.0
35198,19:16.500,19:16.502,1,969.0,767.0,1207.0,1094.0
35213,19:17.000,19:17.002,1,950.0,679.0,1187.0,1002.0
35228,19:17.500,19:17.502,1,933.0,717.0,1166.0,1042.0
35244,19:18.000,19:18.027,1,905.0,788.0,1143.0,1124.0
35259,19:18.500,19:18.527,1,941.0,763.0,1172.0,1094.0
35274,19:19.000,19:19.027,1,921.0,749.0,1154.0,1071.0
35289,19:19.500,19:19.527,1,918.0,728.0,1154.0,1060.0
35304,19:20.000,19:20.027,1,922.0,717.0,1157.0,1048.0
35319,19:20.500,19:20.528,1,920.0,712.0,1156.0,1034.0
35334,19:21.000,19:21.028,1,913.0,703.0,1150.0,1026.0
35349,19:21.500,19:21.528,1,910.0,705.0,1150.0,1021.0
35364,19:22.000,19:22.028,1,908.0,704.0,1147.0,1025.0
35379,19:22.500,19:22.528,1,913.0,742.0,1149.0,1061.0
35394,19:23.000,19:23.028,1,909.0,720.0,1145.0,1051.0
35409,19:23.500,19:23.528,1,910.0,743.0,1146.0,1060.0
35424,19:24.000,19:24.028,1,907.0,732.0,1146.0,1057.0
35439,19:24.500,19:24.528,1,901.0,706.0,1138.0,1030.0
35454,19:25.000,19:25.030,1,896.0,707.0,1130.0,1032.0
35469,19:25.500,19:25.530,1,900.0,689.0,1136.0,1017.0
35484,19:26.000,19:26.030,1,909.0,713.0,1144.0,1039.0
35499,19:26.500,19:26.530,1,910.0,704.0,1147.0,1031.0
35514,19:27.000,19:27.030,1,904.0,706.0,1140.0,1033.0
35529,19:27.500,19:27.530,1,912.0,694.0,1146.0,1017.0
35544,19:28.000,19:28.030,1,917.0,689.0,1149.0,1019.0
35559,19:28.500,19:28.530,1,914.0,689.0,1145.0,1018.0
35574,19:29.000,19:29.032,1,909.0,695.0,1144.0,1025.0
35589,19:29.500,19:29.532,1,929.0,694.0,1164.0,1024.0
35604,19:30.000,19:30.032,1,934.0,694.0,1168.0,1023.0
35619,19:30.500,19:30.532,1,930.0,688.0,1165.0,1018.0
35634,19:31.000,19:31.032,1,931.0,694.0,1166.0,1023.0
35649,19:31.500,19:31.532,1,932.0,694.0,1169.0,1022.0
35664,19:32.000,19:32.032,1,927.0,690.0,1163.0,1020.0
35679,19:32.500,19:32.532,1,925.0,688.0,1162.0,1017.0
35694,19:33.000,19:33.032,1,918.0,690.0,1151.0,1020.0
35708,19:33.500,19:33.500,1,899.0,678.0,1136.0,1015.0
35723,19:34.000,19:34.000,1,850.0,638.0,1088.0,976.0
35738,19:34.500,19:34.500,1,879.0,676.0,1118.0,1021.0
35754,19:35.000,19:35.000,1,877.0,679.0,1116.0,1023.0
35769,19:35.500,19:35.500,1,862.0,683.0,1103.0,1028.0
35784,19:36.000,19:36.000,1,868.0,672.0,1110.0,1014.0
35799,19:36.500,19:36.500,1,879.0,674.0,1119.0,1029.0
35814,19:37.000,19:37.000,1,875.0,686.0,1118.0,1050.0
35829,19:37.500,19:37.502,1,880.0,688.0,1121.0,1049.0
35845,19:38.000,19:38.027,1,875.0,686.0,1114.0,1036.0
35860,19:38.500,19:38.527,1,871.0,728.0,1115.0,1072.0
35875,19:39.000,19:39.027,1,888.0,716.0,1128.0,1056.0
35890,19:39.500,19:39.527,1,876.0,687.0,1116.0,1034.0
35905,19:40.000,19:40.027,1,939.0,632.0,1179.0,991.0
35920,19:40.500,19:40.527,1,959.0,661.0,1198.0,1008.0
35935,19:41.000,19:41.027,1,964.0,670.0,1202.0,1009.0
35950,19:41.500,19:41.527,1,961.0,671.0,1199.0,1011.0
35965,19:42.000,19:42.028,1,967.0,663.0,1205.0,1002.0
35980,19:42.500,19:42.528,1,892.0,688.0,1134.0,1044.0
35995,19:43.000,19:43.028,1,873.0,699.0,1116.0,1040.0
36010,19:43.500,19:43.528,1,876.0,708.0,1121.0,1048.0
36025,19:44.000,19:44.028,1,869.0,718.0,1116.0,1057.0
36040,19:44.500,19:44.528,1,866.0,716.0,1111.0,1059.0
36055,19:45.000,19:45.028,1,862.0,694.0,1099.0,1035.0
36070,19:45.500,19:45.528,1,836.0,692.0,1078.0,1039.0
36085,19:46.000,19:46.030,1,814.0,711.0,1061.0,1051.0
36100,19:46.500,19:46.530,1,815.0,736.0,1062.0,1087.0
36115,19:47.000,19:47.030,1,748.0,739.0,1000.0,1078.0
36130,19:47.500,19:47.530,1,763.0,725.0,1019.0,1064.0
36145,19:48.000,19:48.030,1,760.0,721.0,1017.0,1059.0
36160,19:48.500,19:48.530,1,760.0,710.0,1014.0,1067.0
36175,19:49.000,19:49.030,1,767.0,709.0,1017.0,1059.0
36190,19:49.500,19:49.530,1,781.0,740.0,1027.0,1077.0
36205,19:50.000,19:50.030,1,784.0,716.0,1033.0,1050.0
36220,19:50.500,19:50.532,1,799.0,705.0,1046.0,1034.0
36235,19:51.000,19:51.032,1,802.0,701.0,1045.0,1033.0
36250,19:51.500,19:51.532,1,799.0,713.0,1044.0,1049.0
36265,19:52.000,19:52.032,1,796.0,718.0,1043.0,1063.0
36280,19:52.500,19:52.532,1,794.0,711.0,1044.0,1047.0
36295,19:53.000,19:53.032,1,799.0,714.0,1046.0,1041.0
36310,19:53.500,19:53.532,1,806.0,703.0,1050.0,1036.0
36325,19:54.000,19:54.032,1,809.0,703.0,1054.0,1038.0
36340,19:54.500,19:54.500,1,809.0,700.0,1053.0,1039.0
36355,19:55.000,19:55.000,1,813.0,703.0,1054.0,1035.0
36370,19:55.500,19:55.500,1,811.0,696.0,1053.0,1035.0
36385,19:56.000,19:56.000,1,804.0,700.0,1048.0,1032.0
36400,19:56.500,19:56.500,1,827.0,693.0,1071.0,1028.0
36415,19:57.000,19:57.000,1,814.0,691.0,1060.0,1022.0
36431,19:57.500,19:57.525,1,810.0,678.0,1057.0,1014.0
36446,19:58.000,19:58.025,1,816.0,677.0,1059.0,1017.0
36461,19:58.500,19:58.525,1,816.0,673.0,1059.0,1007.0
36476,19:59.000,19:59.027,1,839.0,664.0,1081.0,1000.0
36491,19:59.500,19:59.527,1,827.0,679.0,1080.0,1016.0
36506,20:00.000,20:00.027,1,791.0,668.0,1057.0,1002.0
36521,20:00.500,20:00.527,1,807.0,657.0,1060.0,992.0
36536,20:01.000,20:01.027,1,789.0,665.0,1051.0,993.0
36551,20:01.500,20:01.527,1,785.0,670.0,1046.0,1001.0
36566,20:02.000,20:02.027,1,787.0,670.0,1042.0,999.0
36581,20:02.500,20:02.527,1,783.0,674.0,1038.0,1002.0
36596,20:03.000,20:03.028,1,764.0,675.0,1023.0,1003.0
36611,20:03.500,20:03.528,1,767.0,679.0,1023.0,1015.0
36626,20:04.000,20:04.028,1,779.0,720.0,1027.0,1057.0
36641,20:04.500,20:04.528,1,784.0,708.0,1034.0,1039.0
36656,20:05.000,20:05.028,1,776.0,714.0,1032.0,1045.0
36671,20:05.500,20:05.528,1,778.0,689.0,1030.0,1022.0
36686,20:06.000,20:06.028,1,749.0,694.0,1005.0,1034.0
36701,20:06.500,20:06.528,1,757.0,704.0,1018.0,1040.0
36716,20:07.000,20:07.028,1,765.0,700.0,1021.0,1036.0
36731,20:07.500,20:07.530,1,776.0,685.0,1027.0,1030.0
36746,20:08.000,20:08.030,1,772.0,677.0,1022.0,1027.0
36761,20:08.500,20:08.530,1,762.0,676.0,1020.0,1017.0
36776,20:09.000,20:09.030,1,762.0,680.0,1018.0,1021.0
36791,20:09.500,20:09.530,1,759.0,674.0,1013.0,1015.0
36806,20:10.000,20:10.030,1,737.0,676.0,1004.0,1017.0
36821,20:10.500,20:10.530,1,714.0,740.0,997.0,1061.0
36836,20:11.000,20:11.030,1,715.0,701.0,987.0,1030.0
36851,20:11.500,20:11.530,1,725.0,699.0,993.0,1020.0
36866,20:12.000,20:12.032,1,739.0,706.0,999.0,1036.0
36881,20:12.500,20:12.532,1,747.0,732.0,1008.0,1064.0
36896,20:13.000,20:13.032,1,744.0,708.0,1006.0,1048.0
36911,20:13.500,20:13.532,1,749.0,726.0,1010.0,1062.0
36926,20:14.000,20:14.032,1,755.0,715.0,1010.0,1056.0
36941,20:14.500,20:14.532,1,766.0,720.0,1021.0,1061.0
36956,20:15.000,20:15.032,1,761.0,668.0,1017.0,1016.0
36971,20:15.500,20:15.532,1,771.0,649.0,1028.0,1005.0
36985,20:16.000,20:16.000,1,878.0,657.0,1127.0,1001.0
37000,20:16.500,20:16.500,1,825.0,662.0,1078.0,1006.0
37015,20:17.000,20:17.000,1,808.0,685.0,1061.0,1030.0
37030,20:17.500,20:17.500,1,812.0,732.0,1065.0,1081.0
37046,20:18.000,20:18.025,1,816.0,697.0,1065.0,1041.0
37061,20:18.500,20:18.525,1,812.0,704.0,1063.0,1040.0
37076,20:19.000,20:19.025,1,798.0,672.0,1054.0,1015.0
37091,20:19.500,20:19.525,1,823.0,679.0,1071.0,1020.0
37106,20:20.000,20:20.025,1,828.0,676.0,1080.0,1020.0
37121,20:20.500,20:20.527,1,829.0,662.0,1081.0,1018.0
37136,20:21.000,20:21.027,1,821.0,664.0,1073.0,1018.0
37151,20:21.500,20:21.527,1,818.0,655.0,1073.0,1007.0
37166,20:22.000,20:22.027,1,804.0,698.0,1059.0,1047.0
37181,20:22.500,20:22.527,1,793.0,693.0,1049.0,1023.0
37196,20:23.000,20:23.027,1,798.0,732.0,1052.0,1068.0
37211,20:23.500,20:23.527,1,811.0,708.0,1065.0,1047.0
37226,20:24.000,20:24.027,1,848.0,706.0,1096.0,1045.0
37241,20:24.500,20:24.528,1,859.0,732.0,1108.0,1071.0
37256,20:25.000,20:25.028,1,862.0,728.0,1110.0,1066.0
37271,20:25.500,20:25.528,1,856.0,707.0,1103.0,1050.0
37286,20:26.000,20:26.028,1,848.0,711.0,1092.0,1056.0
37301,20:26.500,20:26.528,1,856.0,702.0,1101.0,1044.0
37316,20:27.000,20:27.028,1,862.0,696.0,1105.0,1039.0
37331,20:27.500,20:27.528,1,875.0,692.0,1119.0,1043.0
37346,20:28.000,20:28.028,1,874.0,685.0,1118.0,1030.0
37361,20:28.500,20:28.528,1,873.0,685.0,1116.0,1032.0
37376,20:29.000,20:29.030,1,931.0,838.0,1175.0,1182.0
37391,20:29.500,20:29.530,1,873.0,676.0,1117.0,1020.0
37406,20:30.000,20:30.030,1,875.0,695.0,1120.0,1042.0
37421,20:30.500,20:30.530,1,868.0,707.0,1117.0,1057.0
37436,20:31.000,20:31.030,1,867.0,699.0,1111.0,1049.0
37451,20:31.500,20:31.530,1,860.0,695.0,1103.0,1033.0
37466,20:32.000,20:32.030,1,865.0,691.0,1110.0,1028.0
37481,20:32.500,20:32.530,1,838.0,709.0,1087.0,1060.0
37496,20:33.000,20:33.032,1,920.0,729.0,1161.0,1069.0
37511,20:33.500,20:33.532,1,919.0,710.0,1160.0,1045.0
37526,20:34.000,20:34.032,1,935.0,700.0,1174.0,1036.0
37541,20:34.500,20:34.532,1,861.0,764.0,1106.0,1098.0
37556,20:35.000,20:35.032,1,861.0,766.0,1109.0,1111.0
37571,20:35.500,20:35.532,1,846.0,766.0,1092.0,1117.0
37586,20:36.000,20:36.032,1,862.0,766.0,1107.0,1119.0
37601,20:36.500,20:36.532,1,858.0,755.0,1101.0,1098.0
37616,20:37.000,20:37.032,1,854.0,750.0,1098.0,1096.0
37630,20:37.500,20:37.500,1,840.0,741.0,1086.0,1083.0
37645,20:38.000,20:38.000,1,830.0,728.0,1080.0,1079.0
37661,20:38.500,20:38.525,1,825.0,738.0,1073.0,1088.0
37676,20:39.000,20:39.025,1,808.0,736.0,1059.0,1080.0
37691,20:39.500,20:39.525,1,805.0,717.0,1056.0,1061.0
37706,20:40.000,20:40.025,1,802.0,713.0,1053.0,1055.0
37721,20:40.500,20:40.525,1,807.0,717.0,1058.0,1054.0
37736,20:41.000,20:41.025,1,810.0,704.0,1059.0,1042.0
37751,20:41.500,20:41.527,1,806.0,696.0,1054.0,1040.0
37766,20:42.000,20:42.027,1,803.0,692.0,1051.0,1037.0
37781,20:42.500,20:42.527,1,793.0,702.0,1044.0,1045.0
37796,20:43.000,20:43.027,1,794.0,709.0,1043.0,1055.0
37811,20:43.500,20:43.527,1,799.0,726.0,1050.0,1073.0
37826,20:44.000,20:44.027,1,812.0,733.0,1060.0,1080.0
37841,20:44.500,20:44.527,1,818.0,744.0,1063.0,1086.0
37856,20:45.000,20:45.027,1,797.0,721.0,1051.0,1067.0
37871,20:45.500,20:45.527,1,822.0,716.0,1070.0,1063.0
37886,20:46.000,20:46.028,1,832.0,725.0,1081.0,1079.0
37901,20:46.500,20:46.528,1,860.0,754.0,1109.0,1116.0
