frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
29690,15:49.000,15:49.003,1,1557.0,660.0,1727.0,865.0,,,,
29705,15:49.500,15:49.503,1,1546.0,637.0,1714.0,844.0,,,,
29720,15:50.000,15:50.003,2,1696.0,627.0,1877.0,839.0,-21.0,565.0,203.0,846.0
29736,15:50.500,15:50.528,1,716.0,587.0,878.0,812.0,,,,
29751,15:51.000,15:51.028,2,1724.0,558.0,1903.0,774.0,-9.0,545.0,226.0,824.0
29766,15:51.500,15:51.528,1,1394.0,542.0,1552.0,739.0,,,,
29781,15:52.000,15:52.028,1,1458.0,558.0,1618.0,760.0,,,,
29796,15:52.500,15:52.530,1,663.0,550.0,824.0,776.0,,,,
29811,15:53.000,15:53.030,1,801.0,554.0,954.0,772.0,,,,
29826,15:53.500,15:53.530,1,956.0,526.0,1098.0,747.0,,,,
29841,15:54.000,15:54.030,1,975.0,525.0,1120.0,742.0,,,,
29856,15:54.500,15:54.530,1,955.0,525.0,1097.0,741.0,,,,
29871,15:55.000,15:55.030,1,938.0,527.0,1079.0,742.0,,,,
29886,15:55.500,15:55.530,2,1673.0,543.0,1852.0,763.0,-23.0,461.0,190.0,730.0
29901,15:56.000,15:56.030,1,1369.0,557.0,1528.0,764.0,,,,
29916,15:56.500,15:56.532,1,1319.0,571.0,1476.0,773.0,,,,
29931,15:57.000,15:57.032,1,1312.0,582.0,1466.0,780.0,,,,
29946,15:57.500,15:57.532,1,1352.0,593.0,1507.0,795.0,,,,
29961,15:58.000,15:58.032,1,1455.0,617.0,1616.0,825.0,,,,
29976,15:58.500,15:58.532,1,1465.0,602.0,1631.0,812.0,,,,
29991,15:59.000,15:59.032,1,1462.0,609.0,1629.0,816.0,,,,
30006,15:59.500,15:59.532,1,1476.0,618.0,1637.0,832.0,,,,
30021,16:00.000,16:00.032,1,1489.0,620.0,1651.0,830.0,,,,
30036,16:00.500,16:00.532,1,1544.0,628.0,1711.0,836.0,,,,
30050,16:01.000,16:01.000,1,1615.0,632.0,1784.0,843.0,,,,
30065,16:01.500,16:01.500,2,1653.0,634.0,1828.0,850.0,-87.0,496.0,144.0,776.0
30080,16:02.000,16:02.000,2,206.0,533.0,410.0,802.0,1865.0,613.0,2063.0,843.0
30095,16:02.500,16:02.500,1,1515.0,666.0,1685.0,877.0,,,,
30110,16:03.000,16:03.000,1,1233.0,692.0,1391.0,897.0,,,,
30125,16:03.500,16:03.500,1,1222.0,680.0,1380.0,890.0,,,,
30140,16:04.000,16:04.000,1,1237.0,633.0,1398.0,846.0,,,,
30155,16:04.500,16:04.500,1,1251.0,632.0,1408.0,838.0,,,,
30170,16:05.000,16:05.002,1,1241.0,629.0,1399.0,836.0,,,,
30185,16:05.500,16:05.502,1,1244.0,633.0,1402.0,841.0,,,,
30200,16:06.000,16:06.002,1,1246.0,617.0,1401.0,821.0,,,,
30215,16:06.500,16:06.502,1,1262.0,582.0,1417.0,784.0,,,,
30230,16:07.000,16:07.002,1,1540.0,737.0,1714.0,940.0,,,,
30245,16:07.500,16:07.502,1,1504.0,830.0,1697.0,1019.0,,,,
30260,16:08.000,16:08.002,1,1248.0,531.0,1404.0,737.0,,,,
30275,16:08.500,16:08.502,1,1225.0,534.0,1381.0,735.0,,,,
30290,16:09.000,16:09.002,1,1211.0,369.0,1369.0,585.0,,,,
30305,16:09.500,16:09.503,1,1192.0,379.0,1353.0,599.0,,,,
30320,16:10.000,16:10.003,1,1213.0,434.0,1367.0,645.0,,,,
30336,16:10.500,16:10.528,1,1233.0,491.0,1390.0,703.0,,,,
30351,16:11.000,16:11.028,1,1229.0,491.0,1388.0,702.0,,,,
30366,16:11.500,16:11.528,1,1227.0,525.0,1379.0,725.0,,,,
30381,16:12.000,16:12.028,1,1244.0,520.0,1399.0,725.0,,,,
30396,16:12.500,16:12.528,1,1246.0,539.0,1399.0,747.0,,,,
30411,16:13.000,16:13.028,1,1266.0,581.0,1418.0,781.0,,,,
30426,16:13.500,16:13.530,1,1263.0,588.0,1416.0,793.0,,,,
30442,16:14.000,16:14.030,1,1249.0,723.0,1403.0,935.0,,,,
30457,16:14.500,16:14.530,1,1223.0,836.0,1375.0,1042.0,,,,
30472,16:15.000,16:15.030,1,1235.0,715.0,1387.0,920.0,,,,
30487,16:15.500,16:15.530,1,1284.0,693.0,1439.0,897.0,,,,
30502,16:16.000,16:16.030,1,1376.0,674.0,1536.0,878.0,,,,
30517,16:16.500,16:16.530,1,1448.0,691.0,1606.0,889.0,,,,
30532,16:17.000,16:17.030,1,1489.0,708.0,1651.0,913.0,,,,
