frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
24163,13:12.000,13:12.025,3,1071.0,710.0,1217.0,929.0,638.0,612.0,797.0,832.0,1679.0,635.0,1841.0,839.0,,,,
24178,13:12.500,13:12.525,3,504.0,657.0,669.0,886.0,960.0,758.0,1110.0,972.0,1558.0,679.0,1710.0,879.0,,,,
24193,13:13.000,13:13.027,3,473.0,645.0,641.0,879.0,931.0,748.0,1080.0,965.0,1528.0,668.0,1677.0,869.0,,,,
24208,13:13.500,13:13.527,3,227.0,671.0,421.0,915.0,741.0,767.0,897.0,995.0,1341.0,685.0,1487.0,881.0,,,,
24223,13:14.000,13:14.018,3,340.0,644.0,523.0,885.0,833.0,726.0,984.0,948.0,1425.0,620.0,1574.0,817.0,,,,
24238,13:14.500,13:14.518,3,422.0,684.0,596.0,910.0,894.0,758.0,1043.0,976.0,1485.0,649.0,1637.0,844.0,,,,
24253,13:15.000,13:15.018,3,636.0,653.0,795.0,870.0,1677.0,635.0,1839.0,841.0,1075.0,735.0,1219.0,948.0,,,,
24268,13:15.500,13:15.518,3,1831.0,632.0,2005.0,848.0,1204.0,717.0,1350.0,936.0,782.0,638.0,931.0,844.0,,,,
24283,13:16.000,13:16.018,3,1821.0,615.0,1997.0,833.0,1196.0,706.0,1343.0,925.0,777.0,629.0,927.0,843.0,,,,
24298,13:16.500,13:16.518,3,1785.0,597.0,1959.0,816.0,741.0,614.0,894.0,828.0,1169.0,693.0,1316.0,913.0,,,,
24313,13:17.000,13:17.018,3,1732.0,607.0,1899.0,821.0,688.0,624.0,845.0,840.0,1129.0,695.0,1274.0,911.0,,,,
24328,13:17.500,13:17.520,3,663.0,602.0,819.0,825.0,1702.0,592.0,1868.0,804.0,1098.0,677.0,1245.0,899.0,,,,
24343,13:18.000,13:18.020,3,689.0,601.0,845.0,821.0,1713.0,602.0,1880.0,817.0,1107.0,686.0,1255.0,906.0,,,,
24358,13:18.500,13:18.520,3,1710.0,659.0,1876.0,868.0,692.0,649.0,850.0,864.0,1107.0,734.0,1251.0,951.0,,,,
24373,13:19.000,13:19.020,3,1779.0,707.0,1949.0,920.0,1165.0,782.0,1310.0,997.0,752.0,683.0,906.0,893.0,,,,
24388,13:19.500,13:19.520,3,1780.0,736.0,1948.0,950.0,750.0,714.0,902.0,919.0,1165.0,813.0,1313.0,1027.0,,,,
24403,13:20.000,13:20.020,3,1820.0,698.0,1995.0,915.0,1197.0,775.0,1344.0,995.0,777.0,674.0,927.0,885.0,,,,
24418,13:20.500,13:20.520,3,1836.0,698.0,2013.0,921.0,1211.0,785.0,1357.0,1004.0,794.0,685.0,943.0,900.0,,,,
24433,13:21.000,13:21.020,3,1810.0,689.0,1984.0,903.0,1193.0,771.0,1338.0,989.0,776.0,671.0,925.0,884.0,,,,
24448,13:21.500,13:21.522,3,1789.0,686.0,1962.0,902.0,1177.0,771.0,1321.0,986.0,757.0,670.0,908.0,885.0,,,,
24463,13:22.000,13:22.022,3,1793.0,693.0,1967.0,908.0,1180.0,772.0,1325.0,988.0,762.0,684.0,912.0,891.0,,,,
24478,13:22.500,13:22.522,3,1782.0,660.0,1954.0,872.0,750.0,647.0,902.0,861.0,1166.0,739.0,1313.0,958.0,,,,
24493,13:23.000,13:23.022,3,723.0,652.0,878.0,865.0,1753.0,669.0,1922.0,882.0,1143.0,749.0,1290.0,965.0,,,,
24508,13:23.500,13:23.522,3,1734.0,680.0,1901.0,894.0,712.0,671.0,865.0,887.0,1129.0,764.0,1274.0,981.0,,,,
24523,13:24.000,13:24.022,3,1719.0,684.0,1884.0,897.0,692.0,669.0,847.0,884.0,1115.0,763.0,1261.0,982.0,,,,
