frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
23435,12:16.000,12:16.012,1,1599.0,682.0,1764.0,894.0
23450,12:16.500,12:16.513,1,1635.0,652.0,1803.0,863.0
23465,12:17.000,12:17.013,1,1626.0,661.0,1791.0,872.0
23480,12:17.500,12:17.513,1,1645.0,708.0,1815.0,920.0
23495,12:18.000,12:18.013,1,1447.0,674.0,1602.0,879.0
23510,12:18.500,12:18.513,1,1435.0,765.0,1592.0,969.0
23525,12:19.000,12:19.013,1,1367.0,739.0,1524.0,945.0
23540,12:19.500,12:19.513,1,1398.0,752.0,1552.0,955.0
23555,12:20.000,12:20.013,1,1331.0,825.0,1482.0,1024.0
23570,12:20.500,12:20.513,1,1351.0,790.0,1505.0,987.0
23585,12:21.000,12:21.015,1,1344.0,740.0,1498.0,942.0
23600,12:21.500,12:21.515,1,1378.0,683.0,1532.0,889.0
23615,12:22.000,12:22.015,1,1471.0,739.0,1629.0,939.0
23630,12:22.500,12:22.515,1,1444.0,767.0,1599.0,970.0
23645,12:23.000,12:23.007,1,1403.0,766.0,1558.0,973.0
23660,12:23.500,12:23.507,1,1406.0,767.0,1563.0,975.0
23675,12:24.000,12:24.007,1,1429.0,752.0,1585.0,955.0
23690,12:24.500,12:24.507,1,1439.0,704.0,1595.0,904.0
23705,12:25.000,12:25.007,1,1459.0,768.0,1616.0,970.0
23720,12:25.500,12:25.508,1,1481.0,761.0,1644.0,973.0
23735,12:26.000,12:26.008,1,1456.0,722.0,1613.0,923.0
23750,12:26.500,12:26.508,1,1318.0,776.0,1474.0,981.0
23765,12:27.000,12:27.008,1,1269.0,826.0,1420.0,1029.0
23780,12:27.500,12:27.508,1,1275.0,756.0,1425.0,957.0
23795,12:28.000,12:28.008,1,1299.0,757.0,1452.0,961.0
23810,12:28.500,12:28.508,1,1408.0,675.0,1567.0,889.0
23825,12:29.000,12:29.008,1,1513.0,725.0,1674.0,935.0
23840,12:29.500,12:29.510,1,1541.0,747.0,1705.0,965.0
23855,12:30.000,12:30.010,1,1506.0,747.0,1660.0,962.0
23870,12:30.500,12:30.510,1,1518.0,709.0,1676.0,915.0
23885,12:31.000,12:31.010,1,1522.0,627.0,1684.0,846.0
23900,12:31.500,12:31.510,1,1489.0,716.0,1648.0,921.0
23915,12:32.000,12:32.010,1,1449.0,710.0,1604.0,913.0
23930,12:32.500,12:32.510,1,1363.0,708.0,1518.0,912.0
23945,12:33.000,12:33.010,1,1281.0,766.0,1433.0,966.0
23960,12:33.500,12:33.510,1,1295.0,724.0,1446.0,928.0
23975,12:34.000,12:34.012,1,1313.0,719.0,1464.0,917.0
23990,12:34.500,12:34.512,1,1347.0,739.0,1500.0,935.0
24005,12:35.000,12:35.012,1,1329.0,711.0,1480.0,913.0
24020,12:35.500,12:35.512,1,1382.0,702.0,1533.0,905.0
24035,12:36.000,12:36.012,1,1495.0,660.0,1653.0,873.0
24050,12:36.500,12:36.512,1,1565.0,632.0,1727.0,844.0
24065,12:37.000,12:37.012,1,1584.0,610.0,1749.0,826.0
24080,12:37.500,12:37.512,1,1568.0,617.0,1731.0,834.0
24095,12:38.000,12:38.013,1,1560.0,629.0,1723.0,846.0
24110,12:38.500,12:38.513,1,1563.0,635.0,1727.0,855.0
24125,12:39.000,12:39.013,1,1567.0,634.0,1733.0,850.0
24140,12:39.500,12:39.513,1,1576.0,626.0,1740.0,836.0
24155,12:40.000,12:40.013,1,1579.0,611.0,1747.0,827.0
24170,12:40.500,12:40.513,1,1585.0,606.0,1752.0,825.0
24185,12:41.000,12:41.013,1,1590.0,598.0,1757.0,811.0
24200,12:41.500,12:41.513,1,1591.0,595.0,1756.0,807.0
24215,12:42.000,12:42.013,1,1596.0,583.0,1761.0,797.0
24230,12:42.500,12:42.515,1,1597.0,578.0,1763.0,791.0
24245,12:43.000,12:43.015,1,1582.0,577.0,1748.0,788.0
24260,12:43.500,12:43.515,1,1546.0,639.0,1709.0,851.0
24275,12:44.000,12:44.007,1,1612.0,760.0,1779.0,978.0
24290,12:44.500,12:44.507,1,1370.0,776.0,1528.0,986.0
24305,12:45.000,12:45.007,1,1335.0,770.0,1488.0,974.0
24320,12:45.500,12:45.507,1,1329.0,839.0,1478.0,1037.0
24335,12:46.000,12:46.007,1,1308.0,755.0,1463.0,957.0
24350,12:46.500,12:46.508,1,1352.0,724.0,1507.0,931.0
24365,12:47.000,12:47.008,1,1393.0,683.0,1548.0,894.0
24380,12:47.500,12:47.508,1,1427.0,660.0,1582.0,873.0
24395,12:48.000,12:48.008,1,1467.0,639.0,1625.0,849.0
24410,12:48.500,12:48.508,1,1457.0,656.0,1613.0,863.0
24425,12:49.000,12:49.008,1,1435.0,647.0,1592.0,858.0
24440,12:49.500,12:49.508,1,1428.0,620.0,1580.0,824.0
24455,12:50.000,12:50.008,1,1427.0,608.0,1579.0,819.0
24470,12:50.500,12:50.508,1,1442.0,582.0,1593.0,781.0
24485,12:51.000,12:51.010,1,1441.0,580.0,1594.0,780.0
24500,12:51.500,12:51.510,1,1435.0,580.0,1590.0,787.0
24515,12:52.000,12:52.010,1,1381.0,644.0,1530.0,840.0
24530,12:52.500,12:52.510,1,1327.0,771.0,1476.0,974.0
24545,12:53.000,12:53.010,1,1332.0,776.0,1483.0,978.0
24560,12:53.500,12:53.510,1,1335.0,776.0,1486.0,975.0
24575,12:54.000,12:54.010,1,1350.0,777.0,1498.0,973.0
24590,12:54.500,12:54.510,1,1364.0,784.0,1514.0,980.0
24605,12:55.000,12:55.012,1,1370.0,761.0,1523.0,956.0
24620,12:55.500,12:55.512,1,1373.0,741.0,1525.0,942.0
24635,12:56.000,12:56.012,1,1378.0,745.0,1530.0,944.0
24650,12:56.500,12:56.512,1,1382.0,744.0,1533.0,939.0
24665,12:57.000,12:57.012,1,1395.0,738.0,1545.0,936.0
24680,12:57.500,12:57.512,1,1390.0,726.0,1542.0,928.0
24695,12:58.000,12:58.012,1,1382.0,715.0,1534.0,915.0
24710,12:58.500,12:58.512,1,1393.0,709.0,1544.0,905.0
24725,12:59.000,12:59.012,1,1386.0,699.0,1534.0,898.0
24740,12:59.500,12:59.513,1,1388.0,700.0,1539.0,900.0
24755,13:00.000,13:00.013,1,1355.0,827.0,1503.0,1022.0
24770,13:00.500,13:00.513,1,1331.0,798.0,1482.0,1004.0
24785,13:01.000,13:01.013,1,1337.0,760.0,1488.0,963.0
24800,13:01.500,13:01.513,1,1329.0,762.0,1478.0,965.0
24815,13:02.000,13:02.013,1,1336.0,762.0,1485.0,963.0
24830,13:02.500,13:02.513,1,1344.0,732.0,1491.0,931.0
24845,13:03.000,13:03.013,1,1332.0,775.0,1485.0,975.0
24860,13:03.500,13:03.515,1,1346.0,742.0,1497.0,941.0
24875,13:04.000,13:04.015,1,1356.0,719.0,1509.0,916.0
24890,13:04.500,13:04.507,1,1372.0,713.0,1523.0,911.0
24905,13:05.000,13:05.007,1,1369.0,715.0,1519.0,914.0
24920,13:05.500,13:05.507,1,1369.0,714.0,1519.0,918.0
24935,13:06.000,13:06.007,1,1370.0,707.0,1521.0,907.0
24950,13:06.500,13:06.507,1,1371.0,700.0,1525.0,896.0
24965,13:07.000,13:07.007,1,1375.0,702.0,1529.0,898.0
24980,13:07.500,13:07.507,1,1375.0,687.0,1527.0,889.0
24995,13:08.000,13:08.008,1,1374.0,687.0,1527.0,886.0
25010,13:08.500,13:08.508,1,1375.0,687.0,1529.0,895.0
25025,13:09.000,13:09.008,1,1502.0,746.0,1656.0,955.0
25040,13:09.500,13:09.508,1,1493.0,762.0,1649.0,970.0
25055,13:10.000,13:10.008,1,1498.0,843.0,1656.0,1063.0
25070,13:10.500,13:10.508,1,1512.0,817.0,1679.0,1036.0
25085,13:11.000,13:11.008,1,1620.0,743.0,1795.0,969.0
25100,13:11.500,13:11.508,1,1531.0,617.0,1697.0,841.0
25115,13:12.000,13:12.008,1,1471.0,544.0,1629.0,756.0
25130,13:12.500,13:12.510,1,1289.0,668.0,1441.0,873.0
25145,13:13.000,13:13.010,1,1239.0,754.0,1389.0,956.0
25160,13:13.500,13:13.510,1,1251.0,705.0,1405.0,904.0
25175,13:14.000,13:14.010,1,1258.0,659.0,1411.0,865.0
25190,13:14.500,13:14.510,1,1250.0,696.0,1401.0,899.0
25205,13:15.000,13:15.010,1,1263.0,710.0,1412.0,916.0
25220,13:15.500,13:15.510,1,1302.0,745.0,1453.0,948.0
25235,13:16.000,13:16.010,1,1300.0,746.0,1450.0,948.0
25250,13:16.500,13:16.512,1,1300.0,728.0,1447.0,927.0
25265,13:17.000,13:17.012,1,1311.0,727.0,1460.0,925.0
25280,13:17.500,13:17.512,1,1319.0,720.0,1468.0,920.0
25295,13:18.000,13:18.012,1,1315.0,829.0,1464.0,1030.0
25310,13:18.500,13:18.512,1,1352.0,789.0,1503.0,993.0
25325,13:19.000,13:19.012,1,1328.0,707.0,1478.0,910.0
25340,13:19.500,13:19.512,1,1331.0,723.0,1484.0,923.0
25355,13:20.000,13:20.012,1,1342.0,702.0,1497.0,905.0
25370,13:20.500,13:20.512,1,1328.0,742.0,1481.0,945.0
25385,13:21.000,13:21.013,1,1470.0,687.0,1629.0,895.0
25400,13:21.500,13:21.513,1,1464.0,706.0,1623.0,909.0
25415,13:22.000,13:22.013,1,1495.0,715.0,1654.0,930.0
25430,13:22.500,13:22.513,1,1525.0,709.0,1684.0,914.0
25445,13:23.000,13:23.013,1,1537.0,676.0,1698.0,887.0
25460,13:23.500,13:23.513,1,1521.0,641.0,1683.0,852.0
25475,13:24.000,13:24.013,1,1522.0,636.0,1682.0,847.0
25490,13:24.500,13:24.505,1,1527.0,579.0,1690.0,792.0
25505,13:25.000,13:25.007,1,1564.0,484.0,1730.0,698.0
25520,13:25.500,13:25.507,1,1571.0,505.0,1739.0,720.0
25535,13:26.000,13:26.007,1,1596.0,528.0,1764.0,741.0
25550,13:26.500,13:26.507,1,1617.0,537.0,1788.0,759.0
25565,13:27.000,13:27.007,1,1682.0,688.0,1852.0,903.0
25580,13:27.500,13:27.507,1,1719.0,730.0,1894.0,947.0
25595,13:28.000,13:28.007,1,2174.0,688.0,2409.0,927.0
25610,13:28.500,13:28.507,1,1391.0,756.0,1542.0,959.0
25625,13:29.000,13:29.007,1,1447.0,772.0,1600.0,971.0
25640,13:29.500,13:29.508,1,1444.0,720.0,1595.0,931.0
25655,13:30.000,13:30.008,1,1434.0,713.0,1588.0,915.0
25670,13:30.500,13:30.508,1,1439.0,709.0,1590.0,914.0
25685,13:31.000,13:31.008,1,1434.0,709.0,1585.0,915.0
25700,13:31.500,13:31.508,1,1428.0,693.0,1584.0,902.0
25715,13:32.000,13:32.008,1,1431.0,686.0,1589.0,898.0
25730,13:32.500,13:32.508,1,1438.0,705.0,1589.0,911.0
25745,13:33.000,13:33.008,1,1445.0,704.0,1595.0,906.0
25760,13:33.500,13:33.510,1,1612.0,713.0,1778.0,922.0
25775,13:34.000,13:34.010,1,1579.0,710.0,1741.0,918.0
25790,13:34.500,13:34.510,1,1589.0,708.0,1753.0,919.0
25805,13:35.000,13:35.010,1,1613.0,652.0,1777.0,875.0
25820,13:35.500,13:35.510,1,2147.0,633.0,2384.0,873.0
25835,13:36.000,13:36.010,1,1994.0,788.0,2199.0,1025.0
25850,13:36.500,13:36.510,1,1941.0,755.0,2140.0,979.0
25865,13:37.000,13:37.010,1,1981.0,680.0,2186.0,910.0
25880,13:37.500,13:37.510,1,1905.0,698.0,2098.0,922.0
25895,13:38.000,13:38.012,1,1211.0,832.0,1359.0,1032.0
25910,13:38.500,13:38.512,1,1284.0,913.0,1431.0,1114.0
25925,13:39.000,13:39.012,1,1362.0,856.0,1512.0,1054.0
25940,13:39.500,13:39.512,1,1388.0,867.0,1538.0,1075.0
25955,13:40.000,13:40.012,1,1407.0,829.0,1558.0,1035.0
25970,13:40.500,13:40.512,1,1410.0,804.0,1563.0,1011.0
25985,13:41.000,13:41.012,1,1408.0,785.0,1559.0,993.0
26000,13:41.500,13:41.512,1,1411.0,780.0,1566.0,980.0
26015,13:42.000,13:42.013,1,1599.0,826.0,1761.0,1039.0
26030,13:42.500,13:42.513,1,1606.0,859.0,1770.0,1071.0
26045,13:43.000,13:43.013,1,1584.0,829.0,1748.0,1045.0
26060,13:43.500,13:43.513,1,1618.0,795.0,1783.0,1012.0
26075,13:44.000,13:44.013,1,1694.0,780.0,1867.0,1002.0
26090,13:44.500,13:44.513,1,1527.0,743.0,1689.0,953.0
26105,13:45.000,13:45.005,1,1497.0,715.0,1653.0,915.0
26120,13:45.500,13:45.505,1,1445.0,740.0,1599.0,942.0
26135,13:46.000,13:46.005,1,1405.0,690.0,1560.0,905.0
26150,13:46.500,13:46.507,1,1453.0,692.0,1608.0,896.0
26165,13:47.000,13:47.007,1,1571.0,882.0,1735.0,1097.0
26180,13:47.500,13:47.507,1,1639.0,1125.0,1828.0,1386.0
26195,13:48.000,13:48.007,1,1628.0,885.0,1799.0,1111.0
26210,13:48.500,13:48.507,1,1524.0,1140.0,1691.0,1374.0
26225,13:49.000,13:49.007,1,1466.0,922.0,1624.0,1129.0
26240,13:49.500,13:49.507,1,1359.0,897.0,1511.0,1096.0
26255,13:50.000,13:50.007,1,1343.0,774.0,1492.0,970.0
26270,13:50.500,13:50.507,1,1391.0,762.0,1544.0,965.0
26285,13:51.000,13:51.008,1,1427.0,768.0,1582.0,975.0
26300,13:51.500,13:51.508,1,1449.0,751.0,1601.0,955.0
26315,13:52.000,13:52.008,1,1436.0,729.0,1584.0,930.0
26330,13:52.500,13:52.508,1,1456.0,703.0,1609.0,908.0
26345,13:53.000,13:53.008,1,1502.0,696.0,1655.0,901.0
26360,13:53.500,13:53.508,1,1511.0,687.0,1668.0,900.0
26375,13:54.000,13:54.008,1,1512.0,687.0,1671.0,897.0
26390,13:54.500,13:54.508,1,1502.0,679.0,1657.0,900.0
26405,13:55.000,13:55.010,1,1499.0,665.0,1658.0,885.0
26420,13:55.500,13:55.510,1,1500.0,661.0,1656.0,874.0
26435,13:56.000,13:56.010,1,1502.0,659.0,1660.0,873.0
26450,13:56.500,13:56.510,1,1492.0,659.0,1651.0,874.0
26465,13:57.000,13:57.010,1,1490.0,660.0,1650.0,874.0
26480,13:57.500,13:57.510,1,1450.0,843.0,1605.0,1044.0
26495,13:58.000,13:58.010,1,1410.0,846.0,1560.0,1050.0
26510,13:58.500,13:58.510,1,1306.0,863.0,1457.0,1074.0
26525,13:59.000,13:59.010,1,1278.0,833.0,1429.0,1038.0
26540,13:59.500,13:59.512,1,1304.0,823.0,1456.0,1034.0
26555,14:00.000,14:00.012,1,1309.0,776.0,1462.0,981.0
26570,14:00.500,14:00.512,1,1298.0,739.0,1450.0,948.0
26585,14:01.000,14:01.012,1,1311.0,719.0,1461.0,922.0
26600,14:01.500,14:01.512,1,1319.0,704.0,1469.0,909.0
26615,14:02.000,14:02.012,1,1390.0,767.0,1545.0,974.0
26630,14:02.500,14:02.512,1,1394.0,749.0,1544.0,949.0
26645,14:03.000,14:03.012,1,1400.0,747.0,1553.0,948.0
26660,14:03.500,14:03.513,1,1409.0,735.0,1562.0,945.0
26675,14:04.000,14:04.013,1,1393.0,742.0,1543.0,943.0
26690,14:04.500,14:04.513,1,1392.0,754.0,1543.0,956.0
26705,14:05.000,14:05.013,1,1405.0,781.0,1556.0,993.0
26720,14:05.500,14:05.505,1,1444.0,721.0,1596.0,932.0
26735,14:06.000,14:06.005,1,1481.0,696.0,1640.0,904.0
26750,14:06.500,14:06.505,1,1489.0,737.0,1644.0,948.0
26765,14:07.000,14:07.005,1,1506.0,809.0,1662.0,1023.0
26780,14:07.500,14:07.505,1,1585.0,764.0,1750.0,970.0
26795,14:08.000,14:08.007,1,1539.0,732.0,1696.0,936.0
26810,14:08.500,14:08.507,1,1303.0,762.0,1451.0,964.0
26825,14:09.000,14:09.007,1,1344.0,780.0,1494.0,986.0
26840,14:09.500,14:09.507,1,1372.0,711.0,1524.0,915.0
26855,14:10.000,14:10.007,1,1371.0,672.0,1522.0,874.0
26870,14:10.500,14:10.507,1,1333.0,658.0,1489.0,866.0
26885,14:11.000,14:11.007,1,1346.0,675.0,1502.0,883.0
26900,14:11.500,14:11.507,1,1353.0,674.0,1509.0,884.0
26915,14:12.000,14:12.008,1,1388.0,695.0,1539.0,894.0
26930,14:12.500,14:12.508,1,1387.0,656.0,1538.0,858.0
26945,14:13.000,14:13.008,1,1487.0,660.0,1645.0,868.0
26960,14:13.500,14:13.508,1,1542.0,629.0,1704.0,839.0
26975,14:14.000,14:14.008,1,1557.0,619.0,1713.0,829.0
26990,14:14.500,14:14.508,1,1433.0,648.0,1585.0,842.0
27005,14:15.000,14:15.008,1,1329.0,703.0,1473.0,903.0
27020,14:15.500,14:15.508,1,1293.0,743.0,1436.0,935.0
27035,14:16.000,14:16.008,1,1293.0,767.0,1439.0,964.0
27050,14:16.500,14:16.510,1,1313.0,726.0,1459.0,923.0
27065,14:17.000,14:17.010,1,1335.0,728.0,1480.0,924.0
27080,14:17.500,14:17.510,1,1384.0,711.0,1531.0,908.0
27095,14:18.000,14:18.010,1,1393.0,708.0,1543.0,898.0
27110,14:18.500,14:18.510,1,1367.0,723.0,1515.0,913.0
27125,14:19.000,14:19.010,1,1365.0,718.0,1519.0,907.0
27140,14:19.500,14:19.510,1,1365.0,709.0,1516.0,898.0
27155,14:20.000,14:20.010,1,1359.0,701.0,1511.0,895.0
27170,14:20.500,14:20.512,1,1360.0,695.0,1515.0,887.0
27185,14:21.000,14:21.012,1,1372.0,690.0,1526.0,886.0
27200,14:21.500,14:21.512,1,1379.0,692.0,1532.0,889.0
27215,14:22.000,14:22.012,1,1369.0,694.0,1521.0,889.0
27230,14:22.500,14:22.512,1,1363.0,694.0,1518.0,885.0
27245,14:23.000,14:23.012,1,1366.0,686.0,1520.0,882.0
27260,14:23.500,14:23.512,1,1373.0,679.0,1524.0,881.0
27275,14:24.000,14:24.012,1,1393.0,671.0,1544.0,869.0
27290,14:24.500,14:24.512,1,1376.0,674.0,1527.0,873.0
27305,14:25.000,14:25.013,1,1369.0,700.0,1520.0,896.0
27320,14:25.500,14:25.513,1,1664.0,880.0,1833.0,1103.0
27335,14:26.000,14:26.005,1,1645.0,907.0,1811.0,1128.0
27350,14:26.500,14:26.505,1,1628.0,931.0,1791.0,1146.0
27365,14:27.000,14:27.005,1,1673.0,959.0,1839.0,1179.0
27380,14:27.500,14:27.505,1,1675.0,850.0,1840.0,1066.0
27395,14:28.000,14:28.005,1,1656.0,766.0,1823.0,992.0
27410,14:28.500,14:28.505,1,1721.0,735.0,1892.0,955.0
27425,14:29.000,14:29.007,1,1715.0,707.0,1886.0,925.0
27440,14:29.500,14:29.507,1,1731.0,703.0,1900.0,915.0
27455,14:30.000,14:30.007,1,1732.0,675.0,1904.0,898.0
27470,14:30.500,14:30.507,1,1685.0,698.0,1851.0,910.0
27485,14:31.000,14:31.007,1,1527.0,735.0,1682.0,946.0
27500,14:31.500,14:31.507,1,1548.0,710.0,1706.0,914.0
27515,14:32.000,14:32.007,1,1549.0,652.0,1707.0,869.0
27530,14:32.500,14:32.507,1,1425.0,673.0,1574.0,874.0
27545,14:33.000,14:33.007,1,1374.0,754.0,1523.0,953.0
27560,14:33.500,14:33.508,1,1343.0,711.0,1491.0,905.0
27575,14:34.000,14:34.008,1,1349.0,704.0,1497.0,903.0
27590,14:34.500,14:34.508,1,1357.0,738.0,1505.0,931.0
27605,14:35.000,14:35.008,1,1375.0,692.0,1526.0,892.0
27620,14:35.500,14:35.508,1,1377.0,651.0,1527.0,853.0
27635,14:36.000,14:36.008,1,1435.0,677.0,1589.0,884.0
27650,14:36.500,14:36.508,1,1417.0,713.0,1566.0,917.0
27665,14:37.000,14:37.008,1,1527.0,716.0,1683.0,920.0
27680,14:37.500,14:37.508,1,1643.0,743.0,1813.0,955.0
27695,14:38.000,14:38.010,1,1772.0,695.0,1950.0,908.0
27710,14:38.500,14:38.510,1,1755.0,665.0,1930.0,883.0
27725,14:39.000,14:39.010,1,1552.0,713.0,1709.0,923.0
27740,14:39.500,14:39.510,1,1355.0,709.0,1501.0,905.0
27755,14:40.000,14:40.010,1,1348.0,714.0,1495.0,909.0
27770,14:40.500,14:40.510,1,1336.0,665.0,1485.0,872.0
27785,14:41.000,14:41.010,1,1388.0,676.0,1535.0,881.0
27800,14:41.500,14:41.510,1,1426.0,662.0,1577.0,872.0
27815,14:42.000,14:42.012,1,1443.0,650.0,1597.0,854.0
27830,14:42.500,14:42.512,1,1418.0,649.0,1571.0,857.0
27845,14:43.000,14:43.012,1,1390.0,680.0,1541.0,883.0
27860,14:43.500,14:43.512,1,1387.0,687.0,1536.0,883.0
27875,14:44.000,14:44.012,1,1410.0,690.0,1571.0,888.0
27890,14:44.500,14:44.512,1,1395.0,698.0,1547.0,897.0
27905,14:45.000,14:45.012,1,1404.0,702.0,1555.0,895.0
27920,14:45.500,14:45.512,1,1404.0,705.0,1552.0,902.0
27935,14:46.000,14:46.003,1,1399.0,694.0,1549.0,899.0
27950,14:46.500,14:46.505,1,1397.0,675.0,1546.0,878.0
27965,14:47.000,14:47.005,1,1391.0,678.0,1540.0,886.0
27980,14:47.500,14:47.505,1,1422.0,716.0,1569.0,918.0
27995,14:48.000,14:48.005,1,1499.0,814.0,1651.0,1013.0
28010,14:48.500,14:48.505,1,1518.0,845.0,1669.0,1055.0
28025,14:49.000,14:49.005,1,1441.0,784.0,1591.0,990.0
28040,14:49.500,14:49.505,1,1449.0,754.0,1598.0,954.0
28055,14:50.000,14:50.005,1,1640.0,786.0,1800.0,994.0
28070,14:50.500,14:50.507,1,1720.0,647.0,1889.0,860.0
28085,14:51.000,14:51.007,1,1728.0,670.0,1896.0,893.0
28100,14:51.500,14:51.507,1,1740.0,656.0,1908.0,875.0
28115,14:52.000,14:52.007,1,1727.0,675.0,1896.0,899.0
28130,14:52.500,14:52.507,1,1716.0,734.0,1885.0,952.0
28145,14:53.000,14:53.007,1,1730.0,724.0,1895.0,931.0
28160,14:53.500,14:53.507,1,1721.0,714.0,1887.0,922.0
28175,14:54.000,14:54.007,1,1707.0,648.0,1874.0,863.0
28190,14:54.500,14:54.507,1,1599.0,685.0,1757.0,894.0
28205,14:55.000,14:55.008,1,1374.0,724.0,1523.0,924.0
28220,14:55.500,14:55.508,1,1328.0,656.0,1477.0,856.0
28235,14:56.000,14:56.008,1,1330.0,671.0,1477.0,881.0
28250,14:56.500,14:56.508,1,1343.0,678.0,1489.0,877.0
28265,14:57.000,14:57.008,1,1350.0,692.0,1497.0,888.0
28280,14:57.500,14:57.508,1,1361.0,696.0,1513.0,898.0
28295,14:58.000,14:58.008,1,1383.0,701.0,1527.0,900.0
28310,14:58.500,14:58.508,1,1367.0,710.0,1515.0,906.0
28325,14:59.000,14:59.010,1,1366.0,705.0,1518.0,902.0
28340,14:59.500,14:59.510,1,1383.0,701.0,1532.0,900.0
28355,15:00.000,15:00.010,1,1406.0,708.0,1556.0,906.0
28370,15:00.500,15:00.510,1,1463.0,715.0,1614.0,910.0
28385,15:01.000,15:01.010,1,1478.0,731.0,1632.0,935.0
28400,15:01.500,15:01.510,1,1505.0,725.0,1657.0,921.0
28415,15:02.000,15:02.010,1,1530.0,679.0,1687.0,885.0
28430,15:02.500,15:02.510,1,1523.0,681.0,1681.0,893.0
28445,15:03.000,15:03.010,1,1544.0,587.0,1701.0,791.0
28460,15:03.500,15:03.512,1,1245.0,679.0,1392.0,873.0
28475,15:04.000,15:04.012,1,1547.0,662.0,1704.0,872.0
28490,15:04.500,15:04.512,1,1445.0,694.0,1592.0,892.0
28505,15:05.000,15:05.012,1,1416.0,621.0,1567.0,819.0
28520,15:05.500,15:05.512,1,1409.0,641.0,1560.0,841.0
28535,15:06.000,15:06.012,1,1405.0,664.0,1556.0,867.0
28550,15:06.500,15:06.512,1,1404.0,703.0,1555.0,906.0
28565,15:07.000,15:07.003,1,1382.0,683.0,1531.0,892.0
28580,15:07.500,15:07.505,1,1381.0,681.0,1531.0,882.0
28595,15:08.000,15:08.005,1,1388.0,677.0,1540.0,889.0
28610,15:08.500,15:08.505,1,1393.0,673.0,1545.0,882.0
28625,15:09.000,15:09.005,1,1415.0,638.0,1566.0,833.0
28640,15:09.500,15:09.505,1,1403.0,660.0,1554.0,858.0
28655,15:10.000,15:10.005,1,1403.0,660.0,1555.0,865.0
28670,15:10.500,15:10.505,1,1406.0,667.0,1558.0,877.0
28685,15:11.000,15:11.005,1,1406.0,676.0,1557.0,882.0
28700,15:11.500,15:11.505,1,1413.0,675.0,1564.0,884.0
28715,15:12.000,15:12.007,1,1416.0,694.0,1567.0,901.0
28730,15:12.500,15:12.507,1,1414.0,693.0,1565.0,898.0
28745,15:13.000,15:13.007,1,1428.0,679.0,1581.0,884.0
