frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
17178,09:26.999,1,957.0,637.0,1192.0,964.0
17193,09:27.494,1,962.0,633.0,1197.0,962.0
17208,09:27.989,1,959.0,634.0,1190.0,956.0
17223,09:28.484,1,956.0,627.0,1187.0,955.0
17238,09:28.979,1,960.0,628.0,1191.0,965.0
17253,09:29.474,1,966.0,613.0,1200.0,940.0
17268,09:29.969,1,966.0,627.0,1198.0,953.0
17283,09:30.465,1,963.0,629.0,1195.0,955.0
17298,09:30.960,1,963.0,634.0,1194.0,963.0
17313,09:31.455,1,956.0,653.0,1186.0,977.0
17328,09:31.950,1,954.0,657.0,1185.0,972.0
17343,09:32.445,1,956.0,637.0,1187.0,963.0
17358,09:32.940,1,957.0,626.0,1189.0,951.0
17373,09:33.435,1,958.0,628.0,1192.0,965.0
17388,09:33.930,1,958.0,626.0,1193.0,954.0
17403,09:34.425,1,953.0,637.0,1186.0,967.0
17418,09:34.921,1,951.0,657.0,1186.0,986.0
17433,09:35.416,1,952.0,693.0,1186.0,1017.0
17448,09:35.911,1,951.0,691.0,1186.0,1010.0
17463,09:36.406,1,955.0,684.0,1190.0,1007.0
17478,09:36.901,1,959.0,674.0,1196.0,998.0
17493,09:37.396,1,963.0,732.0,1201.0,1061.0
17508,09:37.891,1,965.0,701.0,1198.0,1023.0
17523,09:38.386,1,964.0,714.0,1198.0,1042.0
17538,09:38.881,1,963.0,708.0,1198.0,1034.0
17553,09:39.377,1,957.0,714.0,1193.0,1042.0
17568,09:39.872,1,961.0,724.0,1198.0,1061.0
17583,09:40.367,1,970.0,716.0,1206.0,1045.0
17598,09:40.862,1,972.0,699.0,1202.0,1020.0
17613,09:41.357,1,965.0,699.0,1197.0,1017.0
17628,09:41.852,1,957.0,697.0,1190.0,1018.0
17643,09:42.347,1,949.0,691.0,1184.0,1012.0
17658,09:42.842,1,950.0,691.0,1184.0,1017.0
17673,09:43.337,1,951.0,693.0,1183.0,1019.0
17688,09:43.833,1,951.0,687.0,1185.0,1011.0
17703,09:44.328,1,947.0,689.0,1183.0,1012.0
17718,09:44.823,1,946.0,686.0,1183.0,1008.0
17733,09:45.318,1,949.0,693.0,1184.0,1018.0
17748,09:45.813,1,949.0,693.0,1185.0,1022.0
17763,09:46.308,1,959.0,709.0,1196.0,1032.0
17778,09:46.803,1,956.0,701.0,1193.0,1022.0
17793,09:47.298,1,953.0,709.0,1187.0,1033.0
17808,09:47.793,1,952.0,712.0,1184.0,1038.0
17823,09:48.289,1,944.0,716.0,1180.0,1045.0
17838,09:48.784,1,950.0,721.0,1184.0,1047.0
17853,09:49.279,1,952.0,717.0,1187.0,1044.0
17868,09:49.774,1,952.0,719.0,1187.0,1050.0
17883,09:50.269,1,954.0,719.0,1190.0,1058.0
17898,09:50.764,1,951.0,719.0,1187.0,1062.0
17913,09:51.259,1,944.0,720.0,1181.0,1063.0
17928,09:51.754,1,942.0,719.0,1180.0,1056.0
17943,09:52.249,1,938.0,720.0,1176.0,1047.0
17958,09:52.745,1,936.0,720.0,1174.0,1049.0
17973,09:53.240,1,935.0,721.0,1172.0,1050.0
17988,09:53.735,1,942.0,720.0,1180.0,1052.0
18003,09:54.230,1,949.0,712.0,1184.0,1037.0
18018,09:54.725,1,949.0,714.0,1184.0,1048.0
18033,09:55.220,1,952.0,720.0,1187.0,1046.0
18048,09:55.715,1,958.0,730.0,1194.0,1056.0
18063,09:56.210,1,950.0,724.0,1186.0,1047.0
18078,09:56.705,1,943.0,727.0,1181.0,1055.0
18093,09:57.200,1,935.0,717.0,1173.0,1044.0
18108,09:57.696,1,931.0,725.0,1171.0,1049.0
18123,09:58.191,1,934.0,707.0,1171.0,1036.0
18138,09:58.686,1,949.0,704.0,1183.0,1028.0
18153,09:59.181,1,947.0,726.0,1184.0,1051.0
18168,09:59.676,1,959.0,695.0,1197.0,1014.0
18183,10:00.171,1,933.0,698.0,1168.0,1018.0
18198,10:00.666,1,875.0,800.0,1111.0,1136.0
18213,10:01.161,1,929.0,773.0,1160.0,1099.0
18228,10:01.656,1,920.0,750.0,1153.0,1079.0
