frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
11978,10:56.667,1,1579.0,571.0,1779.0,838.0
11979,13:11.710,1,1579.0,571.0,1779.0,839.0
11980,13:11.743,1,1579.0,571.0,1779.0,838.0
11981,13:11.777,1,1581.0,571.0,1780.0,839.0
11982,13:11.810,1,1582.0,571.0,1780.0,840.0
11983,13:11.843,1,1582.0,573.0,1781.0,841.0
11984,13:11.877,1,1583.0,573.0,1781.0,842.0
11985,13:11.910,1,1582.0,573.0,1781.0,843.0
11986,13:11.943,1,1581.0,573.0,1780.0,842.0
11987,13:11.977,1,1580.0,572.0,1780.0,842.0
11988,13:12.010,1,1580.0,572.0,1780.0,843.0
11989,13:12.043,1,1580.0,573.0,1780.0,844.0
11990,13:12.077,1,1582.0,572.0,1782.0,844.0
11991,13:12.110,1,1583.0,572.0,1783.0,843.0
11992,13:12.143,1,1584.0,572.0,1785.0,843.0
11993,13:12.177,1,1585.0,572.0,1785.0,843.0
11994,13:12.210,1,1584.0,572.0,1784.0,843.0
11995,13:12.243,1,1583.0,571.0,1783.0,841.0
11996,13:12.277,1,1583.0,571.0,1783.0,841.0
11997,13:12.310,1,1584.0,572.0,1784.0,841.0
11998,13:12.343,1,1586.0,570.0,1784.0,838.0
11999,13:12.377,1,1586.0,568.0,1784.0,837.0
12000,13:12.410,1,1585.0,566.0,1783.0,836.0
12001,13:12.443,1,1584.0,565.0,1783.0,834.0
12002,13:12.477,1,1583.0,564.0,1783.0,833.0
12003,13:12.510,1,1583.0,564.0,1783.0,833.0
12004,13:12.543,1,1585.0,562.0,1784.0,833.0
12005,13:12.577,1,1586.0,562.0,1784.0,832.0
12006,13:12.610,1,1586.0,561.0,1785.0,831.0
12007,13:12.643,1,1586.0,560.0,1785.0,830.0
12008,13:12.677,1,1585.0,559.0,1785.0,830.0
12009,13:12.710,1,1585.0,559.0,1786.0,829.0
12010,13:12.743,1,1585.0,558.0,1786.0,828.0
12011,13:12.777,1,1586.0,556.0,1787.0,827.0
12012,13:12.810,1,1587.0,556.0,1788.0,827.0
12013,13:12.843,1,1588.0,555.0,1789.0,826.0
12014,13:12.877,1,1588.0,554.0,1788.0,824.0
12015,13:12.910,1,1588.0,554.0,1788.0,824.0
12016,13:12.943,1,1590.0,554.0,1789.0,824.0
12017,13:12.977,1,1592.0,555.0,1792.0,825.0
12018,13:13.010,1,1594.0,556.0,1795.0,827.0
12019,13:13.043,1,1596.0,555.0,1796.0,827.0
12020,13:13.077,1,1595.0,554.0,1795.0,826.0
12021,13:13.110,1,1594.0,553.0,1794.0,823.0
12022,13:13.143,1,1594.0,552.0,1794.0,822.0
12023,13:13.177,1,1594.0,550.0,1794.0,821.0
12024,13:13.210,1,1592.0,548.0,1793.0,819.0
12025,13:13.243,1,1590.0,547.0,1792.0,819.0
12026,13:13.277,1,1588.0,547.0,1791.0,819.0
12027,13:13.310,1,1587.0,545.0,1789.0,817.0
12028,13:13.343,1,1585.0,544.0,1788.0,817.0
12029,13:13.377,1,1584.0,544.0,1787.0,816.0
12030,13:13.410,1,1583.0,544.0,1787.0,816.0
12031,13:13.443,1,1583.0,546.0,1786.0,817.0
12032,13:13.477,1,1584.0,548.0,1786.0,820.0
12033,13:13.510,1,1586.0,551.0,1788.0,823.0
12034,13:13.543,1,1591.0,555.0,1791.0,825.0
12035,13:13.577,1,1594.0,558.0,1795.0,830.0
12036,13:13.610,1,1595.0,563.0,1795.0,835.0
12037,13:13.643,1,1595.0,568.0,1795.0,840.0
12038,13:13.677,1,1595.0,570.0,1795.0,842.0
12039,13:13.710,1,1594.0,573.0,1796.0,844.0
12040,13:13.743,1,1594.0,575.0,1795.0,846.0
12041,13:13.777,1,1594.0,578.0,1796.0,850.0
12042,13:13.810,1,1596.0,581.0,1798.0,854.0
12043,13:13.843,1,1599.0,584.0,1801.0,857.0
12044,13:13.877,1,1601.0,585.0,1805.0,860.0
12045,13:13.910,1,1603.0,586.0,1808.0,862.0
12046,13:13.943,1,1602.0,588.0,1806.0,862.0
12047,13:13.977,1,1601.0,588.0,1802.0,862.0
12048,13:14.010,1,1600.0,588.0,1801.0,862.0
12049,13:14.043,1,1599.0,587.0,1799.0,862.0
12050,13:14.077,1,1598.0,587.0,1799.0,862.0
12051,13:14.110,1,1598.0,589.0,1798.0,863.0
12052,13:14.143,1,1598.0,592.0,1797.0,865.0
12053,13:14.177,1,1598.0,593.0,1797.0,866.0
12054,13:14.210,1,1598.0,594.0,1798.0,867.0
12055,13:14.243,1,1598.0,593.0,1798.0,866.0
12056,13:14.277,1,1598.0,593.0,1798.0,866.0
12057,13:14.310,1,1598.0,593.0,1798.0,866.0
12058,13:14.343,1,1598.0,592.0,1798.0,865.0
12059,13:14.377,1,1599.0,592.0,1798.0,864.0
12060,13:14.410,1,1599.0,591.0,1799.0,863.0
12061,13:14.443,1,1600.0,592.0,1799.0,863.0
12062,13:14.477,1,1600.0,591.0,1800.0,864.0
12063,13:14.510,1,1601.0,592.0,1801.0,864.0
12064,13:14.543,1,1602.0,592.0,1803.0,864.0
12065,13:14.577,1,1604.0,594.0,1806.0,866.0
12066,13:14.610,1,1604.0,594.0,1807.0,866.0
12067,13:14.643,1,1605.0,594.0,1808.0,866.0
12068,13:14.677,1,1604.0,594.0,1807.0,866.0
12069,13:14.710,1,1603.0,594.0,1806.0,866.0
12070,13:14.743,1,1603.0,594.0,1806.0,866.0
12071,13:14.777,1,1604.0,595.0,1806.0,866.0
12072,13:14.810,1,1605.0,595.0,1807.0,867.0
12073,13:14.843,1,1605.0,595.0,1807.0,867.0
12074,13:14.877,1,1606.0,595.0,1808.0,867.0
12075,13:14.910,1,1606.0,595.0,1809.0,867.0
12076,13:14.943,1,1607.0,596.0,1809.0,867.0
12077,13:14.977,1,1607.0,596.0,1809.0,868.0
12078,13:15.010,1,1607.0,596.0,1809.0,867.0
12079,13:15.043,1,1607.0,594.0,1809.0,867.0
12080,13:15.077,1,1607.0,594.0,1809.0,867.0
12081,13:15.110,1,1607.0,594.0,1809.0,867.0
12082,13:15.143,1,1607.0,596.0,1809.0,867.0
12083,13:15.177,1,1607.0,595.0,1809.0,867.0
12084,13:15.210,1,1607.0,597.0,1809.0,867.0
12085,13:15.243,1,1608.0,597.0,1809.0,867.0
12086,13:15.277,1,1608.0,597.0,1809.0,867.0
12087,13:15.310,1,1608.0,597.0,1810.0,867.0
12088,13:15.343,1,1609.0,597.0,1810.0,867.0
12089,13:15.377,1,1610.0,598.0,1811.0,867.0
12090,13:15.412,1,1611.0,598.0,1812.0,867.0
12091,13:15.445,1,1612.0,598.0,1812.0,867.0
12092,13:15.478,1,1611.0,597.0,1812.0,867.0
12093,13:15.512,1,1609.0,597.0,1810.0,866.0
12094,13:15.545,1,1609.0,597.0,1810.0,866.0
12095,13:15.578,1,1611.0,597.0,1811.0,866.0
12096,13:15.612,1,1613.0,596.0,1813.0,866.0
12097,13:15.645,1,1614.0,595.0,1815.0,864.0
12098,13:15.678,1,1614.0,594.0,1815.0,863.0
12099,13:15.712,1,1614.0,594.0,1814.0,863.0
12100,13:15.745,1,1614.0,595.0,1815.0,864.0
12101,13:15.778,1,1615.0,596.0,1816.0,865.0
12102,13:15.812,1,1617.0,595.0,1817.0,864.0
12103,13:15.845,1,1618.0,595.0,1819.0,864.0
12104,13:15.878,1,1619.0,595.0,1821.0,863.0
12105,13:15.912,1,1620.0,595.0,1821.0,862.0
12106,13:15.945,1,1619.0,593.0,1820.0,860.0
12107,13:15.978,1,1617.0,591.0,1819.0,859.0
12108,13:16.012,1,1616.0,590.0,1817.0,859.0
12109,13:16.045,1,1615.0,589.0,1817.0,858.0
12110,13:16.078,1,1615.0,588.0,1816.0,858.0
12111,13:16.112,1,1614.0,588.0,1816.0,857.0
12112,13:16.145,1,1614.0,589.0,1816.0,858.0
12113,13:16.178,1,1614.0,589.0,1815.0,858.0
12114,13:16.212,1,1613.0,591.0,1814.0,859.0
12115,13:16.245,1,1613.0,592.0,1814.0,860.0
12116,13:16.278,1,1613.0,591.0,1814.0,860.0
12117,13:16.312,1,1613.0,591.0,1814.0,859.0
12118,13:16.345,1,1614.0,591.0,1815.0,859.0
12119,13:16.378,1,1616.0,592.0,1817.0,860.0
12120,13:16.412,1,1618.0,592.0,1819.0,860.0
12121,13:16.445,1,1619.0,592.0,1820.0,860.0
12122,13:16.478,1,1620.0,593.0,1821.0,860.0
12123,13:16.512,1,1621.0,592.0,1821.0,860.0
12124,13:16.545,1,1621.0,591.0,1822.0,859.0
12125,13:16.578,1,1622.0,590.0,1823.0,859.0
12126,13:16.612,1,1624.0,590.0,1824.0,859.0
12127,13:16.645,1,1624.0,589.0,1824.0,857.0
12128,13:16.678,1,1623.0,588.0,1824.0,857.0
12129,13:16.712,1,1623.0,592.0,1824.0,860.0
12130,13:16.745,1,1627.0,596.0,1828.0,867.0
12131,13:16.778,1,1630.0,604.0,1831.0,874.0
12132,13:16.812,1,1632.0,608.0,1835.0,877.0
12133,13:16.845,1,1633.0,610.0,1837.0,880.0
12134,13:16.878,1,1634.0,613.0,1837.0,882.0
12135,13:16.912,1,1633.0,613.0,1836.0,882.0
12136,13:16.945,1,1632.0,612.0,1834.0,882.0
12137,13:16.978,1,1632.0,613.0,1834.0,882.0
12138,13:17.012,1,1632.0,613.0,1835.0,883.0
12139,13:17.045,1,1633.0,615.0,1837.0,884.0
12140,13:17.078,1,1634.0,616.0,1839.0,884.0
12141,13:17.112,1,1636.0,615.0,1841.0,885.0
12142,13:17.145,1,1636.0,615.0,1841.0,885.0
12143,13:17.178,1,1636.0,615.0,1841.0,885.0
12144,13:17.212,1,1634.0,615.0,1840.0,885.0
12145,13:17.245,1,1634.0,615.0,1838.0,884.0
12146,13:17.278,1,1634.0,615.0,1837.0,884.0
12147,13:17.312,1,1634.0,615.0,1838.0,884.0
12148,13:17.345,1,1634.0,615.0,1839.0,885.0
12149,13:17.378,1,1634.0,615.0,1839.0,885.0
12150,13:17.412,1,1634.0,615.0,1838.0,885.0
12151,13:17.445,1,1633.0,615.0,1838.0,886.0
12152,13:17.478,1,1634.0,616.0,1838.0,887.0
12153,13:17.512,1,1634.0,615.0,1840.0,888.0
12154,13:17.545,1,1635.0,616.0,1841.0,888.0
12155,13:17.578,1,1635.0,616.0,1841.0,888.0
12156,13:17.612,1,1636.0,615.0,1841.0,887.0
12157,13:17.645,1,1636.0,615.0,1842.0,886.0
12158,13:17.678,1,1636.0,614.0,1842.0,886.0
12159,13:17.712,1,1636.0,614.0,1842.0,886.0
12160,13:17.745,1,1636.0,615.0,1842.0,886.0
12161,13:17.778,1,1636.0,614.0,1842.0,885.0
12162,13:17.812,1,1636.0,614.0,1842.0,885.0
12163,13:17.845,1,1636.0,614.0,1841.0,885.0
12164,13:17.878,1,1635.0,612.0,1841.0,884.0
12165,13:17.912,1,1635.0,613.0,1841.0,884.0
12166,13:17.945,1,1635.0,614.0,1840.0,885.0
12167,13:17.978,1,1635.0,614.0,1839.0,884.0
12168,13:18.012,1,1634.0,613.0,1839.0,883.0
12169,13:18.045,1,1634.0,613.0,1838.0,883.0
12170,13:18.078,1,1634.0,613.0,1839.0,883.0
12171,13:18.112,1,1635.0,613.0,1840.0,883.0
12172,13:18.145,1,1635.0,613.0,1840.0,884.0
12173,13:18.178,1,1635.0,612.0,1840.0,883.0
12174,13:18.212,1,1635.0,611.0,1840.0,883.0
12175,13:18.245,1,1635.0,611.0,1839.0,882.0
12176,13:18.278,1,1635.0,611.0,1839.0,882.0
12177,13:18.312,1,1635.0,612.0,1840.0,883.0
12178,13:18.345,1,1636.0,612.0,1842.0,883.0
12179,13:18.378,1,1637.0,611.0,1843.0,883.0
12180,13:18.412,1,1641.0,611.0,1845.0,884.0
12181,13:18.445,1,1645.0,614.0,1849.0,885.0
12182,13:18.478,1,1649.0,616.0,1853.0,886.0
12183,13:18.512,1,1651.0,618.0,1854.0,888.0
12184,13:18.545,1,1652.0,619.0,1855.0,890.0
12185,13:18.578,1,1653.0,622.0,1856.0,893.0
12186,13:18.612,1,1655.0,624.0,1858.0,897.0
12187,13:18.645,1,1656.0,624.0,1861.0,898.0
12188,13:18.678,1,1657.0,624.0,1863.0,898.0
12189,13:18.712,1,1658.0,626.0,1864.0,899.0
12190,13:18.745,1,1659.0,626.0,1867.0,899.0
12191,13:18.778,1,1660.0,625.0,1869.0,900.0
12192,13:18.812,1,1661.0,625.0,1871.0,899.0
12193,13:18.845,1,1661.0,623.0,1871.0,897.0
12194,13:18.878,1,1660.0,622.0,1870.0,896.0
12195,13:18.912,1,1659.0,621.0,1867.0,894.0
12196,13:18.945,1,1658.0,621.0,1864.0,892.0
12197,13:18.978,1,1658.0,621.0,1862.0,892.0
12198,13:19.012,1,1657.0,618.0,1861.0,891.0
12199,13:19.045,1,1656.0,618.0,1860.0,890.0
12200,13:19.078,1,1655.0,617.0,1858.0,888.0
12201,13:19.112,1,1653.0,617.0,1856.0,888.0
12202,13:19.145,1,1651.0,616.0,1854.0,886.0
12203,13:19.178,1,1650.0,616.0,1853.0,886.0
12204,13:19.212,1,1649.0,616.0,1852.0,886.0
12205,13:19.245,1,1647.0,616.0,1851.0,886.0
12206,13:19.278,1,1646.0,616.0,1850.0,886.0
12207,13:19.312,1,1646.0,615.0,1850.0,887.0
12208,13:19.345,1,1646.0,616.0,1850.0,887.0
12209,13:19.378,1,1645.0,616.0,1849.0,887.0
12210,13:19.412,1,1644.0,616.0,1849.0,887.0
12211,13:19.445,1,1644.0,618.0,1848.0,888.0
12212,13:19.478,1,1644.0,618.0,1848.0,888.0
12213,13:19.512,1,1644.0,617.0,1848.0,887.0
12214,13:19.545,1,1644.0,617.0,1848.0,887.0
12215,13:19.578,1,1644.0,617.0,1848.0,887.0
12216,13:19.612,1,1644.0,617.0,1848.0,887.0
12217,13:19.645,1,1643.0,617.0,1847.0,887.0
