frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
7248,03:50.992,1,1084.0,699.0,1296.0,996.0
7264,03:51.502,1,1354.0,784.0,1569.0,1093.0
7280,03:52.012,1,1401.0,824.0,1619.0,1132.0
7296,03:52.522,1,1322.0,872.0,1537.0,1172.0
7312,03:53.032,1,1208.0,951.0,1422.0,1254.0
7328,03:53.542,1,1217.0,984.0,1432.0,1286.0
7344,03:54.051,1,1215.0,972.0,1428.0,1273.0
7360,03:54.561,1,1202.0,942.0,1416.0,1247.0
7376,03:55.071,1,1188.0,929.0,1398.0,1222.0
7392,03:55.581,1,1196.0,913.0,1407.0,1207.0
7408,03:56.091,1,1183.0,889.0,1391.0,1186.0
7424,03:56.601,1,1121.0,874.0,1325.0,1169.0
7440,03:57.111,1,1092.0,780.0,1296.0,1071.0
7456,03:57.621,1,1023.0,715.0,1230.0,1011.0
7472,03:58.131,1,1043.0,708.0,1247.0,991.0
7488,03:58.641,1,1041.0,708.0,1245.0,994.0
7504,03:59.151,1,1019.0,665.0,1227.0,957.0
7520,03:59.661,1,1046.0,675.0,1253.0,960.0
7536,04:00.170,1,1046.0,672.0,1256.0,962.0
7552,04:00.680,1,1036.0,680.0,1247.0,966.0
7568,04:01.190,1,1013.0,689.0,1232.0,972.0
7584,04:01.700,1,1010.0,691.0,1232.0,984.0
7600,04:02.210,1,1013.0,674.0,1234.0,967.0
7616,04:02.720,1,1020.0,649.0,1239.0,947.0
7632,04:03.230,1,1024.0,646.0,1242.0,945.0
7648,04:03.740,1,1063.0,743.0,1297.0,1073.0
7664,04:04.250,1,1118.0,645.0,1362.0,986.0
7680,04:04.760,1,1294.0,649.0,1536.0,1003.0
7696,04:05.270,1,1173.0,733.0,1415.0,1076.0
7712,04:05.780,1,1054.0,742.0,1276.0,1055.0
7728,04:06.289,1,980.0,710.0,1157.0,992.0
7744,04:06.799,1,948.0,719.0,1096.0,974.0
7760,04:07.309,1,998.0,706.0,1199.0,983.0
7776,04:07.819,1,1068.0,705.0,1282.0,1001.0
7792,04:08.329,1,1072.0,847.0,1288.0,1148.0
7808,04:08.839,1,1136.0,786.0,1350.0,1093.0
7824,04:09.349,1,1153.0,740.0,1369.0,1033.0
7840,04:09.859,1,1643.0,691.0,1891.0,1011.0
7856,04:10.369,1,1360.0,721.0,1584.0,1024.0
7872,04:10.879,1,1006.0,768.0,1222.0,1070.0
7888,04:11.389,1,807.0,778.0,1029.0,1079.0
7904,04:11.899,1,784.0,762.0,1008.0,1072.0
7920,04:12.408,1,801.0,766.0,1026.0,1070.0
7936,04:12.918,1,812.0,775.0,1036.0,1075.0
7952,04:13.428,1,824.0,778.0,1047.0,1075.0
7968,04:13.938,1,840.0,758.0,1060.0,1060.0
7984,04:14.448,1,1098.0,792.0,1312.0,1088.0
8000,04:14.958,1,1105.0,757.0,1318.0,1049.0
8016,04:15.468,1,1118.0,739.0,1335.0,1033.0
8032,04:15.978,1,1143.0,728.0,1358.0,1020.0
8048,04:16.488,1,1123.0,792.0,1337.0,1085.0
8064,04:16.998,1,1149.0,720.0,1363.0,1014.0
8080,04:17.508,1,1253.0,698.0,1466.0,984.0
8096,04:18.018,1,1132.0,665.0,1345.0,955.0
8112,04:18.527,1,1095.0,651.0,1309.0,944.0
8128,04:19.037,1,1218.0,696.0,1434.0,984.0
8144,04:19.547,1,1198.0,703.0,1410.0,992.0
8160,04:20.057,1,1196.0,687.0,1407.0,974.0
8176,04:20.567,1,1229.0,728.0,1440.0,1017.0
8192,04:21.077,1,1262.0,773.0,1474.0,1069.0
8208,04:21.587,1,1262.0,768.0,1473.0,1070.0
8224,04:22.097,1,1252.0,769.0,1461.0,1058.0
8240,04:22.607,1,1249.0,760.0,1458.0,1055.0
8256,04:23.117,1,1259.0,750.0,1468.0,1043.0
8272,04:23.627,1,1262.0,743.0,1473.0,1038.0
8288,04:24.137,1,1253.0,729.0,1464.0,1021.0
8304,04:24.646,1,1018.0,793.0,1226.0,1086.0
8320,04:25.156,1,971.0,739.0,1181.0,1030.0
8336,04:25.666,1,992.0,729.0,1203.0,1018.0
8352,04:26.176,1,996.0,728.0,1206.0,1025.0
8368,04:26.686,1,994.0,730.0,1204.0,1021.0
8384,04:27.196,1,1002.0,733.0,1215.0,1018.0
8400,04:27.706,1,990.0,736.0,1214.0,1019.0
8416,04:28.216,1,1016.0,697.0,1231.0,984.0
8432,04:28.726,1,1093.0,655.0,1313.0,941.0
8448,04:29.236,1,1120.0,621.0,1333.0,915.0
8464,04:29.746,1,1118.0,627.0,1329.0,917.0
8480,04:30.256,1,1117.0,633.0,1326.0,914.0
8496,04:30.765,1,1114.0,633.0,1323.0,913.0
8512,04:31.275,1,1083.0,589.0,1295.0,875.0
8528,04:31.785,1,853.0,516.0,1070.0,809.0
8544,04:32.295,1,814.0,566.0,1040.0,867.0
8560,04:32.805,1,893.0,619.0,1112.0,918.0
8576,04:33.315,1,962.0,706.0,1176.0,1003.0
8592,04:33.825,1,1245.0,738.0,1462.0,1034.0
8608,04:34.335,1,1268.0,729.0,1491.0,1027.0
8624,04:34.845,1,1265.0,726.0,1486.0,1026.0
8640,04:35.355,1,1264.0,727.0,1487.0,1033.0
8656,04:35.865,1,1253.0,730.0,1475.0,1031.0
8672,04:36.375,1,1257.0,732.0,1480.0,1036.0
8688,04:36.884,1,1277.0,732.0,1495.0,1027.0
8704,04:37.394,1,1295.0,712.0,1510.0,1008.0
8720,04:37.904,1,1301.0,707.0,1514.0,1003.0
8736,04:38.414,1,1300.0,706.0,1512.0,997.0
8752,04:38.924,1,1297.0,701.0,1510.0,991.0
8768,04:39.434,1,1299.0,681.0,1511.0,979.0
