frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
16890,07:53.000,07:53.008,1,2192.0,606.0,2401.0,897.0,,,,,,,,
16905,07:53.500,07:53.510,0,,,,,,,,,,,,
16920,07:54.000,07:54.010,1,2179.0,590.0,2387.0,881.0,,,,,,,,
16935,07:54.500,07:54.510,1,2171.0,585.0,2379.0,879.0,,,,,,,,
16950,07:55.000,07:55.010,1,2245.0,593.0,2453.0,882.0,,,,,,,,
16965,07:55.500,07:55.510,0,,,,,,,,,,,,
16980,07:56.000,07:56.010,1,160.0,594.0,300.0,748.0,,,,,,,,
16995,07:56.500,07:56.510,2,830.0,579.0,932.0,706.0,-57.0,324.0,197.0,657.0,,,,
17010,07:57.000,07:57.010,1,587.0,582.0,697.0,720.0,,,,,,,,
17025,07:57.500,07:57.512,0,,,,,,,,,,,,
17040,07:58.000,07:58.012,0,,,,,,,,,,,,
17055,07:58.500,07:58.512,1,1632.0,343.0,1832.0,622.0,,,,,,,,
17070,07:59.000,07:59.012,1,2138.0,478.0,2383.0,782.0,,,,,,,,
17085,07:59.500,07:59.512,0,,,,,,,,,,,,
17100,08:00.000,08:00.012,1,51.0,872.0,192.0,1032.0,,,,,,,,
17115,08:00.500,08:00.512,1,-5.0,1132.0,131.0,1299.0,,,,,,,,
17130,08:01.000,08:01.012,1,-51.0,1306.0,89.0,1492.0,,,,,,,,
17145,08:01.500,08:01.512,0,,,,,,,,,,,,
17160,08:02.000,08:02.013,0,,,,,,,,,,,,
17175,08:02.500,08:02.513,0,,,,,,,,,,,,
17190,08:03.000,08:03.013,0,,,,,,,,,,,,
17205,08:03.500,08:03.513,1,2057.0,622.0,2245.0,910.0,,,,,,,,
17220,08:04.000,08:04.013,1,1645.0,483.0,1796.0,752.0,,,,,,,,
17235,08:04.500,08:04.513,1,874.0,473.0,1001.0,729.0,,,,,,,,
