frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
12873,07:02.569,2,206.0,664.0,404.0,917.0,1249.0,900.0,1399.0,1100.0,,,,,,,,
12888,07:03.061,3,383.0,665.0,563.0,907.0,1378.0,905.0,1528.0,1102.0,1719.0,1225.0,1762.0,1294.0,,,,
12903,07:03.554,3,329.0,614.0,516.0,865.0,1343.0,839.0,1491.0,1034.0,1678.0,1145.0,1720.0,1210.0,,,,
12918,07:04.046,3,7.0,632.0,228.0,895.0,1136.0,824.0,1283.0,1014.0,1471.0,1115.0,1511.0,1178.0,,,,
12933,07:04.538,2,288.0,756.0,478.0,999.0,1316.0,900.0,1468.0,1099.0,,,,,,,,
12948,07:05.031,2,458.0,751.0,631.0,982.0,1447.0,888.0,1601.0,1091.0,,,,,,,,
12963,07:05.523,3,468.0,743.0,638.0,978.0,1451.0,888.0,1604.0,1090.0,1826.0,1198.0,1871.0,1267.0,,,,
12978,07:06.016,2,456.0,736.0,628.0,968.0,1442.0,877.0,1597.0,1083.0,,,,,,,,
12993,07:06.508,2,458.0,734.0,631.0,965.0,1435.0,867.0,1592.0,1082.0,,,,,,,,
13008,07:07.000,2,442.0,745.0,617.0,976.0,1433.0,879.0,1591.0,1093.0,,,,,,,,
13023,07:07.493,2,429.0,593.0,609.0,836.0,1424.0,740.0,1577.0,956.0,,,,,,,,
13038,07:07.985,2,432.0,717.0,612.0,960.0,1421.0,843.0,1572.0,1057.0,,,,,,,,
13053,07:08.477,2,1408.0,832.0,1561.0,1045.0,441.0,700.0,618.0,936.0,,,,,,,,
13068,07:08.970,2,1411.0,877.0,1564.0,1092.0,445.0,755.0,626.0,990.0,,,,,,,,
13083,07:09.462,2,441.0,794.0,622.0,1021.0,1411.0,910.0,1563.0,1127.0,,,,,,,,
13098,07:09.955,2,1426.0,994.0,1584.0,1211.0,458.0,878.0,638.0,1114.0,,,,,,,,
13113,07:10.447,1,554.0,1296.0,736.0,1502.0,,,,,,,,,,,,
13128,07:10.939,1,848.0,1260.0,1028.0,1494.0,,,,,,,,,,,,
13143,07:11.432,1,1080.0,1203.0,1265.0,1417.0,,,,,,,,,,,,
13158,07:11.924,1,1358.0,1084.0,1541.0,1284.0,,,,,,,,,,,,
13173,07:12.417,1,1595.0,1123.0,1801.0,1324.0,,,,,,,,,,,,
13188,07:12.909,1,1521.0,1034.0,1715.0,1240.0,,,,,,,,,,,,
13203,07:13.401,1,1558.0,1015.0,1748.0,1218.0,,,,,,,,,,,,
13218,07:13.894,1,1535.0,1007.0,1737.0,1214.0,,,,,,,,,,,,
13233,07:14.386,1,1539.0,1000.0,1735.0,1204.0,,,,,,,,,,,,
13248,07:14.879,1,2092.0,977.0,2309.0,1241.0,,,,,,,,,,,,
13263,07:15.371,0,,,,,,,,,,,,,,,,
13278,07:15.863,0,,,,,,,,,,,,,,,,
13293,07:16.356,0,,,,,,,,,,,,,,,,
13308,07:16.848,0,,,,,,,,,,,,,,,,
13323,07:17.340,0,,,,,,,,,,,,,,,,
13338,07:17.833,0,,,,,,,,,,,,,,,,
13353,07:18.325,0,,,,,,,,,,,,,,,,
13368,07:18.818,0,,,,,,,,,,,,,,,,
13383,07:19.310,0,,,,,,,,,,,,,,,,
13398,07:19.802,0,,,,,,,,,,,,,,,,
13413,07:20.295,0,,,,,,,,,,,,,,,,
13428,07:20.787,0,,,,,,,,,,,,,,,,
13443,07:21.280,0,,,,,,,,,,,,,,,,
13458,07:21.772,0,,,,,,,,,,,,,,,,
13473,07:22.264,0,,,,,,,,,,,,,,,,
13488,07:22.757,0,,,,,,,,,,,,,,,,
13503,07:23.249,0,,,,,,,,,,,,,,,,
13518,07:23.742,0,,,,,,,,,,,,,,,,
13533,07:24.234,0,,,,,,,,,,,,,,,,
13548,07:24.726,1,1976.0,413.0,2188.0,684.0,,,,,,,,,,,,
13563,07:25.219,2,-19.0,554.0,204.0,841.0,1173.0,722.0,1334.0,945.0,,,,,,,,
13578,07:25.711,2,1142.0,715.0,1302.0,937.0,-104.0,525.0,124.0,814.0,,,,,,,,
13593,07:26.203,2,1134.0,682.0,1304.0,898.0,-101.0,511.0,116.0,797.0,,,,,,,,
13608,07:26.696,2,1092.0,669.0,1250.0,877.0,-67.0,509.0,145.0,775.0,,,,,,,,
13623,07:27.188,2,190.0,535.0,381.0,782.0,1268.0,670.0,1421.0,873.0,,,,,,,,
13638,07:27.681,2,1928.0,588.0,2113.0,803.0,914.0,531.0,1056.0,745.0,,,,,,,,
13653,07:28.173,2,2057.0,621.0,2261.0,852.0,1036.0,552.0,1174.0,764.0,,,,,,,,
13668,07:28.665,3,180.0,458.0,375.0,711.0,1247.0,627.0,1399.0,820.0,1595.0,893.0,1640.0,955.0,,,,
13683,07:29.158,2,1038.0,661.0,1191.0,855.0,1384.0,918.0,1430.0,988.0,,,,,,,,
13698,07:29.650,1,1033.0,671.0,1185.0,867.0,,,,,,,,,,,,
13713,07:30.143,2,1057.0,707.0,1208.0,899.0,1399.0,963.0,1442.0,1024.0,,,,,,,,
13728,07:30.635,3,-39.0,592.0,165.0,845.0,1075.0,727.0,1227.0,918.0,1422.0,973.0,1464.0,1034.0,,,,
13743,07:31.127,3,61.0,618.0,258.0,861.0,1131.0,786.0,1278.0,971.0,1464.0,1034.0,1502.0,1088.0,,,,
13758,07:31.620,3,1036.0,783.0,1186.0,968.0,-85.0,615.0,117.0,865.0,1366.0,1026.0,1407.0,1088.0,,,,
13773,07:32.112,2,962.0,731.0,1112.0,921.0,1303.0,972.0,1345.0,1033.0,,,,,,,,
13788,07:32.605,3,1048.0,741.0,1197.0,929.0,-84.0,556.0,126.0,811.0,1384.0,996.0,1425.0,1058.0,,,,
13803,07:33.097,3,-61.0,654.0,148.0,910.0,1061.0,832.0,1211.0,1021.0,1400.0,1085.0,1445.0,1148.0,,,,
13818,07:33.589,3,-5.0,653.0,202.0,902.0,1094.0,822.0,1242.0,1010.0,1434.0,1070.0,1476.0,1138.0,,,,
13833,07:34.082,3,-38.0,660.0,168.0,908.0,1076.0,818.0,1220.0,1006.0,1414.0,1066.0,1456.0,1133.0,,,,
13848,07:34.574,3,1.0,763.0,210.0,1010.0,1105.0,910.0,1252.0,1103.0,1450.0,1161.0,1492.0,1228.0,,,,
13863,07:35.067,2,-38.0,824.0,173.0,1083.0,1075.0,984.0,1229.0,1175.0,,,,,,,,
13878,07:35.559,3,-21.0,776.0,186.0,1031.0,1084.0,922.0,1238.0,1119.0,1436.0,1180.0,1478.0,1246.0,,,,
13893,07:36.051,3,-11.0,785.0,197.0,1039.0,1090.0,929.0,1243.0,1122.0,1441.0,1181.0,1484.0,1247.0,,,,
13908,07:36.544,3,5.0,788.0,213.0,1039.0,1102.0,937.0,1250.0,1129.0,1451.0,1186.0,1497.0,1257.0,,,,
13923,07:37.036,3,3.0,785.0,212.0,1036.0,1104.0,934.0,1252.0,1128.0,1451.0,1186.0,1496.0,1257.0,,,,
13938,07:37.528,3,1.0,847.0,210.0,1103.0,1103.0,998.0,1255.0,1189.0,1460.0,1249.0,1507.0,1318.0,,,,
13953,07:38.021,3,-47.0,761.0,160.0,1021.0,1065.0,905.0,1218.0,1101.0,1423.0,1161.0,1463.0,1224.0,,,,
13968,07:38.513,2,-68.0,634.0,143.0,890.0,1062.0,796.0,1213.0,988.0,,,,,,,,
13983,07:39.006,3,-4.0,538.0,207.0,794.0,1100.0,707.0,1251.0,897.0,1447.0,960.0,1487.0,1025.0,,,,
13998,07:39.498,2,1920.0,784.0,2112.0,1010.0,980.0,697.0,1117.0,902.0,,,,,,,,
14013,07:39.990,3,66.0,588.0,269.0,841.0,1130.0,680.0,1284.0,868.0,1487.0,913.0,1531.0,976.0,,,,
14028,07:40.483,2,24.0,634.0,228.0,876.0,1071.0,720.0,1226.0,912.0,,,,,,,,
14043,07:40.975,3,30.0,618.0,234.0,866.0,1082.0,737.0,1232.0,920.0,1436.0,968.0,1477.0,1029.0,,,,
14058,07:41.468,3,1057.0,714.0,1206.0,897.0,-51.0,567.0,156.0,816.0,1407.0,947.0,1447.0,1008.0,,,,
14073,07:41.960,3,5.0,601.0,204.0,844.0,1065.0,721.0,1217.0,906.0,1415.0,956.0,1456.0,1014.0,,,,
14088,07:42.452,3,27.0,614.0,232.0,861.0,1070.0,725.0,1219.0,912.0,1417.0,962.0,1458.0,1022.0,,,,
14103,07:42.945,3,1080.0,739.0,1231.0,924.0,36.0,646.0,240.0,883.0,1424.0,976.0,1466.0,1036.0,,,,
14118,07:43.437,3,1119.0,800.0,1267.0,983.0,158.0,687.0,360.0,933.0,1468.0,1036.0,1510.0,1103.0,,,,
14133,07:43.930,3,1056.0,807.0,1204.0,998.0,36.0,919.0,296.0,1181.0,1399.0,1061.0,1442.0,1123.0,,,,
14148,07:44.422,2,-13.0,732.0,213.0,995.0,1096.0,723.0,1241.0,919.0,,,,,,,,
14163,07:44.914,3,1157.0,671.0,1299.0,867.0,72.0,575.0,283.0,814.0,1472.0,943.0,1513.0,1009.0,,,,
14178,07:45.407,3,1160.0,682.0,1302.0,879.0,85.0,586.0,298.0,827.0,1468.0,946.0,1510.0,1014.0,,,,
14193,07:45.899,3,1633.0,726.0,1788.0,932.0,612.0,653.0,754.0,850.0,1984.0,1002.0,2034.0,1074.0,,,,
14208,07:46.391,3,36.0,533.0,229.0,767.0,1236.0,717.0,1375.0,900.0,1509.0,946.0,1553.0,1014.0,,,,
14223,07:46.884,2,1054.0,800.0,1191.0,978.0,1329.0,1009.0,1372.0,1075.0,,,,,,,,
14238,07:47.376,1,721.0,831.0,868.0,1017.0,,,,,,,,,,,,
14253,07:47.869,1,894.0,644.0,1037.0,841.0,,,,,,,,,,,,
14268,07:48.361,1,1063.0,981.0,1197.0,1159.0,,,,,,,,,,,,
14283,07:48.853,1,1098.0,804.0,1239.0,990.0,,,,,,,,,,,,
14298,07:49.346,2,-58.0,584.0,131.0,810.0,1108.0,966.0,1249.0,1144.0,,,,,,,,
14313,07:49.838,3,98.0,327.0,280.0,551.0,1232.0,822.0,1376.0,995.0,1442.0,1095.0,1482.0,1158.0,,,,
14328,07:50.331,2,10.0,227.0,188.0,469.0,1207.0,747.0,1344.0,923.0,,,,,,,,
14343,07:50.823,2,1186.0,711.0,1331.0,879.0,1397.0,970.0,1439.0,1034.0,,,,,,,,
14358,07:51.315,3,1179.0,704.0,1324.0,870.0,-86.0,203.0,114.0,453.0,1396.0,958.0,1439.0,1027.0,,,,
14373,07:51.808,3,-5.0,232.0,168.0,478.0,1194.0,746.0,1337.0,912.0,1410.0,1001.0,1447.0,1057.0,,,,
