frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
22793,20:36.667,2,1561.0,434.0,1744.0,715.0,2247.0,291.0,2470.0,579.0,,,,,,,,
22794,24:59.132,2,1567.0,436.0,1749.0,716.0,2256.0,292.0,2478.0,579.0,,,,,,,,
22795,24:59.165,2,1571.0,434.0,1755.0,714.0,2264.0,293.0,2485.0,577.0,,,,,,,,
22796,24:59.198,2,1574.0,430.0,1760.0,712.0,2268.0,291.0,2489.0,572.0,,,,,,,,
22797,24:59.232,2,1575.0,430.0,1759.0,711.0,2268.0,284.0,2489.0,568.0,,,,,,,,
22798,24:59.265,2,1573.0,424.0,1756.0,707.0,2265.0,276.0,2487.0,566.0,,,,,,,,
22799,24:59.298,2,1570.0,420.0,1753.0,703.0,2260.0,272.0,2481.0,563.0,,,,,,,,
22800,24:59.332,2,1568.0,419.0,1750.0,702.0,2255.0,268.0,2477.0,562.0,,,,,,,,
22801,24:59.365,2,1566.0,419.0,1748.0,702.0,2249.0,265.0,2474.0,564.0,,,,,,,,
22802,24:59.398,2,1565.0,419.0,1747.0,702.0,2247.0,264.0,2472.0,563.0,,,,,,,,
22803,24:59.432,2,1565.0,417.0,1746.0,702.0,2244.0,263.0,2472.0,562.0,,,,,,,,
22804,24:59.465,2,1565.0,415.0,1745.0,702.0,2242.0,260.0,2468.0,558.0,,,,,,,,
22805,24:59.498,2,1564.0,414.0,1745.0,701.0,2241.0,259.0,2466.0,554.0,,,,,,,,
22806,24:59.532,2,1564.0,414.0,1744.0,701.0,2240.0,259.0,2466.0,552.0,,,,,,,,
22807,24:59.565,2,1563.0,413.0,1743.0,700.0,2239.0,258.0,2461.0,550.0,,,,,,,,
22808,24:59.598,2,1561.0,413.0,1743.0,700.0,2237.0,257.0,2458.0,548.0,,,,,,,,
22809,24:59.632,2,1561.0,413.0,1742.0,700.0,2237.0,256.0,2458.0,548.0,,,,,,,,
22810,24:59.667,2,1559.0,416.0,1742.0,704.0,2236.0,262.0,2460.0,554.0,,,,,,,,
22811,24:59.700,2,1557.0,419.0,1739.0,707.0,2231.0,267.0,2455.0,557.0,,,,,,,,
22812,24:59.733,2,1554.0,421.0,1737.0,708.0,2227.0,268.0,2451.0,559.0,,,,,,,,
22813,24:59.767,2,1551.0,413.0,1736.0,701.0,2226.0,255.0,2452.0,550.0,,,,,,,,
22814,24:59.800,2,1549.0,413.0,1734.0,700.0,2224.0,254.0,2450.0,550.0,,,,,,,,
22815,24:59.833,2,1547.0,416.0,1731.0,701.0,2219.0,258.0,2445.0,553.0,,,,,,,,
22816,24:59.867,2,1543.0,419.0,1726.0,707.0,2214.0,272.0,2431.0,559.0,,,,,,,,
22817,24:59.900,2,1540.0,425.0,1722.0,713.0,2209.0,280.0,2425.0,569.0,,,,,,,,
22818,24:59.933,2,1537.0,427.0,1720.0,713.0,2205.0,283.0,2422.0,574.0,,,,,,,,
22819,24:59.967,2,1536.0,435.0,1717.0,717.0,2203.0,286.0,2418.0,579.0,,,,,,,,
22820,25:00.000,2,1536.0,437.0,1717.0,719.0,2204.0,292.0,2417.0,582.0,,,,,,,,
22821,25:00.033,2,1535.0,439.0,1715.0,722.0,2202.0,294.0,2414.0,585.0,,,,,,,,
22822,25:00.067,2,1531.0,440.0,1711.0,723.0,2195.0,292.0,2410.0,585.0,,,,,,,,
22823,25:00.100,2,1526.0,443.0,1705.0,724.0,2185.0,293.0,2402.0,583.0,,,,,,,,
22824,25:00.133,2,1519.0,445.0,1697.0,723.0,2176.0,295.0,2393.0,584.0,,,,,,,,
22825,25:00.167,2,1513.0,443.0,1691.0,719.0,2168.0,291.0,2389.0,582.0,,,,,,,,
22826,25:00.200,2,1507.0,442.0,1685.0,719.0,2160.0,289.0,2384.0,584.0,,,,,,,,
22827,25:00.233,2,1504.0,449.0,1684.0,725.0,2154.0,300.0,2381.0,591.0,,,,,,,,
22828,25:00.267,2,1504.0,463.0,1684.0,738.0,2153.0,312.0,2379.0,605.0,,,,,,,,
22829,25:00.300,2,1508.0,473.0,1686.0,743.0,2157.0,318.0,2381.0,609.0,,,,,,,,
