frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
8845,04:53.000,04:53.015,0,,,,,,,,,,,,,,,,
8860,04:53.500,04:53.515,1,2285.0,701.0,2434.0,878.0,,,,,,,,,,,,
8875,04:54.000,04:54.015,1,2296.0,702.0,2438.0,876.0,,,,,,,,,,,,
8890,04:54.500,04:54.515,1,2290.0,722.0,2433.0,897.0,,,,,,,,,,,,
8905,04:55.000,04:55.015,1,2297.0,725.0,2438.0,899.0,,,,,,,,,,,,
8920,04:55.500,04:55.515,1,2283.0,721.0,2430.0,896.0,,,,,,,,,,,,
8935,04:56.000,04:56.015,1,2272.0,723.0,2419.0,890.0,,,,,,,,,,,,
8950,04:56.500,04:56.507,1,2097.0,705.0,2241.0,874.0,,,,,,,,,,,,
8965,04:57.000,04:57.008,1,2070.0,731.0,2221.0,904.0,,,,,,,,,,,,
8980,04:57.500,04:57.508,1,2111.0,727.0,2261.0,898.0,,,,,,,,,,,,
8995,04:58.000,04:58.008,1,2136.0,731.0,2284.0,899.0,,,,,,,,,,,,
9010,04:58.500,04:58.508,1,2138.0,731.0,2288.0,900.0,,,,,,,,,,,,
9025,04:59.000,04:59.008,1,2134.0,728.0,2284.0,895.0,,,,,,,,,,,,
9040,04:59.500,04:59.508,1,2133.0,725.0,2285.0,892.0,,,,,,,,,,,,
9055,05:00.000,05:00.008,1,2111.0,756.0,2262.0,933.0,,,,,,,,,,,,
9070,05:00.500,05:00.508,1,2014.0,752.0,2154.0,921.0,,,,,,,,,,,,
9085,05:01.000,05:01.010,1,2050.0,808.0,2197.0,980.0,,,,,,,,,,,,
9100,05:01.500,05:01.510,1,2023.0,824.0,2162.0,998.0,,,,,,,,,,,,
9115,05:02.000,05:02.010,1,1982.0,786.0,2111.0,954.0,,,,,,,,,,,,
9130,05:02.500,05:02.510,1,1645.0,776.0,1752.0,928.0,,,,,,,,,,,,
9145,05:03.000,05:03.010,1,1575.0,790.0,1678.0,938.0,,,,,,,,,,,,
9160,05:03.500,05:03.510,1,1579.0,780.0,1684.0,924.0,,,,,,,,,,,,
9175,05:04.000,05:04.010,1,1579.0,791.0,1685.0,940.0,,,,,,,,,,,,
9190,05:04.500,05:04.510,1,1689.0,809.0,1800.0,958.0,,,,,,,,,,,,
9205,05:05.000,05:05.010,1,1760.0,807.0,1871.0,960.0,,,,,,,,,,,,
9220,05:05.500,05:05.512,1,1811.0,809.0,1930.0,970.0,,,,,,,,,,,,
9235,05:06.000,05:06.012,1,1816.0,808.0,1940.0,967.0,,,,,,,,,,,,
9250,05:06.500,05:06.512,1,1688.0,819.0,1807.0,972.0,,,,,,,,,,,,
9265,05:07.000,05:07.012,1,1659.0,809.0,1776.0,962.0,,,,,,,,,,,,
9280,05:07.500,05:07.512,1,1649.0,807.0,1765.0,956.0,,,,,,,,,,,,
9295,05:08.000,05:08.012,1,1651.0,808.0,1766.0,958.0,,,,,,,,,,,,
9310,05:08.500,05:08.512,1,1655.0,805.0,1773.0,958.0,,,,,,,,,,,,
9325,05:09.000,05:09.012,1,1659.0,809.0,1777.0,962.0,,,,,,,,,,,,
9340,05:09.500,05:09.512,1,1658.0,813.0,1775.0,966.0,,,,,,,,,,,,
9355,05:10.000,05:10.013,1,1658.0,846.0,1775.0,999.0,,,,,,,,,,,,
9370,05:10.500,05:10.513,1,1669.0,848.0,1788.0,998.0,,,,,,,,,,,,
9385,05:11.000,05:11.013,1,1654.0,840.0,1773.0,993.0,,,,,,,,,,,,
9400,05:11.500,05:11.513,1,1670.0,876.0,1788.0,1027.0,,,,,,,,,,,,
9415,05:12.000,05:12.013,1,1677.0,881.0,1796.0,1037.0,,,,,,,,,,,,
9430,05:12.500,05:12.513,1,1674.0,881.0,1794.0,1032.0,,,,,,,,,,,,
9445,05:13.000,05:13.013,1,1664.0,881.0,1782.0,1037.0,,,,,,,,,,,,
9460,05:13.500,05:13.513,1,1667.0,881.0,1786.0,1036.0,,,,,,,,,,,,
9475,05:14.000,05:14.015,1,1667.0,883.0,1786.0,1041.0,,,,,,,,,,,,
9490,05:14.500,05:14.515,1,1667.0,885.0,1784.0,1041.0,,,,,,,,,,,,
9505,05:15.000,05:15.015,1,1671.0,882.0,1790.0,1038.0,,,,,,,,,,,,
9520,05:15.500,05:15.515,1,1671.0,885.0,1790.0,1041.0,,,,,,,,,,,,
9535,05:16.000,05:16.015,1,1670.0,885.0,1788.0,1040.0,,,,,,,,,,,,
9550,05:16.500,05:16.515,1,1669.0,880.0,1787.0,1032.0,,,,,,,,,,,,
9565,05:17.000,05:17.007,1,1665.0,882.0,1784.0,1037.0,,,,,,,,,,,,
9580,05:17.500,05:17.507,1,1662.0,884.0,1780.0,1040.0,,,,,,,,,,,,
9595,05:18.000,05:18.007,1,1677.0,872.0,1797.0,1026.0,,,,,,,,,,,,
9610,05:18.500,05:18.508,1,1735.0,821.0,1857.0,978.0,,,,,,,,,,,,
9625,05:19.000,05:19.000,1,1615.0,700.0,1730.0,848.0,,,,,,,,,,,,
9640,05:19.500,05:19.508,1,1624.0,671.0,1739.0,818.0,,,,,,,,,,,,
9655,05:20.000,05:20.008,1,1600.0,709.0,1715.0,856.0,,,,,,,,,,,,
9671,05:20.500,05:20.508,1,1582.0,724.0,1696.0,866.0,,,,,,,,,,,,
9686,05:21.000,05:21.008,1,1594.0,756.0,1711.0,902.0,,,,,,,,,,,,
9701,05:21.500,05:21.500,1,1609.0,768.0,1724.0,920.0,,,,,,,,,,,,
9717,05:22.000,05:22.008,1,1610.0,751.0,1724.0,899.0,,,,,,,,,,,,
9732,05:22.500,05:22.510,1,1612.0,749.0,1727.0,898.0,,,,,,,,,,,,
9747,05:23.000,05:23.010,1,1609.0,749.0,1723.0,897.0,,,,,,,,,,,,
9761,05:23.500,05:23.510,1,1598.0,730.0,1714.0,883.0,,,,,,,,,,,,
9776,05:24.000,05:24.010,1,1550.0,740.0,1663.0,891.0,,,,,,,,,,,,
9791,05:24.500,05:24.510,2,1400.0,745.0,1509.0,894.0,2176.0,664.0,2390.0,951.0,,,,,,,,
9806,05:25.000,05:25.010,2,1421.0,739.0,1529.0,884.0,2213.0,666.0,2424.0,954.0,,,,,,,,
9821,05:25.500,05:25.510,2,1422.0,731.0,1533.0,878.0,2220.0,655.0,2436.0,941.0,,,,,,,,
9836,05:26.000,05:26.010,1,2243.0,651.0,2476.0,948.0,,,,,,,,,,,,
9851,05:26.500,05:26.510,1,2260.0,653.0,2490.0,947.0,,,,,,,,,,,,
9866,05:27.000,05:27.012,1,2256.0,654.0,2485.0,944.0,,,,,,,,,,,,
9881,05:27.500,05:27.512,1,2241.0,656.0,2459.0,940.0,,,,,,,,,,,,
9896,05:28.000,05:28.012,1,2229.0,666.0,2442.0,947.0,,,,,,,,,,,,
9911,05:28.500,05:28.512,1,2230.0,668.0,2444.0,948.0,,,,,,,,,,,,
9926,05:29.000,05:29.012,1,2232.0,670.0,2445.0,950.0,,,,,,,,,,,,
9941,05:29.500,05:29.512,1,2232.0,668.0,2445.0,949.0,,,,,,,,,,,,
9956,05:30.000,05:30.012,1,2233.0,670.0,2448.0,953.0,,,,,,,,,,,,
9971,05:30.500,05:30.512,1,2219.0,669.0,2433.0,952.0,,,,,,,,,,,,
9986,05:31.000,05:31.030,1,2216.0,686.0,2431.0,973.0,,,,,,,,,,,,
9999,05:31.500,05:31.530,0,,,,,,,,,,,,,,,,
10012,05:32.000,05:32.005,1,525.0,627.0,676.0,842.0,,,,,,,,,,,,
10028,05:32.500,05:32.513,2,109.0,738.0,342.0,1015.0,796.0,626.0,935.0,843.0,,,,,,,,
10040,05:33.000,05:33.013,3,198.0,651.0,433.0,930.0,850.0,728.0,1010.0,955.0,1401.0,640.0,1531.0,850.0,,,,
10056,05:33.500,05:33.513,3,543.0,678.0,740.0,936.0,1095.0,760.0,1251.0,975.0,1651.0,647.0,1796.0,868.0,,,,
10071,05:34.000,05:34.013,3,640.0,808.0,810.0,1042.0,-66.0,761.0,191.0,1062.0,1204.0,696.0,1335.0,897.0,,,,
10086,05:34.500,05:34.513,3,687.0,739.0,854.0,969.0,-68.0,684.0,194.0,977.0,1243.0,642.0,1377.0,847.0,,,,
10101,05:35.000,05:35.013,3,782.0,737.0,944.0,959.0,110.0,663.0,351.0,952.0,1328.0,640.0,1463.0,843.0,,,,
10116,05:35.500,05:35.515,3,175.0,685.0,411.0,956.0,801.0,739.0,958.0,964.0,1351.0,653.0,1486.0,856.0,,,,
10131,05:36.000,05:36.015,3,456.0,681.0,661.0,953.0,1003.0,747.0,1157.0,962.0,1534.0,644.0,1675.0,853.0,,,,
10146,05:36.500,05:36.515,3,666.0,680.0,853.0,933.0,1188.0,753.0,1340.0,967.0,1725.0,657.0,1877.0,876.0,,,,
10161,05:37.000,05:37.007,3,584.0,683.0,776.0,943.0,1119.0,756.0,1267.0,974.0,1641.0,659.0,1782.0,866.0,,,,
10176,05:37.500,05:37.507,3,525.0,713.0,721.0,963.0,1076.0,774.0,1225.0,992.0,1571.0,682.0,1699.0,873.0,,,,
10191,05:38.000,05:38.007,3,507.0,725.0,706.0,984.0,1057.0,799.0,1207.0,1020.0,1560.0,689.0,1696.0,893.0,,,,
10206,05:38.500,05:38.507,3,454.0,737.0,657.0,999.0,1007.0,814.0,1159.0,1030.0,1517.0,684.0,1663.0,895.0,,,,
10221,05:39.000,05:39.007,3,431.0,752.0,636.0,1017.0,1004.0,817.0,1153.0,1040.0,1503.0,702.0,1645.0,907.0,,,,
10236,05:39.500,05:39.508,3,437.0,746.0,643.0,1007.0,1012.0,808.0,1165.0,1024.0,1486.0,700.0,1627.0,901.0,,,,
10251,05:40.000,05:40.008,3,427.0,762.0,631.0,1026.0,1004.0,821.0,1155.0,1040.0,1469.0,712.0,1609.0,916.0,,,,
10266,05:40.500,05:40.508,3,422.0,770.0,628.0,1039.0,998.0,840.0,1153.0,1056.0,1466.0,722.0,1608.0,931.0,,,,
10281,05:41.000,05:41.008,3,424.0,772.0,630.0,1041.0,998.0,844.0,1151.0,1062.0,1445.0,721.0,1591.0,933.0,,,,
10296,05:41.500,05:41.508,3,427.0,776.0,633.0,1047.0,981.0,845.0,1138.0,1066.0,1446.0,723.0,1590.0,933.0,,,,
10311,05:42.000,05:42.008,3,400.0,778.0,611.0,1045.0,959.0,839.0,1117.0,1061.0,1428.0,716.0,1571.0,927.0,,,,
10326,05:42.500,05:42.508,3,397.0,777.0,608.0,1049.0,967.0,838.0,1122.0,1060.0,1425.0,718.0,1567.0,929.0,,,,
10341,05:43.000,05:43.008,3,379.0,788.0,592.0,1061.0,956.0,843.0,1110.0,1067.0,1410.0,724.0,1554.0,937.0,,,,
10356,05:43.500,05:43.508,3,371.0,807.0,584.0,1080.0,932.0,857.0,1086.0,1082.0,1396.0,742.0,1539.0,950.0,,,,
10371,05:44.000,05:44.010,3,349.0,812.0,567.0,1087.0,905.0,870.0,1064.0,1090.0,1387.0,749.0,1528.0,954.0,,,,
10386,05:44.500,05:44.510,3,288.0,824.0,510.0,1106.0,860.0,875.0,1022.0,1098.0,1342.0,746.0,1482.0,955.0,,,,
10401,05:45.000,05:45.010,3,279.0,814.0,502.0,1096.0,864.0,857.0,1024.0,1082.0,1337.0,725.0,1477.0,933.0,,,,
10416,05:45.500,05:45.510,3,276.0,808.0,498.0,1089.0,875.0,848.0,1032.0,1070.0,1341.0,725.0,1479.0,930.0,,,,
10431,05:46.000,05:46.010,3,312.0,804.0,531.0,1082.0,917.0,850.0,1074.0,1072.0,1368.0,732.0,1508.0,937.0,,,,
10446,05:46.500,05:46.510,3,315.0,808.0,532.0,1087.0,917.0,856.0,1073.0,1076.0,1368.0,732.0,1509.0,939.0,,,,
10461,05:47.000,05:47.010,3,328.0,804.0,546.0,1081.0,909.0,850.0,1068.0,1072.0,1373.0,730.0,1513.0,936.0,,,,
10476,05:47.500,05:47.510,3,366.0,803.0,581.0,1074.0,914.0,848.0,1070.0,1068.0,1398.0,726.0,1541.0,935.0,,,,
10491,05:48.000,05:48.012,3,395.0,801.0,606.0,1068.0,926.0,842.0,1078.0,1060.0,1406.0,723.0,1549.0,933.0,,,,
10506,05:48.500,05:48.512,3,394.0,797.0,605.0,1064.0,927.0,833.0,1081.0,1057.0,1404.0,717.0,1544.0,922.0,,,,
10521,05:49.000,05:49.012,3,406.0,795.0,617.0,1064.0,946.0,836.0,1102.0,1061.0,1422.0,716.0,1561.0,927.0,,,,
10536,05:49.500,05:49.512,3,395.0,809.0,603.0,1078.0,952.0,850.0,1106.0,1074.0,1407.0,730.0,1548.0,940.0,,,,
10551,05:50.000,05:50.012,3,384.0,823.0,600.0,1090.0,947.0,859.0,1103.0,1083.0,1400.0,735.0,1544.0,950.0,,,,
10566,05:50.500,05:50.512,3,365.0,824.0,578.0,1101.0,930.0,868.0,1087.0,1092.0,1407.0,744.0,1545.0,956.0,,,,
10581,05:51.000,05:51.012,3,358.0,837.0,575.0,1112.0,931.0,875.0,1088.0,1102.0,1396.0,759.0,1535.0,968.0,,,,
10596,05:51.500,05:51.512,3,361.0,847.0,577.0,1118.0,928.0,882.0,1086.0,1108.0,1380.0,763.0,1523.0,971.0,,,,
10611,05:52.000,05:52.012,3,366.0,833.0,581.0,1112.0,932.0,877.0,1088.0,1103.0,1380.0,757.0,1523.0,965.0,,,,
10626,05:52.500,05:52.513,3,348.0,833.0,562.0,1111.0,932.0,880.0,1089.0,1106.0,1377.0,760.0,1519.0,966.0,,,,
10641,05:53.000,05:53.013,3,300.0,827.0,515.0,1110.0,932.0,878.0,1088.0,1104.0,1375.0,761.0,1518.0,967.0,,,,
10656,05:53.500,05:53.513,3,293.0,825.0,513.0,1108.0,933.0,873.0,1089.0,1100.0,1377.0,765.0,1518.0,973.0,,,,
10671,05:54.000,05:54.013,3,303.0,827.0,520.0,1108.0,928.0,873.0,1084.0,1096.0,1367.0,766.0,1508.0,972.0,,,,
10686,05:54.500,05:54.513,3,314.0,830.0,530.0,1107.0,929.0,874.0,1085.0,1095.0,1362.0,752.0,1503.0,961.0,,,,
10701,05:55.000,05:55.013,3,77.0,799.0,317.0,1076.0,748.0,840.0,912.0,1064.0,1208.0,732.0,1340.0,936.0,,,,
10716,05:55.500,05:55.513,2,557.0,727.0,733.0,962.0,1022.0,644.0,1162.0,849.0,,,,,,,,
10731,05:56.000,05:56.013,2,565.0,720.0,739.0,956.0,1098.0,642.0,1230.0,850.0,,,,,,,,
10746,05:56.500,05:56.513,2,571.0,737.0,745.0,968.0,1204.0,677.0,1321.0,852.0,,,,,,,,
10761,05:57.000,05:57.007,2,557.0,741.0,731.0,971.0,1163.0,681.0,1281.0,859.0,,,,,,,,
10776,05:57.500,05:57.507,2,550.0,760.0,725.0,996.0,1098.0,661.0,1228.0,865.0,,,,,,,,
10791,05:58.000,05:58.007,2,553.0,760.0,729.0,996.0,1091.0,656.0,1225.0,856.0,,,,,,,,
10806,05:58.500,05:58.507,2,540.0,759.0,716.0,991.0,1081.0,650.0,1216.0,854.0,,,,,,,,
10821,05:59.000,05:59.007,2,545.0,758.0,718.0,989.0,1082.0,646.0,1217.0,848.0,,,,,,,,
10836,05:59.500,05:59.507,2,547.0,753.0,722.0,987.0,1088.0,639.0,1221.0,844.0,,,,,,,,
10851,06:00.000,06:00.007,2,544.0,762.0,717.0,993.0,1086.0,643.0,1220.0,845.0,,,,,,,,
10866,06:00.500,06:00.507,2,542.0,762.0,716.0,994.0,1085.0,644.0,1218.0,846.0,,,,,,,,
10881,06:01.000,06:01.008,2,545.0,755.0,716.0,986.0,1087.0,633.0,1220.0,840.0,,,,,,,,
10896,06:01.500,06:01.508,2,541.0,755.0,713.0,986.0,1086.0,632.0,1218.0,838.0,,,,,,,,
10911,06:02.000,06:02.008,2,536.0,753.0,710.0,980.0,1083.0,634.0,1216.0,839.0,,,,,,,,
10926,06:02.500,06:02.508,2,546.0,739.0,718.0,965.0,1091.0,633.0,1224.0,837.0,,,,,,,,
10941,06:03.000,06:03.008,2,558.0,737.0,727.0,961.0,1094.0,634.0,1227.0,838.0,,,,,,,,
10956,06:03.500,06:03.508,2,559.0,727.0,727.0,952.0,1095.0,628.0,1227.0,831.0,,,,,,,,
10971,06:04.000,06:04.008,2,551.0,703.0,722.0,930.0,1088.0,606.0,1221.0,813.0,,,,,,,,
10986,06:04.500,06:04.508,2,548.0,658.0,725.0,893.0,1079.0,575.0,1213.0,781.0,,,,,,,,
11001,06:05.000,06:05.008,2,532.0,659.0,710.0,896.0,1076.0,578.0,1209.0,783.0,,,,,,,,
11016,06:05.500,06:05.510,2,529.0,674.0,707.0,906.0,1074.0,587.0,1209.0,791.0,,,,,,,,
11031,06:06.000,06:06.010,2,521.0,677.0,699.0,910.0,1072.0,593.0,1206.0,796.0,,,,,,,,
11046,06:06.500,06:06.510,2,526.0,680.0,704.0,914.0,1070.0,589.0,1204.0,792.0,,,,,,,,
11061,06:07.000,06:07.010,2,528.0,686.0,705.0,921.0,1069.0,590.0,1202.0,796.0,,,,,,,,
11076,06:07.500,06:07.510,2,531.0,688.0,706.0,921.0,1070.0,590.0,1203.0,794.0,,,,,,,,
11091,06:08.000,06:08.010,2,519.0,686.0,698.0,923.0,1061.0,590.0,1195.0,797.0,,,,,,,,
11106,06:08.500,06:08.510,2,503.0,684.0,684.0,921.0,1048.0,576.0,1183.0,785.0,,,,,,,,
11121,06:09.000,06:09.010,2,503.0,685.0,683.0,923.0,1050.0,579.0,1185.0,789.0,,,,,,,,
11136,06:09.500,06:09.512,2,492.0,688.0,673.0,929.0,1043.0,587.0,1178.0,795.0,,,,,,,,
11151,06:10.000,06:10.012,2,417.0,693.0,609.0,939.0,976.0,582.0,1113.0,788.0,,,,,,,,
11166,06:10.500,06:10.512,2,439.0,691.0,626.0,932.0,992.0,583.0,1130.0,791.0,,,,,,,,
11181,06:11.000,06:11.012,2,439.0,642.0,626.0,888.0,993.0,542.0,1130.0,748.0,,,,,,,,
11196,06:11.500,06:11.512,2,446.0,649.0,632.0,889.0,996.0,546.0,1134.0,754.0,,,,,,,,
11211,06:12.000,06:12.012,2,447.0,659.0,626.0,893.0,998.0,542.0,1134.0,749.0,,,,,,,,
11226,06:12.500,06:12.512,2,453.0,658.0,631.0,893.0,992.0,529.0,1130.0,739.0,,,,,,,,
11241,06:13.000,06:13.012,2,421.0,612.0,607.0,848.0,972.0,510.0,1113.0,722.0,,,,,,,,
11256,06:13.500,06:13.512,2,441.0,606.0,621.0,838.0,976.0,505.0,1119.0,720.0,,,,,,,,
11271,06:14.000,06:14.013,2,424.0,615.0,609.0,848.0,959.0,516.0,1099.0,727.0,,,,,,,,
11286,06:14.500,06:14.513,2,501.0,601.0,675.0,834.0,1029.0,521.0,1165.0,732.0,,,,,,,,
11301,06:15.000,06:15.013,2,460.0,579.0,642.0,815.0,999.0,497.0,1135.0,713.0,,,,,,,,
11316,06:15.500,06:15.513,2,461.0,569.0,642.0,808.0,998.0,502.0,1136.0,717.0,,,,,,,,
11331,06:16.000,06:16.013,2,450.0,573.0,633.0,818.0,977.0,505.0,1121.0,721.0,,,,,,,,
11346,06:16.500,06:16.513,2,406.0,583.0,598.0,829.0,964.0,495.0,1105.0,710.0,,,,,,,,
11361,06:17.000,06:17.013,2,417.0,575.0,609.0,827.0,970.0,477.0,1111.0,692.0,,,,,,,,
11376,06:17.500,06:17.513,2,428.0,576.0,619.0,826.0,969.0,482.0,1110.0,694.0,,,,,,,,
11391,06:18.000,06:18.007,2,442.0,575.0,630.0,824.0,972.0,480.0,1111.0,693.0,,,,,,,,
11406,06:18.500,06:18.507,2,441.0,577.0,630.0,824.0,971.0,481.0,1113.0,693.0,,,,,,,,
11421,06:19.000,06:19.007,2,442.0,573.0,630.0,817.0,990.0,480.0,1130.0,697.0,,,,,,,,
11436,06:19.500,06:19.507,2,441.0,571.0,626.0,810.0,1010.0,491.0,1149.0,708.0,,,,,,,,
11451,06:20.000,06:20.007,2,443.0,570.0,629.0,807.0,1015.0,491.0,1150.0,705.0,,,,,,,,
11466,06:20.500,06:20.507,2,445.0,569.0,625.0,808.0,1017.0,491.0,1151.0,699.0,,,,,,,,
11481,06:21.000,06:21.007,2,479.0,598.0,656.0,835.0,1053.0,517.0,1189.0,728.0,,,,,,,,
11496,06:21.500,06:21.507,2,456.0,622.0,638.0,860.0,1011.0,538.0,1147.0,744.0,,,,,,,,
11511,06:22.000,06:22.007,2,400.0,653.0,594.0,911.0,1034.0,548.0,1170.0,758.0,,,,,,,,
