frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
3776,03:28.333,1,1093.0,1104.0,1236.0,1279.0
3777,04:09.963,1,1075.0,1098.0,1220.0,1272.0
3778,04:09.997,1,1059.0,1104.0,1205.0,1272.0
3779,04:10.030,1,1048.0,1095.0,1193.0,1269.0
3780,04:10.063,1,1042.0,1087.0,1184.0,1266.0
3781,04:10.097,1,1035.0,1078.0,1181.0,1260.0
3782,04:10.130,1,1031.0,1068.0,1175.0,1249.0
3783,04:10.163,1,1034.0,1056.0,1177.0,1237.0
3784,04:10.197,1,1040.0,1046.0,1181.0,1224.0
3785,04:10.230,1,1047.0,1026.0,1189.0,1209.0
3786,04:10.263,1,1055.0,1019.0,1198.0,1197.0
3787,04:10.297,1,1069.0,1013.0,1208.0,1190.0
3788,04:10.330,1,1080.0,1004.0,1218.0,1182.0
3789,04:10.363,1,1088.0,990.0,1228.0,1164.0
3790,04:10.397,1,1100.0,974.0,1236.0,1150.0
3791,04:10.430,1,1110.0,966.0,1245.0,1138.0
3792,04:10.463,1,1116.0,953.0,1253.0,1128.0
3793,04:10.497,1,1122.0,951.0,1258.0,1120.0
3794,04:10.530,1,1126.0,944.0,1261.0,1111.0
3795,04:10.563,1,1127.0,933.0,1263.0,1102.0
3796,04:10.597,1,1126.0,929.0,1261.0,1098.0
3797,04:10.630,1,1122.0,914.0,1260.0,1093.0
3798,04:10.663,1,1118.0,907.0,1256.0,1089.0
3799,04:10.697,1,1114.0,911.0,1251.0,1086.0
3800,04:10.730,1,1112.0,906.0,1247.0,1085.0
3801,04:10.763,1,1106.0,917.0,1240.0,1086.0
3802,04:10.797,1,1098.0,914.0,1234.0,1090.0
3803,04:10.830,1,1092.0,919.0,1229.0,1093.0
3804,04:10.863,1,1087.0,922.0,1223.0,1098.0
3805,04:10.897,1,1082.0,929.0,1214.0,1103.0
3806,04:10.930,1,1075.0,931.0,1210.0,1106.0
3807,04:10.963,1,1072.0,932.0,1207.0,1105.0
3808,04:10.997,1,1073.0,931.0,1208.0,1102.0
3809,04:11.030,1,1075.0,923.0,1210.0,1097.0
3810,04:11.063,1,1080.0,920.0,1214.0,1096.0
3811,04:11.097,1,1088.0,921.0,1223.0,1096.0
3812,04:11.130,1,1103.0,925.0,1236.0,1095.0
3813,04:11.163,1,1119.0,914.0,1255.0,1093.0
3814,04:11.197,1,1142.0,913.0,1276.0,1087.0
3815,04:11.230,1,1160.0,911.0,1294.0,1083.0
3816,04:11.263,1,1176.0,904.0,1312.0,1083.0
3817,04:11.297,1,1190.0,907.0,1324.0,1082.0
3818,04:11.330,1,1201.0,897.0,1335.0,1079.0
