frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
8848,04:50.985,0,,,,
8863,04:51.478,0,,,,
8878,04:51.971,0,,,,
8893,04:52.465,0,,,,
8908,04:52.958,0,,,,
8923,04:53.451,0,,,,
8938,04:53.945,0,,,,
8953,04:54.438,0,,,,
8968,04:54.931,0,,,,
8983,04:55.425,0,,,,
8998,04:55.918,0,,,,
9013,04:56.411,0,,,,
9028,04:56.905,0,,,,
9043,04:57.398,0,,,,
9058,04:57.891,0,,,,
9073,04:58.384,0,,,,
9088,04:58.878,0,,,,
9103,04:59.371,0,,,,
9118,04:59.864,0,,,,
9133,05:00.358,0,,,,
9148,05:00.851,0,,,,
9163,05:01.344,0,,,,
9178,05:01.838,0,,,,
9193,05:02.331,0,,,,
9208,05:02.824,0,,,,
9223,05:03.318,0,,,,
9238,05:03.811,0,,,,
9253,05:04.304,0,,,,
9268,05:04.797,0,,,,
9283,05:05.291,0,,,,
9298,05:05.784,0,,,,
9313,05:06.277,0,,,,
9328,05:06.771,0,,,,
9343,05:07.264,0,,,,
9358,05:07.757,0,,,,
9373,05:08.251,0,,,,
9388,05:08.744,0,,,,
9403,05:09.237,0,,,,
9418,05:09.730,0,,,,
9433,05:10.224,0,,,,
9448,05:10.717,0,,,,
9463,05:11.210,0,,,,
9478,05:11.704,0,,,,
9493,05:12.197,0,,,,
9508,05:12.690,0,,,,
9523,05:13.184,0,,,,
9538,05:13.677,0,,,,
9553,05:14.170,0,,,,
9568,05:14.664,0,,,,
9583,05:15.157,0,,,,
9598,05:15.650,0,,,,
9613,05:16.143,0,,,,
9628,05:16.637,0,,,,
9643,05:17.130,0,,,,
9658,05:17.623,0,,,,
9673,05:18.117,0,,,,
9688,05:18.610,0,,,,
9703,05:19.103,0,,,,
9718,05:19.597,0,,,,
9733,05:20.090,0,,,,
9748,05:20.583,0,,,,
9763,05:21.077,0,,,,
9778,05:21.570,0,,,,
9793,05:22.063,0,,,,
9808,05:22.556,0,,,,
9823,05:23.050,0,,,,
9838,05:23.543,0,,,,
9853,05:24.036,0,,,,
9868,05:24.530,0,,,,
9883,05:25.023,0,,,,
9898,05:25.516,0,,,,
9913,05:26.010,0,,,,
9928,05:26.503,0,,,,
9943,05:26.996,0,,,,
9958,05:27.490,0,,,,
9973,05:27.983,0,,,,
9988,05:28.476,0,,,,
10003,05:28.969,0,,,,
10018,05:29.463,0,,,,
10033,05:29.956,0,,,,
10048,05:30.449,0,,,,
10063,05:30.943,0,,,,
10078,05:31.436,0,,,,
10093,05:31.929,0,,,,
10108,05:32.423,0,,,,
10123,05:32.916,0,,,,
10138,05:33.409,0,,,,
10153,05:33.902,0,,,,
10168,05:34.396,0,,,,
10183,05:34.889,0,,,,
