frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
24397,13:33.000,13:33.008,3,1817.0,661.0,2022.0,919.0,1301.0,796.0,1457.0,1004.0,830.0,701.0,977.0,890.0
24412,13:33.500,13:33.508,3,1778.0,668.0,1972.0,922.0,1293.0,808.0,1445.0,1015.0,825.0,713.0,970.0,895.0
24427,13:34.000,13:34.008,3,1793.0,701.0,1996.0,951.0,1285.0,839.0,1435.0,1044.0,837.0,727.0,985.0,916.0
24442,13:34.500,13:34.508,3,1890.0,713.0,2099.0,969.0,1339.0,842.0,1493.0,1054.0,936.0,736.0,1078.0,919.0
24457,13:35.000,13:35.008,3,1828.0,698.0,2035.0,948.0,1310.0,843.0,1457.0,1051.0,897.0,743.0,1047.0,922.0
24472,13:35.500,13:35.508,3,1829.0,698.0,2035.0,950.0,910.0,745.0,1058.0,923.0,1319.0,844.0,1465.0,1051.0
24487,13:36.000,13:36.000,3,1827.0,680.0,2044.0,933.0,910.0,730.0,1058.0,913.0,1330.0,833.0,1483.0,1050.0
24502,13:36.500,13:36.500,3,1870.0,707.0,2083.0,964.0,925.0,764.0,1071.0,948.0,1348.0,865.0,1510.0,1102.0
24517,13:37.000,13:37.002,3,1879.0,695.0,2085.0,955.0,1346.0,857.0,1509.0,1084.0,922.0,753.0,1068.0,929.0
24532,13:37.500,13:37.502,3,1860.0,685.0,2061.0,938.0,1343.0,853.0,1495.0,1060.0,899.0,748.0,1045.0,931.0
24547,13:38.000,13:38.002,3,1870.0,660.0,2074.0,919.0,1350.0,828.0,1503.0,1035.0,913.0,720.0,1058.0,904.0
24562,13:38.500,13:38.502,3,1860.0,675.0,2059.0,927.0,1344.0,838.0,1493.0,1045.0,901.0,731.0,1047.0,922.0
24577,13:39.000,13:39.002,3,1887.0,675.0,2090.0,929.0,1362.0,836.0,1515.0,1042.0,926.0,731.0,1071.0,912.0
24592,13:39.500,13:39.502,3,1896.0,685.0,2107.0,937.0,1376.0,840.0,1524.0,1050.0,935.0,727.0,1077.0,917.0
24607,13:40.000,13:40.002,3,1871.0,678.0,2077.0,932.0,1352.0,844.0,1506.0,1049.0,913.0,743.0,1058.0,928.0
24622,13:40.500,13:40.502,3,1877.0,649.0,2086.0,902.0,1357.0,818.0,1511.0,1029.0,917.0,724.0,1061.0,909.0
24637,13:41.000,13:41.003,3,1877.0,647.0,2092.0,905.0,1362.0,818.0,1516.0,1025.0,923.0,721.0,1065.0,902.0
24652,13:41.500,13:41.503,3,1870.0,642.0,2086.0,901.0,1354.0,814.0,1507.0,1033.0,915.0,715.0,1060.0,899.0
24667,13:42.000,13:42.003,3,1848.0,621.0,2057.0,881.0,1333.0,789.0,1486.0,998.0,890.0,681.0,1037.0,871.0
24682,13:42.500,13:42.503,3,1825.0,581.0,2025.0,836.0,1310.0,745.0,1457.0,945.0,862.0,637.0,1010.0,820.0
24697,13:43.000,13:43.003,3,1841.0,559.0,2042.0,815.0,1321.0,735.0,1473.0,940.0,872.0,642.0,1019.0,824.0
24712,13:43.500,13:43.503,3,1882.0,547.0,2087.0,810.0,1354.0,721.0,1508.0,927.0,906.0,629.0,1052.0,806.0
24727,13:44.000,13:44.003,3,1906.0,601.0,2116.0,863.0,1376.0,779.0,1526.0,989.0,931.0,678.0,1075.0,864.0
24742,13:44.500,13:44.503,3,1886.0,584.0,2097.0,841.0,1352.0,769.0,1505.0,975.0,912.0,673.0,1058.0,860.0
24757,13:45.000,13:45.003,3,1864.0,591.0,2075.0,851.0,1341.0,780.0,1492.0,990.0,899.0,678.0,1045.0,868.0
24772,13:45.500,13:45.505,3,1826.0,595.0,2030.0,848.0,1309.0,766.0,1456.0,973.0,860.0,663.0,1004.0,842.0
24787,13:46.000,13:46.005,3,1825.0,595.0,2030.0,848.0,1310.0,762.0,1459.0,965.0,862.0,657.0,1009.0,839.0
24802,13:46.500,13:46.505,3,1821.0,595.0,2027.0,849.0,1312.0,765.0,1456.0,972.0,859.0,661.0,1006.0,841.0
24817,13:47.000,13:47.005,3,1822.0,595.0,2027.0,850.0,1311.0,767.0,1456.0,969.0,854.0,652.0,1000.0,838.0
24832,13:47.500,13:47.505,3,1826.0,591.0,2030.0,844.0,1311.0,763.0,1458.0,963.0,854.0,647.0,1000.0,833.0
24847,13:48.000,13:48.005,3,1831.0,588.0,2036.0,842.0,859.0,646.0,1006.0,829.0,1315.0,761.0,1464.0,961.0
24862,13:48.500,13:48.505,3,1828.0,585.0,2033.0,839.0,1313.0,759.0,1462.0,962.0,856.0,646.0,1002.0,833.0
24877,13:49.000,13:49.005,3,1832.0,590.0,2036.0,843.0,1315.0,764.0,1463.0,964.0,859.0,649.0,1005.0,835.0
24892,13:49.500,13:49.507,2,1827.0,595.0,2035.0,853.0,857.0,657.0,1007.0,840.0,,,,
24907,13:50.000,13:50.007,2,1816.0,599.0,2033.0,860.0,866.0,653.0,1009.0,843.0,,,,
24922,13:50.500,13:50.507,2,1836.0,601.0,2032.0,858.0,860.0,652.0,1005.0,842.0,,,,
24937,13:51.000,13:51.007,2,1833.0,607.0,2028.0,861.0,857.0,654.0,1005.0,846.0,,,,
24952,13:51.500,13:51.507,2,1830.0,604.0,2029.0,860.0,857.0,652.0,1003.0,854.0,,,,
24967,13:52.000,13:52.007,2,1832.0,608.0,2027.0,864.0,857.0,657.0,1005.0,850.0,,,,
24982,13:52.500,13:52.507,3,1816.0,611.0,2020.0,865.0,851.0,659.0,998.0,854.0,1302.0,784.0,1452.0,987.0
24997,13:53.000,13:53.007,3,1766.0,593.0,1967.0,844.0,1260.0,767.0,1407.0,985.0,805.0,668.0,949.0,853.0
