frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
19011,10:20.000,10:20.007,3,1615.0,708.0,1802.0,963.0,1086.0,932.0,1246.0,1158.0,607.0,850.0,768.0,1055.0
19026,10:20.500,10:20.508,3,1622.0,708.0,1808.0,965.0,1091.0,927.0,1254.0,1158.0,616.0,855.0,776.0,1053.0
19041,10:21.000,10:21.008,3,1622.0,711.0,1808.0,968.0,1092.0,922.0,1254.0,1160.0,617.0,857.0,777.0,1054.0
19056,10:21.500,10:21.508,3,1617.0,715.0,1803.0,972.0,1087.0,933.0,1247.0,1162.0,608.0,853.0,769.0,1055.0
19072,10:22.000,10:22.008,3,1620.0,715.0,1807.0,974.0,1089.0,927.0,1251.0,1160.0,611.0,855.0,771.0,1054.0
19087,10:22.500,10:22.508,3,1620.0,717.0,1806.0,974.0,1089.0,929.0,1251.0,1161.0,608.0,854.0,770.0,1057.0
19102,10:23.000,10:23.008,3,1625.0,714.0,1811.0,972.0,1094.0,929.0,1257.0,1158.0,616.0,861.0,777.0,1053.0
19117,10:23.500,10:23.508,3,1630.0,768.0,1823.0,1024.0,1099.0,985.0,1263.0,1216.0,616.0,912.0,779.0,1112.0
19132,10:24.000,10:24.008,3,1444.0,1127.0,1617.0,1385.0,2019.0,870.0,2256.0,1151.0,969.0,1082.0,1119.0,1285.0
19147,10:24.500,10:24.510,3,2037.0,867.0,2282.0,1156.0,1461.0,1135.0,1639.0,1388.0,990.0,1098.0,1142.0,1294.0
19162,10:25.000,10:25.010,3,1946.0,865.0,2172.0,1139.0,1385.0,1118.0,1557.0,1356.0,914.0,1060.0,1070.0,1251.0
19177,10:25.500,10:25.510,3,1884.0,840.0,2102.0,1114.0,1333.0,1075.0,1503.0,1325.0,862.0,1034.0,1011.0,1219.0
19192,10:26.000,10:26.010,3,1869.0,849.0,2084.0,1120.0,1321.0,1091.0,1486.0,1329.0,846.0,1031.0,999.0,1226.0
19207,10:26.500,10:26.510,3,1857.0,832.0,2072.0,1106.0,1307.0,1067.0,1475.0,1309.0,837.0,1014.0,987.0,1202.0
19222,10:27.000,10:27.010,3,1847.0,834.0,2058.0,1105.0,1299.0,1069.0,1466.0,1306.0,824.0,1005.0,972.0,1195.0
19237,10:27.500,10:27.510,3,1844.0,829.0,2052.0,1095.0,1297.0,1057.0,1464.0,1298.0,820.0,999.0,970.0,1187.0
19252,10:28.000,10:28.010,3,1828.0,832.0,2038.0,1101.0,1283.0,1058.0,1450.0,1295.0,808.0,992.0,958.0,1181.0
19267,10:28.500,10:28.512,3,1833.0,834.0,2043.0,1106.0,1289.0,1058.0,1454.0,1296.0,812.0,995.0,964.0,1181.0
19282,10:29.000,10:29.012,3,1838.0,836.0,2046.0,1103.0,1291.0,1057.0,1456.0,1295.0,814.0,993.0,965.0,1179.0
19297,10:29.500,10:29.512,3,1835.0,822.0,2043.0,1088.0,1287.0,1048.0,1452.0,1280.0,819.0,967.0,966.0,1166.0
19312,10:30.000,10:30.012,3,1839.0,809.0,2047.0,1076.0,1288.0,1021.0,1453.0,1255.0,823.0,939.0,973.0,1137.0
19327,10:30.500,10:30.512,3,1826.0,781.0,2033.0,1051.0,1276.0,1001.0,1442.0,1230.0,811.0,910.0,961.0,1107.0
19342,10:31.000,10:31.012,3,1834.0,809.0,2039.0,1074.0,1281.0,1017.0,1447.0,1252.0,817.0,933.0,969.0,1128.0
19357,10:31.500,10:31.512,3,1818.0,803.0,2025.0,1066.0,1270.0,1010.0,1436.0,1240.0,800.0,908.0,958.0,1112.0
19372,10:32.000,10:32.012,3,1823.0,798.0,2028.0,1065.0,1272.0,1005.0,1438.0,1234.0,812.0,912.0,960.0,1107.0
19387,10:32.500,10:32.513,3,1837.0,773.0,2044.0,1040.0,1282.0,985.0,1447.0,1212.0,818.0,892.0,971.0,1089.0
19402,10:33.000,10:33.013,3,1842.0,757.0,2051.0,1030.0,1294.0,964.0,1456.0,1193.0,822.0,879.0,975.0,1067.0
19417,10:33.500,10:33.513,3,1834.0,740.0,2045.0,1010.0,1291.0,943.0,1449.0,1169.0,819.0,854.0,969.0,1045.0
19432,10:34.000,10:34.013,3,1840.0,737.0,2053.0,1006.0,1291.0,934.0,1454.0,1163.0,807.0,847.0,957.0,1039.0
19447,10:34.500,10:34.505,3,1860.0,751.0,2076.0,1025.0,1310.0,946.0,1472.0,1179.0,830.0,851.0,982.0,1046.0
19462,10:35.000,10:35.005,3,1796.0,951.0,2002.0,1233.0,1237.0,1114.0,1404.0,1355.0,756.0,987.0,913.0,1198.0
19477,10:35.500,10:35.505,3,1073.0,1145.0,1238.0,1392.0,1583.0,926.0,1776.0,1188.0,558.0,1098.0,728.0,1313.0
19492,10:36.000,10:36.005,3,1463.0,943.0,1652.0,1196.0,417.0,1195.0,599.0,1435.0,973.0,1199.0,1145.0,1457.0
19507,10:36.500,10:36.507,3,1481.0,889.0,1669.0,1142.0,990.0,1146.0,1158.0,1393.0,439.0,1138.0,617.0,1379.0
19522,10:37.000,10:37.007,3,1508.0,829.0,1693.0,1081.0,1013.0,1076.0,1177.0,1319.0,473.0,1083.0,648.0,1303.0
19537,10:37.500,10:37.507,3,1521.0,857.0,1708.0,1110.0,1023.0,1108.0,1185.0,1344.0,478.0,1131.0,650.0,1338.0
19552,10:38.000,10:38.007,3,1522.0,862.0,1711.0,1116.0,1017.0,1105.0,1181.0,1344.0,470.0,1128.0,642.0,1329.0
19567,10:38.500,10:38.507,3,1672.0,924.0,1873.0,1185.0,1152.0,1164.0,1325.0,1416.0,624.0,1171.0,787.0,1379.0
19582,10:39.000,10:39.007,3,1559.0,1126.0,1740.0,1384.0,2165.0,880.0,2424.0,1179.0,1040.0,1097.0,1185.0,1296.0
19597,10:39.500,10:39.507,3,1892.0,866.0,2117.0,1148.0,1349.0,1113.0,1518.0,1357.0,831.0,1079.0,980.0,1280.0
19612,10:40.000,10:40.007,3,1191.0,1148.0,1359.0,1396.0,1715.0,922.0,1920.0,1187.0,661.0,1115.0,816.0,1321.0
19627,10:40.500,10:40.508,3,1660.0,927.0,1861.0,1199.0,1139.0,1155.0,1306.0,1404.0,607.0,1109.0,768.0,1325.0
19642,10:41.000,10:41.008,3,1512.0,943.0,1698.0,1201.0,992.0,1160.0,1158.0,1406.0,445.0,1112.0,625.0,1341.0
19657,10:41.500,10:41.508,3,1008.0,1132.0,1176.0,1375.0,474.0,1083.0,651.0,1310.0,1528.0,918.0,1716.0,1181.0
19672,10:42.000,10:42.008,3,1543.0,897.0,1732.0,1167.0,1025.0,1115.0,1192.0,1356.0,493.0,1067.0,670.0,1282.0
19687,10:42.500,10:42.508,3,1551.0,881.0,1740.0,1144.0,1032.0,1089.0,1198.0,1331.0,503.0,1038.0,676.0,1255.0
19702,10:43.000,10:43.008,3,1548.0,873.0,1740.0,1139.0,1030.0,1088.0,1196.0,1327.0,499.0,1039.0,673.0,1255.0
19717,10:43.500,10:43.508,3,1550.0,871.0,1741.0,1137.0,1031.0,1080.0,1197.0,1324.0,500.0,1025.0,674.0,1249.0
19732,10:44.000,10:44.008,3,1521.0,881.0,1709.0,1140.0,1004.0,1092.0,1170.0,1330.0,467.0,1037.0,643.0,1256.0
19747,10:44.500,10:44.510,3,1485.0,887.0,1670.0,1150.0,967.0,1105.0,1135.0,1346.0,418.0,1044.0,601.0,1274.0
19762,10:45.000,10:45.010,3,1506.0,898.0,1689.0,1160.0,984.0,1114.0,1155.0,1361.0,434.0,1058.0,612.0,1281.0
19777,10:45.500,10:45.510,3,1513.0,895.0,1695.0,1155.0,441.0,1050.0,616.0,1272.0,999.0,1115.0,1163.0,1356.0
19792,10:46.000,10:46.010,3,439.0,1053.0,615.0,1277.0,1000.0,1124.0,1165.0,1361.0,1516.0,901.0,1702.0,1163.0
19807,10:46.500,10:46.510,3,1532.0,893.0,1717.0,1158.0,1011.0,1113.0,1179.0,1354.0,451.0,1050.0,627.0,1270.0
19822,10:47.000,10:47.010,3,1553.0,892.0,1738.0,1154.0,1028.0,1113.0,1194.0,1351.0,483.0,1050.0,658.0,1267.0
19837,10:47.500,10:47.510,3,1557.0,892.0,1742.0,1155.0,1029.0,1111.0,1196.0,1351.0,491.0,1049.0,665.0,1266.0
19852,10:48.000,10:48.010,3,1570.0,891.0,1757.0,1149.0,1044.0,1109.0,1213.0,1355.0,508.0,1058.0,683.0,1274.0
19867,10:48.500,10:48.512,3,1848.0,958.0,2074.0,1235.0,1344.0,1295.0,1523.0,1504.0,797.0,1338.0,963.0,1502.0
19882,10:49.000,10:49.012,3,1775.0,833.0,1992.0,1094.0,1302.0,1178.0,1480.0,1439.0,779.0,1256.0,936.0,1485.0
19897,10:49.500,10:49.512,3,1311.0,1059.0,1481.0,1300.0,1850.0,788.0,2072.0,1064.0,803.0,1035.0,958.0,1238.0
19912,10:50.000,10:50.012,3,1285.0,1007.0,1456.0,1246.0,1878.0,787.0,2100.0,1068.0,799.0,950.0,949.0,1142.0
19927,10:50.500,10:50.512,3,1954.0,870.0,2185.0,1151.0,1311.0,1057.0,1487.0,1300.0,852.0,982.0,1007.0,1191.0
19942,10:51.000,10:51.012,3,1905.0,825.0,2129.0,1106.0,1305.0,1053.0,1479.0,1298.0,821.0,1017.0,977.0,1221.0
19957,10:51.500,10:51.512,3,1824.0,754.0,2039.0,1027.0,1258.0,987.0,1425.0,1224.0,751.0,955.0,910.0,1149.0
19972,10:52.000,10:52.012,3,1659.0,555.0,1860.0,825.0,1121.0,806.0,1285.0,1030.0,592.0,779.0,757.0,978.0
19987,10:52.500,10:52.513,3,1149.0,779.0,1314.0,1009.0,1693.0,530.0,1894.0,799.0,627.0,761.0,791.0,957.0
20002,10:53.000,10:53.013,3,1487.0,620.0,1675.0,883.0,964.0,872.0,1128.0,1103.0,401.0,858.0,582.0,1072.0
20017,10:53.500,10:53.513,3,143.0,889.0,350.0,1110.0,1302.0,643.0,1479.0,896.0,766.0,889.0,939.0,1125.0
20032,10:54.000,10:54.005,3,740.0,803.0,915.0,1039.0,108.0,814.0,315.0,1030.0,1275.0,554.0,1452.0,805.0
20047,10:54.500,10:54.505,3,309.0,654.0,496.0,878.0,1423.0,452.0,1605.0,713.0,884.0,690.0,1051.0,918.0
20062,10:55.000,10:55.005,3,1281.0,681.0,1448.0,906.0,1865.0,419.0,2084.0,707.0,788.0,653.0,942.0,844.0
20077,10:55.500,10:55.505,3,1800.0,509.0,2014.0,793.0,1245.0,776.0,1408.0,1004.0,762.0,768.0,915.0,962.0
20092,10:56.000,10:56.005,3,1735.0,512.0,1943.0,785.0,1202.0,783.0,1362.0,1012.0,701.0,784.0,859.0,985.0
20107,10:56.500,10:56.507,3,1717.0,475.0,1921.0,754.0,1181.0,760.0,1341.0,980.0,670.0,764.0,830.0,957.0
20122,10:57.000,10:57.007,3,1704.0,448.0,1908.0,718.0,1169.0,715.0,1332.0,943.0,674.0,734.0,831.0,929.0
20137,10:57.500,10:57.507,3,1697.0,418.0,1902.0,692.0,1160.0,697.0,1325.0,923.0,658.0,716.0,819.0,905.0
20152,10:58.000,10:58.007,3,1699.0,417.0,1905.0,690.0,1167.0,691.0,1330.0,920.0,657.0,716.0,816.0,898.0
20167,10:58.500,10:58.507,3,1701.0,412.0,1907.0,681.0,1168.0,684.0,1331.0,913.0,659.0,703.0,817.0,892.0
20182,10:59.000,10:59.007,3,1694.0,408.0,1899.0,678.0,1161.0,680.0,1327.0,910.0,654.0,702.0,810.0,892.0
20197,10:59.500,10:59.507,3,1779.0,519.0,1989.0,795.0,1243.0,808.0,1408.0,1038.0,741.0,829.0,898.0,1027.0
20212,11:00.000,11:00.007,3,2016.0,953.0,2284.0,1258.0,1471.0,1281.0,1667.0,1500.0,942.0,1300.0,1105.0,1505.0
20227,11:00.500,11:00.508,1,1705.0,1180.0,1930.0,1477.0,,,,,,,,
20242,11:01.000,11:01.008,1,1704.0,1160.0,1929.0,1454.0,,,,,,,,
20257,11:01.500,11:01.508,1,1694.0,1137.0,1920.0,1428.0,,,,,,,,
20272,11:02.000,11:02.008,1,1708.0,1125.0,1928.0,1410.0,,,,,,,,
