frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
18483,10:16.000,10:16.023,0,,,,,,,,,,,,
18498,10:16.500,10:16.523,0,,,,,,,,,,,,
18513,10:17.000,10:17.023,0,,,,,,,,,,,,
18528,10:17.500,10:17.525,0,,,,,,,,,,,,
18543,10:18.000,10:18.025,0,,,,,,,,,,,,
18558,10:18.500,10:18.525,0,,,,,,,,,,,,
18573,10:19.000,10:19.025,0,,,,,,,,,,,,
18590,10:19.500,10:19.525,0,,,,,,,,,,,,
18605,10:20.000,10:20.025,0,,,,,,,,,,,,
18620,10:20.500,10:20.525,0,,,,,,,,,,,,
18635,10:21.000,10:21.025,0,,,,,,,,,,,,
18650,10:21.500,10:21.525,1,1345.0,938.0,1394.0,993.0,,,,,,,,
18665,10:22.000,10:22.027,0,,,,,,,,,,,,
18680,10:22.500,10:22.527,1,1346.0,965.0,1396.0,1023.0,,,,,,,,
18695,10:23.000,10:23.027,0,,,,,,,,,,,,
18710,10:23.500,10:23.527,0,,,,,,,,,,,,
18725,10:24.000,10:24.027,0,,,,,,,,,,,,
18740,10:24.500,10:24.527,0,,,,,,,,,,,,
18755,10:25.000,10:25.027,1,1855.0,752.0,1897.0,802.0,,,,,,,,
18770,10:25.500,10:25.527,1,1499.0,980.0,1549.0,1036.0,,,,,,,,
18785,10:26.000,10:26.028,1,1447.0,968.0,1496.0,1025.0,,,,,,,,
18800,10:26.500,10:26.528,0,,,,,,,,,,,,
18815,10:27.000,10:27.028,1,1295.0,1005.0,1345.0,1063.0,,,,,,,,
18830,10:27.500,10:27.528,0,,,,,,,,,,,,
18845,10:28.000,10:28.028,0,,,,,,,,,,,,
18860,10:28.500,10:28.528,0,,,,,,,,,,,,
18875,10:29.000,10:29.028,0,,,,,,,,,,,,
18890,10:29.500,10:29.528,0,,,,,,,,,,,,
18905,10:30.000,10:30.028,0,,,,,,,,,,,,
18920,10:30.500,10:30.530,0,,,,,,,,,,,,
18935,10:31.000,10:31.030,0,,,,,,,,,,,,
18950,10:31.500,10:31.530,1,1869.0,814.0,1908.0,861.0,,,,,,,,
18965,10:32.000,10:32.030,1,1305.0,933.0,1353.0,989.0,,,,,,,,
18980,10:32.500,10:32.530,0,,,,,,,,,,,,
18995,10:33.000,10:33.030,0,,,,,,,,,,,,
19010,10:33.500,10:33.530,1,620.0,798.0,673.0,858.0,,,,,,,,
19025,10:34.000,10:34.022,1,2007.0,893.0,2073.0,963.0,,,,,,,,
19040,10:34.500,10:34.523,1,1428.0,875.0,1478.0,931.0,,,,,,,,
19055,10:35.000,10:35.023,0,,,,,,,,,,,,
19070,10:35.500,10:35.523,1,1708.0,816.0,1751.0,866.0,,,,,,,,
19085,10:36.000,10:36.023,0,,,,,,,,,,,,
19100,10:36.500,10:36.523,0,,,,,,,,,,,,
19115,10:37.000,10:37.023,1,1356.0,950.0,1406.0,1006.0,,,,,,,,
19130,10:37.500,10:37.523,0,,,,,,,,,,,,
19145,10:38.000,10:38.023,0,,,,,,,,,,,,
19160,10:38.500,10:38.523,1,1852.0,512.0,1893.0,566.0,,,,,,,,
19175,10:39.000,10:39.025,0,,,,,,,,,,,,
19190,10:39.500,10:39.525,1,1253.0,683.0,1329.0,773.0,,,,,,,,
19205,10:40.000,10:40.025,1,1206.0,711.0,1277.0,799.0,,,,,,,,
19220,10:40.500,10:40.525,1,1206.0,721.0,1266.0,795.0,,,,,,,,
19235,10:41.000,10:41.025,1,1217.0,756.0,1273.0,820.0,,,,,,,,
19250,10:41.500,10:41.525,0,,,,,,,,,,,,
19265,10:42.000,10:42.025,0,,,,,,,,,,,,
19280,10:42.500,10:42.525,0,,,,,,,,,,,,
19295,10:43.000,10:43.027,1,1845.0,682.0,1880.0,726.0,,,,,,,,
19310,10:43.500,10:43.527,0,,,,,,,,,,,,
19325,10:44.000,10:44.027,1,1351.0,1057.0,1400.0,1113.0,,,,,,,,
19340,10:44.500,10:44.527,0,,,,,,,,,,,,
19355,10:45.000,10:45.027,1,1839.0,483.0,1878.0,534.0,,,,,,,,
19370,10:45.500,10:45.527,0,,,,,,,,,,,,
19385,10:46.000,10:46.027,0,,,,,,,,,,,,
19400,10:46.500,10:46.527,0,,,,,,,,,,,,
19415,10:47.000,10:47.027,0,,,,,,,,,,,,
19430,10:47.500,10:47.528,1,1829.0,756.0,1870.0,806.0,,,,,,,,
19445,10:48.000,10:48.028,0,,,,,,,,,,,,
19459,10:48.500,10:48.503,2,1345.0,1068.0,1395.0,1126.0,1917.0,845.0,1959.0,896.0,,,,
19475,10:49.000,10:49.003,0,,,,,,,,,,,,
19489,10:49.500,10:49.570,1,1841.0,1033.0,1900.0,1102.0,,,,,,,,
19503,10:50.000,10:50.028,1,1958.0,1025.0,2012.0,1086.0,,,,,,,,
19518,10:50.500,10:50.528,0,,,,,,,,,,,,
19533,10:51.000,10:51.028,0,,,,,,,,,,,,
19548,10:51.500,10:51.528,0,,,,,,,,,,,,
19563,10:52.000,10:52.030,0,,,,,,,,,,,,
19578,10:52.500,10:52.530,1,1365.0,632.0,1465.0,762.0,,,,,,,,
19593,10:53.000,10:53.030,1,1233.0,638.0,1328.0,768.0,,,,,,,,
19608,10:53.500,10:53.530,2,1377.0,625.0,1542.0,857.0,202.0,732.0,340.0,890.0,,,,
19623,10:54.000,10:54.030,2,1315.0,610.0,1496.0,869.0,193.0,751.0,343.0,924.0,,,,
19638,10:54.500,10:54.522,2,1376.0,471.0,1628.0,833.0,381.0,631.0,543.0,813.0,,,,
19653,10:55.000,10:55.022,1,1194.0,1027.0,1312.0,1182.0,,,,,,,,
19668,10:55.500,10:55.522,0,,,,,,,,,,,,
19683,10:56.000,10:56.023,0,,,,,,,,,,,,
19698,10:56.500,10:56.523,2,1077.0,478.0,1282.0,783.0,-50.0,527.0,119.0,731.0,,,,
19713,10:57.000,10:57.023,2,1641.0,449.0,1841.0,735.0,647.0,543.0,770.0,706.0,,,,
19728,10:57.500,10:57.523,2,1066.0,546.0,1177.0,702.0,2145.0,457.0,2328.0,746.0,,,,
19743,10:58.000,10:58.023,2,1111.0,545.0,1220.0,697.0,2213.0,480.0,2451.0,779.0,,,,
19758,10:58.500,10:58.523,2,1086.0,553.0,1196.0,705.0,2229.0,473.0,2492.0,780.0,,,,
19773,10:59.000,10:59.023,2,1607.0,522.0,1806.0,788.0,525.0,534.0,658.0,694.0,,,,
19788,10:59.500,10:59.523,2,1309.0,508.0,1482.0,761.0,106.0,543.0,275.0,727.0,,,,
19803,11:00.000,11:00.023,2,1239.0,496.0,1421.0,759.0,91.0,538.0,260.0,726.0,,,,
19818,11:00.500,11:00.525,2,1189.0,483.0,1349.0,741.0,54.0,509.0,223.0,692.0,,,,
19833,11:01.000,11:01.025,2,1204.0,500.0,1362.0,748.0,135.0,511.0,296.0,694.0,,,,
19848,11:01.500,11:01.525,2,740.0,544.0,858.0,697.0,1707.0,462.0,1876.0,725.0,,,,
19863,11:02.000,11:02.025,1,1223.0,563.0,1333.0,707.0,,,,,,,,
19878,11:02.500,11:02.525,1,2162.0,497.0,2326.0,672.0,,,,,,,,
19893,11:03.000,11:03.025,1,1339.0,608.0,1449.0,756.0,,,,,,,,
19908,11:03.500,11:03.525,1,1249.0,647.0,1352.0,791.0,,,,,,,,
19923,11:04.000,11:04.025,1,1233.0,672.0,1339.0,814.0,,,,,,,,
19938,11:04.500,11:04.527,2,1841.0,612.0,2065.0,881.0,830.0,688.0,944.0,842.0,,,,
19953,11:05.000,11:05.027,2,1666.0,640.0,1866.0,903.0,646.0,686.0,767.0,844.0,,,,
19968,11:05.500,11:05.527,2,1800.0,627.0,2018.0,895.0,792.0,697.0,906.0,854.0,,,,
19983,11:06.000,11:06.027,2,818.0,669.0,929.0,819.0,1853.0,588.0,2031.0,845.0,,,,
19998,11:06.500,11:06.527,2,946.0,657.0,1053.0,806.0,2087.0,609.0,2217.0,836.0,,,,
20013,11:07.000,11:07.027,2,949.0,628.0,1049.0,777.0,2084.0,599.0,2209.0,825.0,,,,
20028,11:07.500,11:07.527,2,2048.0,574.0,2245.0,814.0,889.0,609.0,991.0,759.0,,,,
20043,11:08.000,11:08.027,2,2133.0,587.0,2324.0,835.0,953.0,623.0,1056.0,769.0,,,,
20057,11:08.500,11:08.527,2,995.0,680.0,1097.0,824.0,2167.0,636.0,2328.0,876.0,,,,
20072,11:09.000,11:09.028,2,983.0,671.0,1087.0,818.0,2171.0,642.0,2304.0,862.0,,,,
20087,11:09.500,11:09.545,2,1075.0,670.0,1179.0,809.0,2293.0,645.0,2437.0,898.0,,,,
20103,11:10.000,11:10.028,0,,,,,,,,,,,,
20118,11:10.500,11:10.528,1,1729.0,618.0,1844.0,769.0,,,,,,,,
20133,11:11.000,11:11.028,1,1579.0,614.0,1690.0,759.0,,,,,,,,
20148,11:11.500,11:11.528,1,1688.0,607.0,1803.0,752.0,,,,,,,,
20163,11:12.000,11:12.028,1,1503.0,613.0,1605.0,748.0,,,,,,,,
20178,11:12.500,11:12.528,2,1573.0,560.0,1751.0,835.0,713.0,628.0,821.0,765.0,,,,
20193,11:13.000,11:13.030,2,1465.0,589.0,1631.0,841.0,644.0,669.0,755.0,813.0,,,,
20208,11:13.500,11:13.530,2,1406.0,589.0,1591.0,846.0,638.0,677.0,749.0,821.0,,,,
20223,11:14.000,11:14.030,2,1415.0,586.0,1600.0,837.0,678.0,663.0,789.0,810.0,,,,
20238,11:14.500,11:14.522,3,1746.0,515.0,1943.0,785.0,980.0,617.0,1082.0,753.0,299.0,746.0,415.0,874.0
20253,11:15.000,11:15.022,2,1763.0,579.0,1884.0,725.0,1142.0,721.0,1225.0,833.0,,,,
20268,11:15.500,11:15.522,2,1735.0,612.0,1850.0,757.0,1140.0,744.0,1224.0,858.0,,,,
20283,11:16.000,11:16.022,2,897.0,821.0,986.0,941.0,1457.0,737.0,1550.0,871.0,,,,
20298,11:16.500,11:16.522,2,824.0,795.0,914.0,914.0,1465.0,705.0,1545.0,831.0,,,,
20313,11:17.000,11:17.022,2,752.0,785.0,840.0,900.0,1432.0,692.0,1512.0,817.0,,,,
20328,11:17.500,11:17.523,3,533.0,618.0,632.0,747.0,1279.0,629.0,1357.0,750.0,2011.0,645.0,2149.0,898.0
20343,11:18.000,11:18.023,3,551.0,586.0,655.0,718.0,1277.0,585.0,1357.0,708.0,1992.0,577.0,2142.0,851.0
20358,11:18.500,11:18.523,2,914.0,639.0,1004.0,756.0,1557.0,601.0,1641.0,731.0,,,,
20373,11:19.000,11:19.023,2,1387.0,700.0,1477.0,824.0,2251.0,593.0,2375.0,746.0,,,,
20388,11:19.500,11:19.523,1,1488.0,733.0,1580.0,855.0,,,,,,,,
20403,11:20.000,11:20.023,1,2023.0,694.0,2143.0,828.0,,,,,,,,
20418,11:20.500,11:20.523,3,347.0,688.0,462.0,824.0,1184.0,660.0,1265.0,783.0,1814.0,657.0,1941.0,881.0
20433,11:21.000,11:21.023,2,870.0,702.0,959.0,817.0,1595.0,605.0,1687.0,731.0,,,,
20448,11:21.500,11:21.523,2,1754.0,548.0,1871.0,693.0,1071.0,669.0,1158.0,786.0,,,,
20463,11:22.000,11:22.025,1,1957.0,658.0,2074.0,802.0,,,,,,,,
20478,11:22.500,11:22.525,1,2082.0,640.0,2212.0,778.0,,,,,,,,
20493,11:23.000,11:23.025,1,2220.0,710.0,2358.0,852.0,,,,,,,,
20508,11:23.500,11:23.525,1,2181.0,692.0,2317.0,834.0,,,,,,,,
20523,11:24.000,11:24.025,3,1624.0,625.0,1726.0,754.0,912.0,745.0,996.0,862.0,1916.0,575.0,2049.0,821.0
20538,11:24.500,11:24.525,3,793.0,717.0,886.0,835.0,1518.0,591.0,1617.0,718.0,1770.0,556.0,1897.0,783.0
20553,11:25.000,11:25.025,2,2113.0,533.0,2246.0,690.0,1289.0,716.0,1376.0,833.0,,,,
20568,11:25.500,11:25.525,1,2031.0,656.0,2148.0,794.0,,,,,,,,
20583,11:26.000,11:26.027,2,2254.0,523.0,2386.0,676.0,1411.0,706.0,1499.0,823.0,,,,
20598,11:26.500,11:26.527,2,1327.0,688.0,1415.0,804.0,2112.0,545.0,2229.0,689.0,,,,
20613,11:27.000,11:27.027,0,,,,,,,,,,,,
20628,11:27.500,11:27.527,0,,,,,,,,,,,,
20643,11:28.000,11:28.027,0,,,,,,,,,,,,
20658,11:28.500,11:28.527,3,944.0,191.0,1039.0,322.0,1734.0,114.0,1848.0,271.0,2255.0,105.0,2452.0,368.0
20673,11:29.000,11:29.027,1,1321.0,236.0,1414.0,364.0,,,,,,,,
20688,11:29.500,11:29.527,1,2064.0,344.0,2194.0,494.0,,,,,,,,
20703,11:30.000,11:30.027,1,2072.0,490.0,2199.0,635.0,,,,,,,,
20718,11:30.500,11:30.528,1,2105.0,488.0,2238.0,631.0,,,,,,,,
20733,11:31.000,11:31.028,1,1901.0,493.0,2006.0,623.0,,,,,,,,
20748,11:31.500,11:31.528,2,2034.0,448.0,2151.0,593.0,1280.0,568.0,1359.0,678.0,,,,
20763,11:32.000,11:32.028,2,1912.0,524.0,2018.0,655.0,1185.0,633.0,1263.0,741.0,,,,
20778,11:32.500,11:32.528,3,1595.0,568.0,1693.0,693.0,899.0,682.0,987.0,798.0,2059.0,479.0,2230.0,758.0
20793,11:33.000,11:33.028,3,781.0,657.0,873.0,778.0,1511.0,553.0,1608.0,675.0,1956.0,487.0,2149.0,752.0
20808,11:33.500,11:33.528,2,1174.0,505.0,1263.0,627.0,1977.0,429.0,2103.0,575.0,,,,
20823,11:34.000,11:34.028,1,1731.0,627.0,1833.0,750.0,,,,,,,,
20838,11:34.500,11:34.530,1,1944.0,718.0,2057.0,847.0,,,,,,,,
