frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
5035,02:43.500,02:43.513,1,90.0,502.0,230.0,690.0
5065,02:44.000,02:44.013,1,87.0,497.0,226.0,687.0
5095,02:44.500,02:44.515,1,92.0,493.0,230.0,685.0
5125,02:45.000,02:45.015,1,88.0,496.0,227.0,686.0
5155,02:45.500,02:45.515,1,89.0,495.0,228.0,686.0
5185,02:46.000,02:46.015,1,90.0,492.0,229.0,684.0
5215,02:46.500,02:46.515,1,86.0,484.0,226.0,677.0
5245,02:47.000,02:47.015,1,89.0,482.0,229.0,675.0
5275,02:47.500,02:47.515,1,87.0,477.0,228.0,672.0
5305,02:48.000,02:48.015,1,93.0,481.0,231.0,672.0
5335,02:48.500,02:48.515,1,88.0,475.0,227.0,666.0
5364,02:49.000,02:49.000,1,95.0,465.0,235.0,658.0
5394,02:49.500,02:49.500,1,94.0,470.0,234.0,661.0
5424,02:50.000,02:50.000,1,90.0,470.0,229.0,661.0
5454,02:50.500,02:50.500,1,93.0,468.0,232.0,660.0
5484,02:51.000,02:51.000,1,92.0,467.0,231.0,659.0
5514,02:51.500,02:51.500,1,87.0,465.0,227.0,658.0
5544,02:52.000,02:52.000,1,90.0,484.0,233.0,675.0
5574,02:52.500,02:52.500,1,548.0,642.0,657.0,806.0
5604,02:53.000,02:53.000,1,671.0,679.0,773.0,839.0
5634,02:53.500,02:53.502,1,652.0,680.0,759.0,838.0
5664,02:54.000,02:54.002,1,331.0,574.0,455.0,746.0
5694,02:54.500,02:54.502,1,298.0,488.0,424.0,664.0
5724,02:55.000,02:55.002,1,291.0,482.0,417.0,660.0
5754,02:55.500,02:55.502,1,273.0,469.0,410.0,651.0
5784,02:56.000,02:56.002,1,273.0,477.0,408.0,654.0
5814,02:56.500,02:56.502,1,279.0,469.0,410.0,651.0
5844,02:57.000,02:57.027,1,279.0,466.0,407.0,648.0
5859,02:57.500,02:57.528,1,281.0,464.0,408.0,648.0
5874,02:58.000,02:58.028,1,280.0,463.0,407.0,647.0
5889,02:58.500,02:58.528,1,277.0,434.0,404.0,620.0
5904,02:59.000,02:59.028,1,269.0,422.0,397.0,612.0
5919,02:59.500,02:59.528,1,263.0,415.0,393.0,605.0
5934,03:00.000,03:00.028,1,264.0,409.0,393.0,601.0
5949,03:00.500,03:00.528,1,263.0,397.0,392.0,584.0
5964,03:01.000,03:01.028,1,259.0,387.0,387.0,575.0
5979,03:01.500,03:01.528,1,251.0,376.0,384.0,566.0
5994,03:02.000,03:02.030,1,253.0,368.0,387.0,559.0
6009,03:02.500,03:02.530,1,247.0,361.0,382.0,554.0
6024,03:03.000,03:03.030,1,657.0,582.0,759.0,746.0
6039,03:03.500,03:03.530,1,834.0,647.0,931.0,802.0
6054,03:04.000,03:04.030,1,802.0,623.0,903.0,781.0
6069,03:04.500,03:04.530,1,751.0,584.0,853.0,744.0
6084,03:05.000,03:05.030,1,628.0,554.0,737.0,717.0
6099,03:05.500,03:05.530,1,567.0,512.0,679.0,679.0
6114,03:06.000,03:06.032,1,333.0,492.0,459.0,671.0
6129,03:06.500,03:06.532,1,137.0,489.0,289.0,682.0
6144,03:07.000,03:07.032,1,118.0,501.0,273.0,694.0
6159,03:07.500,03:07.532,1,97.0,506.0,254.0,700.0
6174,03:08.000,03:08.032,1,101.0,495.0,257.0,687.0
6189,03:08.500,03:08.532,1,102.0,492.0,258.0,686.0
6204,03:09.000,03:09.032,1,107.0,490.0,260.0,683.0
6219,03:09.500,03:09.532,1,103.0,490.0,258.0,682.0
6234,03:10.000,03:10.032,1,95.0,492.0,249.0,683.0
6248,03:10.500,03:10.500,1,98.0,488.0,253.0,681.0
6263,03:11.000,03:11.000,1,104.0,470.0,257.0,660.0
6278,03:11.500,03:11.500,1,194.0,414.0,341.0,602.0
6294,03:12.000,03:12.025,1,178.0,420.0,328.0,609.0
6309,03:12.500,03:12.525,1,176.0,441.0,324.0,629.0
6324,03:13.000,03:13.025,1,179.0,398.0,331.0,589.0
6339,03:13.500,03:13.525,1,176.0,396.0,326.0,587.0
6354,03:14.000,03:14.025,1,137.0,366.0,291.0,562.0
6369,03:14.500,03:14.527,1,115.0,415.0,270.0,612.0
6384,03:15.000,03:15.027,1,104.0,409.0,259.0,606.0
6399,03:15.500,03:15.527,1,180.0,444.0,328.0,631.0
6414,03:16.000,03:16.027,1,156.0,456.0,301.0,645.0
6429,03:16.500,03:16.527,1,164.0,435.0,302.0,625.0
6444,03:17.000,03:17.027,1,183.0,396.0,320.0,587.0
6459,03:17.500,03:17.527,1,122.0,414.0,263.0,610.0
6474,03:18.000,03:18.027,1,130.0,434.0,270.0,628.0
6489,03:18.500,03:18.527,1,149.0,448.0,285.0,641.0
6504,03:19.000,03:19.028,1,239.0,483.0,366.0,668.0
6519,03:19.500,03:19.528,1,387.0,543.0,503.0,716.0
6534,03:20.000,03:20.028,1,661.0,660.0,764.0,819.0
6549,03:20.500,03:20.528,1,739.0,661.0,839.0,817.0
6564,03:21.000,03:21.028,1,766.0,635.0,862.0,791.0
6579,03:21.500,03:21.528,1,771.0,643.0,871.0,800.0
6594,03:22.000,03:22.028,1,769.0,639.0,868.0,795.0
6609,03:22.500,03:22.528,1,739.0,625.0,836.0,782.0
6624,03:23.000,03:23.030,1,659.0,609.0,764.0,769.0
6639,03:23.500,03:23.530,1,690.0,619.0,792.0,776.0
6654,03:24.000,03:24.030,1,729.0,639.0,826.0,796.0
6669,03:24.500,03:24.530,1,772.0,641.0,872.0,796.0
6684,03:25.000,03:25.030,1,770.0,635.0,871.0,795.0
6699,03:25.500,03:25.530,1,767.0,626.0,864.0,787.0
6714,03:26.000,03:26.030,1,760.0,619.0,858.0,778.0
6729,03:26.500,03:26.530,1,762.0,616.0,860.0,777.0
6744,03:27.000,03:27.030,1,759.0,613.0,857.0,776.0
6759,03:27.500,03:27.532,1,758.0,620.0,857.0,780.0
6774,03:28.000,03:28.032,1,753.0,616.0,853.0,775.0
6789,03:28.500,03:28.532,1,754.0,610.0,854.0,770.0
6804,03:29.000,03:29.032,1,748.0,615.0,849.0,774.0
6819,03:29.500,03:29.532,1,754.0,617.0,852.0,775.0
6834,03:30.000,03:30.032,1,740.0,612.0,843.0,770.0
6849,03:30.500,03:30.532,1,739.0,615.0,842.0,773.0
6864,03:31.000,03:31.032,1,741.0,612.0,841.0,769.0
6879,03:31.500,03:31.532,1,211.0,596.0,345.0,776.0
6894,03:32.000,03:32.025,1,4.0,479.0,156.0,676.0
6909,03:32.500,03:32.525,1,84.0,472.0,228.0,660.0
6924,03:33.000,03:33.025,1,90.0,450.0,238.0,646.0
6939,03:33.500,03:33.525,1,91.0,467.0,233.0,657.0
6954,03:34.000,03:34.025,1,98.0,470.0,240.0,661.0
6969,03:34.500,03:34.525,1,90.0,470.0,233.0,660.0
6984,03:35.000,03:35.025,1,93.0,473.0,235.0,666.0
6999,03:35.500,03:35.525,1,90.0,475.0,232.0,666.0
7014,03:36.000,03:36.027,1,90.0,479.0,231.0,669.0
7029,03:36.500,03:36.527,1,81.0,476.0,224.0,670.0
7044,03:37.000,03:37.027,1,85.0,485.0,228.0,675.0
7059,03:37.500,03:37.527,1,87.0,485.0,230.0,676.0
7074,03:38.000,03:38.027,1,83.0,507.0,223.0,697.0
7089,03:38.500,03:38.527,1,66.0,504.0,207.0,698.0
7104,03:39.000,03:39.027,1,66.0,502.0,208.0,696.0
7119,03:39.500,03:39.527,1,66.0,491.0,209.0,683.0
7134,03:40.000,03:40.027,1,68.0,481.0,211.0,676.0
7149,03:40.500,03:40.528,1,71.0,479.0,211.0,673.0
7164,03:41.000,03:41.028,1,63.0,487.0,207.0,680.0
7179,03:41.500,03:41.528,1,61.0,486.0,202.0,678.0
7194,03:42.000,03:42.028,1,75.0,477.0,218.0,672.0
7209,03:42.500,03:42.528,1,85.0,464.0,224.0,656.0
7224,03:43.000,03:43.028,1,57.0,410.0,201.0,610.0
7239,03:43.500,03:43.528,1,95.0,408.0,239.0,602.0
7254,03:44.000,03:44.028,1,89.0,409.0,230.0,601.0
7269,03:44.500,03:44.530,1,99.0,402.0,241.0,595.0
7284,03:45.000,03:45.030,1,27.0,392.0,178.0,594.0
7299,03:45.500,03:45.530,0,,,,
7314,03:46.000,03:46.030,1,79.0,509.0,221.0,700.0
7329,03:46.500,03:46.530,1,156.0,568.0,295.0,749.0
7344,03:47.000,03:47.030,1,86.0,497.0,234.0,689.0
7359,03:47.500,03:47.530,1,113.0,484.0,258.0,673.0
7374,03:48.000,03:48.030,1,413.0,536.0,534.0,708.0
7389,03:48.500,03:48.530,1,366.0,524.0,488.0,699.0
7404,03:49.000,03:49.032,1,480.0,538.0,593.0,710.0
7419,03:49.500,03:49.532,1,594.0,634.0,702.0,796.0
7434,03:50.000,03:50.032,1,492.0,601.0,603.0,768.0
7449,03:50.500,03:50.532,1,452.0,582.0,563.0,750.0
7464,03:51.000,03:51.032,1,450.0,581.0,560.0,748.0
7479,03:51.500,03:51.532,1,179.0,565.0,308.0,747.0
7494,03:52.000,03:52.023,1,-45.0,550.0,90.0,747.0
7509,03:52.500,03:52.523,1,-14.0,552.0,123.0,745.0
7524,03:53.000,03:53.025,1,-29.0,549.0,108.0,743.0
7539,03:53.500,03:53.525,1,-25.0,554.0,112.0,745.0
7554,03:54.000,03:54.025,1,-24.0,555.0,114.0,747.0
7569,03:54.500,03:54.525,1,-13.0,543.0,131.0,739.0
7584,03:55.000,03:55.025,1,-9.0,542.0,136.0,737.0
7599,03:55.500,03:55.525,1,3.0,527.0,144.0,721.0
7614,03:56.000,03:56.025,1,24.0,520.0,163.0,714.0
7629,03:56.500,03:56.525,1,21.0,519.0,160.0,714.0
7644,03:57.000,03:57.025,1,28.0,521.0,166.0,714.0
7659,03:57.500,03:57.527,1,25.0,518.0,165.0,711.0
7674,03:58.000,03:58.027,1,26.0,513.0,165.0,708.0
7689,03:58.500,03:58.527,1,36.0,520.0,175.0,715.0
7704,03:59.000,03:59.027,1,34.0,522.0,170.0,714.0
7719,03:59.500,03:59.527,1,33.0,525.0,169.0,717.0
7734,04:00.000,04:00.027,1,33.0,523.0,170.0,715.0
7749,04:00.500,04:00.527,1,37.0,514.0,177.0,710.0
7764,04:01.000,04:01.027,1,35.0,517.0,172.0,711.0
7779,04:01.500,04:01.528,1,36.0,514.0,172.0,707.0
7794,04:02.000,04:02.028,1,39.0,509.0,179.0,706.0
7809,04:02.500,04:02.528,1,46.0,505.0,184.0,698.0
7824,04:03.000,04:03.028,1,57.0,486.0,196.0,678.0
7839,04:03.500,04:03.528,1,52.0,477.0,192.0,670.0
7854,04:04.000,04:04.028,1,51.0,481.0,192.0,675.0
7869,04:04.500,04:04.528,1,43.0,479.0,180.0,674.0
7884,04:05.000,04:05.028,1,2.0,455.0,150.0,656.0
7899,04:05.500,04:05.528,1,20.0,458.0,160.0,653.0
7914,04:06.000,04:06.030,1,19.0,460.0,161.0,656.0
7929,04:06.500,04:06.530,1,33.0,464.0,172.0,656.0
7944,04:07.000,04:07.030,1,224.0,580.0,352.0,757.0
7959,04:07.500,04:07.530,1,221.0,561.0,348.0,743.0
7974,04:08.000,04:08.030,1,138.0,521.0,271.0,710.0
7989,04:08.500,04:08.530,1,132.0,500.0,268.0,688.0
8004,04:09.000,04:09.030,1,163.0,465.0,295.0,650.0
8019,04:09.500,04:09.530,1,146.0,412.0,297.0,606.0
8034,04:10.000,04:10.057,1,126.0,404.0,282.0,599.0
8050,04:10.500,04:10.532,0,,,,
8065,04:11.000,04:11.032,1,803.0,512.0,936.0,696.0
8080,04:11.500,04:11.532,1,890.0,602.0,1018.0,779.0
8095,04:12.000,04:12.023,1,939.0,609.0,1067.0,789.0
8110,04:12.500,04:12.523,1,936.0,599.0,1064.0,785.0
8125,04:13.000,04:13.023,1,928.0,591.0,1056.0,776.0
8140,04:13.500,04:13.523,1,933.0,619.0,1062.0,797.0
8155,04:14.000,04:14.023,1,960.0,690.0,1090.0,880.0
8171,04:14.500,04:14.525,1,947.0,687.0,1074.0,870.0
8186,04:15.000,04:15.025,1,949.0,646.0,1078.0,829.0
8201,04:15.500,04:15.525,1,927.0,626.0,1055.0,810.0
8223,04:16.000,04:16.008,1,923.0,619.0,1049.0,797.0
8253,04:16.500,04:16.508,1,949.0,592.0,1077.0,781.0
8283,04:17.000,04:17.008,1,1246.0,750.0,1374.0,930.0
8305,04:17.500,04:17.525,1,1047.0,857.0,1170.0,1040.0
8320,04:18.000,04:18.025,1,971.0,777.0,1098.0,957.0
8335,04:18.500,04:18.527,1,991.0,753.0,1116.0,939.0
8350,04:19.000,04:19.027,1,984.0,714.0,1109.0,894.0
8365,04:19.500,04:19.527,1,1072.0,567.0,1195.0,745.0
8380,04:20.000,04:20.027,1,988.0,609.0,1119.0,793.0
8395,04:20.500,04:20.527,1,999.0,553.0,1124.0,737.0
8410,04:21.000,04:21.027,1,951.0,510.0,1079.0,696.0
8425,04:21.500,04:21.527,1,955.0,536.0,1083.0,717.0
8440,04:22.000,04:22.027,1,1038.0,800.0,1161.0,978.0
8455,04:22.500,04:22.527,1,948.0,699.0,1073.0,880.0
8470,04:23.000,04:23.028,1,1016.0,705.0,1139.0,882.0
8485,04:23.500,04:23.528,1,1002.0,691.0,1126.0,865.0
8500,04:24.000,04:24.028,1,989.0,678.0,1116.0,864.0
8515,04:24.500,04:24.528,1,997.0,660.0,1123.0,841.0
8530,04:25.000,04:25.028,1,980.0,634.0,1107.0,819.0
8545,04:25.500,04:25.528,1,974.0,623.0,1099.0,807.0
8560,04:26.000,04:26.028,1,967.0,602.0,1092.0,789.0
8575,04:26.500,04:26.528,1,954.0,589.0,1083.0,774.0
8590,04:27.000,04:27.028,1,965.0,597.0,1092.0,779.0
8605,04:27.500,04:27.530,1,1016.0,594.0,1144.0,775.0
8620,04:28.000,04:28.030,1,992.0,576.0,1117.0,759.0
8635,04:28.500,04:28.530,1,982.0,560.0,1109.0,743.0
8650,04:29.000,04:29.030,1,974.0,548.0,1101.0,730.0
8665,04:29.500,04:29.530,1,976.0,537.0,1101.0,717.0
8680,04:30.000,04:30.030,1,938.0,573.0,1063.0,755.0
8695,04:30.500,04:30.530,1,970.0,566.0,1096.0,754.0
8710,04:31.000,04:31.030,1,981.0,564.0,1105.0,749.0
8725,04:31.500,04:31.532,1,1000.0,607.0,1124.0,791.0
8740,04:32.000,04:32.032,1,1008.0,610.0,1132.0,791.0
8755,04:32.500,04:32.523,1,1008.0,586.0,1132.0,770.0
8770,04:33.000,04:33.023,1,1012.0,559.0,1137.0,745.0
8785,04:33.500,04:33.523,1,941.0,575.0,1067.0,756.0
8800,04:34.000,04:34.023,1,949.0,574.0,1075.0,756.0
8815,04:34.500,04:34.523,1,970.0,569.0,1094.0,749.0
8830,04:35.000,04:35.023,1,1015.0,602.0,1139.0,777.0
8845,04:35.500,04:35.523,1,1148.0,642.0,1272.0,819.0
8860,04:36.000,04:36.025,1,1117.0,631.0,1241.0,809.0
8875,04:36.500,04:36.525,1,1090.0,599.0,1217.0,781.0
8890,04:37.000,04:37.025,1,1059.0,581.0,1183.0,761.0
8905,04:37.500,04:37.525,1,1040.0,616.0,1163.0,793.0
8920,04:38.000,04:38.025,1,1040.0,607.0,1163.0,789.0
8935,04:38.500,04:38.525,1,983.0,518.0,1109.0,704.0
8950,04:39.000,04:39.025,1,1042.0,594.0,1167.0,777.0
8965,04:39.500,04:39.525,1,1023.0,575.0,1147.0,757.0
8980,04:40.000,04:40.027,1,1013.0,575.0,1139.0,756.0
8995,04:40.500,04:40.527,1,981.0,545.0,1108.0,724.0
9010,04:41.000,04:41.027,1,931.0,543.0,1060.0,725.0
9025,04:41.500,04:41.527,1,955.0,576.0,1083.0,757.0
9040,04:42.000,04:42.027,1,960.0,557.0,1088.0,741.0
9055,04:42.500,04:42.527,1,1069.0,596.0,1199.0,779.0
9070,04:43.000,04:43.027,1,1069.0,589.0,1198.0,776.0
9085,04:43.500,04:43.527,1,1062.0,571.0,1191.0,755.0
9100,04:44.000,04:44.027,1,1069.0,567.0,1198.0,752.0
9115,04:44.500,04:44.528,1,1074.0,606.0,1204.0,790.0
9130,04:45.000,04:45.028,1,1054.0,555.0,1185.0,743.0
9145,04:45.500,04:45.528,1,952.0,511.0,1085.0,697.0
9160,04:46.000,04:46.028,1,995.0,556.0,1125.0,743.0
9175,04:46.500,04:46.528,1,1011.0,527.0,1138.0,712.0
9190,04:47.000,04:47.028,1,1014.0,504.0,1144.0,690.0
9205,04:47.500,04:47.528,1,1020.0,498.0,1150.0,685.0
9220,04:48.000,04:48.028,1,1021.0,496.0,1150.0,689.0
9235,04:48.500,04:48.530,1,1027.0,483.0,1158.0,680.0
9250,04:49.000,04:49.030,1,1029.0,486.0,1159.0,679.0
9265,04:49.500,04:49.530,1,1069.0,550.0,1200.0,735.0
9280,04:50.000,04:50.030,1,1031.0,710.0,1163.0,892.0
9295,04:50.500,04:50.530,1,1057.0,670.0,1192.0,848.0
9310,04:51.000,04:51.030,1,1095.0,633.0,1227.0,815.0
9325,04:51.500,04:51.522,1,1114.0,652.0,1244.0,832.0
9340,04:52.000,04:52.022,1,1147.0,686.0,1275.0,859.0
9355,04:52.500,04:52.522,1,1136.0,657.0,1265.0,834.0
9370,04:53.000,04:53.023,1,1128.0,634.0,1259.0,814.0
9385,04:53.500,04:53.523,1,1162.0,611.0,1293.0,793.0
9400,04:54.000,04:54.023,1,1148.0,605.0,1278.0,783.0
9415,04:54.500,04:54.523,1,1156.0,597.0,1287.0,777.0
9430,04:55.000,04:55.023,1,1145.0,602.0,1277.0,781.0
9445,04:55.500,04:55.523,1,1148.0,595.0,1279.0,775.0
9460,04:56.000,04:56.023,1,1145.0,595.0,1275.0,778.0
9475,04:56.500,04:56.523,1,1304.0,776.0,1425.0,956.0
9490,04:57.000,04:57.025,1,1183.0,665.0,1303.0,836.0
9505,04:57.500,04:57.525,1,1133.0,685.0,1254.0,862.0
9520,04:58.000,04:58.025,1,1119.0,682.0,1239.0,860.0
9535,04:58.500,04:58.525,1,1128.0,687.0,1247.0,864.0
9550,04:59.000,04:59.025,1,1109.0,674.0,1232.0,852.0
9565,04:59.500,04:59.525,1,1094.0,657.0,1216.0,835.0
9580,05:00.000,05:00.025,1,1049.0,776.0,1171.0,953.0
9595,05:00.500,05:00.525,1,1040.0,633.0,1163.0,809.0
9610,05:01.000,05:01.025,1,1027.0,611.0,1154.0,787.0
9625,05:01.500,05:01.527,1,1036.0,591.0,1160.0,770.0
9640,05:02.000,05:02.027,1,1056.0,582.0,1183.0,757.0
9655,05:02.500,05:02.527,1,1153.0,572.0,1276.0,750.0
9670,05:03.000,05:03.027,1,1157.0,578.0,1283.0,757.0
9685,05:03.500,05:03.527,1,1053.0,665.0,1176.0,835.0
9700,05:04.000,05:04.027,1,1057.0,625.0,1180.0,798.0
9715,05:04.500,05:04.527,1,1044.0,582.0,1168.0,759.0
9730,05:05.000,05:05.027,1,1060.0,578.0,1186.0,755.0
9745,05:05.500,05:05.528,1,1029.0,549.0,1156.0,725.0
9760,05:06.000,05:06.028,1,965.0,538.0,1093.0,713.0
9775,05:06.500,05:06.528,1,934.0,529.0,1061.0,705.0
9790,05:07.000,05:07.028,1,923.0,488.0,1052.0,668.0
9805,05:07.500,05:07.528,1,924.0,491.0,1051.0,671.0
9820,05:08.000,05:08.028,1,955.0,492.0,1085.0,674.0
9835,05:08.500,05:08.528,1,973.0,520.0,1100.0,700.0
9850,05:09.000,05:09.028,1,989.0,495.0,1117.0,674.0
9865,05:09.500,05:09.528,1,1006.0,456.0,1136.0,640.0
9880,05:10.000,05:10.030,1,994.0,566.0,1122.0,745.0
9895,05:10.500,05:10.530,1,1022.0,538.0,1146.0,715.0
9910,05:11.000,05:11.030,1,1022.0,552.0,1148.0,730.0
9925,05:11.500,05:11.530,1,1016.0,556.0,1143.0,735.0
9940,05:12.000,05:12.030,1,978.0,528.0,1105.0,708.0
9955,05:12.500,05:12.522,1,999.0,522.0,1127.0,712.0
9970,05:13.000,05:13.022,1,1030.0,542.0,1159.0,729.0
9985,05:13.500,05:13.522,1,1019.0,536.0,1148.0,722.0
10000,05:14.000,05:14.022,1,1025.0,524.0,1155.0,708.0
10015,05:14.500,05:14.523,1,1034.0,523.0,1162.0,704.0
10030,05:15.000,05:15.023,1,1027.0,518.0,1157.0,705.0
10045,05:15.500,05:15.523,1,1024.0,525.0,1154.0,712.0
10060,05:16.000,05:16.023,1,860.0,684.0,994.0,865.0
10075,05:16.500,05:16.523,1,1042.0,604.0,1174.0,788.0
10090,05:17.000,05:17.023,1,1004.0,597.0,1127.0,779.0
10105,05:17.500,05:17.523,1,980.0,633.0,1109.0,809.0
10120,05:18.000,05:18.023,1,1040.0,599.0,1166.0,775.0
10135,05:18.500,05:18.525,1,1077.0,608.0,1203.0,786.0
10150,05:19.000,05:19.025,1,1076.0,601.0,1203.0,778.0
10165,05:19.500,05:19.525,1,1072.0,615.0,1199.0,792.0
10180,05:20.000,05:20.025,1,1054.0,571.0,1182.0,748.0
10195,05:20.500,05:20.525,1,1058.0,568.0,1183.0,745.0
10210,05:21.000,05:21.025,1,1186.0,574.0,1310.0,749.0
10225,05:21.500,05:21.525,1,1218.0,549.0,1343.0,727.0
10240,05:22.000,05:22.025,1,1206.0,503.0,1333.0,684.0
10255,05:22.500,05:22.525,1,1253.0,529.0,1380.0,712.0
10270,05:23.000,05:23.027,1,1212.0,531.0,1338.0,711.0
10285,05:23.500,05:23.527,1,1175.0,533.0,1299.0,706.0
10300,05:24.000,05:24.027,1,1141.0,584.0,1265.0,764.0
10315,05:24.500,05:24.527,1,1128.0,570.0,1252.0,749.0
10330,05:25.000,05:25.027,1,1127.0,561.0,1251.0,744.0
10345,05:25.500,05:25.527,1,1087.0,572.0,1212.0,754.0
10360,05:26.000,05:26.027,1,1076.0,560.0,1202.0,739.0
10375,05:26.500,05:26.527,1,1071.0,565.0,1199.0,747.0
10390,05:27.000,05:27.028,1,1073.0,614.0,1201.0,796.0
10405,05:27.500,05:27.528,1,1076.0,593.0,1203.0,776.0
10420,05:28.000,05:28.028,1,1097.0,607.0,1223.0,787.0
10435,05:28.500,05:28.528,1,1056.0,637.0,1184.0,814.0
10450,05:29.000,05:29.028,1,1055.0,608.0,1186.0,788.0
10465,05:29.500,05:29.528,1,1072.0,586.0,1202.0,769.0
10480,05:30.000,05:30.028,1,964.0,570.0,1099.0,752.0
10495,05:30.500,05:30.528,1,1153.0,566.0,1285.0,745.0
10510,05:31.000,05:31.028,1,1163.0,556.0,1294.0,735.0
10525,05:31.500,05:31.530,1,1173.0,595.0,1305.0,777.0
10540,05:32.000,05:32.030,1,1216.0,581.0,1348.0,771.0
10555,05:32.500,05:32.530,1,1206.0,588.0,1336.0,777.0
10570,05:33.000,05:33.030,1,1203.0,583.0,1333.0,769.0
10585,05:33.500,05:33.522,1,1195.0,571.0,1326.0,757.0
10600,05:34.000,05:34.022,1,1188.0,560.0,1316.0,741.0
10615,05:34.500,05:34.522,1,1178.0,555.0,1307.0,737.0
10630,05:35.000,05:35.022,1,1185.0,567.0,1312.0,747.0
10645,05:35.500,05:35.523,1,1186.0,562.0,1314.0,747.0
10660,05:36.000,05:36.023,1,1187.0,558.0,1316.0,745.0
10675,05:36.500,05:36.523,1,1180.0,552.0,1311.0,739.0
10690,05:37.000,05:37.023,1,1185.0,549.0,1316.0,733.0
10705,05:37.500,05:37.523,1,1187.0,554.0,1317.0,738.0
10720,05:38.000,05:38.023,1,1189.0,556.0,1317.0,739.0
10735,05:38.500,05:38.523,1,1136.0,654.0,1263.0,830.0
10750,05:39.000,05:39.023,1,1148.0,633.0,1275.0,812.0
10765,05:39.500,05:39.523,1,1202.0,587.0,1332.0,772.0
10780,05:40.000,05:40.025,1,1202.0,566.0,1331.0,752.0
10795,05:40.500,05:40.525,1,1194.0,561.0,1325.0,744.0
10810,05:41.000,05:41.025,1,1186.0,574.0,1315.0,757.0
10825,05:41.500,05:41.525,1,1184.0,570.0,1313.0,755.0
10840,05:42.000,05:42.025,1,1189.0,559.0,1319.0,742.0
10855,05:42.500,05:42.525,1,1192.0,554.0,1321.0,740.0
10870,05:43.000,05:43.025,1,1190.0,559.0,1318.0,743.0
10885,05:43.500,05:43.525,1,1185.0,563.0,1313.0,751.0
10900,05:44.000,05:44.027,1,1185.0,563.0,1311.0,746.0
10915,05:44.500,05:44.527,1,1179.0,555.0,1307.0,737.0
10930,05:45.000,05:45.027,1,1128.0,761.0,1251.0,942.0
