frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
8243,04:22.000,04:22.018,0,,,,,,,,
8258,04:22.500,04:22.518,0,,,,,,,,
8273,04:23.000,04:23.012,0,,,,,,,,
8288,04:23.500,04:23.512,0,,,,,,,,
8303,04:24.000,04:24.012,0,,,,,,,,
8318,04:24.500,04:24.512,0,,,,,,,,
8333,04:25.000,04:25.012,0,,,,,,,,
8348,04:25.500,04:25.512,0,,,,,,,,
8363,04:26.000,04:26.012,0,,,,,,,,
8378,04:26.500,04:26.512,0,,,,,,,,
8393,04:27.000,04:27.013,0,,,,,,,,
8408,04:27.500,04:27.513,0,,,,,,,,
8423,04:28.000,04:28.013,0,,,,,,,,
8438,04:28.500,04:28.513,0,,,,,,,,
8453,04:29.000,04:29.013,0,,,,,,,,
8468,04:29.500,04:29.513,0,,,,,,,,
8483,04:30.000,04:30.013,0,,,,,,,,
8498,04:30.500,04:30.513,0,,,,,,,,
8513,04:31.000,04:31.013,0,,,,,,,,
8528,04:31.500,04:31.515,0,,,,,,,,
8543,04:32.000,04:32.015,0,,,,,,,,
8558,04:32.500,04:32.515,0,,,,,,,,
8573,04:33.000,04:33.015,0,,,,,,,,
8588,04:33.500,04:33.515,0,,,,,,,,
8603,04:34.000,04:34.015,0,,,,,,,,
8618,04:34.500,04:34.515,0,,,,,,,,
8633,04:35.000,04:35.015,0,,,,,,,,
8648,04:35.500,04:35.517,0,,,,,,,,
8663,04:36.000,04:36.017,0,,,,,,,,
8678,04:36.500,04:36.517,0,,,,,,,,
8693,04:37.000,04:37.017,0,,,,,,,,
8708,04:37.500,04:37.517,0,,,,,,,,
8723,04:38.000,04:38.017,0,,,,,,,,
8738,04:38.500,04:38.517,0,,,,,,,,
8753,04:39.000,04:39.017,0,,,,,,,,
8768,04:39.500,04:39.517,0,,,,,,,,
8783,04:40.000,04:40.018,0,,,,,,,,
8798,04:40.500,04:40.518,0,,,,,,,,
8813,04:41.000,04:41.018,0,,,,,,,,
8828,04:41.500,04:41.518,0,,,,,,,,
8843,04:42.000,04:42.018,0,,,,,,,,
8858,04:42.500,04:42.518,0,,,,,,,,
8873,04:43.000,04:43.010,0,,,,,,,,
8888,04:43.500,04:43.510,0,,,,,,,,
8903,04:44.000,04:44.012,0,,,,,,,,
8918,04:44.500,04:44.512,0,,,,,,,,
8933,04:45.000,04:45.012,0,,,,,,,,
8948,04:45.500,04:45.512,0,,,,,,,,
8963,04:46.000,04:46.012,0,,,,,,,,
8978,04:46.500,04:46.512,0,,,,,,,,
8993,04:47.000,04:47.012,0,,,,,,,,
9008,04:47.500,04:47.512,0,,,,,,,,
9023,04:48.000,04:48.012,0,,,,,,,,
9038,04:48.500,04:48.513,0,,,,,,,,
9053,04:49.000,04:49.013,0,,,,,,,,
9068,04:49.500,04:49.513,0,,,,,,,,
9083,04:50.000,04:50.013,0,,,,,,,,
9098,04:50.500,04:50.513,1,149.0,786.0,367.0,1049.0,,,,
9113,04:51.000,04:51.013,1,55.0,811.0,286.0,1087.0,,,,
9128,04:51.500,04:51.513,0,,,,,,,,
9143,04:52.000,04:52.013,1,2070.0,782.0,2268.0,1023.0,,,,
9158,04:52.500,04:52.515,1,2178.0,808.0,2378.0,1053.0,,,,
9173,04:53.000,04:53.015,1,2222.0,808.0,2412.0,1052.0,,,,
9188,04:53.500,04:53.515,1,2249.0,800.0,2441.0,1042.0,,,,
9203,04:54.000,04:54.015,1,2241.0,803.0,2438.0,1045.0,,,,
9218,04:54.500,04:54.515,1,2241.0,802.0,2439.0,1049.0,,,,
9233,04:55.000,04:55.015,1,1835.0,794.0,2004.0,1026.0,,,,
9248,04:55.500,04:55.515,1,1689.0,777.0,1846.0,998.0,,,,
9263,04:56.000,04:56.015,1,1521.0,765.0,1669.0,973.0,,,,
9278,04:56.500,04:56.515,1,1559.0,744.0,1711.0,958.0,,,,
9293,04:57.000,04:57.017,1,1569.0,760.0,1719.0,968.0,,,,
9308,04:57.500,04:57.517,1,1586.0,758.0,1738.0,967.0,,,,
9323,04:58.000,04:58.017,1,1593.0,760.0,1746.0,968.0,,,,
9338,04:58.500,04:58.517,1,1598.0,762.0,1750.0,978.0,,,,
9353,04:59.000,04:59.017,1,1606.0,761.0,1762.0,976.0,,,,
9368,04:59.500,04:59.517,1,1610.0,769.0,1771.0,982.0,,,,
9383,05:00.000,05:00.017,1,1617.0,767.0,1777.0,979.0,,,,
9398,05:00.500,05:00.517,1,1644.0,749.0,1802.0,968.0,,,,
9413,05:01.000,05:01.017,1,1702.0,775.0,1859.0,994.0,,,,
9428,05:01.500,05:01.518,1,1967.0,761.0,2155.0,1000.0,,,,
9443,05:02.000,05:02.018,1,2227.0,788.0,2426.0,1034.0,,,,
9458,05:02.500,05:02.518,0,,,,,,,,
9473,05:03.000,05:03.018,0,,,,,,,,
9488,05:03.500,05:03.510,0,,,,,,,,
9503,05:04.000,05:04.010,0,,,,,,,,
9518,05:04.500,05:04.510,0,,,,,,,,
9533,05:05.000,05:05.010,0,,,,,,,,
9548,05:05.500,05:05.512,0,,,,,,,,
9563,05:06.000,05:06.012,0,,,,,,,,
9578,05:06.500,05:06.512,0,,,,,,,,
9593,05:07.000,05:07.012,0,,,,,,,,
9608,05:07.500,05:07.512,0,,,,,,,,
9623,05:08.000,05:08.012,0,,,,,,,,
9638,05:08.500,05:08.512,0,,,,,,,,
9653,05:09.000,05:09.012,0,,,,,,,,
9668,05:09.500,05:09.512,0,,,,,,,,
9683,05:10.000,05:10.013,0,,,,,,,,
9698,05:10.500,05:10.513,0,,,,,,,,
9713,05:11.000,05:11.013,0,,,,,,,,
9728,05:11.500,05:11.513,0,,,,,,,,
9743,05:12.000,05:12.013,0,,,,,,,,
9758,05:12.500,05:12.513,0,,,,,,,,
9773,05:13.000,05:13.013,0,,,,,,,,
9788,05:13.500,05:13.513,0,,,,,,,,
9803,05:14.000,05:14.015,0,,,,,,,,
9818,05:14.500,05:14.515,0,,,,,,,,
9833,05:15.000,05:15.015,0,,,,,,,,
9848,05:15.500,05:15.515,0,,,,,,,,
9863,05:16.000,05:16.015,0,,,,,,,,
9878,05:16.500,05:16.515,0,,,,,,,,
9893,05:17.000,05:17.015,0,,,,,,,,
9908,05:17.500,05:17.515,1,-59.0,836.0,165.0,1120.0,,,,
9923,05:18.000,05:18.015,1,388.0,784.0,566.0,1027.0,,,,
9938,05:18.500,05:18.517,1,333.0,765.0,524.0,1014.0,,,,
9953,05:19.000,05:19.017,1,603.0,758.0,774.0,988.0,,,,
9968,05:19.500,05:19.517,1,534.0,758.0,708.0,994.0,,,,
9983,05:20.000,05:20.017,1,530.0,751.0,705.0,988.0,,,,
9998,05:20.500,05:20.517,1,500.0,755.0,678.0,995.0,,,,
10013,05:21.000,05:21.017,1,493.0,756.0,669.0,998.0,,,,
10028,05:21.500,05:21.517,1,497.0,754.0,671.0,996.0,,,,
10043,05:22.000,05:22.017,1,501.0,757.0,681.0,998.0,,,,
10058,05:22.500,05:22.518,1,495.0,755.0,673.0,994.0,,,,
10073,05:23.000,05:23.018,1,499.0,753.0,673.0,994.0,,,,
10088,05:23.500,05:23.510,1,489.0,758.0,665.0,996.0,,,,
10103,05:24.000,05:24.010,1,307.0,764.0,506.0,1021.0,,,,
10118,05:24.500,05:24.510,0,,,,,,,,
10133,05:25.000,05:25.010,0,,,,,,,,
10148,05:25.500,05:25.510,0,,,,,,,,
10163,05:26.000,05:26.010,0,,,,,,,,
10178,05:26.500,05:26.510,0,,,,,,,,
10193,05:27.000,05:27.012,0,,,,,,,,
10208,05:27.500,05:27.512,0,,,,,,,,
10223,05:28.000,05:28.012,0,,,,,,,,
10238,05:28.500,05:28.512,0,,,,,,,,
10253,05:29.000,05:29.012,0,,,,,,,,
10268,05:29.500,05:29.512,0,,,,,,,,
10283,05:30.000,05:30.012,1,2162.0,807.0,2370.0,1059.0,,,,
10298,05:30.500,05:30.512,1,1859.0,782.0,2032.0,1016.0,,,,
10313,05:31.000,05:31.013,1,1640.0,815.0,1795.0,1030.0,,,,
10328,05:31.500,05:31.513,1,1620.0,830.0,1775.0,1046.0,,,,
10343,05:32.000,05:32.013,1,1632.0,818.0,1788.0,1040.0,,,,
10358,05:32.500,05:32.513,1,1631.0,817.0,1787.0,1037.0,,,,
10373,05:33.000,05:33.013,1,1630.0,815.0,1787.0,1032.0,,,,
10388,05:33.500,05:33.513,1,1632.0,820.0,1790.0,1038.0,,,,
10403,05:34.000,05:34.013,1,1637.0,817.0,1797.0,1036.0,,,,
10418,05:34.500,05:34.513,1,1641.0,820.0,1804.0,1037.0,,,,
10433,05:35.000,05:35.013,1,1677.0,813.0,1838.0,1025.0,,,,
10448,05:35.500,05:35.515,1,2083.0,868.0,2294.0,1111.0,,,,
10463,05:36.000,05:36.015,0,,,,,,,,
10478,05:36.500,05:36.515,0,,,,,,,,
10493,05:37.000,05:37.015,0,,,,,,,,
10508,05:37.500,05:37.515,0,,,,,,,,
10523,05:38.000,05:38.015,0,,,,,,,,
10538,05:38.500,05:38.515,0,,,,,,,,
10553,05:39.000,05:39.015,0,,,,,,,,
10568,05:39.500,05:39.515,0,,,,,,,,
10583,05:40.000,05:40.017,0,,,,,,,,
10598,05:40.500,05:40.517,0,,,,,,,,
10613,05:41.000,05:41.017,0,,,,,,,,
10628,05:41.500,05:41.517,0,,,,,,,,
10643,05:42.000,05:42.017,0,,,,,,,,
10658,05:42.500,05:42.517,0,,,,,,,,
10673,05:43.000,05:43.017,0,,,,,,,,
10688,05:43.500,05:43.508,0,,,,,,,,
10703,05:44.000,05:44.010,0,,,,,,,,
10718,05:44.500,05:44.510,0,,,,,,,,
10733,05:45.000,05:45.010,0,,,,,,,,
10748,05:45.500,05:45.510,0,,,,,,,,
10763,05:46.000,05:46.010,0,,,,,,,,
10778,05:46.500,05:46.510,0,,,,,,,,
10793,05:47.000,05:47.010,0,,,,,,,,
10808,05:47.500,05:47.510,0,,,,,,,,
10823,05:48.000,05:48.010,0,,,,,,,,
10838,05:48.500,05:48.512,0,,,,,,,,
10853,05:49.000,05:49.012,0,,,,,,,,
10868,05:49.500,05:49.512,0,,,,,,,,
10883,05:50.000,05:50.012,0,,,,,,,,
10898,05:50.500,05:50.512,0,,,,,,,,
10913,05:51.000,05:51.012,0,,,,,,,,
10928,05:51.500,05:51.512,0,,,,,,,,
10944,05:52.000,05:52.012,0,,,,,,,,
10959,05:52.500,05:52.513,0,,,,,,,,
10974,05:53.000,05:53.013,0,,,,,,,,
10989,05:53.500,05:53.513,0,,,,,,,,
11004,05:54.000,05:54.013,0,,,,,,,,
11019,05:54.500,05:54.513,0,,,,,,,,
11034,05:55.000,05:55.013,0,,,,,,,,
11049,05:55.500,05:55.513,0,,,,,,,,
11064,05:56.000,05:56.013,0,,,,,,,,
11079,05:56.500,05:56.513,0,,,,,,,,
11094,05:57.000,05:57.015,0,,,,,,,,
11109,05:57.500,05:57.515,0,,,,,,,,
11124,05:58.000,05:58.015,0,,,,,,,,
11139,05:58.500,05:58.515,0,,,,,,,,
11154,05:59.000,05:59.015,0,,,,,,,,
11169,05:59.500,05:59.515,1,-13.0,803.0,205.0,1078.0,,,,
11184,06:00.000,06:00.015,1,204.0,782.0,412.0,1044.0,,,,
11199,06:00.500,06:00.515,1,-13.0,821.0,206.0,1102.0,,,,
11214,06:01.000,06:01.017,1,-82.0,823.0,140.0,1108.0,,,,
11229,06:01.500,06:01.517,0,,,,,,,,
11244,06:02.000,06:02.017,0,,,,,,,,
11259,06:02.500,06:02.517,0,,,,,,,,
11274,06:03.000,06:03.008,0,,,,,,,,
11289,06:03.500,06:03.508,0,,,,,,,,
11304,06:04.000,06:04.008,0,,,,,,,,
11319,06:04.500,06:04.508,0,,,,,,,,
11334,06:05.000,06:05.008,0,,,,,,,,
11349,06:05.500,06:05.510,0,,,,,,,,
11364,06:06.000,06:06.010,0,,,,,,,,
11379,06:06.500,06:06.510,0,,,,,,,,
11394,06:07.000,06:07.010,0,,,,,,,,
11409,06:07.500,06:07.510,0,,,,,,,,
11424,06:08.000,06:08.010,0,,,,,,,,
11439,06:08.500,06:08.510,1,486.0,763.0,657.0,998.0,,,,
11454,06:09.000,06:09.010,1,473.0,804.0,655.0,1039.0,,,,
11469,06:09.500,06:09.512,1,472.0,803.0,653.0,1037.0,,,,
11484,06:10.000,06:10.012,1,410.0,806.0,593.0,1044.0,,,,
11499,06:10.500,06:10.512,1,412.0,799.0,595.0,1043.0,,,,
11514,06:11.000,06:11.012,1,395.0,799.0,580.0,1049.0,,,,
11529,06:11.500,06:11.512,1,374.0,808.0,562.0,1054.0,,,,
11544,06:12.000,06:12.012,1,353.0,815.0,540.0,1060.0,,,,
11559,06:12.500,06:12.512,1,339.0,818.0,529.0,1061.0,,,,
11574,06:13.000,06:13.012,1,337.0,820.0,529.0,1065.0,,,,
11589,06:13.500,06:13.512,1,326.0,827.0,522.0,1082.0,,,,
11604,06:14.000,06:14.013,1,347.0,827.0,536.0,1079.0,,,,
11619,06:14.500,06:14.513,1,504.0,833.0,683.0,1069.0,,,,
11634,06:15.000,06:15.013,1,585.0,814.0,759.0,1052.0,,,,
11649,06:15.500,06:15.513,1,559.0,815.0,736.0,1054.0,,,,
11664,06:16.000,06:16.013,1,543.0,812.0,717.0,1050.0,,,,
11679,06:16.500,06:16.513,1,530.0,818.0,705.0,1056.0,,,,
11694,06:17.000,06:17.013,1,526.0,815.0,702.0,1053.0,,,,
11709,06:17.500,06:17.513,1,547.0,817.0,717.0,1057.0,,,,
11724,06:18.000,06:18.013,1,514.0,816.0,684.0,1059.0,,,,
11739,06:18.500,06:18.515,1,469.0,822.0,648.0,1066.0,,,,
11754,06:19.000,06:19.015,0,,,,,,,,
11769,06:19.500,06:19.515,0,,,,,,,,
11784,06:20.000,06:20.015,0,,,,,,,,
11799,06:20.500,06:20.515,0,,,,,,,,
11814,06:21.000,06:21.015,1,359.0,831.0,551.0,1083.0,,,,
11829,06:21.500,06:21.515,1,535.0,802.0,706.0,1041.0,,,,
11844,06:22.000,06:22.015,1,491.0,803.0,676.0,1051.0,,,,
11858,06:22.500,06:22.517,1,377.0,804.0,570.0,1054.0,,,,
11873,06:23.000,06:23.017,1,13.0,751.0,245.0,1028.0,,,,
11888,06:23.500,06:23.517,0,,,,,,,,
11903,06:24.000,06:24.008,0,,,,,,,,
11918,06:24.500,06:24.508,0,,,,,,,,
11933,06:25.000,06:25.008,0,,,,,,,,
11948,06:25.500,06:25.508,0,,,,,,,,
11963,06:26.000,06:26.008,0,,,,,,,,
11978,06:26.500,06:26.508,0,,,,,,,,
11993,06:27.000,06:27.010,0,,,,,,,,
12008,06:27.500,06:27.510,0,,,,,,,,
12023,06:28.000,06:28.010,0,,,,,,,,
12038,06:28.500,06:28.510,0,,,,,,,,
12053,06:29.000,06:29.010,0,,,,,,,,
12068,06:29.500,06:29.510,0,,,,,,,,
12083,06:30.000,06:30.010,0,,,,,,,,
12098,06:30.500,06:30.510,0,,,,,,,,
12113,06:31.000,06:31.012,0,,,,,,,,
12128,06:31.500,06:31.512,0,,,,,,,,
12143,06:32.000,06:32.012,0,,,,,,,,
12158,06:32.500,06:32.512,0,,,,,,,,
12173,06:33.000,06:33.012,0,,,,,,,,
12188,06:33.500,06:33.512,0,,,,,,,,
