frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
15300,08:30.000,08:30.028,2,1585.0,923.0,1768.0,1153.0,423.0,898.0,561.0,1060.0,,,,
15315,08:30.500,08:30.528,2,1913.0,895.0,2135.0,1149.0,759.0,886.0,876.0,1036.0,,,,
15330,08:31.000,08:31.028,1,1855.0,1017.0,1991.0,1176.0,,,,,,,,
15345,08:31.500,08:31.520,1,2231.0,1026.0,2404.0,1197.0,,,,,,,,
15360,08:32.000,08:32.022,1,1204.0,864.0,1313.0,1008.0,,,,,,,,
15375,08:32.500,08:32.522,1,1212.0,838.0,1324.0,983.0,,,,,,,,
15390,08:33.000,08:33.022,1,1233.0,844.0,1344.0,990.0,,,,,,,,
15405,08:33.500,08:33.522,1,1226.0,838.0,1335.0,983.0,,,,,,,,
15420,08:34.000,08:34.022,1,1223.0,834.0,1332.0,980.0,,,,,,,,
15435,08:34.500,08:34.522,1,1206.0,834.0,1315.0,980.0,,,,,,,,
15450,08:35.000,08:35.022,1,1199.0,830.0,1308.0,978.0,,,,,,,,
15465,08:35.500,08:35.522,1,1198.0,836.0,1306.0,982.0,,,,,,,,
15480,08:36.000,08:36.023,1,1196.0,838.0,1306.0,984.0,,,,,,,,
15495,08:36.500,08:36.523,1,1198.0,841.0,1310.0,990.0,,,,,,,,
15510,08:37.000,08:37.023,1,1207.0,841.0,1319.0,988.0,,,,,,,,
15525,08:37.500,08:37.523,2,2032.0,885.0,2213.0,1144.0,924.0,850.0,1041.0,996.0,,,,
15540,08:38.000,08:38.023,2,379.0,852.0,525.0,1020.0,1478.0,921.0,1613.0,1150.0,,,,
15555,08:38.500,08:38.523,2,1532.0,919.0,1695.0,1173.0,462.0,864.0,600.0,1021.0,,,,
15570,08:39.000,08:39.023,1,998.0,851.0,1109.0,993.0,,,,,,,,
15585,08:39.500,08:39.523,0,,,,,,,,,,,,
15600,08:40.000,08:40.023,1,1030.0,800.0,1141.0,946.0,,,,,,,,
15615,08:40.500,08:40.525,2,1511.0,855.0,1714.0,1133.0,367.0,777.0,506.0,938.0,,,,
15630,08:41.000,08:41.025,2,1482.0,840.0,1682.0,1097.0,372.0,757.0,512.0,921.0,,,,
15645,08:41.500,08:41.525,2,1041.0,784.0,1150.0,928.0,2222.0,881.0,2471.0,1191.0,,,,
15660,08:42.000,08:42.025,2,1079.0,913.0,1192.0,1058.0,2268.0,1059.0,2480.0,1318.0,,,,
15675,08:42.500,08:42.525,2,1094.0,909.0,1213.0,1061.0,2262.0,998.0,2459.0,1272.0,,,,
15690,08:43.000,08:43.025,2,1063.0,820.0,1177.0,974.0,2242.0,903.0,2440.0,1175.0,,,,
15705,08:43.500,08:43.525,1,1079.0,808.0,1187.0,965.0,,,,,,,,
15720,08:44.000,08:44.025,1,1075.0,800.0,1185.0,956.0,,,,,,,,
15735,08:44.500,08:44.527,1,1320.0,945.0,1436.0,1106.0,,,,,,,,
15750,08:45.000,08:45.027,1,2142.0,961.0,2309.0,1142.0,,,,,,,,
15765,08:45.500,08:45.527,2,1515.0,716.0,1697.0,962.0,327.0,696.0,466.0,868.0,,,,
15780,08:46.000,08:46.027,2,1344.0,700.0,1519.0,943.0,90.0,665.0,253.0,850.0,,,,
15795,08:46.500,08:46.527,2,1368.0,697.0,1545.0,943.0,132.0,665.0,291.0,840.0,,,,
15810,08:47.000,08:47.027,2,1676.0,691.0,1832.0,938.0,559.0,678.0,684.0,838.0,,,,
15825,08:47.500,08:47.527,1,1116.0,863.0,1226.0,1008.0,,,,,,,,
15840,08:48.000,08:48.027,1,2038.0,1016.0,2192.0,1193.0,,,,,,,,
