frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
6454,03:35.000,03:35.032,2,664.0,440.0,857.0,711.0,1198.0,556.0,1350.0,783.0,,,,
6469,03:35.500,03:35.532,2,1217.0,552.0,1369.0,775.0,684.0,428.0,879.0,704.0,,,,
6484,03:36.000,03:36.032,2,682.0,452.0,875.0,723.0,1219.0,578.0,1367.0,797.0,,,,
6498,03:36.500,03:36.500,2,582.0,452.0,783.0,735.0,1138.0,584.0,1280.0,798.0,,,,
6513,03:37.000,03:37.000,2,621.0,453.0,818.0,731.0,1168.0,589.0,1312.0,807.0,,,,
6528,03:37.500,03:37.500,2,609.0,452.0,805.0,724.0,1154.0,584.0,1302.0,798.0,,,,
6543,03:38.000,03:38.000,2,670.0,358.0,866.0,640.0,1201.0,506.0,1359.0,738.0,,,,
6558,03:38.500,03:38.500,2,662.0,332.0,856.0,605.0,1202.0,456.0,1356.0,687.0,,,,
6573,03:39.000,03:39.000,2,614.0,329.0,815.0,613.0,1168.0,446.0,1322.0,674.0,,,,
6588,03:39.500,03:39.500,2,621.0,383.0,816.0,662.0,1163.0,478.0,1317.0,710.0,,,,
6603,03:40.000,03:40.000,2,702.0,416.0,890.0,685.0,1239.0,520.0,1391.0,748.0,,,,
6618,03:40.500,03:40.502,2,607.0,499.0,804.0,779.0,1164.0,599.0,1316.0,825.0,,,,
6633,03:41.000,03:41.002,2,689.0,466.0,880.0,741.0,1224.0,593.0,1380.0,825.0,,,,
6648,03:41.500,03:41.502,2,665.0,454.0,854.0,723.0,1205.0,560.0,1357.0,789.0,,,,
6663,03:42.000,03:42.002,2,682.0,444.0,873.0,706.0,1219.0,562.0,1372.0,791.0,,,,
6678,03:42.500,03:42.502,2,729.0,463.0,916.0,737.0,1256.0,603.0,1409.0,829.0,,,,
6694,03:43.000,03:43.027,2,841.0,568.0,1022.0,821.0,1362.0,679.0,1516.0,900.0,,,,
6709,03:43.500,03:43.527,2,773.0,625.0,952.0,879.0,1305.0,739.0,1457.0,964.0,,,,
6724,03:44.000,03:44.027,2,834.0,644.0,1014.0,905.0,1354.0,760.0,1510.0,986.0,,,,
6739,03:44.500,03:44.528,2,746.0,631.0,932.0,901.0,1280.0,756.0,1436.0,981.0,,,,
6754,03:45.000,03:45.028,2,1201.0,970.0,1356.0,1202.0,658.0,854.0,849.0,1125.0,,,,
6769,03:45.500,03:45.528,2,1170.0,1068.0,1328.0,1309.0,622.0,952.0,818.0,1235.0,,,,
6784,03:46.000,03:46.028,2,611.0,959.0,807.0,1237.0,1164.0,1077.0,1322.0,1314.0,,,,
6799,03:46.500,03:46.528,2,581.0,974.0,778.0,1261.0,1151.0,1092.0,1309.0,1328.0,,,,
6814,03:47.000,03:47.028,2,606.0,990.0,798.0,1276.0,1173.0,1102.0,1329.0,1342.0,,,,
6829,03:47.500,03:47.528,2,611.0,935.0,805.0,1219.0,1165.0,1041.0,1323.0,1277.0,,,,
6844,03:48.000,03:48.028,2,612.0,941.0,806.0,1219.0,1162.0,1050.0,1319.0,1284.0,,,,
6859,03:48.500,03:48.530,2,616.0,927.0,811.0,1201.0,1163.0,1036.0,1318.0,1272.0,,,,
6874,03:49.000,03:49.030,2,626.0,908.0,821.0,1188.0,1168.0,1025.0,1323.0,1258.0,,,,
6889,03:49.500,03:49.530,2,1168.0,1001.0,1324.0,1234.0,626.0,886.0,819.0,1162.0,,,,
6904,03:50.000,03:50.030,2,616.0,880.0,809.0,1154.0,1163.0,995.0,1318.0,1224.0,,,,
6919,03:50.500,03:50.530,2,617.0,879.0,809.0,1152.0,1163.0,994.0,1318.0,1223.0,,,,
6934,03:51.000,03:51.030,2,627.0,855.0,821.0,1128.0,1173.0,972.0,1327.0,1200.0,,,,
6949,03:51.500,03:51.530,2,624.0,850.0,817.0,1124.0,1170.0,966.0,1323.0,1193.0,,,,
6964,03:52.000,03:52.030,2,625.0,870.0,816.0,1136.0,1168.0,975.0,1323.0,1207.0,,,,
6979,03:52.500,03:52.532,2,628.0,859.0,820.0,1131.0,1171.0,971.0,1324.0,1202.0,,,,
6994,03:53.000,03:53.032,2,638.0,841.0,827.0,1110.0,1175.0,951.0,1330.0,1183.0,,,,
7009,03:53.500,03:53.532,2,1175.0,937.0,1330.0,1172.0,636.0,828.0,825.0,1101.0,,,,
7024,03:54.000,03:54.032,2,626.0,834.0,821.0,1112.0,1173.0,943.0,1326.0,1175.0,,,,
7039,03:54.500,03:54.532,2,1167.0,940.0,1321.0,1169.0,612.0,847.0,809.0,1124.0,,,,
7054,03:55.000,03:55.032,2,608.0,816.0,800.0,1096.0,1161.0,932.0,1316.0,1159.0,,,,
7069,03:55.500,03:55.532,2,601.0,810.0,795.0,1086.0,1159.0,915.0,1313.0,1145.0,,,,
7084,03:56.000,03:56.032,2,612.0,787.0,805.0,1070.0,1161.0,910.0,1315.0,1133.0,,,,
7098,03:56.500,03:56.500,2,609.0,773.0,800.0,1046.0,1157.0,887.0,1311.0,1113.0,,,,
7113,03:57.000,03:57.000,1,321.0,920.0,525.0,1182.0,,,,,,,,
7128,03:57.500,03:57.500,0,,,,,,,,,,,,
7143,03:58.000,03:58.000,0,,,,,,,,,,,,
7158,03:58.500,03:58.500,0,,,,,,,,,,,,
7173,03:59.000,03:59.000,0,,,,,,,,,,,,
7188,03:59.500,03:59.500,2,858.0,878.0,1021.0,1113.0,226.0,717.0,471.0,1034.0,,,,
7203,04:00.000,04:00.000,2,514.0,685.0,723.0,961.0,1069.0,844.0,1224.0,1073.0,,,,
7218,04:00.500,04:00.502,2,599.0,698.0,799.0,976.0,1127.0,867.0,1280.0,1090.0,,,,
7233,04:01.000,04:01.002,2,599.0,701.0,798.0,977.0,1125.0,868.0,1277.0,1094.0,,,,
7248,04:01.500,04:01.502,2,579.0,629.0,782.0,908.0,1101.0,816.0,1256.0,1041.0,,,,
7263,04:02.000,04:02.002,2,416.0,517.0,634.0,808.0,974.0,721.0,1131.0,951.0,,,,
7279,04:02.500,04:02.527,2,400.0,430.0,623.0,721.0,968.0,641.0,1126.0,868.0,,,,
7294,04:03.000,04:03.027,2,415.0,471.0,634.0,759.0,977.0,677.0,1133.0,907.0,,,,
7309,04:03.500,04:03.527,2,533.0,472.0,740.0,752.0,1068.0,682.0,1220.0,908.0,,,,
7324,04:04.000,04:04.027,2,710.0,276.0,912.0,560.0,1229.0,497.0,1388.0,722.0,,,,
7339,04:04.500,04:04.528,2,708.0,256.0,915.0,545.0,1229.0,495.0,1389.0,723.0,,,,
7354,04:05.000,04:05.028,2,686.0,341.0,886.0,621.0,1207.0,559.0,1363.0,790.0,,,,
7369,04:05.500,04:05.528,2,694.0,384.0,891.0,656.0,1220.0,575.0,1378.0,805.0,,,,
7384,04:06.000,04:06.028,2,725.0,311.0,923.0,584.0,1255.0,506.0,1412.0,735.0,,,,
7399,04:06.500,04:06.528,2,1384.0,486.0,1547.0,719.0,875.0,262.0,1069.0,543.0,,,,
7414,04:07.000,04:07.028,2,1280.0,520.0,1439.0,750.0,761.0,322.0,960.0,595.0,,,,
7429,04:07.500,04:07.528,2,1180.0,540.0,1335.0,768.0,642.0,341.0,843.0,621.0,,,,
7444,04:08.000,04:08.028,2,607.0,334.0,812.0,622.0,1155.0,512.0,1313.0,740.0,,,,
7459,04:08.500,04:08.530,2,641.0,317.0,846.0,594.0,1188.0,490.0,1345.0,725.0,,,,
7474,04:09.000,04:09.030,2,634.0,324.0,838.0,605.0,1182.0,495.0,1336.0,726.0,,,,
7489,04:09.500,04:09.530,2,621.0,316.0,826.0,603.0,1173.0,497.0,1328.0,728.0,,,,
7504,04:10.000,04:10.030,2,637.0,321.0,842.0,604.0,1184.0,495.0,1338.0,728.0,,,,
7519,04:10.500,04:10.530,2,655.0,329.0,856.0,614.0,1194.0,505.0,1351.0,739.0,,,,
7534,04:11.000,04:11.030,2,649.0,333.0,853.0,620.0,1189.0,516.0,1347.0,746.0,,,,
7549,04:11.500,04:11.530,2,1491.0,588.0,1655.0,824.0,975.0,436.0,1161.0,693.0,,,,
7564,04:12.000,04:12.030,2,1547.0,607.0,1716.0,847.0,1034.0,447.0,1217.0,706.0,,,,
7579,04:12.500,04:12.532,2,1523.0,602.0,1690.0,841.0,1014.0,451.0,1194.0,708.0,,,,
7594,04:13.000,04:13.032,2,1514.0,609.0,1678.0,846.0,1004.0,451.0,1183.0,707.0,,,,
7609,04:13.500,04:13.532,2,1505.0,599.0,1672.0,833.0,995.0,439.0,1178.0,691.0,,,,
7624,04:14.000,04:14.032,2,1489.0,603.0,1652.0,835.0,975.0,441.0,1160.0,698.0,,,,
7639,04:14.500,04:14.532,2,1488.0,602.0,1652.0,835.0,976.0,441.0,1160.0,700.0,,,,
7654,04:15.000,04:15.032,2,1487.0,600.0,1650.0,831.0,976.0,438.0,1160.0,694.0,,,,
7669,04:15.500,04:15.532,2,971.0,441.0,1154.0,699.0,1484.0,600.0,1647.0,830.0,,,,
7684,04:16.000,04:16.032,2,966.0,444.0,1149.0,698.0,1478.0,607.0,1641.0,837.0,,,,
7698,04:16.500,04:16.500,2,737.0,442.0,930.0,702.0,1259.0,624.0,1412.0,850.0,,,,
7713,04:17.000,04:17.000,2,581.0,460.0,783.0,738.0,1124.0,649.0,1276.0,869.0,,,,
7728,04:17.500,04:17.500,2,604.0,481.0,806.0,755.0,1138.0,666.0,1291.0,889.0,,,,
7743,04:18.000,04:18.000,2,684.0,544.0,876.0,808.0,1199.0,719.0,1352.0,944.0,,,,
7758,04:18.500,04:18.500,2,756.0,487.0,946.0,757.0,1260.0,676.0,1413.0,902.0,,,,
7773,04:19.000,04:19.000,2,839.0,445.0,1026.0,705.0,1351.0,597.0,1511.0,827.0,,,,
7788,04:19.500,04:19.500,2,787.0,307.0,979.0,577.0,1310.0,464.0,1469.0,702.0,,,,
7803,04:20.000,04:20.000,2,751.0,343.0,943.0,620.0,1271.0,517.0,1430.0,743.0,,,,
7818,04:20.500,04:20.502,2,705.0,434.0,902.0,701.0,1238.0,567.0,1393.0,798.0,,,,
7833,04:21.000,04:21.002,2,652.0,448.0,853.0,724.0,1189.0,584.0,1344.0,816.0,,,,
7849,04:21.500,04:21.527,2,1180.0,582.0,1333.0,809.0,645.0,445.0,848.0,724.0,,,,
7864,04:22.000,04:22.027,2,682.0,457.0,868.0,730.0,1184.0,584.0,1336.0,814.0,,,,
7879,04:22.500,04:22.527,2,1167.0,587.0,1320.0,816.0,686.0,463.0,866.0,746.0,,,,
7894,04:23.000,04:23.027,2,1167.0,579.0,1319.0,815.0,686.0,455.0,866.0,743.0,,,,
7909,04:23.500,04:23.527,2,1161.0,577.0,1314.0,806.0,678.0,451.0,857.0,735.0,,,,
7924,04:24.000,04:24.027,2,1171.0,573.0,1322.0,804.0,666.0,454.0,853.0,736.0,,,,
7939,04:24.500,04:24.528,2,1166.0,573.0,1320.0,803.0,644.0,454.0,842.0,740.0,,,,
7954,04:25.000,04:25.028,2,1168.0,578.0,1321.0,807.0,643.0,455.0,840.0,741.0,,,,
7969,04:25.500,04:25.528,2,1165.0,581.0,1319.0,807.0,643.0,441.0,840.0,731.0,,,,
7984,04:26.000,04:26.028,2,1167.0,581.0,1320.0,807.0,616.0,432.0,816.0,712.0,,,,
7999,04:26.500,04:26.528,2,613.0,427.0,815.0,704.0,1173.0,580.0,1325.0,806.0,,,,
8014,04:27.000,04:27.028,2,615.0,425.0,817.0,700.0,1172.0,577.0,1325.0,805.0,,,,
8030,04:27.500,04:27.528,2,616.0,439.0,818.0,711.0,1172.0,592.0,1326.0,821.0,,,,
8045,04:28.000,04:28.028,2,616.0,443.0,818.0,722.0,1170.0,591.0,1323.0,819.0,,,,
8060,04:28.500,04:28.530,2,606.0,467.0,807.0,745.0,1168.0,590.0,1322.0,816.0,,,,
8075,04:29.000,04:29.030,2,590.0,485.0,789.0,762.0,1161.0,605.0,1315.0,827.0,,,,
8090,04:29.500,04:29.530,2,577.0,467.0,768.0,752.0,1163.0,607.0,1317.0,829.0,,,,
8105,04:30.000,04:30.030,2,1162.0,602.0,1316.0,823.0,537.0,472.0,713.0,743.0,,,,
8120,04:30.500,04:30.530,2,575.0,451.0,783.0,740.0,1159.0,592.0,1312.0,816.0,,,,
8135,04:31.000,04:31.030,2,582.0,459.0,788.0,745.0,1160.0,602.0,1314.0,825.0,,,,
8150,04:31.500,04:31.530,1,612.0,631.0,786.0,870.0,,,,,,,,
8165,04:32.000,04:32.032,2,498.0,378.0,711.0,671.0,1086.0,521.0,1242.0,754.0,,,,
8180,04:32.500,04:32.532,2,379.0,337.0,606.0,642.0,1003.0,479.0,1160.0,708.0,,,,
8195,04:33.000,04:33.032,2,449.0,359.0,669.0,653.0,1053.0,496.0,1208.0,723.0,,,,
8207,04:33.500,04:33.532,2,530.0,353.0,736.0,637.0,1108.0,502.0,1265.0,728.0,,,,
8223,04:34.000,04:34.032,2,506.0,359.0,719.0,646.0,1097.0,492.0,1254.0,717.0,,,,
8238,04:34.500,04:34.532,2,581.0,326.0,788.0,614.0,1161.0,455.0,1319.0,684.0,,,,
8253,04:35.000,04:35.032,2,624.0,362.0,825.0,641.0,1192.0,483.0,1346.0,710.0,,,,
8268,04:35.500,04:35.532,2,610.0,369.0,814.0,647.0,1183.0,492.0,1337.0,716.0,,,,
8283,04:36.000,04:36.032,2,617.0,387.0,819.0,668.0,1188.0,514.0,1344.0,741.0,,,,
8297,04:36.500,04:36.500,2,1183.0,527.0,1337.0,757.0,615.0,397.0,816.0,677.0,,,,
8312,04:37.000,04:37.000,2,623.0,381.0,824.0,663.0,1189.0,515.0,1345.0,743.0,,,,
8327,04:37.500,04:37.500,2,637.0,388.0,836.0,671.0,1200.0,518.0,1354.0,748.0,,,,
8343,04:38.000,04:38.000,2,643.0,423.0,841.0,696.0,1206.0,545.0,1358.0,772.0,,,,
8358,04:38.500,04:38.500,2,1207.0,545.0,1358.0,774.0,647.0,427.0,844.0,693.0,,,,
8373,04:39.000,04:39.000,2,1196.0,548.0,1349.0,775.0,639.0,428.0,836.0,698.0,,,,
8388,04:39.500,04:39.500,2,1199.0,545.0,1352.0,774.0,644.0,426.0,842.0,695.0,,,,
8403,04:40.000,04:40.000,2,1209.0,551.0,1361.0,781.0,654.0,430.0,853.0,701.0,,,,
8418,04:40.500,04:40.502,2,685.0,436.0,881.0,704.0,1235.0,562.0,1388.0,789.0,,,,
8434,04:41.000,04:41.027,2,1363.0,572.0,1521.0,801.0,829.0,449.0,1017.0,717.0,,,,
8449,04:41.500,04:41.527,2,852.0,465.0,1035.0,724.0,1388.0,577.0,1549.0,808.0,,,,
8464,04:42.000,04:42.027,2,847.0,462.0,1027.0,729.0,1392.0,576.0,1553.0,807.0,,,,
8479,04:42.500,04:42.527,2,1386.0,578.0,1546.0,812.0,835.0,468.0,1017.0,728.0,,,,
8494,04:43.000,04:43.027,2,1383.0,624.0,1541.0,850.0,832.0,502.0,1013.0,768.0,,,,
8509,04:43.500,04:43.527,2,851.0,513.0,1033.0,776.0,1391.0,640.0,1551.0,864.0,,,,
8524,04:44.000,04:44.028,2,843.0,472.0,1029.0,740.0,1380.0,597.0,1537.0,826.0,,,,
8539,04:44.500,04:44.528,2,824.0,481.0,1009.0,746.0,1361.0,606.0,1519.0,834.0,,,,
8554,04:45.000,04:45.028,2,728.0,462.0,922.0,738.0,1276.0,610.0,1433.0,835.0,,,,
8569,04:45.500,04:45.528,2,732.0,420.0,926.0,689.0,1276.0,579.0,1435.0,806.0,,,,
8584,04:46.000,04:46.028,2,716.0,419.0,909.0,691.0,1263.0,567.0,1420.0,801.0,,,,
8599,04:46.500,04:46.528,2,670.0,415.0,867.0,691.0,1225.0,554.0,1380.0,782.0,,,,
8614,04:47.000,04:47.028,2,657.0,662.0,849.0,929.0,1211.0,765.0,1366.0,989.0,,,,
8629,04:47.500,04:47.528,2,663.0,725.0,852.0,983.0,1215.0,804.0,1371.0,1031.0,,,,
8644,04:48.000,04:48.030,2,683.0,668.0,874.0,937.0,1232.0,769.0,1387.0,993.0,,,,
8659,04:48.500,04:48.530,2,699.0,636.0,889.0,905.0,1247.0,752.0,1401.0,971.0,,,,
8674,04:49.000,04:49.030,2,609.0,623.0,806.0,892.0,1167.0,739.0,1320.0,959.0,,,,
8689,04:49.500,04:49.530,2,595.0,587.0,793.0,858.0,1150.0,703.0,1306.0,927.0,,,,
8704,04:50.000,04:50.030,2,599.0,586.0,796.0,855.0,1155.0,705.0,1308.0,928.0,,,,
8719,04:50.500,04:50.530,2,628.0,584.0,825.0,849.0,1179.0,704.0,1332.0,931.0,,,,
8734,04:51.000,04:51.030,2,652.0,601.0,844.0,866.0,1196.0,722.0,1349.0,947.0,,,,
8749,04:51.500,04:51.530,2,647.0,638.0,842.0,906.0,1189.0,765.0,1344.0,988.0,,,,
8764,04:52.000,04:52.032,2,648.0,582.0,843.0,844.0,1190.0,703.0,1345.0,930.0,,,,
8779,04:52.500,04:52.532,2,620.0,560.0,818.0,826.0,1164.0,690.0,1318.0,912.0,,,,
8794,04:53.000,04:53.032,2,695.0,786.0,881.0,1049.0,1209.0,925.0,1363.0,1152.0,,,,
8809,04:53.500,04:53.532,2,620.0,597.0,815.0,861.0,1157.0,732.0,1308.0,954.0,,,,
8824,04:54.000,04:54.032,2,733.0,612.0,921.0,880.0,1253.0,752.0,1404.0,971.0,,,,
8839,04:54.500,04:54.532,2,735.0,593.0,925.0,854.0,1254.0,730.0,1404.0,953.0,,,,
8854,04:55.000,04:55.032,2,707.0,588.0,900.0,856.0,1220.0,723.0,1374.0,947.0,,,,
8869,04:55.500,04:55.532,2,608.0,504.0,806.0,785.0,1139.0,645.0,1292.0,872.0,,,,
8883,04:56.000,04:56.000,2,588.0,464.0,790.0,751.0,1122.0,601.0,1274.0,829.0,,,,
8898,04:56.500,04:56.500,2,592.0,481.0,792.0,760.0,1130.0,609.0,1282.0,836.0,,,,
8913,04:57.000,04:57.000,2,467.0,454.0,679.0,749.0,1025.0,600.0,1177.0,826.0,,,,
8928,04:57.500,04:57.500,2,368.0,477.0,587.0,771.0,943.0,616.0,1097.0,841.0,,,,
8943,04:58.000,04:58.000,2,1028.0,668.0,1179.0,901.0,513.0,539.0,709.0,831.0,,,,
8958,04:58.500,04:58.500,2,1087.0,669.0,1236.0,897.0,551.0,559.0,758.0,857.0,,,,
8973,04:59.000,04:59.000,2,551.0,582.0,768.0,874.0,1090.0,700.0,1243.0,933.0,,,,
8988,04:59.500,04:59.500,2,572.0,611.0,768.0,878.0,1102.0,728.0,1254.0,951.0,,,,
9004,05:00.000,05:00.027,2,551.0,569.0,739.0,826.0,1097.0,699.0,1251.0,928.0,,,,
9019,05:00.500,05:00.527,2,552.0,580.0,737.0,832.0,1101.0,708.0,1253.0,935.0,,,,
9034,05:01.000,05:01.027,2,563.0,597.0,752.0,852.0,1100.0,722.0,1252.0,949.0,,,,
9049,05:01.500,05:01.527,2,1109.0,698.0,1260.0,933.0,573.0,577.0,762.0,835.0,,,,
9064,05:02.000,05:02.027,2,586.0,556.0,775.0,817.0,1122.0,688.0,1272.0,913.0,,,,
