frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
19179,09:23.000,09:23.028,3,697.0,448.0,861.0,686.0,171.0,424.0,351.0,642.0,1248.0,329.0,1423.0,555.0
19194,09:23.500,09:23.528,2,691.0,445.0,857.0,685.0,162.0,419.0,344.0,642.0,,,,
19209,09:24.000,09:24.028,2,689.0,443.0,856.0,684.0,160.0,417.0,343.0,642.0,,,,
19224,09:24.500,09:24.528,2,687.0,444.0,853.0,685.0,156.0,417.0,339.0,642.0,,,,
19239,09:25.000,09:25.028,2,686.0,447.0,852.0,686.0,158.0,420.0,341.0,645.0,,,,
19254,09:25.500,09:25.528,2,684.0,444.0,851.0,685.0,152.0,421.0,334.0,646.0,,,,
19269,09:26.000,09:26.028,2,676.0,445.0,842.0,684.0,144.0,419.0,330.0,641.0,,,,
19284,09:26.500,09:26.530,3,1326.0,354.0,1492.0,576.0,757.0,455.0,918.0,692.0,251.0,431.0,423.0,643.0
19299,09:27.000,09:27.030,3,729.0,467.0,894.0,706.0,1299.0,359.0,1465.0,582.0,217.0,441.0,392.0,663.0
19314,09:27.500,09:27.530,3,651.0,476.0,823.0,724.0,1243.0,363.0,1412.0,593.0,109.0,460.0,298.0,679.0
19329,09:28.000,09:28.030,3,677.0,482.0,849.0,731.0,1237.0,380.0,1409.0,612.0,148.0,470.0,333.0,682.0
19344,09:28.500,09:28.530,3,657.0,475.0,833.0,727.0,1220.0,374.0,1398.0,606.0,115.0,445.0,303.0,673.0
19359,09:29.000,09:29.030,3,1131.0,420.0,1307.0,657.0,521.0,499.0,706.0,755.0,-62.0,458.0,139.0,695.0
19374,09:29.500,09:29.530,2,343.0,481.0,545.0,752.0,987.0,431.0,1163.0,665.0,,,,
19389,09:30.000,09:30.030,2,283.0,458.0,494.0,734.0,947.0,419.0,1122.0,656.0,,,,
19404,09:30.500,09:30.532,2,939.0,418.0,1116.0,656.0,269.0,460.0,480.0,737.0,,,,
19419,09:31.000,09:31.032,2,932.0,412.0,1109.0,653.0,255.0,458.0,468.0,735.0,,,,
19434,09:31.500,09:31.532,2,920.0,416.0,1096.0,652.0,255.0,464.0,467.0,739.0,,,,
19449,09:32.000,09:32.023,2,923.0,411.0,1102.0,650.0,260.0,464.0,471.0,742.0,,,,
19464,09:32.500,09:32.523,2,259.0,474.0,472.0,749.0,939.0,419.0,1115.0,659.0,,,,
19479,09:33.000,09:33.023,2,258.0,478.0,471.0,751.0,940.0,420.0,1117.0,660.0,,,,
19494,09:33.500,09:33.523,2,933.0,417.0,1110.0,657.0,264.0,489.0,474.0,759.0,,,,
19509,09:34.000,09:34.023,2,268.0,485.0,477.0,753.0,935.0,422.0,1111.0,659.0,,,,
19524,09:34.500,09:34.525,2,269.0,483.0,479.0,754.0,933.0,421.0,1108.0,656.0,,,,
19539,09:35.000,09:35.025,2,262.0,487.0,473.0,758.0,927.0,424.0,1103.0,661.0,,,,
19554,09:35.500,09:35.525,2,928.0,428.0,1102.0,664.0,261.0,492.0,472.0,770.0,,,,
19569,09:36.000,09:36.025,2,277.0,501.0,486.0,773.0,937.0,441.0,1111.0,672.0,,,,
19584,09:36.500,09:36.525,2,286.0,507.0,495.0,780.0,946.0,447.0,1120.0,678.0,,,,
19599,09:37.000,09:37.025,2,949.0,434.0,1122.0,664.0,285.0,492.0,495.0,765.0,,,,
