frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
8889,04:51.000,04:51.022,1,924.0,589.0,1091.0,818.0,,,,
8904,04:51.500,04:51.522,1,925.0,587.0,1090.0,815.0,,,,
8919,04:52.000,04:52.022,1,922.0,586.0,1087.0,815.0,,,,
8934,04:52.500,04:52.523,1,928.0,579.0,1092.0,809.0,,,,
8949,04:53.000,04:53.023,1,928.0,552.0,1094.0,783.0,,,,
8964,04:53.500,04:53.523,1,920.0,548.0,1086.0,779.0,,,,
8979,04:54.000,04:54.023,1,924.0,551.0,1091.0,780.0,,,,
8994,04:54.500,04:54.523,1,911.0,570.0,1081.0,802.0,,,,
9009,04:55.000,04:55.023,1,933.0,575.0,1100.0,805.0,,,,
9024,04:55.500,04:55.523,1,916.0,443.0,1085.0,675.0,,,,
9039,04:56.000,04:56.023,0,,,,,,,,
9054,04:56.500,04:56.523,1,872.0,414.0,1042.0,647.0,,,,
9069,04:57.000,04:57.025,1,845.0,451.0,1014.0,684.0,,,,
9084,04:57.500,04:57.525,1,878.0,508.0,1047.0,735.0,,,,
9099,04:58.000,04:58.025,1,900.0,533.0,1065.0,764.0,,,,
9114,04:58.500,04:58.525,1,915.0,536.0,1083.0,763.0,,,,
9129,04:59.000,04:59.025,1,919.0,535.0,1086.0,762.0,,,,
9144,04:59.500,04:59.525,1,919.0,532.0,1086.0,760.0,,,,
9159,05:00.000,05:00.025,1,917.0,536.0,1083.0,764.0,,,,
9174,05:00.500,05:00.525,1,919.0,533.0,1086.0,763.0,,,,
9189,05:01.000,05:01.027,1,921.0,533.0,1088.0,763.0,,,,
9204,05:01.500,05:01.527,1,921.0,534.0,1089.0,764.0,,,,
9219,05:02.000,05:02.027,1,922.0,534.0,1089.0,763.0,,,,
9234,05:02.500,05:02.527,1,925.0,532.0,1092.0,761.0,,,,
9249,05:03.000,05:03.027,1,926.0,528.0,1094.0,758.0,,,,
9264,05:03.500,05:03.527,1,926.0,530.0,1093.0,760.0,,,,
9279,05:04.000,05:04.027,1,926.0,533.0,1093.0,763.0,,,,
9294,05:04.500,05:04.527,1,926.0,535.0,1092.0,765.0,,,,
9309,05:05.000,05:05.027,1,924.0,533.0,1092.0,765.0,,,,
9324,05:05.500,05:05.528,1,924.0,535.0,1091.0,767.0,,,,
9339,05:06.000,05:06.028,1,923.0,533.0,1091.0,763.0,,,,
9354,05:06.500,05:06.528,1,924.0,527.0,1091.0,757.0,,,,
9369,05:07.000,05:07.020,1,918.0,533.0,1085.0,761.0,,,,
9384,05:07.500,05:07.520,1,919.0,536.0,1086.0,765.0,,,,
9399,05:08.000,05:08.020,1,915.0,535.0,1083.0,763.0,,,,
9414,05:08.500,05:08.520,1,917.0,532.0,1084.0,762.0,,,,
9429,05:09.000,05:09.020,1,920.0,532.0,1086.0,758.0,,,,
