frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
12823,07:05.976,1,1469.0,716.0,1629.0,958.0
12838,07:06.474,1,1472.0,696.0,1633.0,933.0
12853,07:06.972,1,1525.0,631.0,1688.0,868.0
12868,07:07.471,1,1387.0,467.0,1548.0,704.0
12883,07:07.969,1,1412.0,518.0,1569.0,758.0
12898,07:08.467,1,1346.0,599.0,1500.0,829.0
12913,07:08.965,1,1339.0,590.0,1492.0,819.0
12928,07:09.464,1,1358.0,616.0,1510.0,841.0
12943,07:09.962,1,1367.0,603.0,1515.0,834.0
12958,07:10.460,1,1407.0,594.0,1562.0,824.0
12973,07:10.959,1,1505.0,611.0,1664.0,846.0
12988,07:11.457,1,1443.0,586.0,1600.0,825.0
13003,07:11.955,1,1331.0,655.0,1485.0,882.0
13018,07:12.454,1,1371.0,668.0,1525.0,895.0
13033,07:12.952,1,1390.0,692.0,1545.0,922.0
13048,07:13.450,1,1422.0,715.0,1580.0,951.0
13063,07:13.948,1,1415.0,708.0,1572.0,948.0
13078,07:14.447,1,1419.0,707.0,1578.0,942.0
13093,07:14.945,1,1417.0,712.0,1576.0,950.0
13108,07:15.443,1,1425.0,718.0,1583.0,957.0
13123,07:15.942,1,1426.0,723.0,1583.0,958.0
13138,07:16.440,1,1430.0,720.0,1587.0,956.0
13153,07:16.938,1,1430.0,719.0,1587.0,956.0
13168,07:17.436,1,1425.0,716.0,1581.0,949.0
13183,07:17.935,1,1427.0,717.0,1583.0,951.0
13198,07:18.433,1,1425.0,717.0,1580.0,950.0
13213,07:18.931,1,1415.0,731.0,1573.0,966.0
13228,07:19.430,1,1427.0,733.0,1584.0,967.0
13243,07:19.928,1,1422.0,757.0,1580.0,985.0
13258,07:20.426,1,1419.0,751.0,1577.0,982.0
13273,07:20.925,1,1417.0,759.0,1575.0,988.0
13288,07:21.423,1,1421.0,759.0,1578.0,988.0
13303,07:21.921,1,1422.0,751.0,1580.0,979.0
13318,07:22.419,1,1460.0,752.0,1616.0,980.0
13333,07:22.918,1,1446.0,752.0,1603.0,982.0
13348,07:23.416,1,1447.0,743.0,1603.0,978.0
13363,07:23.914,1,1449.0,750.0,1605.0,984.0
13378,07:24.413,1,1446.0,760.0,1604.0,993.0
13393,07:24.911,1,1447.0,759.0,1604.0,994.0
13408,07:25.409,1,1447.0,754.0,1604.0,989.0
13423,07:25.907,1,1450.0,756.0,1608.0,991.0
13438,07:26.406,1,1457.0,747.0,1614.0,982.0
13453,07:26.904,1,1450.0,746.0,1607.0,977.0
13468,07:27.402,1,1448.0,747.0,1605.0,980.0
13483,07:27.901,1,1445.0,734.0,1602.0,974.0
13498,07:28.399,1,1423.0,731.0,1580.0,966.0
13513,07:28.897,1,1440.0,727.0,1596.0,967.0
13528,07:29.396,1,1434.0,723.0,1591.0,964.0
13543,07:29.894,1,1427.0,714.0,1584.0,948.0
13558,07:30.392,1,1421.0,713.0,1578.0,947.0
13573,07:30.890,1,1425.0,719.0,1582.0,955.0
13588,07:31.389,1,1410.0,708.0,1566.0,944.0
13603,07:31.887,1,1410.0,711.0,1567.0,954.0
13618,07:32.385,1,1414.0,711.0,1571.0,948.0
13633,07:32.884,1,1406.0,712.0,1563.0,950.0
