frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
7526,08:12.640,1,1160.0,1039.0,1391.0,1361.0
7527,08:12.673,1,1163.0,1040.0,1392.0,1359.0
7528,08:12.707,1,1164.0,1034.0,1394.0,1356.0
7529,08:12.740,1,1166.0,1031.0,1394.0,1351.0
7530,08:12.773,1,1167.0,1025.0,1394.0,1348.0
7531,08:12.832,1,1167.0,1021.0,1395.0,1344.0
7532,08:12.848,1,1168.0,1018.0,1395.0,1343.0
7533,08:12.873,1,1168.0,1017.0,1395.0,1341.0
7534,08:12.907,1,1167.0,1014.0,1394.0,1336.0
7535,08:12.957,1,1166.0,1010.0,1396.0,1332.0
7536,08:12.973,1,1167.0,1005.0,1396.0,1329.0
7537,08:13.007,1,1168.0,1002.0,1398.0,1326.0
7538,08:13.040,1,1169.0,1004.0,1398.0,1325.0
7539,08:13.073,1,1169.0,1005.0,1398.0,1324.0
7540,08:13.107,1,1170.0,1005.0,1398.0,1321.0
7541,08:13.140,1,1174.0,1006.0,1399.0,1320.0
7542,08:13.173,1,1177.0,1003.0,1403.0,1318.0
7543,08:13.207,1,1179.0,1004.0,1405.0,1318.0
7544,08:13.240,1,1181.0,1004.0,1407.0,1320.0
7545,08:13.273,1,1184.0,1005.0,1409.0,1321.0
7546,08:13.307,1,1187.0,1005.0,1410.0,1319.0
7547,08:13.340,1,1188.0,1005.0,1411.0,1320.0
7548,08:13.373,1,1188.0,1006.0,1410.0,1322.0
7549,08:13.407,1,1187.0,1003.0,1410.0,1320.0
7550,08:13.440,1,1185.0,1005.0,1409.0,1322.0
7551,08:13.473,1,1182.0,1004.0,1408.0,1320.0
7552,08:13.507,1,1181.0,1002.0,1407.0,1319.0
7553,08:13.557,1,1180.0,1001.0,1404.0,1314.0
7554,08:13.573,1,1178.0,1001.0,1404.0,1316.0
7555,08:13.607,1,1176.0,1000.0,1402.0,1316.0
7556,08:13.640,1,1174.0,1000.0,1401.0,1319.0
7557,08:13.673,1,1172.0,1000.0,1400.0,1317.0
7558,08:13.707,1,1172.0,1000.0,1401.0,1316.0
7559,08:13.740,1,1171.0,999.0,1400.0,1315.0
7560,08:13.773,1,1169.0,997.0,1398.0,1312.0
7561,08:13.807,1,1165.0,996.0,1394.0,1310.0
7562,08:13.840,1,1162.0,994.0,1392.0,1305.0
7563,08:13.873,1,1159.0,994.0,1389.0,1303.0
7564,08:13.907,1,1158.0,993.0,1388.0,1303.0
7565,08:13.940,1,1158.0,993.0,1388.0,1303.0
7566,08:13.973,1,1158.0,994.0,1388.0,1304.0
7567,08:14.007,1,1158.0,994.0,1388.0,1305.0
7568,08:14.040,1,1159.0,993.0,1389.0,1305.0
7569,08:14.073,1,1160.0,983.0,1391.0,1300.0
7570,08:14.107,1,1155.0,988.0,1386.0,1301.0
7571,08:14.140,1,1153.0,981.0,1385.0,1296.0
7572,08:14.173,1,1154.0,982.0,1385.0,1298.0
7573,08:14.207,1,1156.0,975.0,1386.0,1290.0
7574,08:14.240,1,1158.0,969.0,1387.0,1278.0
7575,08:14.273,1,1162.0,944.0,1389.0,1254.0
7576,08:14.307,1,1166.0,905.0,1390.0,1216.0
7577,08:14.340,1,1173.0,866.0,1398.0,1167.0
7578,08:14.373,1,1182.0,808.0,1406.0,1109.0
7579,08:14.407,1,1196.0,757.0,1420.0,1056.0
7580,08:14.440,1,1217.0,702.0,1441.0,1003.0
7581,08:14.473,1,1241.0,657.0,1466.0,960.0
7582,08:14.507,1,1275.0,629.0,1500.0,925.0
7583,08:15.267,1,1308.0,599.0,1536.0,897.0
7584,08:15.283,1,1341.0,562.0,1571.0,869.0
7585,08:15.300,1,1341.0,563.0,1571.0,869.0
7586,08:15.500,1,1341.0,563.0,1571.0,869.0
7587,08:15.583,1,1341.0,562.0,1571.0,869.0
7588,08:15.600,1,1341.0,562.0,1571.0,869.0
7589,08:15.633,1,1341.0,562.0,1571.0,869.0
7590,08:15.650,1,1341.0,562.0,1571.0,869.0
7591,08:15.667,1,1341.0,563.0,1571.0,869.0
7592,08:15.783,1,1341.0,563.0,1571.0,869.0
7593,08:15.817,1,1341.0,563.0,1571.0,869.0
7594,08:15.833,1,1341.0,563.0,1571.0,869.0
7595,08:15.867,1,1341.0,563.0,1571.0,869.0
7596,08:15.883,1,1341.0,563.0,1571.0,869.0
7597,08:15.900,1,1341.0,563.0,1571.0,869.0
7598,08:15.917,1,1341.0,563.0,1571.0,869.0
7599,08:15.983,1,1341.0,563.0,1571.0,869.0
7600,08:16.033,1,1341.0,563.0,1571.0,869.0
7601,08:16.050,1,1341.0,563.0,1571.0,869.0
7602,08:16.083,1,1341.0,563.0,1571.0,869.0
