frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
18069,19:26.843,4,1193.0,638.0,1375.0,895.0,425.0,688.0,555.0,863.0,840.0,775.0,972.0,947.0,1846.0,721.0,1988.0,933.0
18070,19:26.877,4,1192.0,638.0,1374.0,896.0,424.0,689.0,554.0,863.0,840.0,776.0,971.0,948.0,1850.0,723.0,1991.0,933.0
18071,19:26.910,4,1193.0,638.0,1374.0,896.0,424.0,688.0,555.0,863.0,840.0,776.0,972.0,948.0,1853.0,721.0,1996.0,933.0
18072,19:26.943,4,1194.0,640.0,1375.0,896.0,425.0,687.0,556.0,863.0,841.0,776.0,973.0,948.0,1857.0,722.0,1999.0,932.0
18073,19:26.977,4,1195.0,639.0,1376.0,895.0,841.0,775.0,974.0,948.0,427.0,686.0,558.0,863.0,1860.0,721.0,2003.0,934.0
18074,19:27.010,4,1195.0,640.0,1376.0,896.0,843.0,775.0,975.0,949.0,427.0,686.0,559.0,864.0,1861.0,721.0,2007.0,934.0
18075,19:27.043,4,1195.0,640.0,1376.0,896.0,842.0,775.0,975.0,949.0,427.0,686.0,559.0,864.0,1862.0,723.0,2008.0,934.0
18076,19:27.077,4,1195.0,640.0,1375.0,896.0,842.0,776.0,974.0,949.0,426.0,686.0,558.0,864.0,1863.0,724.0,2008.0,935.0
18077,19:27.110,4,1193.0,640.0,1374.0,896.0,425.0,688.0,556.0,865.0,841.0,778.0,973.0,950.0,1863.0,728.0,2008.0,935.0
18078,19:27.143,4,1192.0,640.0,1373.0,896.0,424.0,690.0,555.0,865.0,840.0,777.0,972.0,950.0,1862.0,725.0,2007.0,936.0
18079,19:27.177,4,1192.0,642.0,1373.0,897.0,840.0,779.0,971.0,951.0,424.0,691.0,555.0,867.0,1863.0,730.0,2008.0,937.0
18080,19:27.210,4,1192.0,642.0,1374.0,897.0,424.0,691.0,555.0,868.0,840.0,779.0,972.0,951.0,1864.0,730.0,2009.0,939.0
18081,19:27.243,4,1193.0,642.0,1374.0,898.0,841.0,779.0,973.0,951.0,424.0,691.0,555.0,868.0,1867.0,731.0,2010.0,939.0
18082,19:27.277,4,1194.0,643.0,1374.0,897.0,842.0,781.0,973.0,951.0,425.0,690.0,556.0,868.0,1870.0,732.0,2011.0,940.0
18083,19:27.310,4,1194.0,642.0,1375.0,898.0,842.0,779.0,974.0,951.0,425.0,690.0,556.0,867.0,1874.0,739.0,2013.0,942.0
18084,19:27.343,4,1194.0,642.0,1375.0,897.0,842.0,779.0,974.0,951.0,425.0,689.0,556.0,868.0,1876.0,740.0,2013.0,942.0
18085,19:27.377,4,1194.0,642.0,1375.0,897.0,842.0,778.0,974.0,951.0,425.0,689.0,556.0,868.0,1877.0,737.0,2013.0,942.0
18086,19:27.410,4,1194.0,642.0,1374.0,897.0,842.0,778.0,974.0,951.0,424.0,690.0,556.0,868.0,1879.0,739.0,2014.0,939.0
18087,19:27.443,4,1192.0,640.0,1374.0,896.0,423.0,690.0,555.0,869.0,841.0,777.0,973.0,950.0,1881.0,740.0,2014.0,937.0
18088,19:27.477,4,1192.0,640.0,1373.0,895.0,423.0,689.0,554.0,867.0,841.0,777.0,973.0,948.0,1884.0,739.0,2015.0,935.0
18089,19:27.510,4,1192.0,640.0,1373.0,893.0,422.0,689.0,554.0,867.0,840.0,775.0,972.0,948.0,1891.0,741.0,2016.0,932.0
18090,19:27.543,4,1192.0,639.0,1373.0,892.0,422.0,687.0,554.0,865.0,840.0,770.0,972.0,947.0,1896.0,747.0,2016.0,929.0
18091,19:27.577,4,1192.0,634.0,1374.0,891.0,423.0,687.0,554.0,864.0,841.0,770.0,974.0,946.0,1901.0,751.0,2018.0,929.0
18092,19:27.610,3,1194.0,635.0,1375.0,891.0,423.0,684.0,555.0,863.0,847.0,770.0,982.0,946.0,,,,
18093,19:27.643,3,1194.0,633.0,1374.0,889.0,851.0,770.0,985.0,945.0,423.0,680.0,556.0,861.0,,,,
18094,19:27.677,3,1195.0,633.0,1375.0,887.0,423.0,680.0,556.0,859.0,855.0,766.0,991.0,946.0,,,,
18095,19:27.710,3,1194.0,631.0,1375.0,886.0,423.0,678.0,556.0,857.0,859.0,764.0,995.0,944.0,,,,
18096,19:27.743,3,1195.0,628.0,1375.0,883.0,424.0,677.0,556.0,855.0,864.0,764.0,998.0,943.0,,,,
18097,19:27.777,3,1196.0,626.0,1375.0,880.0,423.0,674.0,556.0,852.0,867.0,761.0,1002.0,942.0,,,,
18098,19:27.810,3,1195.0,618.0,1375.0,874.0,424.0,670.0,554.0,848.0,870.0,756.0,1007.0,939.0,,,,
18099,19:27.843,3,1192.0,610.0,1372.0,864.0,419.0,660.0,550.0,839.0,869.0,745.0,1006.0,930.0,,,,
18100,19:27.877,3,1186.0,581.0,1370.0,843.0,412.0,643.0,546.0,823.0,866.0,726.0,1001.0,910.0,,,,
18101,19:27.910,3,1184.0,553.0,1367.0,814.0,409.0,621.0,543.0,800.0,865.0,700.0,1001.0,884.0,,,,
18102,19:27.943,3,1180.0,524.0,1367.0,786.0,408.0,595.0,541.0,772.0,863.0,672.0,999.0,857.0,,,,
18103,19:27.977,3,1180.0,487.0,1363.0,749.0,402.0,561.0,536.0,735.0,858.0,636.0,994.0,820.0,,,,
18104,19:28.010,3,1176.0,464.0,1360.0,728.0,397.0,534.0,532.0,712.0,856.0,613.0,991.0,798.0,,,,
18105,19:28.043,3,1177.0,455.0,1361.0,722.0,855.0,604.0,992.0,790.0,396.0,520.0,531.0,700.0,,,,
18106,19:28.077,3,1178.0,454.0,1363.0,722.0,856.0,602.0,991.0,786.0,397.0,518.0,530.0,697.0,,,,
18107,19:28.110,3,1180.0,463.0,1368.0,726.0,860.0,604.0,996.0,789.0,398.0,519.0,527.0,695.0,,,,
18108,19:28.143,3,1185.0,460.0,1371.0,724.0,865.0,603.0,999.0,787.0,397.0,520.0,520.0,688.0,,,,
18109,19:28.177,3,1190.0,462.0,1374.0,725.0,869.0,604.0,1003.0,788.0,391.0,518.0,512.0,684.0,,,,
18110,19:28.210,3,1193.0,462.0,1375.0,725.0,871.0,604.0,1006.0,789.0,385.0,514.0,500.0,680.0,,,,
18111,19:28.243,3,1195.0,464.0,1378.0,725.0,873.0,605.0,1007.0,789.0,381.0,513.0,488.0,676.0,,,,
18112,19:28.277,3,1196.0,463.0,1378.0,724.0,874.0,604.0,1008.0,787.0,376.0,515.0,473.0,670.0,,,,
18113,19:28.310,3,1197.0,462.0,1379.0,724.0,874.0,605.0,1008.0,787.0,375.0,517.0,461.0,666.0,,,,
18114,19:28.343,3,1197.0,466.0,1379.0,725.0,873.0,603.0,1008.0,789.0,1906.0,585.0,2021.0,756.0,,,,
18115,19:28.377,3,1197.0,468.0,1379.0,727.0,873.0,604.0,1008.0,790.0,1897.0,580.0,2020.0,758.0,,,,
18116,19:28.410,3,1197.0,468.0,1378.0,728.0,873.0,605.0,1008.0,790.0,1890.0,578.0,2019.0,760.0,,,,
18117,19:28.443,3,1198.0,468.0,1379.0,728.0,874.0,604.0,1009.0,790.0,1882.0,570.0,2020.0,763.0,,,,
18118,19:28.477,3,1199.0,468.0,1380.0,728.0,876.0,604.0,1010.0,790.0,1878.0,564.0,2021.0,763.0,,,,
18119,19:28.510,3,1202.0,470.0,1383.0,731.0,878.0,606.0,1012.0,791.0,1876.0,565.0,2020.0,763.0,,,,
18120,19:28.543,3,1203.0,469.0,1385.0,731.0,879.0,608.0,1012.0,792.0,1873.0,565.0,2019.0,762.0,,,,
18121,19:28.577,3,1204.0,475.0,1384.0,734.0,878.0,610.0,1013.0,794.0,1870.0,568.0,2018.0,765.0,,,,
18122,19:28.610,3,1203.0,476.0,1384.0,737.0,876.0,610.0,1011.0,797.0,1867.0,568.0,2015.0,764.0,,,,
18123,19:28.643,3,1202.0,476.0,1383.0,738.0,876.0,612.0,1009.0,797.0,1862.0,568.0,2011.0,761.0,,,,
18124,19:28.677,3,1202.0,479.0,1382.0,740.0,873.0,614.0,1007.0,800.0,1861.0,571.0,2010.0,760.0,,,,
18125,19:28.710,3,1201.0,481.0,1381.0,743.0,872.0,615.0,1005.0,802.0,1859.0,573.0,2007.0,761.0,,,,
18126,19:28.743,3,1201.0,485.0,1382.0,746.0,870.0,620.0,1003.0,808.0,1859.0,577.0,2004.0,767.0,,,,
18127,19:28.777,3,1200.0,497.0,1379.0,754.0,868.0,630.0,1001.0,814.0,1856.0,580.0,2004.0,766.0,,,,
18128,19:28.810,3,1198.0,514.0,1378.0,778.0,868.0,651.0,999.0,835.0,1854.0,594.0,2003.0,786.0,,,,
