frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
726,00:22.981,0,,,,,,,,,,,,,,,,
742,00:23.488,0,,,,,,,,,,,,,,,,
758,00:23.994,0,,,,,,,,,,,,,,,,
774,00:24.500,0,,,,,,,,,,,,,,,,
790,00:25.007,1,715.0,662.0,820.0,799.0,,,,,,,,,,,,
806,00:25.513,1,834.0,668.0,929.0,799.0,,,,,,,,,,,,
822,00:26.020,1,830.0,661.0,928.0,793.0,,,,,,,,,,,,
838,00:26.526,1,838.0,658.0,938.0,791.0,,,,,,,,,,,,
854,00:27.033,1,829.0,647.0,929.0,782.0,,,,,,,,,,,,
870,00:27.539,1,819.0,645.0,918.0,775.0,,,,,,,,,,,,
886,00:28.046,1,816.0,646.0,914.0,777.0,,,,,,,,,,,,
902,00:28.552,1,792.0,646.0,891.0,777.0,,,,,,,,,,,,
918,00:29.059,1,796.0,638.0,895.0,770.0,,,,,,,,,,,,
934,00:29.565,1,344.0,642.0,468.0,785.0,,,,,,,,,,,,
950,00:30.072,1,247.0,734.0,364.0,881.0,,,,,,,,,,,,
966,00:30.578,1,348.0,901.0,461.0,1048.0,,,,,,,,,,,,
982,00:31.085,1,534.0,801.0,641.0,940.0,,,,,,,,,,,,
998,00:31.591,2,517.0,613.0,691.0,881.0,1540.0,704.0,1644.0,839.0,,,,,,,,
1014,00:32.098,2,827.0,615.0,1008.0,864.0,1880.0,732.0,2003.0,875.0,,,,,,,,
1030,00:32.604,2,424.0,521.0,643.0,795.0,1523.0,681.0,1627.0,816.0,,,,,,,,
1046,00:33.110,1,768.0,672.0,857.0,800.0,,,,,,,,,,,,
1062,00:33.617,1,166.0,650.0,283.0,799.0,,,,,,,,,,,,
1078,00:34.123,1,145.0,712.0,267.0,864.0,,,,,,,,,,,,
1094,00:34.630,1,522.0,669.0,618.0,813.0,,,,,,,,,,,,
1110,00:35.136,1,804.0,616.0,891.0,749.0,,,,,,,,,,,,
1126,00:35.643,1,789.0,630.0,884.0,761.0,,,,,,,,,,,,
1142,00:36.149,1,686.0,686.0,783.0,825.0,,,,,,,,,,,,
1158,00:36.656,1,740.0,681.0,826.0,814.0,,,,,,,,,,,,
1174,00:37.162,1,769.0,671.0,855.0,805.0,,,,,,,,,,,,
1190,00:37.669,1,5.0,796.0,134.0,950.0,,,,,,,,,,,,
1206,00:38.175,1,-15.0,702.0,108.0,854.0,,,,,,,,,,,,
1222,00:38.682,1,-11.0,755.0,113.0,912.0,,,,,,,,,,,,
1238,00:39.188,1,-12.0,742.0,130.0,902.0,,,,,,,,,,,,
1254,00:39.695,1,-10.0,697.0,146.0,868.0,,,,,,,,,,,,
1270,00:40.201,1,954.0,697.0,1049.0,838.0,,,,,,,,,,,,
1286,00:40.707,1,1132.0,663.0,1222.0,786.0,,,,,,,,,,,,
1302,00:41.214,2,491.0,504.0,709.0,784.0,1598.0,668.0,1702.0,801.0,,,,,,,,
1318,00:41.720,1,348.0,604.0,471.0,747.0,,,,,,,,,,,,
1334,00:42.227,1,459.0,639.0,555.0,774.0,,,,,,,,,,,,
1350,00:42.733,1,597.0,670.0,684.0,800.0,,,,,,,,,,,,
1366,00:43.240,1,45.0,674.0,172.0,825.0,,,,,,,,,,,,
1382,00:43.746,1,2.0,686.0,146.0,846.0,,,,,,,,,,,,
1398,00:44.253,1,30.0,681.0,180.0,849.0,,,,,,,,,,,,
1414,00:44.759,1,385.0,676.0,505.0,824.0,,,,,,,,,,,,
1430,00:45.266,1,124.0,710.0,263.0,858.0,,,,,,,,,,,,
1446,00:45.772,1,106.0,728.0,245.0,879.0,,,,,,,,,,,,
1462,00:46.279,1,85.0,744.0,226.0,902.0,,,,,,,,,,,,
1478,00:46.785,1,41.0,764.0,184.0,919.0,,,,,,,,,,,,
1494,00:47.292,1,51.0,738.0,191.0,891.0,,,,,,,,,,,,
1510,00:47.798,1,67.0,731.0,205.0,885.0,,,,,,,,,,,,
1526,00:48.305,1,112.0,727.0,237.0,877.0,,,,,,,,,,,,
1542,00:48.811,1,465.0,667.0,565.0,813.0,,,,,,,,,,,,
1558,00:49.317,1,319.0,624.0,427.0,769.0,,,,,,,,,,,,
1574,00:49.824,1,136.0,654.0,256.0,807.0,,,,,,,,,,,,
1590,00:50.330,1,140.0,558.0,259.0,714.0,,,,,,,,,,,,
1606,00:50.837,1,124.0,555.0,255.0,704.0,,,,,,,,,,,,
1622,00:51.343,1,114.0,504.0,256.0,658.0,,,,,,,,,,,,
1638,00:51.850,1,444.0,680.0,557.0,819.0,,,,,,,,,,,,
1654,00:52.356,1,593.0,592.0,697.0,724.0,,,,,,,,,,,,
1670,00:52.863,1,515.0,578.0,623.0,713.0,,,,,,,,,,,,
1686,00:53.369,1,552.0,568.0,658.0,707.0,,,,,,,,,,,,
1702,00:53.876,1,658.0,590.0,745.0,722.0,,,,,,,,,,,,
1718,00:54.382,1,704.0,630.0,800.0,761.0,,,,,,,,,,,,
1734,00:54.889,1,624.0,580.0,722.0,718.0,,,,,,,,,,,,
1750,00:55.395,1,258.0,614.0,388.0,765.0,,,,,,,,,,,,
1766,00:55.902,1,381.0,628.0,493.0,767.0,,,,,,,,,,,,
1782,00:56.408,1,378.0,455.0,490.0,599.0,,,,,,,,,,,,
1798,00:56.915,1,478.0,476.0,581.0,609.0,,,,,,,,,,,,
1814,00:57.421,1,570.0,514.0,669.0,642.0,,,,,,,,,,,,
1830,00:57.927,1,668.0,528.0,739.0,653.0,,,,,,,,,,,,
1846,00:58.434,1,684.0,524.0,756.0,644.0,,,,,,,,,,,,
1862,00:58.940,1,674.0,511.0,750.0,633.0,,,,,,,,,,,,
1878,00:59.447,1,683.0,505.0,757.0,630.0,,,,,,,,,,,,
1894,00:59.953,1,701.0,521.0,777.0,644.0,,,,,,,,,,,,
1910,01:00.460,1,723.0,514.0,799.0,632.0,,,,,,,,,,,,
1926,01:00.966,1,719.0,511.0,794.0,632.0,,,,,,,,,,,,
1942,01:01.473,2,228.0,463.0,438.0,752.0,1310.0,625.0,1380.0,739.0,,,,,,,,
1958,01:01.979,2,718.0,557.0,881.0,813.0,1676.0,744.0,1755.0,860.0,,,,,,,,
1974,01:02.486,2,549.0,538.0,724.0,812.0,1524.0,736.0,1599.0,850.0,,,,,,,,
1990,01:02.992,2,238.0,288.0,448.0,591.0,1306.0,554.0,1381.0,668.0,,,,,,,,
2006,01:03.499,2,190.0,284.0,403.0,587.0,1270.0,538.0,1349.0,657.0,,,,,,,,
2022,01:04.005,2,52.0,273.0,284.0,588.0,1191.0,527.0,1267.0,644.0,,,,,,,,
2038,01:04.512,1,1081.0,482.0,1159.0,602.0,,,,,,,,,,,,
2054,01:05.018,1,1045.0,499.0,1123.0,618.0,,,,,,,,,,,,
2070,01:05.524,1,982.0,537.0,1056.0,655.0,,,,,,,,,,,,
2086,01:06.031,1,960.0,541.0,1041.0,662.0,,,,,,,,,,,,
2102,01:06.537,1,955.0,543.0,1031.0,663.0,,,,,,,,,,,,
2118,01:07.044,1,931.0,537.0,1012.0,659.0,,,,,,,,,,,,
2134,01:07.550,1,933.0,528.0,1011.0,648.0,,,,,,,,,,,,
2150,01:08.057,1,931.0,527.0,1011.0,647.0,,,,,,,,,,,,
2166,01:08.563,1,935.0,532.0,1011.0,650.0,,,,,,,,,,,,
2182,01:09.070,1,804.0,555.0,881.0,674.0,,,,,,,,,,,,
2198,01:09.576,1,780.0,556.0,861.0,678.0,,,,,,,,,,,,
2214,01:10.083,1,446.0,507.0,539.0,638.0,,,,,,,,,,,,
2230,01:10.589,1,512.0,498.0,599.0,623.0,,,,,,,,,,,,
2246,01:11.096,1,536.0,497.0,619.0,617.0,,,,,,,,,,,,
2262,01:11.602,1,548.0,497.0,631.0,620.0,,,,,,,,,,,,
2278,01:12.109,1,551.0,492.0,635.0,618.0,,,,,,,,,,,,
2294,01:12.615,1,573.0,485.0,656.0,614.0,,,,,,,,,,,,
2310,01:13.122,1,590.0,487.0,669.0,609.0,,,,,,,,,,,,
2326,01:13.628,1,600.0,491.0,676.0,612.0,,,,,,,,,,,,
2342,01:14.134,1,595.0,490.0,673.0,610.0,,,,,,,,,,,,
2358,01:14.641,1,591.0,484.0,669.0,607.0,,,,,,,,,,,,
2374,01:15.147,0,,,,,,,,,,,,,,,,
2390,01:15.654,0,,,,,,,,,,,,,,,,
2406,01:16.160,0,,,,,,,,,,,,,,,,
2422,01:16.667,1,476.0,528.0,664.0,804.0,,,,,,,,,,,,
2438,01:17.173,0,,,,,,,,,,,,,,,,
2454,01:17.680,0,,,,,,,,,,,,,,,,
2470,01:18.186,0,,,,,,,,,,,,,,,,
2486,01:18.693,0,,,,,,,,,,,,,,,,
2502,01:19.199,0,,,,,,,,,,,,,,,,
2518,01:19.706,0,,,,,,,,,,,,,,,,
2534,01:20.212,0,,,,,,,,,,,,,,,,
2550,01:20.719,0,,,,,,,,,,,,,,,,
2566,01:21.225,0,,,,,,,,,,,,,,,,
2582,01:21.732,0,,,,,,,,,,,,,,,,
2598,01:22.238,1,163.0,489.0,435.0,829.0,,,,,,,,,,,,
2614,01:22.744,1,535.0,550.0,753.0,848.0,,,,,,,,,,,,
2630,01:23.251,1,-28.0,400.0,216.0,749.0,,,,,,,,,,,,
2646,01:23.757,0,,,,,,,,,,,,,,,,
2662,01:24.264,0,,,,,,,,,,,,,,,,
2678,01:24.770,0,,,,,,,,,,,,,,,,
2694,01:25.277,0,,,,,,,,,,,,,,,,
2710,01:25.783,0,,,,,,,,,,,,,,,,
2726,01:26.290,0,,,,,,,,,,,,,,,,
2742,01:26.796,0,,,,,,,,,,,,,,,,
2758,01:27.303,0,,,,,,,,,,,,,,,,
2774,01:27.809,0,,,,,,,,,,,,,,,,
2790,01:28.316,0,,,,,,,,,,,,,,,,
2806,01:28.822,0,,,,,,,,,,,,,,,,
2822,01:29.329,0,,,,,,,,,,,,,,,,
2838,01:29.835,0,,,,,,,,,,,,,,,,
2854,01:30.341,1,-88.0,477.0,174.0,828.0,,,,,,,,,,,,
2870,01:30.848,0,,,,,,,,,,,,,,,,
2886,01:31.354,0,,,,,,,,,,,,,,,,
2902,01:31.861,0,,,,,,,,,,,,,,,,
2918,01:32.367,0,,,,,,,,,,,,,,,,
2934,01:32.874,0,,,,,,,,,,,,,,,,
2950,01:33.380,0,,,,,,,,,,,,,,,,
2966,01:33.887,0,,,,,,,,,,,,,,,,
2982,01:34.393,0,,,,,,,,,,,,,,,,
2998,01:34.900,0,,,,,,,,,,,,,,,,
3014,01:35.406,0,,,,,,,,,,,,,,,,
3030,01:35.913,0,,,,,,,,,,,,,,,,
3046,01:36.419,1,1514.0,639.0,1698.0,876.0,,,,,,,,,,,,
3062,01:36.926,1,1618.0,590.0,1810.0,840.0,,,,,,,,,,,,
3078,01:37.432,0,,,,,,,,,,,,,,,,
3094,01:37.939,1,-21.0,493.0,175.0,831.0,,,,,,,,,,,,
3110,01:38.445,1,1558.0,599.0,1690.0,819.0,,,,,,,,,,,,
3126,01:38.951,1,1538.0,601.0,1665.0,801.0,,,,,,,,,,,,
3142,01:39.458,1,1621.0,643.0,1747.0,848.0,,,,,,,,,,,,
3158,01:39.964,1,1697.0,628.0,1812.0,828.0,,,,,,,,,,,,
3174,01:40.471,1,1809.0,660.0,1930.0,877.0,,,,,,,,,,,,
3190,01:40.977,1,1749.0,580.0,1875.0,793.0,,,,,,,,,,,,
3206,01:41.484,1,1725.0,555.0,1853.0,770.0,,,,,,,,,,,,
3222,01:41.990,1,1685.0,623.0,1817.0,826.0,,,,,,,,,,,,
3238,01:42.497,1,1655.0,669.0,1790.0,872.0,,,,,,,,,,,,
3254,01:43.003,1,1706.0,642.0,1838.0,860.0,,,,,,,,,,,,
3270,01:43.510,1,1742.0,574.0,1880.0,785.0,,,,,,,,,,,,
3286,01:44.016,0,,,,,,,,,,,,,,,,
3302,01:44.523,0,,,,,,,,,,,,,,,,
3318,01:45.029,0,,,,,,,,,,,,,,,,
3334,01:45.536,0,,,,,,,,,,,,,,,,
3350,01:46.042,0,,,,,,,,,,,,,,,,
3366,01:46.549,0,,,,,,,,,,,,,,,,
3382,01:47.055,0,,,,,,,,,,,,,,,,
3398,01:47.561,0,,,,,,,,,,,,,,,,
3414,01:48.068,0,,,,,,,,,,,,,,,,
3430,01:48.574,0,,,,,,,,,,,,,,,,
3446,01:49.081,0,,,,,,,,,,,,,,,,
3462,01:49.587,0,,,,,,,,,,,,,,,,
3478,01:50.094,0,,,,,,,,,,,,,,,,
3494,01:50.600,0,,,,,,,,,,,,,,,,
3510,01:51.107,0,,,,,,,,,,,,,,,,
3526,01:51.613,0,,,,,,,,,,,,,,,,
3542,01:52.120,0,,,,,,,,,,,,,,,,
3558,01:52.626,0,,,,,,,,,,,,,,,,
3574,01:53.133,0,,,,,,,,,,,,,,,,
3590,01:53.639,0,,,,,,,,,,,,,,,,
3606,01:54.146,0,,,,,,,,,,,,,,,,
3622,01:54.652,1,722.0,669.0,794.0,781.0,,,,,,,,,,,,
3638,01:55.158,0,,,,,,,,,,,,,,,,
3654,01:55.665,1,1812.0,560.0,1969.0,783.0,,,,,,,,,,,,
3670,01:56.171,1,1842.0,554.0,2029.0,806.0,,,,,,,,,,,,
3686,01:56.678,1,2229.0,553.0,2446.0,827.0,,,,,,,,,,,,
3702,01:57.184,0,,,,,,,,,,,,,,,,
3718,01:57.691,0,,,,,,,,,,,,,,,,
3734,01:58.197,0,,,,,,,,,,,,,,,,
3750,01:58.704,0,,,,,,,,,,,,,,,,
3766,01:59.210,0,,,,,,,,,,,,,,,,
3782,01:59.717,0,,,,,,,,,,,,,,,,
3798,02:00.223,0,,,,,,,,,,,,,,,,
3814,02:00.730,0,,,,,,,,,,,,,,,,
3830,02:01.236,0,,,,,,,,,,,,,,,,
3846,02:01.743,0,,,,,,,,,,,,,,,,
3862,02:02.249,0,,,,,,,,,,,,,,,,
3878,02:02.756,0,,,,,,,,,,,,,,,,
3894,02:03.262,0,,,,,,,,,,,,,,,,
3910,02:03.768,0,,,,,,,,,,,,,,,,
3926,02:04.275,1,2055.0,540.0,2243.0,787.0,,,,,,,,,,,,
3942,02:04.781,1,1689.0,580.0,1849.0,795.0,,,,,,,,,,,,
3958,02:05.288,0,,,,,,,,,,,,,,,,
3974,02:05.794,2,224.0,457.0,474.0,782.0,962.0,680.0,1033.0,785.0,,,,,,,,
3990,02:06.301,2,342.0,401.0,581.0,726.0,1052.0,630.0,1126.0,736.0,,,,,,,,
4006,02:06.807,2,780.0,634.0,860.0,746.0,-67.0,347.0,209.0,710.0,,,,,,,,
4022,02:07.314,0,,,,,,,,,,,,,,,,
4038,02:07.820,1,-25.0,527.0,82.0,673.0,,,,,,,,,,,,
4054,02:08.327,1,1804.0,476.0,2001.0,779.0,,,,,,,,,,,,
4070,02:08.833,0,,,,,,,,,,,,,,,,
4086,02:09.340,2,1270.0,547.0,1432.0,806.0,1945.0,714.0,2035.0,837.0,,,,,,,,
4102,02:09.846,0,,,,,,,,,,,,,,,,
4118,02:10.353,1,1589.0,213.0,1817.0,532.0,,,,,,,,,,,,
4134,02:10.859,1,1631.0,171.0,1861.0,492.0,,,,,,,,,,,,
4150,02:11.366,1,1727.0,168.0,1971.0,496.0,,,,,,,,,,,,
4166,02:11.872,1,1184.0,619.0,1324.0,835.0,,,,,,,,,,,,
4182,02:12.378,1,1217.0,620.0,1345.0,831.0,,,,,,,,,,,,
4198,02:12.885,1,1254.0,593.0,1379.0,802.0,,,,,,,,,,,,
4214,02:13.391,1,1051.0,645.0,1167.0,853.0,,,,,,,,,,,,
4230,02:13.898,1,434.0,741.0,558.0,955.0,,,,,,,,,,,,
4246,02:14.404,1,1026.0,637.0,1151.0,833.0,,,,,,,,,,,,
4262,02:14.911,1,1148.0,577.0,1276.0,776.0,,,,,,,,,,,,
4278,02:15.417,1,1287.0,455.0,1437.0,703.0,,,,,,,,,,,,
4294,02:15.924,1,1136.0,396.0,1321.0,655.0,,,,,,,,,,,,
4310,02:16.430,1,947.0,431.0,1158.0,698.0,,,,,,,,,,,,
4326,02:16.937,1,1450.0,400.0,1642.0,657.0,,,,,,,,,,,,
4342,02:17.443,1,1036.0,554.0,1190.0,791.0,,,,,,,,,,,,
4358,02:17.950,1,1062.0,547.0,1202.0,770.0,,,,,,,,,,,,
4374,02:18.456,1,1115.0,529.0,1261.0,755.0,,,,,,,,,,,,
4390,02:18.963,1,1094.0,537.0,1222.0,745.0,,,,,,,,,,,,
4406,02:19.469,1,1120.0,588.0,1245.0,787.0,,,,,,,,,,,,
4422,02:19.975,1,1130.0,572.0,1256.0,771.0,,,,,,,,,,,,
4438,02:20.482,1,1132.0,543.0,1258.0,750.0,,,,,,,,,,,,
4454,02:20.988,1,1134.0,532.0,1259.0,737.0,,,,,,,,,,,,
4470,02:21.495,1,1149.0,633.0,1281.0,822.0,,,,,,,,,,,,
4486,02:22.001,1,1183.0,259.0,1319.0,474.0,,,,,,,,,,,,
4502,02:22.508,1,1164.0,431.0,1294.0,640.0,,,,,,,,,,,,
4518,02:23.014,1,1158.0,686.0,1296.0,899.0,,,,,,,,,,,,
