frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
11515,10:21.667,0,,,,,,,,,,,,
11516,12:34.675,0,,,,,,,,,,,,
11517,12:34.708,0,,,,,,,,,,,,
11518,12:34.742,0,,,,,,,,,,,,
11519,12:34.775,0,,,,,,,,,,,,
11520,12:34.808,0,,,,,,,,,,,,
11521,12:34.842,0,,,,,,,,,,,,
11522,12:34.875,0,,,,,,,,,,,,
11523,12:34.908,0,,,,,,,,,,,,
11524,12:34.942,0,,,,,,,,,,,,
11525,12:34.975,0,,,,,,,,,,,,
11526,12:35.008,0,,,,,,,,,,,,
11527,12:35.042,0,,,,,,,,,,,,
11528,12:35.075,0,,,,,,,,,,,,
11529,12:35.108,0,,,,,,,,,,,,
11530,12:35.142,0,,,,,,,,,,,,
11531,12:35.175,0,,,,,,,,,,,,
11532,12:35.208,0,,,,,,,,,,,,
11533,12:35.242,0,,,,,,,,,,,,
11534,12:35.275,0,,,,,,,,,,,,
11535,12:35.308,0,,,,,,,,,,,,
11536,12:35.342,0,,,,,,,,,,,,
11537,12:35.375,0,,,,,,,,,,,,
11538,12:35.408,1,2119.0,1095.0,2361.0,1292.0,,,,,,,,
11539,12:35.442,1,2110.0,1093.0,2384.0,1318.0,,,,,,,,
11540,12:35.475,1,2090.0,1098.0,2420.0,1345.0,,,,,,,,
11541,12:35.508,0,,,,,,,,,,,,
11542,12:35.542,0,,,,,,,,,,,,
11543,12:35.575,0,,,,,,,,,,,,
11544,12:35.608,0,,,,,,,,,,,,
11545,12:35.642,0,,,,,,,,,,,,
11546,12:35.675,0,,,,,,,,,,,,
11547,12:35.708,0,,,,,,,,,,,,
11548,12:35.742,1,1974.0,1183.0,2258.0,1461.0,,,,,,,,
11549,12:35.775,1,1936.0,1186.0,2231.0,1459.0,,,,,,,,
11550,12:35.808,1,1914.0,1186.0,2176.0,1448.0,,,,,,,,
11551,12:35.842,1,1880.0,1181.0,2147.0,1455.0,,,,,,,,
11552,12:35.875,1,1854.0,1181.0,2130.0,1427.0,,,,,,,,
11553,12:35.908,0,,,,,,,,,,,,
11554,12:35.942,0,,,,,,,,,,,,
11555,12:35.975,1,1841.0,1175.0,2099.0,1425.0,,,,,,,,
11556,12:36.008,1,1832.0,1180.0,2089.0,1420.0,,,,,,,,
11557,12:36.042,1,1818.0,1172.0,2072.0,1421.0,,,,,,,,
11558,12:36.075,1,1819.0,1171.0,2072.0,1440.0,,,,,,,,
11559,12:36.108,1,1799.0,1168.0,2080.0,1452.0,,,,,,,,
11560,12:36.142,1,1808.0,1170.0,2085.0,1446.0,,,,,,,,
11561,12:36.175,1,1785.0,1182.0,2085.0,1459.0,,,,,,,,
11562,12:36.208,0,,,,,,,,,,,,
11563,12:36.242,0,,,,,,,,,,,,
11564,12:36.275,0,,,,,,,,,,,,
11565,12:36.308,0,,,,,,,,,,,,
11566,12:36.342,0,,,,,,,,,,,,
11567,12:36.375,0,,,,,,,,,,,,
11568,12:36.408,0,,,,,,,,,,,,
11569,12:36.442,0,,,,,,,,,,,,
11570,12:36.475,0,,,,,,,,,,,,
11571,12:36.508,0,,,,,,,,,,,,
11572,12:36.542,0,,,,,,,,,,,,
11573,12:36.575,0,,,,,,,,,,,,
11574,12:36.608,0,,,,,,,,,,,,
11575,12:36.642,0,,,,,,,,,,,,
11576,12:36.675,0,,,,,,,,,,,,
11577,12:36.708,0,,,,,,,,,,,,
11578,12:36.742,0,,,,,,,,,,,,
11579,12:36.775,0,,,,,,,,,,,,
11580,12:36.808,0,,,,,,,,,,,,
11581,12:36.842,0,,,,,,,,,,,,
11582,12:36.875,0,,,,,,,,,,,,
11583,12:36.908,0,,,,,,,,,,,,
11584,12:36.942,0,,,,,,,,,,,,
11585,12:36.975,0,,,,,,,,,,,,
11586,12:37.008,0,,,,,,,,,,,,
11587,12:37.042,0,,,,,,,,,,,,
11588,12:37.075,0,,,,,,,,,,,,
11589,12:37.108,0,,,,,,,,,,,,
11590,12:37.142,0,,,,,,,,,,,,
11591,12:37.175,0,,,,,,,,,,,,
11592,12:37.208,0,,,,,,,,,,,,
11593,12:37.242,0,,,,,,,,,,,,
11594,12:37.277,0,,,,,,,,,,,,
11595,12:37.310,0,,,,,,,,,,,,
11596,12:37.343,0,,,,,,,,,,,,
11597,12:37.377,0,,,,,,,,,,,,
11598,12:37.410,0,,,,,,,,,,,,
11599,12:37.443,0,,,,,,,,,,,,
11600,12:37.477,0,,,,,,,,,,,,
11601,12:37.510,0,,,,,,,,,,,,
11602,12:37.543,0,,,,,,,,,,,,
11603,12:37.577,0,,,,,,,,,,,,
11604,12:37.610,0,,,,,,,,,,,,
11605,12:37.643,0,,,,,,,,,,,,
11606,12:37.677,0,,,,,,,,,,,,
11607,12:37.710,0,,,,,,,,,,,,
11608,12:37.743,0,,,,,,,,,,,,
11609,12:37.777,0,,,,,,,,,,,,
11610,12:37.810,0,,,,,,,,,,,,
11611,12:37.843,0,,,,,,,,,,,,
11612,12:37.877,0,,,,,,,,,,,,
11613,12:37.910,0,,,,,,,,,,,,
11614,12:37.943,0,,,,,,,,,,,,
11615,12:37.977,0,,,,,,,,,,,,
11616,12:38.010,0,,,,,,,,,,,,
11617,12:38.043,0,,,,,,,,,,,,
11618,12:38.077,0,,,,,,,,,,,,
11619,12:38.110,0,,,,,,,,,,,,
11620,12:38.143,0,,,,,,,,,,,,
11621,12:38.177,0,,,,,,,,,,,,
11622,12:38.210,0,,,,,,,,,,,,
11623,12:38.243,0,,,,,,,,,,,,
11624,12:38.277,0,,,,,,,,,,,,
11625,12:38.310,0,,,,,,,,,,,,
11626,12:38.343,0,,,,,,,,,,,,
11627,12:38.377,0,,,,,,,,,,,,
11628,12:38.410,0,,,,,,,,,,,,
11629,12:38.443,0,,,,,,,,,,,,
11630,12:38.477,0,,,,,,,,,,,,
11631,12:38.510,0,,,,,,,,,,,,
11632,12:38.543,0,,,,,,,,,,,,
11633,12:38.577,0,,,,,,,,,,,,
11634,12:38.610,0,,,,,,,,,,,,
11635,12:38.643,0,,,,,,,,,,,,
11636,12:38.677,0,,,,,,,,,,,,
11637,12:38.710,0,,,,,,,,,,,,
11638,12:38.743,0,,,,,,,,,,,,
11639,12:38.777,0,,,,,,,,,,,,
11640,12:38.810,0,,,,,,,,,,,,
11641,12:38.843,0,,,,,,,,,,,,
11642,12:38.877,0,,,,,,,,,,,,
