frame,time,faces_detected_count,042_detected,042_tl_x,042_tl_y,042_br_x,042_br_y,043_detected,043_tl_x,043_tl_y,043_br_x,043_br_y,044_detected,044_tl_x,044_tl_y,044_br_x,044_br_y,UNKNOWN_detected,UNKNOWN_tl_x,UNKNOWN_tl_y,UNKNOWN_br_x,UNKNOWN_br_y
8072,04:22.415,1,False,,,,,False,,,,,True,1462,855,1628,1065,False,,,,
8087,04:22.902,1,False,,,,,False,,,,,True,1476,844,1643,1051,False,,,,
8102,04:23.390,1,False,,,,,False,,,,,True,1475,839,1641,1038,False,,,,
8117,04:23.878,1,False,,,,,False,,,,,True,1474,835,1641,1035,False,,,,
8132,04:24.365,1,False,,,,,False,,,,,True,1479,829,1647,1032,False,,,,
8147,04:24.853,1,False,,,,,False,,,,,True,1465,798,1631,1004,False,,,,
8162,04:25.341,1,False,,,,,False,,,,,True,1477,712,1645,914,False,,,,
8177,04:25.828,1,False,,,,,False,,,,,True,1469,722,1633,920,False,,,,
8192,04:26.316,1,False,,,,,False,,,,,True,1466,724,1631,925,False,,,,
8207,04:26.803,1,False,,,,,False,,,,,True,1470,727,1635,925,False,,,,
8222,04:27.291,1,False,,,,,False,,,,,True,1546,762,1712,971,False,,,,
8237,04:27.779,2,False,,,,,True,85,794,294,1024,True,1825,798,2020,1017,False,,,,
8252,04:28.266,2,False,,,,,True,147,805,351,1024,True,1874,808,2075,1028,False,,,,
8267,04:28.754,2,False,,,,,True,138,794,343,1017,True,1863,802,2063,1019,False,,,,
8282,04:29.242,2,False,,,,,True,124,796,332,1024,True,1858,800,2056,1020,False,,,,
8297,04:29.729,2,False,,,,,True,182,879,380,1109,True,1902,882,2107,1107,False,,,,
8312,04:30.217,2,False,,,,,True,302,1056,495,1291,True,2054,1061,2285,1309,False,,,,
8327,04:30.705,1,False,,,,,False,,,,,True,1465,957,1629,1167,False,,,,
8342,04:31.192,1,False,,,,,False,,,,,True,1438,918,1602,1122,False,,,,
8357,04:31.680,1,False,,,,,False,,,,,True,1461,866,1621,1068,False,,,,
8372,04:32.167,2,False,,,,,True,430,842,605,1055,True,2138,844,2356,1084,False,,,,
8387,04:32.655,1,False,,,,,True,830,841,978,1027,False,,,,,False,,,,
8402,04:33.143,1,False,,,,,True,776,844,925,1033,False,,,,,False,,,,
8417,04:33.630,2,False,,,,,True,431,746,603,953,True,2115,801,2347,1044,False,,,,
8432,04:34.118,2,False,,,,,True,374,782,557,982,True,2068,798,2299,1031,False,,,,
8447,04:34.606,2,False,,,,,True,349,806,536,1023,True,2038,810,2265,1044,False,,,,
8462,04:35.093,2,False,,,,,True,333,806,518,1025,True,2030,807,2255,1038,False,,,,
8477,04:35.581,2,False,,,,,True,310,796,501,1017,True,2006,793,2229,1022,False,,,,
8492,04:36.069,2,False,,,,,True,168,825,374,1050,True,1883,796,2089,1019,False,,,,
8507,04:36.556,2,False,,,,,True,223,838,421,1059,True,1927,841,2136,1067,False,,,,
8522,04:37.044,2,False,,,,,True,235,968,433,1193,True,1939,954,2150,1182,False,,,,
8537,04:37.532,2,False,,,,,True,232,971,432,1202,True,1938,957,2144,1183,False,,,,
8552,04:38.019,1,False,,,,,True,597,884,763,1089,False,,,,,False,,,,
8567,04:38.507,1,False,,,,,True,816,843,969,1038,False,,,,,False,,,,
8582,04:38.994,1,False,,,,,True,806,844,956,1039,False,,,,,False,,,,
8597,04:39.482,1,False,,,,,True,786,834,930,1028,False,,,,,False,,,,
8612,04:39.970,1,False,,,,,True,758,814,901,1010,False,,,,,False,,,,
8627,04:40.457,1,False,,,,,True,610,795,764,998,False,,,,,False,,,,
8642,04:40.945,1,False,,,,,False,,,,,True,1509,727,1676,929,False,,,,
8657,04:41.433,1,False,,,,,False,,,,,True,1474,712,1641,917,False,,,,
8672,04:41.920,1,False,,,,,True,672,871,826,1065,False,,,,,False,,,,
8687,04:42.408,1,False,,,,,True,1093,841,1236,1027,False,,,,,False,,,,
8702,04:42.896,2,False,,,,,True,510,826,674,1027,True,2222,743,2445,998,False,,,,
8717,04:43.383,2,False,,,,,True,222,799,420,1027,True,1928,635,2138,865,False,,,,
8732,04:43.871,1,False,,,,,True,700,806,867,1020,False,,,,,False,,,,
8747,04:44.358,1,False,,,,,True,1090,753,1239,972,False,,,,,False,,,,
8762,04:44.846,1,False,,,,,True,1088,878,1239,1077,False,,,,,False,,,,
8777,04:45.334,2,False,,,,,True,358,977,554,1207,True,1963,978,2181,1219,False,,,,
8792,04:45.821,2,False,,,,,True,441,909,626,1138,True,2051,930,2281,1175,False,,,,
8807,04:46.309,2,False,,,,,True,497,950,678,1177,True,2107,998,2346,1253,False,,,,
8822,04:46.797,1,False,,,,,True,702,689,865,892,False,,,,,False,,,,
8837,04:47.284,2,False,,,,,True,356,564,546,793,True,1946,606,2151,839,False,,,,
8852,04:47.772,2,False,,,,,True,200,303,416,551,True,1909,268,2124,530,False,,,,
8867,04:48.260,2,False,,,,,True,258,189,483,431,True,2036,155,2292,376,False,,,,
8882,04:48.747,2,False,,,,,True,366,585,563,816,True,2004,549,2230,790,False,,,,
8897,04:49.235,2,False,,,,,True,398,905,585,1140,True,1968,927,2189,1162,False,,,,
8912,04:49.722,2,False,,,,,True,399,924,585,1158,True,1981,959,2203,1207,False,,,,
8927,04:50.210,2,False,,,,,True,378,904,568,1137,True,1976,953,2195,1197,False,,,,
8942,04:50.698,2,False,,,,,True,321,828,519,1061,True,1939,864,2154,1096,False,,,,
8957,04:51.185,2,False,,,,,True,290,824,490,1062,True,1907,858,2114,1090,False,,,,
8972,04:51.673,2,False,,,,,True,316,808,510,1038,True,1918,878,2129,1106,False,,,,
8987,04:52.161,2,False,,,,,True,328,794,518,1020,True,1931,850,2144,1078,False,,,,
9002,04:52.648,2,False,,,,,True,364,800,552,1027,True,1965,844,2183,1081,False,,,,
9017,04:53.136,2,False,,,,,True,560,840,733,1053,True,2149,862,2379,1108,False,,,,
9032,04:53.624,2,False,,,,,True,530,901,706,1110,True,2125,885,2355,1131,False,,,,
9047,04:54.111,2,False,,,,,True,557,840,731,1051,True,2159,841,2380,1084,False,,,,
9062,04:54.599,2,False,,,,,True,528,843,704,1058,True,2134,843,2354,1082,False,,,,
9077,04:55.087,2,False,,,,,True,497,835,677,1061,True,2086,850,2310,1085,False,,,,
9092,04:55.574,2,False,,,,,True,363,830,552,1046,True,1940,847,2138,1078,False,,,,
9107,04:56.062,2,False,,,,,True,237,858,441,1095,True,1841,885,2031,1104,False,,,,
9122,04:56.549,2,False,,,,,True,238,888,447,1133,True,1856,954,2048,1183,False,,,,
9137,04:57.037,2,False,,,,,True,214,905,428,1151,True,1838,995,2037,1223,False,,,,
9152,04:57.525,2,False,,,,,True,339,887,533,1118,True,1933,972,2148,1208,False,,,,
9167,04:58.012,2,False,,,,,True,296,884,501,1130,True,1923,960,2135,1198,False,,,,
9182,04:58.500,2,False,,,,,True,209,846,418,1092,True,1852,862,2056,1093,False,,,,
9197,04:58.988,2,False,,,,,True,241,823,439,1063,True,1904,908,2111,1135,False,,,,
9212,04:59.475,2,False,,,,,True,254,842,454,1074,True,1894,910,2096,1139,False,,,,
9227,04:59.963,2,False,,,,,True,264,826,466,1060,True,1916,891,2125,1120,False,,,,
9242,05:00.451,2,False,,,,,True,66,793,289,1051,True,1751,861,1937,1079,False,,,,
9257,05:00.938,2,False,,,,,True,-46,804,164,1057,True,1652,830,1821,1041,False,,,,
9272,05:01.426,2,False,,,,,True,-30,806,170,1057,True,1651,831,1820,1048,False,,,,
9287,05:01.913,2,False,,,,,True,-45,808,158,1056,True,1644,830,1811,1036,False,,,,
9302,05:02.401,2,False,,,,,True,-33,827,167,1075,True,1652,846,1821,1058,False,,,,
9317,05:02.889,2,False,,,,,True,11,791,226,1041,True,1696,827,1869,1035,False,,,,
9332,05:03.376,1,False,,,,,True,741,770,899,973,False,,,,,False,,,,
9347,05:03.864,1,False,,,,,True,736,781,893,980,False,,,,,False,,,,
9362,05:04.352,1,False,,,,,True,629,812,791,1020,False,,,,,False,,,,
9377,05:04.839,2,False,,,,,True,480,822,654,1036,True,2116,873,2348,1117,False,,,,
9392,05:05.327,2,False,,,,,True,436,802,617,1023,True,2083,847,2318,1088,False,,,,
9407,05:05.815,2,False,,,,,True,-37,769,176,1026,True,1665,781,1848,989,False,,,,
9422,05:06.302,1,False,,,,,True,724,787,887,989,False,,,,,False,,,,
9437,05:06.790,2,False,,,,,True,498,808,677,1024,True,2176,871,2411,1122,False,,,,
9452,05:07.277,2,False,,,,,True,293,823,493,1056,True,1960,787,2178,1030,False,,,,
9467,05:07.765,2,False,,,,,True,529,681,707,892,True,2217,600,2455,870,False,,,,
9482,05:08.253,2,False,,,,,True,492,457,677,672,True,2256,376,2477,657,False,,,,
9497,05:08.740,2,False,,,,,True,278,409,491,653,True,2053,319,2284,588,False,,,,
9512,05:09.228,2,False,,,,,True,280,794,482,1032,True,2024,752,2255,995,False,,,,
9527,05:09.716,2,False,,,,,True,292,866,495,1095,True,2018,857,2244,1103,False,,,,
9542,05:10.203,2,False,,,,,True,293,950,498,1192,True,1967,970,2188,1213,False,,,,
9557,05:10.691,2,False,,,,,True,58,952,288,1214,True,1775,908,1971,1134,False,,,,
9572,05:11.179,1,False,,,,,True,784,852,946,1053,False,,,,,False,,,,
9587,05:11.666,1,False,,,,,True,908,790,1067,993,False,,,,,False,,,,
9602,05:12.154,1,False,,,,,True,830,795,990,1001,False,,,,,False,,,,
9617,05:12.642,1,False,,,,,True,777,816,941,1026,False,,,,,False,,,,
9632,05:13.129,1,False,,,,,True,694,780,861,993,False,,,,,False,,,,
9647,05:13.617,1,False,,,,,True,677,766,843,966,False,,,,,False,,,,
9662,05:14.104,1,False,,,,,True,662,758,827,963,False,,,,,False,,,,
9677,05:14.592,1,False,,,,,True,634,771,798,972,False,,,,,False,,,,
9692,05:15.080,1,False,,,,,True,597,768,768,978,False,,,,,False,,,,
9707,05:15.567,2,False,,,,,True,477,759,658,965,True,2121,779,2343,1027,False,,,,
9722,05:16.055,2,False,,,,,True,435,752,619,959,True,2065,782,2282,1018,False,,,,
9737,05:16.543,2,False,,,,,True,307,720,508,948,True,1942,788,2136,1011,False,,,,
9752,05:17.030,2,False,,,,,True,415,783,600,1006,True,2029,835,2238,1069,False,,,,
9767,05:17.518,1,False,,,,,True,681,822,844,1034,False,,,,,False,,,,
9782,05:18.006,1,False,,,,,True,695,844,851,1051,False,,,,,False,,,,
9797,05:18.493,1,False,,,,,True,693,856,854,1062,False,,,,,False,,,,
9812,05:18.981,1,False,,,,,True,682,852,846,1060,False,,,,,False,,,,
9827,05:19.468,1,False,,,,,True,673,852,835,1061,False,,,,,False,,,,
9842,05:19.956,1,False,,,,,True,667,854,830,1062,False,,,,,False,,,,
9857,05:20.444,1,False,,,,,True,659,857,822,1060,False,,,,,False,,,,
9872,05:20.931,1,False,,,,,True,645,838,809,1052,False,,,,,False,,,,
9887,05:21.419,1,False,,,,,True,635,842,799,1051,False,,,,,False,,,,
9902,05:21.907,2,False,,,,,True,632,840,797,1052,True,2280,948,2477,1206,False,,,,
9917,05:22.394,2,False,,,,,True,630,844,797,1053,True,2286,957,2479,1206,False,,,,
9932,05:22.882,1,False,,,,,True,640,834,806,1045,False,,,,,False,,,,
9947,05:23.370,2,False,,,,,True,630,807,793,1019,True,2284,920,2481,1179,False,,,,
9962,05:23.857,2,False,,,,,True,624,808,792,1027,True,2272,938,2476,1204,False,,,,
9977,05:24.345,2,False,,,,,True,606,833,775,1046,True,2243,948,2459,1207,False,,,,
9992,05:24.832,2,False,,,,,True,410,810,598,1036,True,2025,882,2246,1117,False,,,,
10007,05:25.320,2,False,,,,,True,521,876,695,1084,True,2151,931,2385,1185,False,,,,
10022,05:25.808,2,False,,,,,True,604,865,773,1073,True,2265,916,2488,1177,False,,,,
10037,05:26.295,1,False,,,,,True,609,859,777,1066,False,,,,,False,,,,
10052,05:26.783,1,False,,,,,True,675,842,843,1046,False,,,,,False,,,,
10067,05:27.271,1,False,,,,,True,722,810,883,1020,False,,,,,False,,,,
10082,05:27.758,1,False,,,,,True,697,813,857,1021,False,,,,,False,,,,
10097,05:28.246,1,False,,,,,True,659,804,824,1017,False,,,,,False,,,,
10112,05:28.734,1,False,,,,,True,646,808,813,1015,False,,,,,False,,,,
10127,05:29.221,2,False,,,,,True,578,756,748,962,True,2230,761,2439,1011,False,,,,
10142,05:29.709,2,False,,,,,True,332,816,525,1053,True,1965,860,2182,1090,False,,,,
10157,05:30.197,2,False,,,,,True,353,644,545,862,True,1998,690,2219,923,False,,,,
10172,05:30.684,2,False,,,,,True,390,673,578,897,True,2043,729,2271,967,False,,,,
10187,05:31.172,1,False,,,,,False,,,,,False,,,,,True,599,770,699,904
10202,05:31.659,1,False,,,,,False,,,,,True,826,615,935,759,False,,,,
10217,05:32.147,1,False,,,,,False,,,,,True,844,594,956,742,False,,,,
10232,05:32.635,1,False,,,,,False,,,,,True,83,619,246,796,False,,,,
10247,05:33.122,0,False,,,,,False,,,,,False,,,,,False,,,,
10262,05:33.610,0,False,,,,,False,,,,,False,,,,,False,,,,
10277,05:34.098,0,False,,,,,False,,,,,False,,,,,False,,,,
10292,05:34.585,0,False,,,,,False,,,,,False,,,,,False,,,,
10307,05:35.073,0,False,,,,,False,,,,,False,,,,,False,,,,
10322,05:35.561,0,False,,,,,False,,,,,False,,,,,False,,,,
10337,05:36.048,0,False,,,,,False,,,,,False,,,,,False,,,,
10352,05:36.536,0,False,,,,,False,,,,,False,,,,,False,,,,
10367,05:37.023,0,False,,,,,False,,,,,False,,,,,False,,,,
10382,05:37.511,0,False,,,,,False,,,,,False,,,,,False,,,,
10397,05:37.999,0,False,,,,,False,,,,,False,,,,,False,,,,
10412,05:38.486,0,False,,,,,False,,,,,False,,,,,False,,,,
10427,05:38.974,0,False,,,,,False,,,,,False,,,,,False,,,,
10442,05:39.462,0,False,,,,,False,,,,,False,,,,,False,,,,
10457,05:39.949,1,False,,,,,False,,,,,True,10,890,155,1069,False,,,,
10472,05:40.437,1,False,,,,,False,,,,,True,405,873,530,1029,False,,,,
10487,05:40.925,0,False,,,,,False,,,,,False,,,,,False,,,,
10502,05:41.412,0,False,,,,,False,,,,,False,,,,,False,,,,
10517,05:41.900,0,False,,,,,False,,,,,False,,,,,False,,,,
10532,05:42.387,0,False,,,,,False,,,,,False,,,,,False,,,,
10547,05:42.875,0,False,,,,,False,,,,,False,,,,,False,,,,
10562,05:43.363,0,False,,,,,False,,,,,False,,,,,False,,,,
10577,05:43.850,0,False,,,,,False,,,,,False,,,,,False,,,,
10592,05:44.338,0,False,,,,,False,,,,,False,,,,,False,,,,
10607,05:44.826,0,False,,,,,False,,,,,False,,,,,False,,,,
10622,05:45.313,0,False,,,,,False,,,,,False,,,,,False,,,,
10637,05:45.801,0,False,,,,,False,,,,,False,,,,,False,,,,
10652,05:46.289,0,False,,,,,False,,,,,False,,,,,False,,,,
10667,05:46.776,0,False,,,,,False,,,,,False,,,,,False,,,,
10682,05:47.264,0,False,,,,,False,,,,,False,,,,,False,,,,
10697,05:47.752,0,False,,,,,False,,,,,False,,,,,False,,,,
10712,05:48.239,0,False,,,,,False,,,,,False,,,,,False,,,,
10727,05:48.727,0,False,,,,,False,,,,,False,,,,,False,,,,
10742,05:49.214,0,False,,,,,False,,,,,False,,,,,False,,,,
10757,05:49.702,0,False,,,,,False,,,,,False,,,,,False,,,,
10772,05:50.190,0,False,,,,,False,,,,,False,,,,,False,,,,
10787,05:50.677,0,False,,,,,False,,,,,False,,,,,False,,,,
10802,05:51.165,0,False,,,,,False,,,,,False,,,,,False,,,,
10817,05:51.653,0,False,,,,,False,,,,,False,,,,,False,,,,
10832,05:52.140,0,False,,,,,False,,,,,False,,,,,False,,,,
10847,05:52.628,0,False,,,,,False,,,,,False,,,,,False,,,,
10862,05:53.116,0,False,,,,,False,,,,,False,,,,,False,,,,
10877,05:53.603,0,False,,,,,False,,,,,False,,,,,False,,,,
10892,05:54.091,0,False,,,,,False,,,,,False,,,,,False,,,,
10907,05:54.578,0,False,,,,,False,,,,,False,,,,,False,,,,
10922,05:55.066,0,False,,,,,False,,,,,False,,,,,False,,,,
10937,05:55.554,0,False,,,,,False,,,,,False,,,,,False,,,,
10952,05:56.041,0,False,,,,,False,,,,,False,,,,,False,,,,
10967,05:56.529,0,False,,,,,False,,,,,False,,,,,False,,,,
10982,05:57.017,0,False,,,,,False,,,,,False,,,,,False,,,,
10997,05:57.504,0,False,,,,,False,,,,,False,,,,,False,,,,
11012,05:57.992,0,False,,,,,False,,,,,False,,,,,False,,,,
11027,05:58.480,0,False,,,,,False,,,,,False,,,,,False,,,,
11042,05:58.967,0,False,,,,,False,,,,,False,,,,,False,,,,
11057,05:59.455,0,False,,,,,False,,,,,False,,,,,False,,,,
11072,05:59.942,0,False,,,,,False,,,,,False,,,,,False,,,,
11087,06:00.430,0,False,,,,,False,,,,,False,,,,,False,,,,
11102,06:00.918,0,False,,,,,False,,,,,False,,,,,False,,,,
11117,06:01.405,0,False,,,,,False,,,,,False,,,,,False,,,,
11132,06:01.893,0,False,,,,,False,,,,,False,,,,,False,,,,
11147,06:02.381,0,False,,,,,False,,,,,False,,,,,False,,,,
11162,06:02.868,0,False,,,,,False,,,,,False,,,,,False,,,,
11177,06:03.356,0,False,,,,,False,,,,,False,,,,,False,,,,
11192,06:03.844,0,False,,,,,False,,,,,False,,,,,False,,,,
11207,06:04.331,0,False,,,,,False,,,,,False,,,,,False,,,,
11222,06:04.819,0,False,,,,,False,,,,,False,,,,,False,,,,
11237,06:05.307,0,False,,,,,False,,,,,False,,,,,False,,,,
11252,06:05.794,0,False,,,,,False,,,,,False,,,,,False,,,,
11267,06:06.282,0,False,,,,,False,,,,,False,,,,,False,,,,
11282,06:06.769,0,False,,,,,False,,,,,False,,,,,False,,,,
11297,06:07.257,0,False,,,,,False,,,,,False,,,,,False,,,,
11312,06:07.745,0,False,,,,,False,,,,,False,,,,,False,,,,
11327,06:08.232,0,False,,,,,False,,,,,False,,,,,False,,,,
11342,06:08.720,0,False,,,,,False,,,,,False,,,,,False,,,,
11357,06:09.208,0,False,,,,,False,,,,,False,,,,,False,,,,
11372,06:09.695,0,False,,,,,False,,,,,False,,,,,False,,,,
11387,06:10.183,0,False,,,,,False,,,,,False,,,,,False,,,,
11402,06:10.671,0,False,,,,,False,,,,,False,,,,,False,,,,
11417,06:11.158,0,False,,,,,False,,,,,False,,,,,False,,,,
11432,06:11.646,0,False,,,,,False,,,,,False,,,,,False,,,,
11447,06:12.133,0,False,,,,,False,,,,,False,,,,,False,,,,
11462,06:12.621,0,False,,,,,False,,,,,False,,,,,False,,,,
11477,06:13.109,0,False,,,,,False,,,,,False,,,,,False,,,,
11492,06:13.596,0,False,,,,,False,,,,,False,,,,,False,,,,
11507,06:14.084,0,False,,,,,False,,,,,False,,,,,False,,,,
11522,06:14.572,0,False,,,,,False,,,,,False,,,,,False,,,,
11537,06:15.059,0,False,,,,,False,,,,,False,,,,,False,,,,
11552,06:15.547,0,False,,,,,False,,,,,False,,,,,False,,,,
11567,06:16.035,0,False,,,,,False,,,,,False,,,,,False,,,,
11582,06:16.522,0,False,,,,,False,,,,,False,,,,,False,,,,
11597,06:17.010,0,False,,,,,False,,,,,False,,,,,False,,,,
11612,06:17.497,0,False,,,,,False,,,,,False,,,,,False,,,,
11627,06:17.985,0,False,,,,,False,,,,,False,,,,,False,,,,
11642,06:18.473,0,False,,,,,False,,,,,False,,,,,False,,,,
11657,06:18.960,0,False,,,,,False,,,,,False,,,,,False,,,,
11672,06:19.448,0,False,,,,,False,,,,,False,,,,,False,,,,
11687,06:19.936,0,False,,,,,False,,,,,False,,,,,False,,,,
11702,06:20.423,0,False,,,,,False,,,,,False,,,,,False,,,,
11717,06:20.911,0,False,,,,,False,,,,,False,,,,,False,,,,
11732,06:21.399,0,False,,,,,False,,,,,False,,,,,False,,,,
11747,06:21.886,0,False,,,,,False,,,,,False,,,,,False,,,,
