frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
22150,12:09.985,1,1152.0,607.0,1261.0,766.0,,,,,,,,
22165,12:10.479,1,1140.0,604.0,1247.0,758.0,,,,,,,,
22180,12:10.974,2,1808.0,534.0,1994.0,780.0,723.0,643.0,842.0,805.0,,,,
22195,12:11.468,2,1454.0,479.0,1618.0,718.0,354.0,602.0,498.0,779.0,,,,
22210,12:11.962,2,1452.0,485.0,1617.0,738.0,335.0,614.0,478.0,789.0,,,,
22225,12:12.457,2,1455.0,485.0,1630.0,738.0,320.0,623.0,463.0,799.0,,,,
22240,12:12.951,2,1473.0,471.0,1648.0,732.0,343.0,613.0,483.0,788.0,,,,
22255,12:13.445,2,1505.0,468.0,1677.0,711.0,350.0,610.0,491.0,786.0,,,,
22270,12:13.940,2,1497.0,470.0,1671.0,715.0,333.0,608.0,474.0,786.0,,,,
22285,12:14.434,2,1501.0,468.0,1675.0,715.0,317.0,611.0,461.0,790.0,,,,
22300,12:14.928,2,1504.0,472.0,1676.0,719.0,314.0,612.0,459.0,789.0,,,,
22315,12:15.423,2,1492.0,472.0,1665.0,715.0,316.0,615.0,462.0,794.0,,,,
22330,12:15.917,2,1481.0,473.0,1655.0,731.0,320.0,616.0,465.0,795.0,,,,
22345,12:16.412,2,1502.0,471.0,1672.0,716.0,326.0,613.0,467.0,795.0,,,,
22360,12:16.906,2,1523.0,465.0,1693.0,714.0,333.0,613.0,471.0,795.0,,,,
22375,12:17.400,2,1586.0,486.0,1776.0,738.0,379.0,649.0,518.0,829.0,,,,
22390,12:17.895,1,1037.0,555.0,1147.0,717.0,,,,,,,,
22405,12:18.389,2,1561.0,529.0,1679.0,696.0,310.0,549.0,497.0,783.0,,,,
22420,12:18.883,2,1925.0,514.0,2068.0,692.0,697.0,526.0,860.0,744.0,,,,
22435,12:19.378,2,2021.0,512.0,2172.0,700.0,794.0,530.0,946.0,743.0,,,,
22450,12:19.872,2,2024.0,508.0,2171.0,691.0,819.0,526.0,963.0,733.0,,,,
22465,12:20.366,2,2066.0,512.0,2218.0,697.0,853.0,511.0,992.0,718.0,,,,
22480,12:20.861,2,2124.0,525.0,2282.0,711.0,899.0,500.0,1036.0,708.0,,,,
22495,12:21.355,2,2153.0,536.0,2309.0,725.0,921.0,491.0,1061.0,698.0,,,,
22510,12:21.849,2,888.0,506.0,1029.0,715.0,2117.0,555.0,2273.0,743.0,,,,
22525,12:22.344,2,895.0,500.0,1017.0,705.0,2096.0,557.0,2251.0,745.0,,,,
22540,12:22.838,2,1740.0,581.0,1863.0,751.0,553.0,484.0,706.0,702.0,,,,
22555,12:23.332,2,1292.0,520.0,1404.0,680.0,-72.0,423.0,109.0,680.0,,,,
22570,12:23.827,1,1098.0,551.0,1206.0,708.0,,,,,,,,
22585,12:24.321,1,1086.0,577.0,1197.0,736.0,,,,,,,,
