time,faces_061,faces_062
119.33,1.0,
178.0,,1.0
180.36,1.0,
180.39,1.0,
180.42,1.0,
180.46,1.0,
180.49,1.0,
180.53,1.0,
180.56,1.0,
180.59,1.0,
180.63,1.0,
180.66,1.0,
180.69,1.0,
180.73,1.0,
180.76,1.0,
180.79,1.0,
180.83,1.0,
180.86,1.0,
180.89,1.0,
180.93,1.0,
180.96,1.0,
180.99,1.0,
181.03,1.0,
181.06,1.0,
181.09,1.0,
181.13,1.0,
181.16,1.0,
181.19,1.0,
181.23,1.0,
181.26,1.0,
181.29,1.0,
181.33,1.0,
181.36,1.0,
181.39,1.0,
181.43,1.0,
181.46,1.0,
181.49,1.0,
181.53,1.0,
181.56,1.0,
181.59,1.0,
181.63,1.0,
181.66,1.0,
181.69,1.0,
181.73,1.0,
181.76,1.0,
181.79,1.0,
181.83,1.0,
181.86,1.0,
181.89,1.0,
181.93,1.0,
181.96,1.0,
181.99,1.0,
182.03,1.0,
182.06,1.0,
182.09,1.0,
182.13,1.0,
182.16,1.0,
182.19,1.0,
182.23,1.0,
182.26,1.0,
182.29,1.0,
182.33,1.0,
182.36,1.0,
182.39,1.0,
182.43,1.0,
182.46,1.0,
182.49,1.0,
182.53,1.0,
182.56,1.0,
182.59,1.0,
182.63,1.0,
182.66,1.0,
182.69,1.0,
182.73,1.0,
182.76,1.0,
182.79,1.0,
182.83,1.0,
182.86,1.0,
182.89,1.0,
182.93,1.0,
182.96,1.0,
182.99,1.0,
183.03,1.0,
183.06,1.0,
183.09,1.0,
183.13,1.0,
183.16,1.0,
183.19,1.0,
183.23,1.0,
183.26,1.0,
183.29,1.0,
183.33,1.0,
183.36,1.0,
183.39,1.0,
183.43,1.0,
183.46,1.0,
183.49,1.0,
183.53,1.0,
183.56,1.0,
183.59,1.0,
183.63,1.0,
183.66,1.0,
183.69,1.0,
183.73,1.0,
183.76,1.0,
183.79,1.0,
183.83,1.0,
183.86,1.0,
183.89,1.0,
183.93,1.0,
183.96,1.0,
183.99,1.0,
184.03,1.0,
184.06,1.0,
184.09,1.0,
184.13,1.0,
184.16,1.0,
184.19,1.0,
184.23,1.0,
184.26,1.0,
184.29,1.0,
184.33,1.0,
184.36,1.0,
184.39,1.0,
184.43,1.0,
184.46,1.0,
184.5,1.0,
184.53,1.0,
184.56,1.0,
184.6,1.0,
184.63,1.0,
184.66,1.0,
184.7,1.0,
184.73,1.0,
184.76,1.0,
184.8,1.0,
184.83,1.0,
184.86,1.0,
184.9,1.0,
184.93,1.0,
184.96,1.0,
185.0,1.0,
185.03,1.0,
185.06,1.0,
185.1,1.0,
185.13,1.0,
185.16,1.0,
185.2,1.0,
185.23,1.0,
185.26,1.0,
185.3,1.0,
185.33,1.0,
185.36,1.0,
185.4,1.0,
185.43,1.0,
185.46,1.0,
185.5,1.0,
185.53,1.0,
185.56,1.0,
185.6,1.0,
185.63,1.0,
185.66,1.0,
185.7,1.0,
185.73,1.0,
185.76,1.0,
185.8,1.0,
185.83,1.0,
185.86,1.0,
185.9,1.0,
185.93,1.0,
185.96,1.0,
186.0,1.0,
186.03,1.0,
186.06,1.0,
186.1,1.0,
186.13,1.0,
186.16,1.0,
186.2,1.0,
186.23,1.0,
186.26,1.0,
186.3,1.0,
186.33,1.0,
186.36,1.0,
186.4,1.0,
186.43,1.0,
186.46,1.0,
186.5,1.0,
186.53,1.0,
186.56,1.0,
186.6,1.0,
186.63,1.0,
186.66,1.0,
186.7,1.0,
186.73,1.0,
186.76,1.0,
186.8,1.0,
186.83,1.0,
186.86,1.0,
186.9,1.0,
186.93,1.0,
186.96,1.0,
187.0,1.0,
187.03,1.0,
187.06,1.0,
187.1,1.0,
187.13,1.0,
187.16,1.0,
187.2,1.0,
187.23,1.0,
187.26,1.0,
187.3,1.0,
187.33,1.0,
187.36,1.0,
187.4,1.0,
187.43,1.0,
187.46,1.0,
187.5,1.0,
187.53,1.0,
187.56,1.0,
187.6,1.0,
187.63,1.0,
187.66,1.0,
187.7,1.0,
187.73,1.0,
187.76,1.0,
187.8,1.0,
187.83,1.0,
187.86,1.0,
187.9,1.0,
187.93,1.0,
187.96,1.0,
188.0,1.0,
188.03,1.0,
188.06,1.0,
188.1,1.0,
188.13,1.0,
188.16,1.0,
188.2,1.0,
188.23,1.0,
188.26,1.0,
188.3,1.0,
188.33,1.0,
188.36,1.0,
188.4,1.0,
188.43,1.0,
188.46,1.0,
188.5,1.0,
188.53,1.0,
