time,faces_092,faces_093,faces_094,faces_095,average_numeric,average_binary,task_start_sec,task_end_sec,condition
1004.0,2.0,2.0,1,2.0,1.55,1.0,543.0,1323.0,Spatial/VR
1004.5,2.0,2.0,2,2.0,1.6,1.0,543.0,1323.0,Spatial/VR
1005.0,2.0,2.0,2,2.0,1.65,1.0,543.0,1323.0,Spatial/VR
1005.5,2.0,2.0,2,2.0,1.7,1.0,543.0,1323.0,Spatial/VR
1006.0,1.0,1.0,2,2.0,1.7,1.0,543.0,1323.0,Spatial/VR
1006.5,1.0,1.0,2,2.0,1.7,1.0,543.0,1323.0,Spatial/VR
1007.0,1.0,1.0,2,2.0,1.7,1.0,543.0,1323.0,Spatial/VR
1007.5,1.0,2.0,2,1.0,1.7,1.0,543.0,1323.0,Spatial/VR
1008.0,1.0,2.0,2,1.0,1.7,1.0,543.0,1323.0,Spatial/VR
1008.5,2.0,2.0,2,2.0,1.72,1.0,543.0,1323.0,Spatial/VR
1009.0,2.0,2.0,2,2.0,1.75,1.0,543.0,1323.0,Spatial/VR
1009.5,2.0,2.0,2,2.0,1.75,1.0,543.0,1323.0,Spatial/VR
1010.0,2.0,2.0,2,2.0,1.75,1.0,543.0,1323.0,Spatial/VR
1010.5,2.0,2.0,2,2.0,1.75,1.0,543.0,1323.0,Spatial/VR
1011.0,2.0,2.0,2,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1011.5,2.0,2.0,2,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1012.0,2.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1012.5,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1013.0,2.0,2.0,2,2.0,2.0,1.0,543.0,1323.0,Spatial/VR
1013.5,2.0,2.0,2,2.0,2.0,1.0,543.0,1323.0,Spatial/VR
1014.0,2.0,2.0,2,2.0,2.0,1.0,543.0,1323.0,Spatial/VR
1014.5,2.0,2.0,2,2.0,2.0,1.0,543.0,1323.0,Spatial/VR
1015.0,2.0,2.0,2,2.0,2.0,1.0,543.0,1323.0,Spatial/VR
1015.5,1.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1016.0,1.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1016.5,1.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1017.0,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1017.5,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1018.0,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1018.5,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1019.0,1.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1019.5,2.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1020.0,2.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1020.5,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1021.0,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1021.5,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1022.0,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1022.5,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1023.0,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1023.5,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1024.0,2.0,2.0,2,2.0,2.0,1.0,543.0,1323.0,Spatial/VR
1024.5,2.0,2.0,2,2.0,2.0,1.0,543.0,1323.0,Spatial/VR
1025.0,2.0,2.0,2,2.0,2.0,1.0,543.0,1323.0,Spatial/VR
1025.5,2.0,2.0,2,2.0,2.0,1.0,543.0,1323.0,Spatial/VR
1026.0,1.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1026.5,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1027.0,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1027.5,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1028.0,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1028.5,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1029.0,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1029.5,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1030.0,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1030.5,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1031.0,2.0,2.0,2,2.0,2.0,1.0,543.0,1323.0,Spatial/VR
1031.5,2.0,2.0,2,2.0,2.0,1.0,543.0,1323.0,Spatial/VR
1032.0,2.0,2.0,2,2.0,2.0,1.0,543.0,1323.0,Spatial/VR
1032.5,1.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1033.0,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1033.5,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1034.0,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1034.5,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1035.0,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1035.5,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1036.0,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1036.5,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1037.0,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1037.5,2.0,2.0,2,2.0,2.0,1.0,543.0,1323.0,Spatial/VR
1038.0,2.0,2.0,2,2.0,2.0,1.0,543.0,1323.0,Spatial/VR
1038.5,2.0,2.0,2,2.0,2.0,1.0,543.0,1323.0,Spatial/VR
1039.0,1.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1039.5,1.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1040.0,1.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1040.5,1.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1041.0,1.0,2.0,2,2.0,1.88,1.0,543.0,1323.0,Spatial/VR
1041.5,1.0,2.0,2,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1042.0,1.0,2.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1042.5,2.0,2.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1043.0,2.0,2.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1043.5,2.0,2.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1044.0,2.0,2.0,2,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1044.5,2.0,2.0,2,2.0,1.88,1.0,543.0,1323.0,Spatial/VR
1045.0,2.0,2.0,2,1.0,1.88,1.0,543.0,1323.0,Spatial/VR
1045.5,2.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1046.0,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1046.5,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1047.0,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1047.5,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1048.0,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1048.5,1.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1049.0,1.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1049.5,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1050.0,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1050.5,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1051.0,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1051.5,2.0,2.0,1,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1052.0,1.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1052.5,2.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1053.0,2.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1053.5,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1054.0,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1054.5,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1055.0,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1055.5,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1056.0,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1056.5,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1057.0,2.0,2.0,1,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1057.5,2.0,2.0,1,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1058.0,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1058.5,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1059.0,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1059.5,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1060.0,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1060.5,2.0,2.0,1,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1061.0,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1061.5,2.0,2.0,1,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1062.0,2.0,1.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1062.5,2.0,1.0,1,2.0,1.88,1.0,543.0,1323.0,Spatial/VR
1063.0,2.0,1.0,2,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1063.5,2.0,1.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1064.0,2.0,2.0,1,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1064.5,2.0,2.0,2,1.0,1.78,1.0,543.0,1323.0,Spatial/VR
1065.0,2.0,2.0,2,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1065.5,2.0,2.0,2,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1066.0,2.0,2.0,1,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1066.5,2.0,2.0,2,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1067.0,2.0,2.0,1,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1067.5,2.0,2.0,2,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1068.0,2.0,2.0,2,2.0,1.88,1.0,543.0,1323.0,Spatial/VR
1068.5,2.0,2.0,1,2.0,1.88,1.0,543.0,1323.0,Spatial/VR
1069.0,2.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1069.5,2.0,2.0,1,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1070.0,2.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1070.5,2.0,2.0,1,2.0,1.88,1.0,543.0,1323.0,Spatial/VR
1071.0,2.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1071.5,2.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1072.0,2.0,1.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1072.5,2.0,2.0,1,2.0,1.88,1.0,543.0,1323.0,Spatial/VR
1073.0,2.0,2.0,1,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1073.5,2.0,2.0,1,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1074.0,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1074.5,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1075.0,2.0,2.0,1,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1075.5,2.0,2.0,1,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1076.0,2.0,2.0,1,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1076.5,2.0,2.0,1,2.0,1.75,1.0,543.0,1323.0,Spatial/VR
1077.0,2.0,1.0,1,2.0,1.72,1.0,543.0,1323.0,Spatial/VR
1077.5,3.0,1.0,1,2.0,1.72,1.0,543.0,1323.0,Spatial/VR
1078.0,2.0,1.0,1,2.0,1.7,1.0,543.0,1323.0,Spatial/VR
1078.5,2.0,1.0,1,2.0,1.68,1.0,543.0,1323.0,Spatial/VR
1079.0,2.0,1.0,2,2.0,1.68,1.0,543.0,1323.0,Spatial/VR
1079.5,1.0,1.0,2,2.0,1.65,1.0,543.0,1323.0,Spatial/VR
1080.0,2.0,1.0,2,2.0,1.65,1.0,543.0,1323.0,Spatial/VR
1080.5,2.0,1.0,1,2.0,1.62,1.0,543.0,1323.0,Spatial/VR
1081.0,2.0,1.0,2,2.0,1.62,1.0,543.0,1323.0,Spatial/VR
1081.5,2.0,1.0,2,2.0,1.62,1.0,543.0,1323.0,Spatial/VR
1082.0,2.0,1.0,2,2.0,1.65,1.0,543.0,1323.0,Spatial/VR
1082.5,2.0,2.0,2,2.0,1.68,1.0,543.0,1323.0,Spatial/VR
1083.0,2.0,2.0,2,2.0,1.72,1.0,543.0,1323.0,Spatial/VR
1083.5,2.0,2.0,2,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1084.0,2.0,2.0,2,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1084.5,2.0,2.0,2,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1085.0,2.0,2.0,2,2.0,1.88,1.0,543.0,1323.0,Spatial/VR
1085.5,2.0,2.0,1,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1086.0,2.0,2.0,1,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1086.5,2.0,2.0,1,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1087.0,2.0,2.0,1,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1087.5,2.0,2.0,1,2.0,1.88,1.0,543.0,1323.0,Spatial/VR
1088.0,2.0,2.0,1,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1088.5,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1089.0,2.0,2.0,1,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1089.5,2.0,2.0,1,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1090.0,2.0,2.0,2,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1090.5,2.0,2.0,2,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1091.0,2.0,2.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1091.5,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1092.0,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1092.5,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1093.0,2.0,2.0,2,1.0,1.82,1.0,543.0,1323.0,Spatial/VR
1093.5,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1094.0,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1094.5,2.0,2.0,2,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1095.0,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1095.5,2.0,2.0,1,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1096.0,2.0,2.0,1,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1096.5,2.0,2.0,1,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1097.0,2.0,2.0,1,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1097.5,2.0,2.0,1,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1098.0,2.0,2.0,1,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1098.5,2.0,2.0,1,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1099.0,2.0,2.0,2,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1099.5,2.0,2.0,2,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1100.0,2.0,2.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1100.5,2.0,2.0,2,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1101.0,2.0,2.0,2,2.0,1.88,1.0,543.0,1323.0,Spatial/VR
1101.5,2.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1102.0,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1102.5,1.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1103.0,1.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1103.5,1.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1104.0,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1104.5,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1105.0,2.0,2.0,0,2.0,1.88,0.98,543.0,1323.0,Spatial/VR
1105.5,2.0,2.0,0,2.0,1.82,0.96,543.0,1323.0,Spatial/VR
1106.0,2.0,2.0,0,2.0,1.78,0.94,543.0,1323.0,Spatial/VR
1106.5,2.0,2.0,0,2.0,1.72,0.92,543.0,1323.0,Spatial/VR
1107.0,1.0,1.0,1,2.0,1.65,0.92,543.0,1323.0,Spatial/VR
1107.5,1.0,1.0,2,2.0,1.62,0.92,543.0,1323.0,Spatial/VR
1108.0,2.0,2.0,1,2.0,1.62,0.92,543.0,1323.0,Spatial/VR
1108.5,2.0,2.0,2,2.0,1.65,0.92,543.0,1323.0,Spatial/VR
1109.0,2.0,2.0,2,2.0,1.65,0.92,543.0,1323.0,Spatial/VR
1109.5,2.0,2.0,2,2.0,1.65,0.92,543.0,1323.0,Spatial/VR
1110.0,2.0,2.0,2,2.0,1.7,0.94,543.0,1323.0,Spatial/VR
1110.5,2.0,2.0,1,2.0,1.72,0.96,543.0,1323.0,Spatial/VR
1111.0,2.0,2.0,2,2.0,1.78,0.98,543.0,1323.0,Spatial/VR
1111.5,2.0,2.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1112.0,2.0,2.0,1,2.0,1.88,1.0,543.0,1323.0,Spatial/VR
1112.5,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1113.0,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1113.5,2.0,2.0,1,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1114.0,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1114.5,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1115.0,2.0,2.0,1,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1115.5,2.0,2.0,2,1.0,1.9,1.0,543.0,1323.0,Spatial/VR
1116.0,2.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1116.5,2.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1117.0,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1117.5,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1118.0,2.0,2.0,1,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1118.5,2.0,2.0,1,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1119.0,2.0,2.0,1,2.0,1.88,1.0,543.0,1323.0,Spatial/VR
1119.5,2.0,2.0,1,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1120.0,2.0,2.0,1,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1120.5,2.0,2.0,1,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1121.0,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1121.5,1.0,2.0,2,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1122.0,2.0,2.0,2,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1122.5,2.0,2.0,1,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1123.0,2.0,2.0,2,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1123.5,2.0,2.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1124.0,2.0,2.0,2,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1124.5,2.0,2.0,1,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1125.0,2.0,2.0,1,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1125.5,1.0,2.0,2,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1126.0,2.0,2.0,1,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1126.5,2.0,2.0,1,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1127.0,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1127.5,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1128.0,2.0,2.0,1,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1128.5,2.0,2.0,1,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1129.0,2.0,2.0,1,2.0,1.75,1.0,543.0,1323.0,Spatial/VR
1129.5,2.0,2.0,1,2.0,1.75,1.0,543.0,1323.0,Spatial/VR
1130.0,0.0,2.0,1,2.0,1.7,0.98,543.0,1323.0,Spatial/VR
1130.5,0.0,2.0,1,2.0,1.65,0.96,543.0,1323.0,Spatial/VR
1131.0,0.0,2.0,1,2.0,1.6,0.94,543.0,1323.0,Spatial/VR
1131.5,0.0,2.0,2,2.0,1.58,0.92,543.0,1323.0,Spatial/VR
1132.0,0.0,2.0,2,2.0,1.55,0.9,543.0,1323.0,Spatial/VR
1132.5,0.0,2.0,1,2.0,1.5,0.88,543.0,1323.0,Spatial/VR
1133.0,0.0,2.0,1,2.0,1.45,0.86,543.0,1323.0,Spatial/VR
1133.5,0.0,2.0,1,2.0,1.4,0.84,543.0,1323.0,Spatial/VR
1134.0,0.0,2.0,1,2.0,1.35,0.82,543.0,1323.0,Spatial/VR
1134.5,0.0,2.0,1,2.0,1.3,0.8,543.0,1323.0,Spatial/VR
1135.0,0.0,2.0,1,2.0,1.3,0.8,543.0,1323.0,Spatial/VR
1135.5,0.0,2.0,1,2.0,1.3,0.8,543.0,1323.0,Spatial/VR
1136.0,0.0,2.0,1,2.0,1.3,0.8,543.0,1323.0,Spatial/VR
1136.5,0.0,2.0,1,2.0,1.27,0.8,543.0,1323.0,Spatial/VR
1137.0,0.0,2.0,1,2.0,1.25,0.8,543.0,1323.0,Spatial/VR
1137.5,0.0,2.0,1,2.0,1.25,0.8,543.0,1323.0,Spatial/VR
1138.0,0.0,2.0,1,2.0,1.25,0.8,543.0,1323.0,Spatial/VR
1138.5,0.0,2.0,1,2.0,1.25,0.8,543.0,1323.0,Spatial/VR
1139.0,0.0,2.0,1,2.0,1.25,0.8,543.0,1323.0,Spatial/VR
1139.5,0.0,2.0,1,2.0,1.25,0.8,543.0,1323.0,Spatial/VR
1140.0,0.0,2.0,1,2.0,1.25,0.8,543.0,1323.0,Spatial/VR
1140.5,0.0,2.0,1,2.0,1.25,0.8,543.0,1323.0,Spatial/VR
1141.0,0.0,2.0,1,2.0,1.25,0.8,543.0,1323.0,Spatial/VR
1141.5,1.0,2.0,1,2.0,1.27,0.82,543.0,1323.0,Spatial/VR
1142.0,2.0,2.0,1,2.0,1.32,0.84,543.0,1323.0,Spatial/VR
1142.5,2.0,2.0,1,2.0,1.38,0.86,543.0,1323.0,Spatial/VR
1143.0,1.0,2.0,1,2.0,1.4,0.88,543.0,1323.0,Spatial/VR
1143.5,1.0,2.0,1,2.0,1.42,0.9,543.0,1323.0,Spatial/VR
1144.0,1.0,2.0,1,2.0,1.45,0.92,543.0,1323.0,Spatial/VR
1144.5,2.0,2.0,2,2.0,1.52,0.94,543.0,1323.0,Spatial/VR
1145.0,1.0,2.0,2,2.0,1.58,0.96,543.0,1323.0,Spatial/VR
1145.5,1.0,2.0,1,2.0,1.6,0.98,543.0,1323.0,Spatial/VR
1146.0,1.0,2.0,1,2.0,1.62,1.0,543.0,1323.0,Spatial/VR
1146.5,1.0,2.0,1,2.0,1.62,1.0,543.0,1323.0,Spatial/VR
1147.0,1.0,2.0,1,2.0,1.6,1.0,543.0,1323.0,Spatial/VR
1147.5,1.0,2.0,1,2.0,1.58,1.0,543.0,1323.0,Spatial/VR
1148.0,1.0,2.0,1,2.0,1.58,1.0,543.0,1323.0,Spatial/VR
1148.5,0.0,2.0,1,2.0,1.55,0.98,543.0,1323.0,Spatial/VR
1149.0,0.0,2.0,0,2.0,1.5,0.94,543.0,1323.0,Spatial/VR
1149.5,0.0,2.0,0,2.0,1.4,0.9,543.0,1323.0,Spatial/VR
1150.0,0.0,2.0,0,2.0,1.32,0.86,543.0,1323.0,Spatial/VR
1150.5,0.0,2.0,0,2.0,1.27,0.82,543.0,1323.0,Spatial/VR
1151.0,0.0,2.0,0,2.0,1.23,0.78,543.0,1323.0,Spatial/VR
1151.5,0.0,2.0,0,2.0,1.18,0.74,543.0,1323.0,Spatial/VR
1152.0,0.0,2.0,0,2.0,1.12,0.7,543.0,1323.0,Spatial/VR
1152.5,0.0,2.0,0,2.0,1.08,0.66,543.0,1323.0,Spatial/VR
1153.0,0.0,2.0,0,2.0,1.02,0.62,543.0,1323.0,Spatial/VR
1153.5,0.0,2.0,0,2.0,1.0,0.6,543.0,1323.0,Spatial/VR
1154.0,0.0,2.0,0,2.0,1.0,0.6,543.0,1323.0,Spatial/VR
1154.5,0.0,2.0,0,2.0,1.0,0.6,543.0,1323.0,Spatial/VR
1155.0,0.0,2.0,0,2.0,1.0,0.6,543.0,1323.0,Spatial/VR
1155.5,0.0,2.0,0,2.0,1.0,0.6,543.0,1323.0,Spatial/VR
1156.0,0.0,2.0,0,1.0,0.98,0.6,543.0,1323.0,Spatial/VR
1156.5,0.0,2.0,0,1.0,0.95,0.6,543.0,1323.0,Spatial/VR
1157.0,0.0,2.0,0,1.0,0.92,0.6,543.0,1323.0,Spatial/VR
1157.5,0.0,2.0,0,1.0,0.9,0.6,543.0,1323.0,Spatial/VR
1158.0,0.0,2.0,0,1.0,0.88,0.6,543.0,1323.0,Spatial/VR
1158.5,0.0,2.0,0,1.0,0.85,0.6,543.0,1323.0,Spatial/VR
1159.0,0.0,2.0,0,1.0,0.82,0.6,543.0,1323.0,Spatial/VR
1159.5,0.0,2.0,0,1.0,0.8,0.6,543.0,1323.0,Spatial/VR
1160.0,0.0,2.0,0,1.0,0.78,0.6,543.0,1323.0,Spatial/VR
1160.5,0.0,2.0,0,1.0,0.75,0.6,543.0,1323.0,Spatial/VR
1161.0,0.0,2.0,0,2.0,0.78,0.6,543.0,1323.0,Spatial/VR
1161.5,0.0,2.0,0,2.0,0.8,0.6,543.0,1323.0,Spatial/VR
1162.0,0.0,1.0,0,2.0,0.8,0.6,543.0,1323.0,Spatial/VR
