time,faces_100,faces_101
288.0,0.0,
367.33,,1.0
431.6,0.0,
431.63,0.0,
431.66,0.0,
431.7,0.0,
431.73,0.0,
431.76,0.0,
431.79,0.0,
431.83,0.0,
431.86,0.0,
431.9,0.0,
431.93,0.0,
431.96,0.0,
432.0,0.0,
432.03,0.0,
432.06,0.0,
432.1,0.0,
432.13,0.0,
432.16,0.0,
432.2,0.0,
432.23,0.0,
432.26,0.0,
432.29,0.0,
432.33,0.0,
432.36,0.0,
432.4,0.0,
432.43,0.0,
432.46,0.0,
432.5,0.0,
432.53,0.0,
432.56,0.0,
432.6,0.0,
432.63,0.0,
432.66,0.0,
432.7,0.0,
432.73,0.0,
432.76,0.0,
432.8,0.0,
432.83,0.0,
432.86,0.0,
432.9,0.0,
432.93,0.0,
432.96,0.0,
433.0,0.0,
433.03,0.0,
433.06,0.0,
433.1,0.0,
433.13,0.0,
433.16,0.0,
433.2,0.0,
433.23,0.0,
433.26,0.0,
433.3,0.0,
433.33,0.0,
433.36,0.0,
433.4,0.0,
433.43,0.0,
433.46,0.0,
433.5,0.0,
433.53,0.0,
433.56,0.0,
433.6,0.0,
433.63,0.0,
433.66,0.0,
433.7,0.0,
433.73,0.0,
433.76,0.0,
433.8,0.0,
433.83,0.0,
433.86,0.0,
433.9,0.0,
433.93,0.0,
433.96,0.0,
434.0,0.0,
434.03,0.0,
434.06,0.0,
434.1,0.0,
434.13,0.0,
434.16,0.0,
434.2,0.0,
434.23,0.0,
434.26,0.0,
434.3,0.0,
434.33,0.0,
434.36,0.0,
434.4,0.0,
434.43,0.0,
434.46,0.0,
434.5,0.0,
434.53,0.0,
434.56,0.0,
434.6,0.0,
434.63,0.0,
434.66,0.0,
434.7,0.0,
434.73,0.0,
434.76,0.0,
434.8,0.0,
434.83,0.0,
434.86,0.0,
434.9,0.0,
434.93,0.0,
434.96,0.0,
435.0,0.0,
435.03,0.0,
435.06,0.0,
435.1,0.0,
435.13,0.0,
435.16,0.0,
435.2,0.0,
435.23,0.0,
435.26,0.0,
435.3,0.0,
435.33,0.0,
435.36,0.0,
435.4,0.0,
435.43,0.0,
435.46,0.0,
435.5,0.0,
435.53,0.0,
435.56,0.0,
435.6,0.0,
435.63,0.0,
435.66,0.0,
435.7,0.0,
435.73,0.0,
435.76,0.0,
435.8,0.0,
435.83,0.0,
435.86,0.0,
435.9,0.0,
435.93,0.0,
435.96,0.0,
436.0,0.0,
436.03,0.0,
436.06,0.0,
436.1,0.0,
436.13,0.0,
436.16,0.0,
436.2,0.0,
436.23,0.0,
436.26,0.0,
436.3,0.0,
436.33,0.0,
436.36,0.0,
436.4,0.0,
436.43,0.0,
436.46,0.0,
436.5,0.0,
436.53,0.0,
436.57,0.0,
436.6,0.0,
436.63,0.0,
436.66,0.0,
436.7,0.0,
436.73,0.0,
436.76,0.0,
436.8,0.0,
436.83,0.0,
436.86,0.0,
436.9,0.0,
436.93,0.0,
436.96,0.0,
436.99,0.0,
437.01,0.0,
437.03,0.0,
437.07,0.0,
437.1,0.0,
437.13,0.0,
437.16,0.0,
437.2,0.0,
437.23,0.0,
437.26,0.0,
437.3,0.0,
437.33,0.0,
437.36,0.0,
437.4,0.0,
437.43,0.0,
437.46,0.0,
437.5,0.0,
437.53,0.0,
