time,faces_042,faces_043,faces_044
146.67,1.0,,
212.67,,2.0,
224.17,1.0,,
224.2,1.0,,
224.24,1.0,,
224.27,1.0,,
224.3,1.0,,
224.34,1.0,,
224.37,1.0,,
224.4,1.0,,
224.44,1.0,,
224.47,1.0,,
224.5,1.0,,
224.54,1.0,,
224.57,1.0,,
224.6,1.0,,
224.64,1.0,,
224.67,1.0,,
224.7,1.0,,
224.74,1.0,,
224.77,1.0,,
224.8,1.0,,
224.84,1.0,,
224.87,1.0,,
224.9,1.0,,
224.94,1.0,,
224.97,1.0,,
225.0,1.0,,
225.04,1.0,,
225.07,1.0,,
225.1,1.0,,
225.14,1.0,,
225.17,1.0,,
225.2,1.0,,
225.24,1.0,,
225.26,1.0,,
225.3,1.0,,
225.33,1.0,,
225.36,1.0,,
225.4,1.0,,
225.43,1.0,,
225.46,1.0,,
225.5,1.0,,
225.53,1.0,,
225.56,1.0,,
225.6,1.0,,
225.63,1.0,,
225.66,1.0,,
225.7,1.0,,
225.73,1.0,,
225.76,1.0,,
225.8,1.0,,
225.83,1.0,,
225.86,1.0,,
225.9,1.0,,
225.93,1.0,,
225.96,1.0,,
226.0,1.0,,
226.03,1.0,,
226.06,1.0,,
226.1,1.0,,
226.13,1.0,,
226.16,1.0,,
226.2,1.0,,
226.23,1.0,,
226.26,1.0,,
226.3,1.0,,
226.33,1.0,,
226.36,1.0,,
226.4,2.0,,
226.43,2.0,,
226.46,2.0,,
226.5,2.0,,
226.53,2.0,,
226.56,2.0,,
226.6,2.0,,
226.63,2.0,,
226.66,2.0,,
226.7,2.0,,
226.73,2.0,,
226.76,2.0,,
226.8,2.0,,
226.83,2.0,,
226.86,2.0,,
226.9,2.0,,
226.93,2.0,,
226.96,2.0,,
227.0,2.0,,
227.03,2.0,,
227.06,2.0,,
227.1,2.0,,
227.13,2.0,,
227.16,2.0,,
227.2,2.0,,
227.23,2.0,,
227.26,2.0,,
227.3,2.0,,
227.33,2.0,,
227.36,2.0,,
227.4,2.0,,
227.43,2.0,,
227.46,2.0,,
227.5,2.0,,
227.53,2.0,,
227.56,2.0,,
227.6,2.0,,
227.63,2.0,,
227.66,2.0,,
227.7,2.0,,
227.73,2.0,,
227.76,2.0,,
227.8,2.0,,
227.83,2.0,,
227.86,2.0,,
227.9,2.0,,
227.93,2.0,,
227.96,2.0,,
228.0,1.0,,
228.03,1.0,,
228.06,1.0,,
228.1,2.0,,
228.13,2.0,,
228.16,2.0,,
228.2,2.0,,
228.23,2.0,,
228.26,2.0,,
228.3,2.0,,
228.33,2.0,,
228.36,2.0,,
228.4,2.0,,
228.43,2.0,,
228.46,2.0,,
228.5,2.0,,
228.53,2.0,,
228.56,2.0,,
228.6,2.0,,
228.63,2.0,,
228.66,2.0,,
228.7,2.0,,
