time,faces_107,faces_108,faces_109,faces_110
322.63,3.0,,,
322.66,3.0,,,
322.7,3.0,,,
322.73,3.0,,,
322.76,3.0,,,
322.8,3.0,,,
322.83,3.0,,,
322.86,3.0,,,
322.9,3.0,,,
322.93,3.0,,,
322.97,3.0,,,
323.0,3.0,,,
323.03,3.0,,,
323.07,3.0,,,
323.1,3.0,,,
323.13,3.0,,,
323.16,3.0,,,
323.2,3.0,,,
323.23,3.0,,,
323.26,3.0,,,
323.3,3.0,,,
323.33,3.0,,,
323.36,3.0,,,
323.4,3.0,,,
323.43,3.0,,,
323.47,3.0,,,
323.5,3.0,,,
323.53,3.0,,,
323.57,3.0,,,
323.6,3.0,,,
323.63,3.0,,,
323.67,3.0,,,
323.7,3.0,,,
323.73,3.0,,,
323.77,3.0,,,
323.8,3.0,,,
323.83,3.0,,,
323.87,3.0,,,
323.9,3.0,,,
323.93,3.0,,,
323.97,3.0,,,
324.0,3.0,,,
324.03,3.0,,,
324.07,3.0,,,
324.1,3.0,,,
324.13,3.0,,,
324.17,3.0,,,
324.2,3.0,,,
324.23,3.0,,,
324.27,3.0,,,
324.3,3.0,,,
324.33,3.0,,,
324.37,3.0,,,
324.4,3.0,,,
324.43,3.0,,,
324.47,3.0,,,
324.5,3.0,,,
324.53,3.0,,,
324.57,3.0,,,
324.6,3.0,,,
324.63,3.0,,,
324.67,3.0,,,
324.7,3.0,,,
324.73,3.0,,,
324.77,3.0,,,
324.8,3.0,,,
324.83,3.0,,,
324.87,3.0,,,
324.9,3.0,,,
324.93,3.0,,,
324.97,3.0,,,
325.0,3.0,,,
325.03,3.0,,,
325.07,3.0,,,
325.09,3.0,,,
325.12,3.0,,,
325.16,3.0,,,
325.19,3.0,,,
325.23,3.0,,,
325.26,3.0,,,
325.29,3.0,,,
325.33,3.0,,,
325.36,3.0,,,
325.39,3.0,,,
325.42,3.0,,,
325.46,3.0,,,
325.49,3.0,,,
325.52,3.0,,,
325.56,3.0,,,
325.59,3.0,,,
325.62,3.0,,,
325.66,3.0,,,
325.69,3.0,,,
325.73,3.0,,,
325.76,3.0,,,
325.79,3.0,,,
325.83,3.0,,,
325.86,3.0,,,
325.89,3.0,,,
325.92,3.0,,,
325.96,3.0,,,
325.99,3.0,,,
326.02,3.0,,,
326.06,3.0,,,
326.09,3.0,,,
326.12,3.0,,,
326.16,3.0,,,
326.19,3.0,,,
326.23,3.0,,,
326.26,3.0,,,
326.29,3.0,,,
326.33,3.0,,,
326.36,3.0,,,
326.39,3.0,,,
326.42,3.0,,,
326.46,3.0,,,
326.49,3.0,,,
326.52,3.0,,,
326.56,3.0,,,
326.59,3.0,,,
326.62,3.0,,,
326.66,3.0,,,
326.69,3.0,,,
326.73,3.0,,,
326.76,3.0,,,
326.79,3.0,,,
326.83,3.0,,,
326.86,3.0,,,
326.89,3.0,,,
326.92,3.0,,,
326.96,3.0,,,
326.99,3.0,,,
327.02,3.0,,,
327.06,3.0,,,
327.09,3.0,,,
327.12,3.0,,,
327.16,3.0,,,
327.19,3.0,,,
327.23,3.0,,,
327.26,3.0,,,
327.29,3.0,,,
327.33,3.0,,,
327.36,3.0,,,
327.39,3.0,,,
327.42,3.0,,,
327.46,3.0,,,
327.49,3.0,,,
327.53,3.0,,,
327.56,3.0,,,
327.59,3.0,,,
327.63,3.0,,,
327.66,3.0,,,
327.69,3.0,,,
327.73,3.0,,,
327.76,3.0,,,
327.79,3.0,,,
327.83,3.0,,,
327.86,3.0,,,
327.89,3.0,,,
327.93,3.0,,,
327.96,3.0,,,
327.99,3.0,,,
328.03,3.0,,,
328.06,3.0,,,
328.09,3.0,,,
328.13,3.0,,,
328.16,3.0,,,
328.19,3.0,,,
328.23,3.0,,,
328.26,3.0,,,
328.29,3.0,,,
328.33,3.0,,,
328.36,3.0,,,
328.39,3.0,,,
328.43,3.0,,,
328.46,3.0,,,
328.49,3.0,,,
328.53,3.0,,,
328.56,3.0,,,
328.59,3.0,,,
328.63,3.0,,,
328.66,3.0,,,
328.69,3.0,,,
328.73,3.0,,,
328.76,3.0,,,
328.79,3.0,,,
328.83,3.0,,,
328.86,3.0,,,
328.89,3.0,,,
328.93,3.0,,,
328.96,3.0,,,
328.99,3.0,,,
329.03,3.0,,,
329.06,3.0,,,
329.09,3.0,,,
329.13,3.0,,,
329.16,3.0,,,
329.19,3.0,,,
329.23,3.0,,,
329.26,3.0,,,
329.29,3.0,,,
329.33,3.0,,,
329.36,3.0,,,
329.39,3.0,,,
329.43,3.0,,,
329.46,3.0,,,
329.49,3.0,,,
329.53,3.0,,,
329.56,3.0,,,
329.59,3.0,,,
329.63,3.0,,,
329.66,3.0,,,
329.69,3.0,,,
329.73,3.0,,,
329.76,3.0,,,
329.79,3.0,,,
329.83,3.0,,,
329.86,3.0,,,
329.89,3.0,,,
329.93,3.0,,,
329.96,3.0,,,
329.99,3.0,,,
330.03,3.0,,,
330.06,3.0,,,
330.09,3.0,,,
330.13,3.0,,,
330.16,3.0,,,
330.19,3.0,,,
330.53,3.0,,,
331.03,3.0,,,
331.53,3.0,,,
332.03,3.0,,,
332.53,3.0,,,
333.03,3.0,,,
333.5,3.0,,,
334.03,3.0,,,
334.53,3.0,,,
335.03,3.0,,,
335.53,3.0,,,
336.03,3.0,,,
336.53,3.0,,,
337.03,3.0,,,
337.53,3.0,,,
338.03,3.0,,,
338.53,3.0,,,
339.03,3.0,,,
339.53,3.0,,,
340.03,3.0,,,
340.53,3.0,,,
341.03,3.0,,,
341.53,3.0,,,
342.03,3.0,,,
342.53,3.0,,,
343.03,3.0,,,
343.5,3.0,,,
344.0,3.0,,,
344.52,3.0,,,
345.02,3.0,,,
345.52,3.0,,,
346.02,3.0,,,
346.52,3.0,,,
347.02,3.0,,,
347.53,3.0,,,
348.03,3.0,,,
348.53,3.0,,,
349.03,3.0,,,
349.53,3.0,,,
350.03,3.0,,,
350.53,3.0,,,
351.03,3.0,,,
351.53,3.0,,,
352.03,3.0,,,
352.53,3.0,,,
353.03,3.0,,,
353.53,3.0,,,
354.03,3.0,,,
354.53,3.0,,,
355.03,3.0,,,
355.53,3.0,,,
356.03,3.0,,,
356.53,3.0,,,
357.03,3.0,,,
357.53,3.0,,,
358.03,3.0,,,
358.53,3.0,,,
359.03,3.0,,,
359.53,3.0,,,
360.03,3.0,,,
360.53,3.0,,,
361.03,3.0,,,
361.53,3.0,,,
362.03,3.0,,,
362.53,3.0,,,
363.03,3.0,,,
363.5,3.0,,,
364.02,3.0,,,
364.52,3.0,,,
365.02,3.0,,,
365.52,3.0,,,
366.02,3.0,,,
366.52,3.0,,,
367.02,3.0,,,
367.53,3.0,,,
368.03,3.0,,,
368.53,3.0,,,
369.03,3.0,,,
369.53,3.0,,,
370.03,3.0,,,
370.53,3.0,,,
371.03,3.0,,,
371.53,3.0,,,
372.03,3.0,,,
372.53,3.0,,,
373.03,3.0,,,
373.53,3.0,,,
374.03,3.0,,,
374.53,3.0,,,
375.03,3.0,,,
375.53,3.0,,,
376.03,3.0,,,
376.53,3.0,,,
377.03,3.0,,,
377.53,3.0,,,
378.03,3.0,,,
378.53,3.0,,,
379.03,3.0,,,
379.53,3.0,,,
380.03,3.0,,,
380.51,3.0,,,
381.03,3.0,,,
381.53,3.0,,,
382.03,3.0,,,
382.53,3.0,,,
383.03,3.0,,,
383.52,3.0,,,
384.02,3.0,,,
384.52,3.0,,,
385.02,3.0,,,
385.52,3.0,,,
386.02,3.0,,,
386.52,3.0,,,
387.02,3.0,,,
387.53,3.0,,,
388.03,3.0,,,
388.53,3.0,,,
389.03,3.0,,,
389.53,3.0,,,
390.03,3.0,,,
390.53,3.0,,,
391.03,3.0,,,
391.53,3.0,,,
392.03,3.0,,,
392.53,3.0,,,
393.03,3.0,,,
393.53,3.0,,,
394.03,3.0,,,
394.53,3.0,,,
395.03,3.0,,,
395.53,3.0,,,
396.03,3.0,,,
396.53,3.0,,,
397.03,3.0,,,
397.53,3.0,,,
398.03,3.0,,,
398.53,3.0,,,
399.03,3.0,,,
399.53,3.0,,,
400.03,3.0,,,
400.53,3.0,,,
401.03,3.0,,,
401.53,3.0,,,
402.03,3.0,,,
402.53,3.0,,,
403.02,3.0,,,
403.52,3.0,,,
404.02,3.0,,,
404.52,3.0,,,
405.02,3.0,,,
405.52,3.0,,,
406.02,3.0,,,
406.52,3.0,,,
407.02,3.0,,,
407.53,3.0,,,
408.03,3.0,,,
408.53,3.0,,,
409.03,3.0,,,
409.53,3.0,,,
410.03,3.0,,,
410.53,3.0,,,
411.03,3.0,,,
411.53,3.0,,,
412.03,3.0,,,
412.53,3.0,,,
413.03,3.0,,,
413.53,3.0,,,
414.03,3.0,,,
414.53,3.0,,,
415.03,3.0,,,
415.53,3.0,,,
416.02,3.0,,,
416.53,3.0,,,
417.03,3.0,,,
417.53,3.0,,,
418.03,3.0,,,
418.53,3.0,,,
419.03,3.0,,,
419.53,3.0,,,
420.03,3.0,,,
420.53,3.0,,,
421.03,3.0,,,
421.53,3.0,,,
422.03,3.0,,,
422.52,3.0,,,
423.02,3.0,,,
423.52,3.0,,,
424.02,3.0,,,
424.52,3.0,,,
425.02,3.0,,,
425.52,3.0,,,
426.02,3.0,,,
426.52,3.0,,,
427.0,3.0,,,
427.53,3.0,,,
428.03,3.0,,,
428.53,3.0,,,
429.03,3.0,,,
429.53,3.0,,,
430.03,3.0,,,
430.53,3.0,,,
431.03,3.0,,,
431.53,3.0,,,
432.03,3.0,,,
432.53,3.0,,,
433.03,3.0,,,
433.53,3.0,,,
434.0,,3.0,,
434.03,3.0,,,
434.53,3.0,,,
435.03,3.0,,,
435.53,3.0,,,
436.03,3.0,,,
436.53,3.0,,,
437.03,3.0,,,
437.53,3.0,,,
438.03,3.0,,,
438.53,3.0,,,
439.03,3.0,,,
439.53,3.0,,,
440.03,3.0,,,
440.53,3.0,,,
441.03,3.0,,,
441.53,3.0,,,
442.04,3.0,,,
442.52,3.0,,,
443.02,3.0,,,
443.52,3.0,,,
444.02,3.0,,,
444.52,3.0,,,
445.02,3.0,,,
445.52,3.0,,,
446.02,3.0,,,
446.52,3.0,,,
447.02,3.0,,,
447.53,3.0,,,
448.03,3.0,,,
448.53,3.0,,,
449.03,3.0,,,
449.53,3.0,,,
450.03,3.0,,,
450.53,3.0,,,
451.03,3.0,,,
451.53,3.0,,,
452.03,3.0,,,
452.53,3.0,,,
453.03,3.0,,,
453.53,3.0,,,
454.03,3.0,,,
454.53,3.0,,,
455.03,3.0,,,
455.53,3.0,,,
456.03,3.0,,,
456.53,3.0,,,
457.03,3.0,,,
457.53,3.0,,,
458.03,3.0,,,
458.53,3.0,,,
459.03,3.0,,,
459.53,3.0,,,
460.03,3.0,,,
460.53,3.0,,,
461.03,3.0,,,
461.53,3.0,,,
462.03,3.0,,,
462.52,3.0,,,
463.02,3.0,,,
463.52,3.0,,,
464.02,3.0,,,
464.12,,,3.0,
464.15,,,3.0,
464.18,,,3.0,
464.22,,,3.0,
464.25,,,3.0,
464.28,,,3.0,
464.32,,,3.0,
464.35,,,3.0,
464.38,,,3.0,
464.42,,,3.0,
464.45,,,3.0,
464.49,,,3.0,
464.52,3.0,,3.0,
464.55,,,3.0,
464.59,,,3.0,
464.62,,,3.0,
464.65,,,3.0,
464.69,,,3.0,
464.72,,,3.0,
464.75,,,3.0,
464.79,,,3.0,
464.82,,,3.0,
464.85,,,3.0,
464.89,,,3.0,
464.92,,,3.0,
464.95,,,3.0,
464.99,,,3.0,
465.02,3.0,,3.0,
465.05,,,3.0,
465.09,,,3.0,
465.12,,,3.0,
465.15,,,3.0,
465.19,,,3.0,
465.22,,,3.0,
465.25,,,3.0,
465.29,,,3.0,
465.32,,,3.0,
465.35,,,3.0,
465.39,,,3.0,
465.42,,,3.0,
465.45,,,3.0,
465.49,,,3.0,
465.52,3.0,,3.0,
465.55,,,3.0,
465.59,,,3.0,
465.62,,,3.0,
465.65,,,3.0,
465.69,,,3.0,
465.72,,,3.0,
465.75,,,3.0,
465.79,,,3.0,
465.82,,,3.0,
465.85,,,3.0,
465.89,,,3.0,
465.92,,,3.0,
465.95,,,3.0,
465.99,,,3.0,
466.02,3.0,,3.0,
466.05,,,3.0,
466.09,,,3.0,
466.12,,,3.0,
466.15,,,3.0,
466.19,,,3.0,
466.22,,,3.0,
466.25,,,3.0,
466.29,,,3.0,
466.32,,,3.0,
466.35,,,3.0,
466.39,,,3.0,
466.42,,,3.0,
466.45,,,3.0,
466.49,,,3.0,
466.52,3.0,,3.0,
466.55,,,3.0,
466.59,,,3.0,
466.62,,,3.0,
466.65,,,3.0,
466.69,,,3.0,
466.72,,,3.0,
466.75,,,3.0,
466.79,,,3.0,
466.82,,,3.0,
466.85,,,3.0,
466.89,,,3.0,
466.92,,,3.0,
466.95,,,3.0,
466.99,,,3.0,
467.02,,,3.0,
467.03,3.0,,,
467.05,,,3.0,
467.09,,,3.0,
467.12,,,3.0,
467.15,,,3.0,
467.19,,,3.0,
467.22,,,3.0,
467.25,,,3.0,
467.29,,,3.0,
467.32,,,3.0,
467.35,,,3.0,
467.39,,,3.0,
467.42,,,3.0,
467.45,,,3.0,
467.49,,,3.0,
467.52,,,3.0,
467.53,3.0,,,
467.55,,,3.0,
467.59,,,3.0,
467.62,,,3.0,
467.65,,,3.0,
467.69,,,3.0,
467.72,,,3.0,
467.75,,,3.0,
467.79,,,3.0,
467.82,,,3.0,
467.85,,,3.0,
467.89,,,3.0,
467.92,,,3.0,
467.95,,,3.0,
467.99,,,3.0,
468.02,,,3.0,
468.03,3.0,,,
468.05,,,3.0,
468.09,,,3.0,
468.12,,,3.0,
468.15,,,3.0,
468.19,,,3.0,
468.22,,,3.0,
468.25,,,3.0,
468.29,,,3.0,
468.32,,,3.0,
468.35,,,3.0,
468.39,,,3.0,
468.42,,,3.0,
468.46,,,3.0,
468.49,,,3.0,
468.52,,,3.0,
468.53,3.0,,,
468.55,,,3.0,
468.59,,,3.0,
468.62,,,3.0,
468.66,,,3.0,
468.69,,,3.0,
468.72,,,3.0,
468.76,,,3.0,
468.79,,,3.0,
468.82,,,3.0,
468.86,,,3.0,
468.89,,,3.0,
468.92,,,3.0,
468.96,,,3.0,
468.99,,,3.0,
469.02,,,3.0,
469.03,3.0,,,
469.05,,,3.0,
469.09,,,3.0,
469.12,,,3.0,
469.16,,,3.0,
469.19,,,3.0,
469.22,,,3.0,
469.26,,,3.0,
469.29,,,3.0,
469.32,,,3.0,
469.36,,,3.0,
469.39,,,3.0,
469.42,,,3.0,
469.46,,,3.0,
469.49,,,3.0,
469.52,,,3.0,
469.53,3.0,,,
469.55,,,3.0,
469.59,,,3.0,
469.62,,,3.0,
469.66,,,3.0,
469.69,,,3.0,
469.72,,,3.0,
469.76,,,3.0,
469.79,,,3.0,
469.82,,,3.0,
469.86,,,3.0,
469.89,,,3.0,
469.92,,,3.0,
469.96,,,3.0,
469.99,,,3.0,
470.02,,,3.0,
470.03,3.0,,,
470.05,,,3.0,
470.09,,,3.0,
470.12,,,3.0,
470.16,,,3.0,
470.19,,,3.0,
470.22,,,3.0,
470.26,,,3.0,
470.29,,,3.0,
470.32,,,3.0,
470.36,,,3.0,
470.39,,,3.0,
470.42,,,3.0,
470.46,,,3.0,
470.49,,,3.0,
470.52,,,3.0,
470.53,3.0,,,
470.55,,,3.0,
470.59,,,3.0,
470.62,,,3.0,
470.66,,,3.0,
470.69,,,3.0,
470.72,,,3.0,
470.76,,,3.0,
470.79,,,3.0,
470.82,,,3.0,
470.86,,,3.0,
470.89,,,3.0,
470.92,,,3.0,
470.96,,,3.0,
470.99,,,3.0,
471.02,,,3.0,
471.03,3.0,,,
471.05,,,3.0,
471.09,,,3.0,
471.12,,,3.0,
471.16,,,3.0,
471.19,,,3.0,
471.22,,,3.0,
471.26,,,3.0,
471.29,,,3.0,
471.32,,,3.0,
471.36,,,3.0,
471.39,,,3.0,
471.42,,,3.0,
471.46,,,3.0,
471.49,,,3.0,
471.52,,,3.0,
471.53,3.0,,,
471.55,,,3.0,
471.59,,,3.0,
471.62,,,3.0,
471.66,,,3.0,
471.69,,,3.0,
471.72,,,3.0,
471.76,,,3.0,
471.79,,,3.0,
471.82,,,3.0,
471.86,,,3.0,
471.89,,,3.0,
471.92,,,3.0,
471.96,,,3.0,
471.99,,,3.0,
472.02,,,3.0,
472.03,3.0,,,
472.05,,,3.0,
472.09,,,3.0,
472.12,,,3.0,
472.16,,,3.0,
472.19,,,3.0,
472.22,,,3.0,
472.26,,,3.0,
472.29,,,3.0,
472.32,,,3.0,
472.36,,,3.0,
472.39,,,3.0,
472.42,,,3.0,
472.46,,,3.0,
472.49,,,3.0,
472.52,,,3.0,
472.53,3.0,,,
472.56,,,3.0,
472.59,,,3.0,
472.62,,,3.0,
472.66,,,3.0,
472.69,,,3.0,
472.72,,,3.0,
472.76,,,3.0,
472.79,,,3.0,
472.82,,,3.0,
472.86,,,3.0,
472.89,,,3.0,
472.92,,,3.0,
472.96,,,3.0,
472.99,,,3.0,
473.02,,,3.0,
473.03,3.0,,,
473.06,,,3.0,
473.09,,,3.0,
473.12,,,3.0,
473.16,,,3.0,
473.19,,,3.0,
473.22,,,3.0,
473.26,,,3.0,
473.29,,,3.0,
473.32,,,3.0,
473.36,,,3.0,
473.39,,,3.0,
473.42,,,3.0,
473.46,,,3.0,
473.49,,,3.0,
473.52,,,3.0,
473.53,3.0,,,
473.56,,,3.0,
473.58,,,3.0,
473.62,,,3.0,
473.65,,,3.0,
473.68,,,3.0,
473.72,,,3.0,
473.75,,,3.0,
473.78,,,3.0,
473.82,,,3.0,
473.85,,,3.0,
473.88,,,3.0,
473.92,,,3.0,
473.95,,,3.0,
473.98,,,3.0,
474.02,,,3.0,
474.03,3.0,,,
474.05,,,3.0,
474.08,,,3.0,
474.12,,,3.0,
474.15,,,3.0,
474.18,,,3.0,
474.22,,,3.0,
474.25,,,3.0,
474.28,,,3.0,
474.32,,,3.0,
474.35,,,3.0,
474.38,,,3.0,
474.42,,,3.0,
474.45,,,3.0,
474.48,,,3.0,
474.52,,,3.0,
474.53,3.0,,,
474.55,,,3.0,
474.58,,,3.0,
474.62,,,3.0,
474.65,,,3.0,
474.68,,,3.0,
474.72,,,3.0,
474.75,,,3.0,
