time,faces_085,faces_086,faces_087
170.0,2.0,,
246.67,,2.0,
255.5,2.0,,
255.53,2.0,,
255.56,2.0,,
255.6,2.0,,
255.63,2.0,,
255.66,2.0,,
255.7,2.0,,
255.73,2.0,,
255.76,2.0,,
255.8,2.0,,
255.83,2.0,,
255.86,2.0,,
255.9,2.0,,
255.93,2.0,,
255.96,2.0,,
256.0,2.0,,
256.03,2.0,,
256.06,2.0,,
256.1,2.0,,
256.13,2.0,,
256.17,2.0,,
256.2,2.0,,
256.23,2.0,,
256.26,2.0,,
256.3,2.0,,
256.33,2.0,,
256.36,2.0,,
256.4,2.0,,
256.43,2.0,,
256.46,2.0,,
256.5,2.0,,
256.53,2.0,,
256.56,2.0,,
256.6,2.0,,
256.63,2.0,,
256.67,2.0,,
256.7,2.0,,
256.73,2.0,,
256.76,2.0,,
256.8,2.0,,
256.83,2.0,,
256.86,2.0,,
256.9,2.0,,
256.93,2.0,,
256.96,2.0,,
257.0,2.0,,
257.03,2.0,,
257.07,2.0,,
257.1,2.0,,
257.13,2.0,,
257.16,2.0,,
257.2,2.0,,
257.23,2.0,,
257.26,2.0,,
257.3,2.0,,
257.33,2.0,,
257.36,2.0,,
257.4,2.0,,
257.43,2.0,,
257.47,2.0,,
257.5,2.0,,
257.53,2.0,,
257.57,2.0,,
257.6,2.0,,
257.63,2.0,,
257.66,2.0,,
257.7,2.0,,
257.73,2.0,,
257.76,2.0,,
257.8,2.0,,
257.83,2.0,,
257.86,2.0,,
257.9,2.0,,
257.93,2.0,,
257.97,2.0,,
258.0,2.0,,
258.03,2.0,,
258.07,2.0,,
258.1,2.0,,
258.13,2.0,,
258.16,2.0,,
258.2,2.0,,
258.23,2.0,,
258.26,2.0,,
258.3,2.0,,
258.33,2.0,,
258.36,2.0,,
258.4,2.0,,
258.43,2.0,,
258.47,2.0,,
258.5,2.0,,
258.53,2.0,,
258.57,2.0,,
258.6,2.0,,
258.63,2.0,,
258.66,2.0,,
258.7,2.0,,
258.73,2.0,,
258.76,2.0,,
258.8,2.0,,
258.83,2.0,,
258.86,2.0,,
258.9,2.0,,
258.93,2.0,,
258.97,2.0,,
259.0,2.0,,
259.03,2.0,,
259.07,2.0,,
259.1,2.0,,
259.13,2.0,,
259.16,2.0,,
259.2,2.0,,
259.23,2.0,,
259.26,2.0,,
259.3,2.0,,
259.33,2.0,,
259.36,2.0,,
259.4,2.0,,
259.43,2.0,,
259.47,2.0,,
259.5,2.0,,
259.53,2.0,,
259.57,2.0,,
259.6,2.0,,
259.63,2.0,,
259.66,2.0,,
259.7,2.0,,
259.73,2.0,,
259.76,2.0,,
259.8,2.0,,
259.83,2.0,,
259.87,2.0,,
259.9,2.0,,
259.93,2.0,,
259.97,2.0,,
260.0,2.0,,
260.03,2.0,,
260.07,2.0,,
260.1,2.0,,
260.13,2.0,,
260.17,2.0,,
260.2,2.0,,
260.23,2.0,,
260.27,2.0,,
260.3,2.0,,
260.33,2.0,,
260.37,2.0,,
260.4,2.0,,
260.43,2.0,,
260.47,2.0,,
260.5,2.0,,
260.53,2.0,,
260.57,2.0,,
260.6,2.0,,
260.63,2.0,,
260.67,2.0,,
260.7,2.0,,
260.73,2.0,,
260.77,2.0,,
260.8,2.0,,
260.83,2.0,,
260.87,2.0,,
260.9,2.0,,
260.93,2.0,,
260.97,2.0,,
261.0,2.0,,
261.03,2.0,,
261.07,2.0,,
261.1,2.0,,
261.13,2.0,,
261.17,2.0,,
261.2,2.0,,
261.23,2.0,,
261.27,2.0,,
261.3,2.0,,
261.33,2.0,,
261.37,2.0,,
261.4,2.0,,
261.43,2.0,,
261.47,2.0,,
261.5,2.0,,
261.53,2.0,,
261.57,2.0,,
261.6,2.0,,
261.63,2.0,,
261.67,2.0,,
261.7,2.0,,
261.73,2.0,,
261.77,2.0,,
261.8,2.0,,
261.83,2.0,,
261.87,2.0,,
261.9,2.0,,
261.93,2.0,,
261.97,2.0,,
262.0,2.0,,
262.03,2.0,,
262.07,2.0,,
262.1,2.0,,
262.13,2.0,,
262.17,2.0,,
262.2,2.0,,
262.23,2.0,,
262.27,2.0,,
262.3,2.0,,
262.33,2.0,,
262.37,2.0,,
262.4,2.0,,
262.43,2.0,,
262.47,2.0,,
262.5,2.0,,
262.53,2.0,,
262.57,2.0,,
262.6,2.0,,
262.63,2.0,,
262.67,2.0,,
262.7,2.0,,
262.73,2.0,,
262.77,2.0,,
262.8,2.0,,
262.83,2.0,,
262.87,2.0,,
262.9,2.0,,
262.93,2.0,,
262.97,2.0,,
263.0,2.0,,
263.03,2.0,,
263.07,2.0,,
263.1,2.0,,
263.13,2.0,,
263.17,2.0,,
263.2,2.0,,
263.23,2.0,,
263.27,2.0,,
263.3,2.0,,
263.33,2.0,,
263.37,2.0,,
263.4,2.0,,
263.43,2.0,,
263.47,2.0,,
263.5,2.0,,
263.53,2.0,,
263.57,2.0,,
263.6,2.0,,
263.63,2.0,,
263.67,2.0,,
263.7,2.0,,
263.73,2.0,,
263.77,2.0,,
263.8,2.0,,
263.84,2.0,,
263.87,2.0,,
263.9,2.0,,
263.93,2.0,,
263.97,2.0,,
264.0,2.0,,
264.03,2.0,,
264.07,2.0,,
264.1,2.0,,
264.14,2.0,,
264.17,2.0,,
264.2,2.0,,
264.24,2.0,,
264.27,2.0,,
264.3,2.0,,
264.34,2.0,,
264.37,2.0,,
264.4,2.0,,
264.43,2.0,,
264.47,2.0,,
264.5,2.0,,
264.53,2.0,,
264.57,2.0,,
264.6,2.0,,
264.64,2.0,,
264.67,2.0,,
264.7,2.0,,
264.74,2.0,,
264.77,2.0,,
264.8,2.0,,
264.84,2.0,,
264.87,2.0,,
264.9,2.0,,
264.93,2.0,,
264.97,2.0,,
265.0,2.0,,
265.03,2.0,,
265.07,2.0,,
265.1,2.0,,
265.14,2.0,,
265.17,2.0,,
265.2,2.0,,
265.24,2.0,,
265.27,2.0,,
265.3,2.0,,
265.34,2.0,,
265.37,2.0,,
265.4,2.0,,
265.43,2.0,,
265.47,2.0,,
265.5,2.0,,
265.53,2.0,,
265.57,2.0,,
265.6,2.0,,
265.64,2.0,,
265.67,2.0,,
265.7,2.0,,
265.74,2.0,,
265.77,2.0,,
265.8,2.0,,
265.84,2.0,,
265.87,2.0,,
265.9,2.0,,
265.93,2.0,,
265.97,2.0,,
266.0,2.0,,
266.03,2.0,,
266.07,2.0,,
266.1,2.0,,
266.14,2.0,,
266.17,2.0,,
266.2,2.0,,
266.24,2.0,,
266.27,2.0,,
266.3,2.0,,
266.34,2.0,,
266.37,2.0,,
266.4,2.0,,
266.43,2.0,,
266.47,2.0,,
266.5,2.0,,
266.53,2.0,,
266.57,2.0,,
266.6,2.0,,
266.64,2.0,,
266.67,2.0,,
266.7,2.0,,
266.74,2.0,,
266.77,2.0,,
266.8,2.0,,
266.84,2.0,,
266.87,2.0,,
266.9,2.0,,
266.93,2.0,,
266.97,2.0,,
267.0,2.0,,
267.03,2.0,,
267.07,2.0,,
267.1,2.0,,
267.14,2.0,,
267.17,2.0,,
267.2,2.0,,
267.24,2.0,,
267.27,2.0,,
267.3,2.0,,
267.34,2.0,,
267.37,2.0,,
267.4,2.0,,
267.43,2.0,,
267.47,2.0,,
267.5,2.0,,
267.53,2.0,,
267.57,2.0,,
267.6,2.0,,
267.64,2.0,,
267.67,2.0,,
267.7,2.0,,
267.74,2.0,,
267.77,2.0,,
267.8,2.0,,
267.84,2.0,,
267.87,2.0,,
267.9,2.0,,
267.94,2.0,,
267.97,2.0,,
268.0,2.0,,
268.04,2.0,,
268.07,2.0,,
268.1,2.0,,
268.14,2.0,,
268.17,2.0,,
268.2,2.0,,
268.24,2.0,,
268.27,2.0,,
268.3,2.0,,
268.34,2.0,,
268.37,2.0,,
268.4,2.0,,
268.44,2.0,,
268.47,2.0,,
268.5,2.0,,
268.54,2.0,,
268.57,2.0,,
268.6,2.0,,
268.64,2.0,,
268.67,2.0,,
268.7,2.0,,
268.74,2.0,,
268.77,2.0,,
268.8,2.0,,
268.84,2.0,,
268.87,2.0,,
268.9,2.0,,
268.94,2.0,,
268.97,2.0,,
269.0,2.0,,
269.04,2.0,,
269.07,2.0,,
269.1,2.0,,
269.14,2.0,,
269.17,2.0,,
269.2,2.0,,
269.24,2.0,,
269.27,2.0,,
269.3,2.0,,
269.34,2.0,,
269.37,2.0,,
