time,faces_063,faces_064,faces_065
196.0,2.0,,
305.59,2.0,,
305.63,2.0,,
305.66,2.0,,
305.69,2.0,,
305.73,2.0,,
305.76,2.0,,
305.79,2.0,,
305.83,2.0,,
305.86,2.0,,
305.89,2.0,,
305.93,2.0,,
305.96,2.0,,
305.99,2.0,,
306.03,2.0,,
306.06,2.0,,
306.09,2.0,,
306.13,2.0,,
306.16,2.0,,
306.19,2.0,,
306.23,2.0,,
306.26,2.0,,
306.29,2.0,,
306.33,2.0,,
306.36,2.0,,
306.39,2.0,,
306.43,2.0,,
306.46,2.0,,
306.49,2.0,,
306.53,2.0,,
306.56,2.0,,
306.59,2.0,,
306.63,2.0,,
306.66,2.0,,
306.69,2.0,,
306.73,2.0,,
306.76,2.0,,
306.79,2.0,,
306.83,2.0,,
306.86,2.0,,
306.89,2.0,,
306.93,2.0,,
306.96,2.0,,
306.99,2.0,,
307.03,2.0,,
307.06,2.0,,
307.09,2.0,,
307.13,2.0,,
307.16,2.0,,
307.19,2.0,,
307.23,2.0,,
307.26,2.0,,
307.29,2.0,,
307.33,2.0,,
307.36,2.0,,
307.39,2.0,,
307.43,2.0,,
307.46,2.0,,
307.49,2.0,,
307.53,2.0,,
307.56,2.0,,
307.59,2.0,,
307.63,2.0,,
307.66,2.0,,
307.69,2.0,,
307.73,2.0,,
307.76,2.0,,
307.79,2.0,,
307.83,2.0,,
307.86,2.0,,
307.89,2.0,,
307.93,2.0,,
307.96,2.0,,
307.99,2.0,,
308.03,2.0,,
308.06,2.0,,
308.09,2.0,,
308.13,2.0,,
308.16,2.0,,
308.19,2.0,,
308.23,2.0,,
308.26,2.0,,
308.29,2.0,,
308.33,2.0,,
308.36,2.0,,
308.4,2.0,,
308.43,2.0,,
308.46,2.0,,
308.5,2.0,,
308.53,2.0,,
308.56,2.0,,
308.6,2.0,,
308.63,2.0,,
308.66,2.0,,
308.7,2.0,,
308.73,2.0,,
308.76,2.0,,
308.79,2.0,,
308.83,2.0,,
308.86,2.0,,
308.9,2.0,,
308.93,2.0,,
308.96,2.0,,
309.0,2.0,,
309.03,2.0,,
309.06,2.0,,
309.1,2.0,,
309.13,2.0,,
309.16,2.0,,
309.2,2.0,,
309.23,2.0,,
309.26,2.0,,
309.29,2.0,,
309.33,2.0,,
309.36,2.0,,
309.4,2.0,,
309.43,2.0,,
309.46,2.0,,
309.5,2.0,,
309.53,2.0,,
309.56,2.0,,
309.6,2.0,,
309.63,2.0,,
309.66,2.0,,
309.7,2.0,,
309.73,2.0,,
309.76,2.0,,
309.79,2.0,,
309.83,2.0,,
309.86,2.0,,
309.9,2.0,,
309.93,2.0,,
309.96,2.0,,
310.0,2.0,,
310.03,2.0,,
310.06,2.0,,
310.1,2.0,,
310.13,2.0,,
310.16,2.0,,
310.2,2.0,,
310.23,2.0,,
310.26,2.0,,
310.29,2.0,,
310.33,2.0,,
310.36,2.0,,
310.4,2.0,,
310.43,2.0,,
310.46,2.0,,
310.5,2.0,,
310.53,2.0,,
310.56,2.0,,
310.6,2.0,,
310.63,2.0,,
310.66,2.0,,
310.7,2.0,,
310.73,2.0,,
310.76,2.0,,
310.79,2.0,,
310.83,2.0,,
310.86,2.0,,
310.9,2.0,,
310.93,2.0,,
310.96,2.0,,
311.0,2.0,,
311.03,2.0,,
311.06,2.0,,
311.1,2.0,,
311.13,2.0,,
311.16,2.0,,
311.2,2.0,,
311.23,2.0,,
311.26,2.0,,
311.29,2.0,,
311.33,2.0,,
311.36,2.0,,
311.4,2.0,,
311.43,2.0,,
311.46,2.0,,
311.5,2.0,,
311.53,2.0,,
311.56,2.0,,
311.6,2.0,,
311.63,2.0,,
311.66,2.0,,
311.7,2.0,,
311.73,2.0,,
