time,faces_055,faces_056
154.0,1.0,
240.47,1.0,
240.5,1.0,
240.53,1.0,
240.56,1.0,
240.6,1.0,
240.63,1.0,
240.67,1.0,
240.7,1.0,
240.73,1.0,
240.76,1.0,
240.8,1.0,
240.83,1.0,
240.86,1.0,
240.9,1.0,
240.93,1.0,
240.97,1.0,
241.0,1.0,
241.03,1.0,
241.06,1.0,
241.1,1.0,
241.13,1.0,
241.17,1.0,
241.2,1.0,
241.23,1.0,
241.26,1.0,
241.3,1.0,
241.33,1.0,
241.36,1.0,
241.4,1.0,
241.43,1.0,
241.47,1.0,
241.5,1.0,
241.53,1.0,
241.56,1.0,
241.6,1.0,
241.63,1.0,
241.67,1.0,
241.7,1.0,
241.73,1.0,
241.76,1.0,
241.8,1.0,
241.83,1.0,
241.86,1.0,
241.9,1.0,
241.93,1.0,
241.97,1.0,
242.0,1.0,
242.03,1.0,
242.06,1.0,
242.1,1.0,
242.13,1.0,
242.17,1.0,
242.2,1.0,
242.23,1.0,
242.26,1.0,
242.3,1.0,
242.33,1.0,
242.36,1.0,
242.4,1.0,
242.43,1.0,
242.47,1.0,
242.5,1.0,
242.53,1.0,
242.56,1.0,
242.6,1.0,
242.63,1.0,
242.67,1.0,
242.7,1.0,
242.73,1.0,
242.76,1.0,
242.8,1.0,
242.83,1.0,
242.86,1.0,
242.9,1.0,
242.93,1.0,
242.97,1.0,
243.0,1.0,
243.03,1.0,
243.06,1.0,
243.1,1.0,
243.13,1.0,
243.17,1.0,
243.2,1.0,
243.23,1.0,
243.26,1.0,
243.3,1.0,
243.33,1.0,
243.36,1.0,
243.4,1.0,
243.43,1.0,
243.47,1.0,
243.5,1.0,
243.53,1.0,
243.56,1.0,
243.6,1.0,
243.63,1.0,
243.67,1.0,
243.7,1.0,
243.73,1.0,
243.76,1.0,
243.8,1.0,
243.83,1.0,
243.86,1.0,
243.9,1.0,
243.93,1.0,
243.97,1.0,
244.0,1.0,
244.03,1.0,
244.07,1.0,
244.1,1.0,
244.13,1.0,
244.17,1.0,
244.2,1.0,
244.23,1.0,
244.27,1.0,
244.3,1.0,
244.33,1.0,
244.37,1.0,
244.4,1.0,
244.43,1.0,
244.47,1.0,
244.5,1.0,
244.53,1.0,
244.57,1.0,
244.6,1.0,
244.62,1.0,
244.64,1.0,
244.67,1.0,
244.7,1.0,
244.73,1.0,
244.77,1.0,
244.8,1.0,
244.83,1.0,
244.87,1.0,
244.9,1.0,
244.93,1.0,
244.97,1.0,
245.0,1.0,
245.03,1.0,
245.07,1.0,
245.1,1.0,
245.13,1.0,
245.17,1.0,
245.2,1.0,
245.23,1.0,
245.27,1.0,
245.3,1.0,
245.33,1.0,
245.37,1.0,
245.4,1.0,
245.43,1.0,
245.47,1.0,
245.5,1.0,
245.53,1.0,
245.57,1.0,
245.6,1.0,
245.63,1.0,
245.67,1.0,
245.7,1.0,
245.73,1.0,
245.77,1.0,
245.8,1.0,
245.83,1.0,
245.87,1.0,
245.9,1.0,
245.93,1.0,
245.97,1.0,
246.0,1.0,
246.03,1.0,
246.07,1.0,
246.1,1.0,
246.13,1.0,
246.17,1.0,
246.2,1.0,
246.23,1.0,
246.27,1.0,
246.3,1.0,
246.33,1.0,
246.37,1.0,
246.4,1.0,
246.43,1.0,
246.47,1.0,
246.5,1.0,
246.53,1.0,
246.57,1.0,
246.6,1.0,
246.63,1.0,
246.67,1.0,
246.7,1.0,
246.73,1.0,
246.77,1.0,
246.8,1.0,
246.83,1.0,
246.87,1.0,
246.9,1.0,
246.93,1.0,
246.97,1.0,
247.0,1.0,
247.03,1.0,
247.07,1.0,
247.1,1.0,
247.13,1.0,
247.17,1.0,
247.2,1.0,
247.23,1.0,
247.27,1.0,
247.3,1.0,
247.33,1.0,
247.37,1.0,
247.4,1.0,
247.43,1.0,
247.47,1.0,
247.5,1.0,
247.53,1.0,
247.57,1.0,
247.6,1.0,
247.63,1.0,
247.67,1.0,
247.7,1.0,
247.73,1.0,
247.77,1.0,
247.8,1.0,
247.83,1.0,
247.87,1.0,
247.9,1.0,
247.94,1.0,
247.97,1.0,
248.0,1.0,
248.03,1.0,
248.07,1.0,
248.1,1.0,
248.14,1.0,
248.17,1.0,
248.2,1.0,
248.24,1.0,
248.27,1.0,
248.3,1.0,
248.33,1.0,
248.37,1.0,
248.4,1.0,
248.44,1.0,
248.47,1.0,
248.5,1.0,
248.53,1.0,
248.57,1.0,
248.6,1.0,
248.64,1.0,
248.67,1.0,
248.7,1.0,
248.74,1.0,
248.77,1.0,
248.8,1.0,
248.83,1.0,
248.87,1.0,
248.9,1.0,
248.94,1.0,
248.97,1.0,
249.0,1.0,
249.04,1.0,
249.07,1.0,
249.1,1.0,
249.14,1.0,
249.17,1.0,
249.2,1.0,
249.24,1.0,
249.27,1.0,
249.3,1.0,
249.33,1.0,
249.37,1.0,
249.4,1.0,
249.44,1.0,
249.47,1.0,
249.5,1.0,
249.54,1.0,
249.57,1.0,
249.6,1.0,
249.64,1.0,
249.67,1.0,
249.7,1.0,
249.74,1.0,
249.77,1.0,
249.8,1.0,
249.83,1.0,
249.87,1.0,
249.9,1.0,
249.94,1.0,
249.97,1.0,
250.0,1.0,
250.04,1.0,
250.07,1.0,
250.1,1.0,
250.14,1.0,
250.17,1.0,
250.2,1.0,
250.24,1.0,
250.27,1.0,
250.3,1.0,
250.33,1.0,
250.37,1.0,
250.4,1.0,
250.44,1.0,
250.47,1.0,
250.5,1.0,
250.54,1.0,
250.57,1.0,
250.6,1.0,
250.64,1.0,
250.67,1.0,
250.7,1.0,
250.74,1.0,
250.77,1.0,
250.8,1.0,
250.83,1.0,
250.87,1.0,
250.9,1.0,
250.94,1.0,
250.97,1.0,
251.0,1.0,
251.04,1.0,
251.07,1.0,
251.1,1.0,
251.14,1.0,
251.17,1.0,
251.2,1.0,
251.24,1.0,
251.27,1.0,
251.3,1.0,
251.33,1.0,
251.37,1.0,
251.4,1.0,
251.44,1.0,
251.47,1.0,
251.5,1.0,
251.54,1.0,
