time,faces_130,faces_131,average_numeric,average_binary,task_start_sec,task_end_sec,condition
214.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
215.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
215.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
216.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
216.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
217.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
217.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
218.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
218.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
219.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
219.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
220.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
220.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
221.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
221.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
222.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
222.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
223.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
223.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
224.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
224.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
225.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
225.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
226.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
226.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
227.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
227.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
228.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
228.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
229.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
229.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
230.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
230.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
231.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
231.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
232.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
232.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
233.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
233.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
234.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
234.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
235.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
235.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
236.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
236.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
237.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
237.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
238.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
238.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
239.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
239.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
240.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
240.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
241.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
241.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
242.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
242.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
243.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
243.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
244.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
244.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
245.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
245.5,1,0,0.95,0.97,405.0,1185.0,Grid/MR
246.0,1,1,0.95,0.97,405.0,1185.0,Grid/MR
246.5,1,1,0.95,0.97,405.0,1185.0,Grid/MR
247.0,1,1,0.95,0.97,405.0,1185.0,Grid/MR
247.5,1,1,0.95,0.97,405.0,1185.0,Grid/MR
248.0,1,1,0.95,0.97,405.0,1185.0,Grid/MR
248.5,1,1,0.95,0.97,405.0,1185.0,Grid/MR
249.0,1,1,0.95,0.97,405.0,1185.0,Grid/MR
249.5,1,1,0.95,0.97,405.0,1185.0,Grid/MR
250.0,1,1,0.95,0.97,405.0,1185.0,Grid/MR
250.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
251.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
251.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
252.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
252.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
253.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
253.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
254.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
254.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
255.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
255.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
256.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
256.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
257.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
257.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
258.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
258.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
259.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
259.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
260.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
260.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
261.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
261.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
262.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
262.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
263.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
263.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
264.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
264.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
265.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
265.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
266.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
266.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
267.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
267.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
268.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
268.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
269.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
269.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
270.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
270.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
271.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
271.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
272.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
272.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
273.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
273.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
274.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
274.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
275.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
275.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
276.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
276.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
277.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
277.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
278.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
278.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
279.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
279.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
280.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
280.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
281.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
281.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
282.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
282.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
283.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
283.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
284.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
284.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
285.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
285.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
286.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
286.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
287.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
287.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
288.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
288.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
289.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
289.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
290.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
290.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
291.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
291.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
292.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
292.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
293.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
293.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
294.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
294.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
295.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
295.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
296.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
296.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
297.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
297.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
298.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
298.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
299.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
299.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
300.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
300.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
301.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
301.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
302.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
302.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
303.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
303.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
304.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
304.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
305.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
305.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
306.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
306.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
307.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
307.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
308.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
308.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
309.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
309.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
310.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
310.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
311.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
311.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
312.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
312.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
313.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
313.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
314.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
314.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
315.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
315.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
316.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
316.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
317.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
317.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
318.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
318.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
319.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
319.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
320.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
320.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
321.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
321.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
322.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
322.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
323.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
323.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
324.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
324.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
325.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
325.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
326.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
326.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
327.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
327.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
328.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
328.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
329.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
329.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
330.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
330.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
331.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
331.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
332.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
332.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
333.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
333.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
334.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
334.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
335.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
335.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
336.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
336.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
337.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
337.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
338.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
338.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
339.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
339.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
340.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
340.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
341.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
341.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
342.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
342.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
343.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
343.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
344.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
344.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
345.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
345.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
346.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
346.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
347.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
347.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
348.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
348.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
349.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
349.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
350.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
350.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
351.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
351.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
352.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
352.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
353.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
353.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
354.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
354.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
355.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
355.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
356.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
356.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
357.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
357.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
358.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
358.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
359.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
359.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
360.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
360.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
361.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
361.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
362.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
362.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
363.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
363.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
364.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
364.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
365.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
365.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
366.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
366.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
367.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
367.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
368.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
368.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
369.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
369.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
370.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
370.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
371.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
371.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
372.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
372.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
373.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
373.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
374.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
374.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
375.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
375.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
376.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
376.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
377.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
377.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
378.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
378.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
379.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
379.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
380.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
380.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
381.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
381.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
382.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
382.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
383.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
383.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
384.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
384.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
385.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
385.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
386.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
386.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
387.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
387.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
388.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
388.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
389.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
389.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
390.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
390.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
391.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
391.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
392.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
392.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
393.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
393.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
394.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
394.5,1,0,0.95,0.97,405.0,1185.0,Grid/MR
395.0,1,0,0.9,0.93,405.0,1185.0,Grid/MR
395.5,1,0,0.85,0.9,405.0,1185.0,Grid/MR
396.0,1,1,0.85,0.9,405.0,1185.0,Grid/MR
396.5,1,1,0.85,0.9,405.0,1185.0,Grid/MR
397.0,1,1,0.85,0.9,405.0,1185.0,Grid/MR
397.5,1,1,0.85,0.9,405.0,1185.0,Grid/MR
398.0,1,1,0.85,0.9,405.0,1185.0,Grid/MR
398.5,1,1,0.85,0.9,405.0,1185.0,Grid/MR
399.0,1,0,0.8,0.87,405.0,1185.0,Grid/MR
399.5,1,0,0.8,0.87,405.0,1185.0,Grid/MR
400.0,1,0,0.8,0.87,405.0,1185.0,Grid/MR
400.5,1,0,0.8,0.87,405.0,1185.0,Grid/MR
401.0,1,0,0.75,0.83,405.0,1185.0,Grid/MR
401.5,1,0,0.7,0.8,405.0,1185.0,Grid/MR
402.0,1,0,0.65,0.77,405.0,1185.0,Grid/MR
402.5,1,0,0.6,0.73,405.0,1185.0,Grid/MR
403.0,1,0,0.55,0.7,405.0,1185.0,Grid/MR
403.5,1,0,0.5,0.67,405.0,1185.0,Grid/MR
404.0,1,1,0.55,0.7,405.0,1185.0,Grid/MR
404.5,1,1,0.6,0.73,405.0,1185.0,Grid/MR
405.0,1,1,0.65,0.77,405.0,1185.0,Grid/MR
405.5,1,1,0.7,0.8,405.0,1185.0,Grid/MR
406.0,1,1,0.75,0.83,405.0,1185.0,Grid/MR
406.5,1,1,0.8,0.87,405.0,1185.0,Grid/MR
407.0,1,1,0.85,0.9,405.0,1185.0,Grid/MR
407.5,1,1,0.9,0.93,405.0,1185.0,Grid/MR
408.0,1,1,0.95,0.97,405.0,1185.0,Grid/MR
408.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
409.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
409.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
410.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
410.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
411.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
411.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
412.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
412.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
413.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
413.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
414.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
414.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
415.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
415.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
416.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
416.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
417.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
417.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
418.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
418.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
419.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
419.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
420.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
420.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
421.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
421.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
422.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
422.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
423.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
423.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
424.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
424.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
425.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
425.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
426.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
426.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
427.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
427.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
428.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
428.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
429.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
429.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
430.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
430.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
431.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
431.5,1,1,1.0,1.0,405.0,1185.0,Grid/MR
432.0,1,1,1.0,1.0,405.0,1185.0,Grid/MR
