time,faces_013,faces_014
126.5,1.0,
127.0,0.0,
127.5,0.0,
128.0,0.0,
128.5,0.0,
129.0,0.0,
129.5,0.0,
130.0,0.0,
130.5,0.0,
131.03,0.0,
131.53,0.0,
132.03,0.0,
132.53,0.0,
133.03,0.0,
133.53,0.0,
134.03,0.0,
134.53,1.0,
135.03,1.0,
135.5,0.0,
136.05,1.0,
136.52,1.0,
137.0,1.0,
137.5,1.0,
138.0,0.0,
138.5,0.0,
139.01,1.0,
139.5,1.0,
140.0,0.0,
140.5,1.0,
141.02,1.0,
141.5,1.0,
142.0,1.0,
142.5,1.0,
143.0,1.0,
143.54,1.0,
144.0,1.0,
144.75,1.0,
145.1,1.0,
145.5,1.0,
146.0,1.0,
146.5,1.0,
147.0,1.0,
147.5,1.0,
148.0,1.0,
148.7,1.0,
149.12,1.0,
149.5,1.0,
150.04,1.0,
150.58,1.0,
151.04,1.0,
151.53,1.0,
152.03,1.0,
152.62,1.0,
153.01,1.0,
153.63,1.0,
154.09,1.0,
154.67,1.0,
155.16,1.0,
155.65,1.0,
156.01,1.0,
156.5,1.0,
157.0,1.0,
157.5,1.0,
158.0,1.0,
158.5,1.0,
159.0,1.0,
159.5,1.0,
160.0,1.0,
160.5,1.0,
161.0,1.0,
161.5,1.0,
162.0,1.0,
162.5,1.0,
163.0,1.0,
163.5,1.0,
164.0,1.0,
164.5,1.0,
165.0,1.0,
165.5,1.0,
166.0,1.0,
166.5,1.0,
167.0,1.0,
167.5,1.0,
168.0,1.0,
168.5,1.0,
169.03,1.0,
169.53,1.0,
170.03,0.0,
170.53,0.0,
171.03,1.0,
171.5,1.0,
172.08,2.0,
172.52,2.0,
173.05,0.0,
173.53,0.0,
174.03,0.0,
174.53,0.0,
175.03,0.0,
175.53,0.0,
176.0,0.0,
176.5,0.0,
177.0,0.0,
177.5,0.0,
178.0,0.0,
178.5,0.0,
179.0,0.0,
179.5,0.0,
180.0,0.0,
180.5,0.0,
181.0,0.0,
181.5,0.0,
182.0,0.0,
182.5,0.0,
183.0,0.0,
183.5,0.0,
184.0,0.0,
184.5,0.0,
185.0,0.0,
185.5,0.0,
186.0,0.0,
186.5,0.0,
187.0,0.0,
187.5,0.0,
188.0,0.0,
188.53,0.0,
189.03,0.0,
189.53,0.0,
190.03,0.0,
190.53,0.0,
191.03,0.0,
191.53,0.0,
192.03,1.0,
192.53,1.0,
193.03,1.0,
193.53,0.0,
194.03,0.0,
194.53,0.0,
195.03,0.0,
195.53,0.0,
196.0,1.0,
196.5,0.0,
197.0,0.0,
197.5,1.0,
198.0,1.0,
198.5,1.0,
199.0,0.0,
199.6,1.0,
200.04,1.0,
200.52,1.0,
201.08,0.0,
201.5,0.0,
202.0,0.0,
202.5,0.0,
203.0,0.0,
203.5,0.0,
204.0,0.0,
204.5,0.0,
205.0,0.0,
205.55,0.0,
206.0,0.0,
206.5,0.0,
207.0,0.0,
207.53,1.0,
208.03,1.0,
208.53,1.0,
209.03,1.0,
209.53,0.0,
210.05,1.0,
210.53,2.0,
211.03,2.0,
211.53,2.0,
212.03,1.0,
212.53,1.0,
213.03,2.0,
213.53,2.0,
214.03,2.0,
214.53,2.0,
215.03,1.0,
215.53,1.0,
216.0,1.0,
216.5,0.0,
217.08,1.0,
217.74,1.0,
218.03,1.0,
218.5,1.0,
219.0,0.0,
219.5,0.0,
220.0,1.0,
220.5,1.0,
221.0,1.0,
221.5,0.0,
222.0,1.0,
222.57,1.0,
223.1,1.0,
223.5,1.0,
224.0,1.0,
224.5,1.0,
225.0,1.0,
225.5,1.0,
226.0,1.0,
226.5,1.0,
227.0,1.0,
227.53,1.0,
228.03,1.0,
228.53,1.0,
229.03,1.0,
229.52,1.0,
230.0,1.0,
230.5,1.0,
231.03,1.0,
231.53,1.0,
232.03,1.0,
232.53,1.0,
233.03,1.0,
233.53,1.0,
234.03,1.0,
234.53,1.0,
235.11,1.0,
235.74,1.0,
236.12,1.0,
236.5,1.0,
237.0,1.0,
237.5,1.0,
238.0,1.0,
238.5,1.0,
239.0,1.0,
239.5,1.0,
240.06,1.0,
240.5,1.0,
241.0,1.0,
241.5,1.0,
242.0,1.0,
242.5,0.0,
243.0,0.0,
243.5,0.0,
244.0,0.0,
244.5,0.0,
245.0,0.0,
245.5,0.0,
246.01,0.0,
246.5,1.0,
247.03,3.0,
247.53,3.0,
248.01,3.0,
248.53,3.0,
249.03,3.0,
249.53,3.0,
250.03,3.0,
250.53,3.0,
251.03,3.0,
251.53,3.0,
252.03,3.0,
252.53,3.0,
253.03,3.0,
253.53,3.0,
254.03,3.0,
254.53,3.0,
255.03,3.0,
255.55,3.0,
256.03,3.0,
256.5,3.0,
257.0,3.0,
257.5,3.0,
258.0,3.0,
258.5,3.0,
259.0,3.0,
259.5,3.0,
260.0,3.0,
260.5,3.0,
261.0,3.0,
261.5,3.0,
262.0,3.0,
262.5,3.0,
263.0,3.0,
263.5,3.0,
264.0,3.0,
264.5,3.0,
265.0,3.0,
265.5,3.0,
266.0,3.0,
266.5,3.0,
267.0,3.0,
267.53,3.0,
268.03,3.0,
268.53,3.0,
269.03,3.0,
269.53,3.0,
270.03,3.0,
270.53,3.0,
271.01,3.0,
271.53,3.0,
272.03,3.0,
272.53,3.0,
273.03,3.0,
273.53,3.0,
274.03,3.0,
274.53,3.0,
275.03,3.0,
275.53,3.0,
276.03,3.0,
276.5,3.0,
277.0,3.0,
277.5,3.0,
278.0,3.0,
278.5,3.0,
279.0,3.0,
279.5,3.0,
280.0,3.0,
280.5,3.0,
281.0,3.0,
281.5,3.0,
282.0,3.0,
282.5,3.0,
283.0,3.0,
283.5,3.0,
284.0,2.0,
284.5,2.0,
285.11,2.0,
285.56,2.0,
286.01,2.0,
286.53,2.0,
287.03,2.0,
287.53,2.0,
288.03,2.0,
288.53,2.0,
289.03,2.0,
289.53,2.0,
290.03,2.0,
290.53,2.0,
291.03,3.0,
291.53,3.0,
292.03,3.0,
292.53,3.0,
293.03,3.0,
293.53,3.0,
294.03,3.0,
294.53,2.0,
294.67,,2.0
295.03,2.0,
295.53,2.0,
296.03,2.0,
296.5,3.0,
297.0,2.0,
297.5,3.0,
298.0,3.0,
298.5,3.0,
299.0,3.0,
299.5,3.0,
300.03,3.0,
300.5,3.0,
301.0,3.0,
301.5,3.0,
302.0,3.0,
302.5,3.0,
303.0,3.0,
303.5,3.0,
304.0,3.0,
304.5,3.0,
305.0,3.0,
305.5,3.0,
306.03,3.0,
306.53,3.0,
307.03,3.0,
307.53,3.0,
308.03,3.0,
308.53,3.0,
309.03,3.0,
309.53,3.0,
310.03,3.0,
310.53,3.0,
311.03,3.0,
311.53,3.0,
312.03,3.0,
312.53,3.0,
313.03,3.0,
313.53,3.0,
314.03,3.0,
314.53,3.0,
315.03,3.0,
315.53,3.0,
316.03,3.0,
316.5,3.0,
317.0,3.0,
317.5,3.0,
318.0,3.0,
318.5,3.0,
319.0,3.0,
319.5,3.0,
320.0,3.0,
320.5,3.0,
321.01,3.0,
321.5,3.0,
322.0,3.0,
322.5,3.0,
323.0,3.0,
323.5,3.0,
324.0,3.0,
324.5,3.0,
325.0,3.0,
325.53,3.0,
326.03,3.0,
326.53,3.0,
327.03,3.0,
327.53,3.0,
328.03,3.0,
328.53,3.0,
329.03,3.0,
329.53,3.0,
330.03,3.0,
330.53,3.0,
331.03,3.0,
331.5,3.0,
332.03,3.0,
332.53,3.0,
333.02,3.0,
333.53,3.0,
334.03,3.0,
334.53,3.0,
335.03,3.0,
335.53,3.0,
336.03,3.0,
336.5,3.0,
337.0,3.0,
337.5,3.0,
338.01,3.0,
338.5,3.0,
339.0,3.0,
339.5,3.0,
340.0,3.0,
340.5,3.0,
341.0,3.0,
341.5,3.0,
342.0,3.0,
342.5,3.0,
343.0,3.0,
343.5,3.0,
344.0,3.0,
344.5,3.0,
345.0,3.0,
345.53,3.0,
346.03,3.0,
346.53,3.0,
347.03,3.0,
347.53,3.0,
348.03,3.0,
348.53,3.0,
349.03,3.0,
349.53,3.0,
350.03,3.0,
350.53,3.0,
351.03,3.0,
351.53,3.0,
352.03,3.0,
352.53,3.0,
353.03,3.0,
353.53,3.0,
354.03,3.0,
354.53,3.0,
355.03,3.0,
355.53,3.0,
356.03,3.0,
356.53,3.0,
357.0,3.0,
357.5,3.0,
358.01,3.0,
358.5,3.0,
359.0,3.0,
359.5,3.0,
360.0,3.0,
360.5,3.0,
361.0,3.0,
361.5,3.0,
362.0,3.0,
362.5,3.0,
363.0,3.0,
363.5,3.0,
364.0,3.0,
364.53,3.0,
365.03,3.0,
365.53,3.0,
366.03,3.0,
366.53,3.0,
367.03,3.0,
367.53,3.0,
368.03,3.0,
368.53,3.0,
369.03,3.0,
369.53,3.0,
370.03,3.0,
370.53,3.0,
371.03,3.0,
371.63,3.0,
372.0,3.0,
372.53,3.0,
373.03,3.0,
373.53,3.0,
374.05,3.0,
374.53,3.0,
375.03,3.0,
375.53,3.0,
376.03,3.0,
376.53,3.0,
377.0,3.0,
377.5,3.0,
378.0,3.0,
378.5,3.0,
379.0,3.0,
379.5,3.0,
380.0,3.0,
380.5,3.0,
381.0,3.0,
381.5,3.0,
382.0,3.0,
382.5,3.0,
383.0,3.0,
383.5,3.0,
384.03,3.0,
384.51,3.0,
385.03,3.0,
385.53,3.0,
386.03,3.0,
386.53,3.0,
387.03,3.0,
387.53,3.0,
388.03,3.0,
388.53,3.0,
389.03,3.0,
389.53,3.0,
390.03,3.0,
390.53,3.0,
391.03,3.0,
391.53,3.0,
392.03,3.0,
392.53,3.0,
393.03,3.0,
393.53,3.0,
394.03,3.0,
394.53,3.0,
395.03,3.0,
395.53,3.0,
396.03,3.0,
396.53,3.0,
397.0,3.0,
397.5,3.0,
398.0,3.0,
398.5,3.0,
399.0,3.0,
399.5,3.0,
400.0,3.0,
400.5,3.0,
401.0,3.0,
401.5,3.0,
402.0,3.0,
402.5,3.0,
403.03,3.0,
403.53,3.0,
404.03,3.0,
404.53,3.0,
405.03,3.0,
405.53,3.0,
406.03,3.0,
406.53,3.0,
407.03,3.0,
407.53,3.0,
408.03,3.0,
408.53,3.0,
409.03,3.0,
409.53,3.0,
410.03,3.0,
410.53,3.0,
411.03,3.0,
411.53,3.0,
412.03,3.0,
412.53,3.0,
413.03,3.0,
413.53,3.0,
414.03,3.0,
414.53,3.0,
415.03,3.0,
415.53,3.0,
416.03,3.0,
416.53,3.0,
417.0,3.0,
417.5,3.0,
418.0,3.0,
418.5,3.0,
419.0,3.0,
419.5,3.0,
420.0,3.0,
420.5,3.0,
421.0,3.0,
421.5,3.0,
422.03,3.0,
422.53,3.0,
423.03,3.0,
423.53,3.0,
424.03,3.0,
424.53,3.0,
425.03,3.0,
425.53,3.0,
426.03,3.0,
426.53,3.0,
427.03,3.0,
427.53,3.0,
428.03,3.0,
428.53,3.0,
429.03,3.0,
429.53,3.0,
430.03,3.0,
430.53,3.0,
431.03,3.0,
431.53,3.0,
432.03,3.0,
432.53,3.0,
433.03,3.0,
433.53,3.0,
434.03,3.0,
434.53,3.0,
435.03,3.0,
435.53,3.0,
436.03,3.0,
436.53,3.0,
437.03,3.0,
437.5,3.0,
438.0,3.0,
438.5,3.0,
439.0,3.0,
439.5,3.0,
440.0,3.0,
440.5,3.0,
441.0,3.0,2.0
441.04,,2.0
441.07,,2.0
441.1,,2.0
441.14,,2.0
441.17,,2.0
441.2,,2.0
441.24,,2.0
441.27,,2.0
441.3,,2.0
441.34,,2.0
441.37,,2.0
441.4,,2.0
441.43,,2.0
441.47,,2.0
441.5,0.0,2.0
441.54,,2.0
441.57,,2.0
441.6,,2.0
441.64,,2.0
441.67,,2.0
441.7,,2.0
441.74,,2.0
441.77,,2.0
441.8,,2.0
441.84,,2.0
441.87,,2.0
441.9,,2.0
441.93,,2.0
441.97,,2.0
442.0,,2.0
442.04,,2.0
442.05,0.0,
442.07,,2.0
442.1,,2.0
442.14,,2.0
442.17,,2.0
442.2,,2.0
442.24,,2.0
442.27,,2.0
442.3,,2.0
442.34,,2.0
442.37,,2.0
442.4,,2.0
442.43,,2.0
442.47,,2.0
442.5,,2.0
442.54,,2.0
442.57,,2.0
442.58,0.0,
442.6,,2.0
442.64,,2.0
442.67,,2.0
442.7,,2.0
442.74,,2.0
442.77,,2.0
442.8,,2.0
442.84,,2.0
442.87,,2.0
442.9,,2.0
442.93,,2.0
442.97,,2.0
443.0,,2.0
443.02,0.0,
443.04,,2.0
443.07,,2.0
443.1,,2.0
443.14,,2.0
443.17,,2.0
443.2,,2.0
443.24,,2.0
443.27,,2.0
443.3,,2.0
443.34,,2.0
443.37,,2.0
443.4,,2.0
443.43,,2.0
443.47,,2.0
443.5,,2.0
443.54,,2.0
443.57,,2.0
443.59,3.0,
443.6,,2.0
443.64,,2.0
443.67,,2.0
443.7,,2.0
443.74,,2.0
443.77,,2.0
443.8,,2.0
443.84,,2.0
443.87,,2.0
443.9,,2.0
443.94,,2.0
443.97,,2.0
444.0,3.0,2.0
444.04,,2.0
444.07,,2.0
444.1,,2.0
444.14,,2.0
444.17,,2.0
444.2,,2.0
444.24,,2.0
444.27,,2.0
444.3,,2.0
444.34,,2.0
444.37,,2.0
444.4,,2.0
444.44,,2.0
444.47,,2.0
444.5,3.0,2.0
444.54,,2.0
444.57,,2.0
444.6,,2.0
444.64,,2.0
444.67,,2.0
444.7,,2.0
444.74,,2.0
444.77,,2.0
444.8,,2.0
444.84,,2.0
444.87,,2.0
444.9,,2.0
444.94,,2.0
444.97,,2.0
445.0,,2.0
445.03,3.0,
445.04,,2.0
445.07,,2.0
445.1,,2.0
445.14,,2.0
445.17,,2.0
445.2,,2.0
445.24,,2.0
445.27,,2.0
445.3,,2.0
445.34,,2.0
445.37,,2.0
445.4,,2.0
445.44,,2.0
445.47,,2.0
445.5,,2.0
445.53,3.0,
445.54,,2.0
445.57,,2.0
445.6,,2.0
445.64,,2.0
445.67,,2.0
445.7,,2.0
445.74,,2.0
445.77,,2.0
445.8,,2.0
445.84,,2.0
445.87,,2.0
445.9,,2.0
445.94,,2.0
445.97,,2.0
446.0,,2.0
446.03,3.0,
446.04,,2.0
446.07,,2.0
446.1,,2.0
446.14,,2.0
446.17,,2.0
446.2,,2.0
446.24,,2.0
446.27,,2.0
446.3,,2.0
446.34,,2.0
446.37,,2.0
446.4,,2.0
446.44,,2.0
446.47,,2.0
446.5,,2.0
446.53,3.0,
446.54,,2.0
446.57,,2.0
446.6,,2.0
446.64,,2.0
446.67,,2.0
446.7,,2.0
446.74,,2.0
446.77,,2.0
446.8,,2.0
446.84,,2.0
446.87,,2.0
446.9,,2.0
446.94,,2.0
446.97,,2.0
447.0,,2.0
447.03,3.0,
447.04,,2.0
447.07,,2.0
447.1,,2.0
447.14,,2.0
447.17,,2.0
447.2,,2.0
447.24,,2.0
447.27,,2.0
447.3,,2.0
447.34,,2.0
447.37,,2.0
447.4,,2.0
447.44,,2.0
447.47,,2.0
447.5,,2.0
447.53,3.0,
447.54,,2.0
447.57,,2.0
447.6,,2.0
447.64,,2.0
447.67,,2.0
447.7,,2.0
447.74,,2.0
447.77,,2.0
447.8,,2.0
447.84,,2.0
447.87,,2.0
447.9,,2.0
447.94,,2.0
447.97,,2.0
448.0,,2.0
448.02,3.0,
448.04,,2.0
448.07,,2.0
448.1,,2.0
448.14,,2.0
448.17,,2.0
448.2,,2.0
448.24,,2.0
448.27,,2.0
448.3,,2.0
448.34,,2.0
448.37,,2.0
448.4,,2.0
448.44,,2.0
448.47,,2.0
448.5,,2.0
448.53,3.0,
448.54,,2.0
448.57,,2.0
448.6,,2.0
448.64,,2.0
448.67,,2.0
448.71,,2.0
448.74,,2.0
448.77,,2.0
448.8,,2.0
448.84,,2.0
448.87,,2.0
448.9,,2.0
448.94,,2.0
448.97,,2.0
449.0,,2.0
449.03,3.0,
449.04,,2.0
449.07,,2.0
449.1,,2.0
449.14,,2.0
449.17,,2.0
449.21,,2.0
449.24,,2.0
449.27,,2.0
449.3,,2.0
449.34,,2.0
449.37,,2.0
449.4,,2.0
449.44,,2.0
449.47,,2.0
449.5,,2.0
449.53,3.0,
449.54,,2.0
449.57,,2.0
449.6,,2.0
449.64,,2.0
449.67,,2.0
449.71,,2.0
449.74,,2.0
449.77,,2.0
449.8,,2.0
449.84,,2.0
449.87,,2.0
449.9,,2.0
449.94,,2.0
449.97,,2.0
450.0,,2.0
450.03,3.0,
450.04,,2.0
450.07,,2.0
450.1,,2.0
450.14,,2.0
450.17,,2.0
450.21,,2.0
450.24,,2.0
450.27,,2.0
450.3,,2.0
450.34,,2.0
450.37,,2.0
450.4,,2.0
450.44,,2.0
450.47,,2.0
450.5,,3.0
450.53,3.0,
450.54,,3.0
450.57,,3.0
450.6,,3.0
450.64,,3.0
450.67,,3.0
450.71,,3.0
450.74,,3.0
450.77,,3.0
450.8,,3.0
450.84,,3.0
450.87,,3.0
450.9,,3.0
450.94,,3.0
450.97,,3.0
451.0,,3.0
451.03,3.0,
451.04,,3.0
451.07,,3.0
451.1,,3.0
451.14,,3.0
451.17,,3.0
451.21,,3.0
451.24,,3.0
451.27,,3.0
451.3,,3.0
451.34,,3.0
451.37,,3.0
451.4,,3.0
451.44,,3.0
451.47,,3.0
451.5,,3.0
451.53,3.0,
451.54,,3.0
451.57,,3.0
451.6,,3.0
451.64,,3.0
451.67,,3.0
451.71,,3.0
451.74,,3.0
451.77,,3.0
451.8,,3.0
451.84,,3.0
451.87,,3.0
451.9,,3.0
451.94,,3.0
451.97,,3.0
452.0,,3.0
452.03,3.0,
452.04,,3.0
452.07,,3.0
452.1,,3.0
452.14,,3.0
452.17,,3.0
452.21,,3.0
452.24,,3.0
452.27,,3.0
452.3,,3.0
452.34,,3.0
452.37,,3.0
452.4,,3.0
452.44,,3.0
452.47,,3.0
452.51,,3.0
452.53,3.0,
452.54,,3.0
452.57,,3.0
452.61,,3.0
452.64,,3.0
452.67,,3.0
452.71,,3.0
452.74,,3.0
452.77,,3.0
452.81,,3.0
452.84,,3.0
452.87,,3.0
452.91,,3.0
452.94,,3.0
452.97,,3.0
453.01,,3.0
453.03,3.0,
453.04,,3.0
453.07,,3.0
453.11,,3.0
453.14,,3.0
453.17,,3.0
453.21,,3.0
453.24,,3.0
453.27,,3.0
453.31,,3.0
453.34,,3.0
453.37,,3.0
453.41,,3.0
453.44,,3.0
453.47,,3.0
453.51,,3.0
453.53,3.0,
453.54,,3.0
453.57,,3.0
453.61,,3.0
453.64,,3.0
453.67,,3.0
453.71,,3.0
453.74,,3.0
453.77,,3.0
453.81,,3.0
453.84,,3.0
453.87,,3.0
453.91,,3.0
453.94,,3.0
453.97,,3.0
454.01,,3.0
454.03,3.0,
454.04,,3.0
454.07,,3.0
454.11,,3.0
454.14,,3.0
454.17,,3.0
454.21,,3.0
454.24,,3.0
454.27,,3.0
454.31,,3.0
454.34,,3.0
454.37,,3.0
454.41,,3.0
454.44,,3.0
454.47,,3.0
454.51,,3.0
454.53,3.0,
454.54,,3.0
454.57,,3.0
454.61,,3.0
454.64,,3.0
454.67,,3.0
454.71,,3.0
454.74,,3.0
454.77,,3.0
454.81,,3.0
454.84,,3.0
454.87,,3.0
454.91,,3.0
454.94,,3.0
454.97,,3.0
455.01,,3.0
455.03,3.0,
455.04,,3.0
455.07,,3.0
455.11,,3.0
455.14,,3.0
455.17,,3.0
455.21,,3.0
455.24,,3.0
455.27,,3.0
455.31,,3.0
455.34,,3.0
455.37,,3.0
455.41,,3.0
455.44,,3.0
455.47,,3.0
455.51,,3.0
455.53,3.0,
455.54,,3.0
455.57,,3.0
455.61,,3.0
455.64,,3.0
455.67,,3.0
455.71,,3.0
455.74,,3.0
455.77,,3.0
455.81,,3.0
455.84,,3.0
455.87,,3.0
455.91,,3.0
455.94,,3.0
455.97,,3.0
456.01,,3.0
456.03,3.0,
456.04,,3.0
456.07,,3.0
456.11,,3.0
456.14,,3.0
456.17,,3.0
456.21,,3.0
456.24,,3.0
456.27,,3.0
456.31,,3.0
456.34,,3.0
456.37,,3.0
456.41,,3.0
456.44,,3.0
456.47,,3.0
456.51,,3.0
456.53,3.0,
456.54,,3.0
456.57,,3.0
456.6,,3.0
456.63,,3.0
456.66,,3.0
456.7,,3.0
456.73,,3.0
456.77,,3.0
456.8,,3.0
456.83,,3.0
456.87,,2.0
456.9,,2.0
456.93,,2.0
456.97,,2.0
457.0,,2.0
457.03,3.0,2.0
457.07,,2.0
457.1,,2.0
457.13,,2.0
457.17,,2.0
457.2,,2.0
457.23,,2.0
457.27,,2.0
457.3,,2.0
457.33,,2.0
457.37,,2.0
457.4,,2.0
457.43,,2.0
457.47,,2.0
457.5,3.0,2.0
457.53,,2.0
457.57,,2.0
457.6,,2.0
457.63,,2.0
457.67,,2.0
457.7,,2.0
457.73,,2.0
457.77,,2.0
457.8,,2.0
457.83,,2.0
457.87,,2.0
457.9,,2.0
457.93,,2.0
457.97,,2.0
458.0,3.0,2.0
458.03,,2.0
458.07,,2.0
458.1,,2.0
458.13,,2.0
458.17,,2.0
458.2,,2.0
458.23,,2.0
458.27,,2.0
458.3,,2.0
458.33,,2.0
458.37,,2.0
458.4,,2.0
458.43,,2.0
458.47,,2.0
458.5,3.0,2.0
458.53,,2.0
458.57,,2.0
458.6,,2.0
458.63,,2.0
458.67,,2.0
458.7,,2.0
458.73,,2.0
458.77,,2.0
458.8,,2.0
458.83,,2.0
458.87,,2.0
458.9,,2.0
458.93,,2.0
458.97,,2.0
459.0,3.0,2.0
459.03,,2.0
459.07,,2.0
459.1,,2.0
459.13,,2.0
459.17,,2.0
459.2,,2.0
459.23,,2.0
459.27,,2.0
459.3,,2.0
459.33,,2.0
459.37,,2.0
459.4,,2.0
459.43,,2.0
459.47,,2.0
459.5,3.0,2.0
459.53,,2.0
459.57,,2.0
459.6,,2.0
459.63,,2.0
459.67,,2.0
459.7,,2.0
459.73,,2.0
459.77,,2.0
459.8,,2.0
459.83,,2.0
459.87,,2.0
459.9,,2.0
459.93,,2.0
459.97,,2.0
460.0,3.0,2.0
460.03,,2.0
460.07,,2.0
460.1,,2.0
460.13,,2.0
460.17,,2.0
460.2,,2.0
460.23,,2.0
460.27,,2.0
460.3,,2.0
460.33,,2.0
460.37,,2.0
460.4,,2.0
460.43,,2.0
460.47,,2.0
460.5,3.0,2.0
460.53,,2.0
460.57,,2.0
460.6,,2.0
460.63,,2.0
460.67,,2.0
460.7,,2.0
460.73,,2.0
460.77,,2.0
460.8,,2.0
460.83,,2.0
460.87,,2.0
460.9,,2.0
460.93,,2.0
460.97,,2.0
461.0,3.0,2.0
461.04,,2.0
461.07,,2.0
461.1,,2.0
461.14,,2.0
461.17,,2.0
461.2,,2.0
461.24,,2.0
461.27,,2.0
461.3,,2.0
461.34,,2.0
461.37,,2.0
461.4,,2.0
461.43,,2.0
461.47,,3.0
461.5,3.0,3.0
461.54,,3.0
461.57,,3.0
461.6,,3.0
461.64,,3.0
461.67,,3.0
461.7,,3.0
461.74,,3.0
461.77,,3.0
461.8,,3.0
461.84,,3.0
461.87,,3.0
461.9,,3.0
461.93,,3.0
461.97,,3.0
462.0,3.0,3.0
462.04,,3.0
462.07,,3.0
462.1,,3.0
462.14,,3.0
462.17,,3.0
