time,faces_088,faces_089
41.33,1.0,
60.63,1.0,
60.66,1.0,
60.69,1.0,
60.73,1.0,
60.76,1.0,
60.79,1.0,
60.83,1.0,
60.86,1.0,
60.89,1.0,
60.93,1.0,
60.96,1.0,
60.99,1.0,
61.03,1.0,
61.06,1.0,
61.09,1.0,
61.13,1.0,
61.16,1.0,
61.19,1.0,
61.23,1.0,
61.26,1.0,
61.29,1.0,
61.33,1.0,
61.36,1.0,
61.39,1.0,
61.43,1.0,
61.46,1.0,
61.49,1.0,
61.53,1.0,
61.56,1.0,
61.59,1.0,
61.63,1.0,
61.66,1.0,
61.69,1.0,
61.73,1.0,
61.76,1.0,
61.79,1.0,
61.83,1.0,
61.86,1.0,
61.89,1.0,
61.93,1.0,
61.96,1.0,
61.99,1.0,
62.03,1.0,
62.06,1.0,
62.09,1.0,
62.13,1.0,
62.16,1.0,
62.19,1.0,
62.23,1.0,
62.26,1.0,
62.29,1.0,
62.33,1.0,
62.36,1.0,
62.39,1.0,
62.43,1.0,
62.46,1.0,
62.49,1.0,
62.53,1.0,
62.56,1.0,
62.59,1.0,
62.63,1.0,
62.66,1.0,
62.69,1.0,
62.73,1.0,
62.76,1.0,
62.79,1.0,
62.83,1.0,
62.86,1.0,
62.89,1.0,
62.93,1.0,
62.94,1.0,
62.96,1.0,
62.99,1.0,
63.03,1.0,
63.06,1.0,
63.09,1.0,
63.13,1.0,
63.16,1.0,
63.19,1.0,
63.23,1.0,
63.26,1.0,
63.3,1.0,
63.33,1.0,
63.36,1.0,
63.4,1.0,
63.43,1.0,
63.46,1.0,
63.5,1.0,
63.53,1.0,
63.56,1.0,
63.6,1.0,
63.63,1.0,
63.66,1.0,
63.69,1.0,
63.73,1.0,
63.76,1.0,
63.8,1.0,
63.83,1.0,
63.86,1.0,
63.9,1.0,
63.93,1.0,
63.96,1.0,
64.0,1.0,
64.03,1.0,
64.06,1.0,
64.1,1.0,
64.13,1.0,
64.16,1.0,
64.19,1.0,
64.23,1.0,
64.26,1.0,
64.3,1.0,
64.33,1.0,
64.36,1.0,
64.4,1.0,
64.43,1.0,
64.46,1.0,
64.5,1.0,
64.53,1.0,
64.56,1.0,
64.6,1.0,
64.63,1.0,
64.66,1.0,
64.69,1.0,
64.73,1.0,
64.76,1.0,
64.8,1.0,
64.83,1.0,
64.86,1.0,
65.03,1.0,
65.53,1.0,
66.03,1.0,
66.53,1.0,
67.03,1.0,
67.53,1.0,
68.03,1.0,
68.53,1.0,
69.03,1.0,
69.53,1.0,
70.03,1.0,
70.5,1.0,
71.03,1.0,
71.53,1.0,
72.03,1.0,
72.53,1.0,
73.03,1.0,
73.53,1.0,
74.03,0.0,
74.53,1.0,
75.03,1.0,
75.5,1.0,
76.0,1.0,
76.5,1.0,
77.0,1.0,
77.5,1.0,
78.0,1.0,
78.5,1.0,
79.0,1.0,
79.53,1.0,
80.03,1.0,
80.53,1.0,
81.03,1.0,
81.53,1.0,
82.03,1.0,
82.53,1.0,
83.03,1.0,
83.53,1.0,
84.03,1.0,
84.53,1.0,
85.03,1.0,
85.53,1.0,
86.03,1.0,
86.53,1.0,
87.03,1.0,
87.53,1.0,
88.03,1.0,
88.53,1.0,
89.03,1.0,
89.53,1.0,
90.03,1.0,
90.53,1.0,
91.03,1.0,
91.53,1.0,
92.03,1.0,
92.53,1.0,
93.03,1.0,
93.53,1.0,
94.03,1.0,
94.53,1.0,
95.0,1.0,
95.5,1.0,
96.0,1.0,
96.5,1.0,
97.0,1.0,
97.5,1.0,
98.0,1.0,
98.5,1.0,
99.03,1.0,
99.53,1.0,
100.03,1.0,
100.53,1.0,
101.03,1.0,
101.53,1.0,
102.03,1.0,
102.53,0.0,
103.0,0.0,
103.53,0.0,
104.03,1.0,
104.53,1.0,
105.03,1.0,
105.53,1.0,
106.03,1.0,
106.53,0.0,
107.03,0.0,
107.53,0.0,
108.01,1.0,
108.53,1.0,
109.03,1.0,
109.53,1.0,
110.03,1.0,
110.53,1.0,
111.03,1.0,
111.53,1.0,
112.03,1.0,
112.53,1.0,
113.03,1.0,
113.53,1.0,
114.03,1.0,
114.53,1.0,
115.0,1.0,
115.5,1.0,
116.0,1.0,
116.5,1.0,
117.0,1.0,
117.5,1.0,
118.0,1.0,
118.52,1.0,
119.03,1.0,
119.53,1.0,
120.03,1.0,
120.53,1.0,
121.03,1.0,
121.53,1.0,
122.03,1.0,
122.53,1.0,
123.03,1.0,
123.53,1.0,
124.03,1.0,
124.53,1.0,
125.03,1.0,
125.53,1.0,
126.03,1.0,
126.53,1.0,
127.03,1.0,
127.33,,1.0
127.53,1.0,
128.03,1.0,
128.53,1.0,
129.03,1.0,
129.53,1.0,
130.03,1.0,
130.53,1.0,
131.03,1.0,
131.53,1.0,
132.03,1.0,
132.53,1.0,
133.03,1.0,
133.53,1.0,
134.03,1.0,
134.53,1.0,
135.0,1.0,
135.5,1.0,
136.0,1.0,
136.5,1.0,
137.0,1.0,
137.5,1.0,
138.0,1.0,
138.52,0.0,
139.03,1.0,
139.53,1.0,
140.03,1.0,
140.53,1.0,
141.03,1.0,
141.53,1.0,
142.03,1.0,
142.53,1.0,
143.03,1.0,
143.53,1.0,
144.03,1.0,
144.53,1.0,
145.03,1.0,
145.53,1.0,
146.03,1.0,
146.53,1.0,
147.03,1.0,
147.53,1.0,
148.03,1.0,
148.53,1.0,
149.03,1.0,
149.53,1.0,
150.03,1.0,
150.53,1.0,
151.03,1.0,
151.53,1.0,
152.03,1.0,
152.53,1.0,
153.03,1.0,
153.53,1.0,
154.03,1.0,
154.53,1.0,
155.0,1.0,
155.5,1.0,
156.0,1.0,
156.5,1.0,
157.0,1.0,
157.52,1.0,
158.02,1.0,
158.52,1.0,
159.03,1.0,
159.53,1.0,
160.03,1.0,
160.53,1.0,
161.03,1.0,
161.53,1.0,
162.03,1.0,
162.53,1.0,
163.03,1.0,
163.53,1.0,
164.03,1.0,
164.53,1.0,
165.03,1.0,
165.53,1.0,
166.03,1.0,
166.53,1.0,
167.03,1.0,
167.53,1.0,
168.03,1.0,
168.53,1.0,
169.03,1.0,
169.53,1.0,
170.03,1.0,
170.53,1.0,
171.03,1.0,
171.53,1.0,
172.03,1.0,
172.53,1.0,
173.03,1.0,
173.53,0.0,
174.03,0.0,
174.5,1.0,
175.0,1.0,
175.5,1.0,
176.0,1.0,
176.5,1.0,
177.0,1.0,
177.52,1.0,
178.02,1.0,
178.53,1.0,
179.03,1.0,
179.53,1.0,
180.03,1.0,
180.53,1.0,
181.03,1.0,
181.53,1.0,
182.03,1.0,
182.53,1.0,
183.03,1.0,
183.53,1.0,
184.03,1.0,
184.53,1.0,
185.03,1.0,
185.53,1.0,
186.03,1.0,
186.53,1.0,
187.03,1.0,
187.53,1.0,
188.03,1.0,
188.53,1.0,
189.03,1.0,
189.53,1.0,
190.03,1.0,
190.53,1.0,
191.03,1.0,
191.23,,1.0
191.26,,1.0
191.29,,1.0
191.32,,1.0
191.36,,1.0
191.39,,1.0
191.42,,1.0
191.46,,1.0
191.49,,1.0
191.52,,1.0
191.53,1.0,
191.56,,1.0
191.59,,1.0
191.62,,1.0
191.66,,1.0
191.69,,1.0
191.73,,1.0
191.76,,1.0
191.79,,1.0
191.82,,1.0
191.86,,1.0
191.89,,1.0
191.92,,1.0
191.96,,1.0
191.99,,1.0
192.02,,1.0
192.03,1.0,
192.06,,1.0
192.09,,1.0
192.12,,1.0
192.16,,1.0
192.19,,1.0
192.23,,1.0
192.26,,1.0
192.29,,1.0
192.32,,1.0
192.36,,1.0
192.39,,1.0
192.42,,1.0
192.46,,1.0
192.49,,1.0
192.52,,1.0
192.53,1.0,
192.56,,1.0
192.59,,1.0
192.62,,1.0
192.66,,1.0
192.69,,1.0
192.73,,1.0
192.76,,1.0
192.79,,1.0
192.82,,1.0
192.86,,1.0
192.89,,1.0
192.92,,1.0
192.96,,1.0
192.99,,1.0
193.02,,1.0
193.03,1.0,
193.06,,1.0
193.09,,1.0
193.12,,1.0
193.16,,1.0
193.19,,1.0
193.23,,1.0
193.26,,1.0
193.29,,1.0
193.32,,1.0
193.36,,1.0
193.39,,1.0
193.42,,1.0
193.46,,1.0
193.49,,1.0
193.52,,1.0
193.53,1.0,
193.56,,1.0
193.59,,1.0
193.62,,1.0
193.66,,1.0
193.69,,1.0
193.73,,1.0
193.76,,1.0
193.79,,1.0
193.82,,1.0
193.86,,1.0
193.89,,1.0
193.92,,1.0
193.96,,1.0
193.99,,1.0
194.02,,1.0
194.03,1.0,
194.06,,1.0
194.09,,1.0
194.12,,1.0
194.16,,1.0
194.19,,1.0
194.23,,1.0
194.26,,1.0
194.29,,1.0
194.32,,1.0
194.36,,1.0
194.39,,1.0
194.42,,1.0
194.46,,1.0
194.49,,1.0
194.5,1.0,
194.52,,1.0
194.56,,1.0
194.59,,1.0
194.62,,1.0
194.66,,1.0
194.69,,1.0
194.73,,1.0
194.76,,1.0
194.79,,1.0
194.82,,1.0
194.86,,1.0
194.89,,1.0
194.92,,1.0
194.96,,1.0
194.99,,1.0
195.0,1.0,
195.02,,1.0
195.06,,1.0
195.09,,1.0
195.12,,1.0
195.16,,1.0
195.19,,1.0
195.23,,1.0
195.26,,1.0
195.29,,1.0
195.32,,1.0
195.36,,1.0
195.39,,1.0
195.43,,1.0
195.46,,1.0
195.49,,1.0
195.5,1.0,
195.53,,1.0
195.56,,1.0
195.59,,1.0
195.63,,1.0
195.66,,1.0
195.69,,1.0
195.73,,1.0
195.76,,1.0
195.79,,1.0
195.83,,1.0
195.86,,1.0
195.89,,1.0
195.93,,1.0
195.96,,1.0
195.99,,1.0
196.0,1.0,
196.03,,1.0
196.06,,1.0
196.09,,1.0
196.13,,1.0
196.16,,1.0
196.19,,1.0
196.23,,1.0
196.26,,1.0
196.29,,1.0
196.33,,1.0
196.36,,1.0
196.39,,1.0
196.43,,1.0
196.46,,1.0
196.49,,1.0
196.5,1.0,
196.53,,1.0
196.56,,1.0
196.59,,1.0
196.63,,1.0
196.66,,1.0
196.69,,1.0
196.73,,1.0
196.76,,1.0
196.79,,1.0
196.83,,1.0
196.86,,1.0
196.89,,1.0
196.93,,1.0
196.96,,1.0
196.99,,1.0
197.02,1.0,
197.03,,1.0
197.06,,1.0
197.09,,1.0
197.13,,1.0
197.16,,1.0
197.19,,1.0
197.23,,1.0
197.26,,1.0
197.29,,1.0
197.33,,1.0
197.36,,1.0
197.39,,1.0
197.43,,1.0
197.46,,1.0
197.49,,1.0
197.52,1.0,
197.53,,1.0
197.56,,1.0
197.59,,1.0
197.63,,1.0
197.66,,1.0
197.69,,1.0
197.73,,1.0
197.76,,1.0
197.79,,1.0
197.83,,1.0
197.86,,1.0
197.89,,1.0
197.93,,1.0
197.96,,1.0
197.99,,1.0
198.02,1.0,
198.03,,1.0
198.06,,1.0
198.09,,1.0
198.13,,1.0
198.16,,1.0
198.19,,1.0
198.23,,1.0
198.26,,1.0
198.29,,1.0
198.33,,1.0
198.36,,1.0
198.39,,1.0
198.43,,1.0
198.46,,1.0
198.49,,1.0
198.53,1.0,1.0
198.56,,1.0
198.59,,1.0
198.63,,1.0
198.66,,1.0
198.69,,1.0
198.73,,1.0
198.76,,1.0
198.79,,1.0
198.83,,1.0
198.86,,1.0
198.89,,1.0
198.93,,1.0
198.96,,1.0
198.99,,1.0
199.03,1.0,1.0
199.06,,1.0
199.09,,1.0
199.13,,1.0
199.16,,1.0
199.19,,1.0
199.23,,1.0
199.26,,1.0
199.29,,1.0
199.33,,1.0
199.36,,1.0
199.39,,1.0
199.43,,1.0
199.46,,1.0
199.49,,1.0
199.53,1.0,1.0
199.56,,1.0
199.59,,1.0
199.63,,1.0
199.66,,1.0
199.7,,1.0
199.73,,1.0
199.76,,1.0
199.8,,1.0
199.83,,1.0
199.86,,1.0
199.9,,1.0
199.93,,1.0
199.96,,1.0
200.0,,1.0
200.03,1.0,1.0
200.06,,1.0
200.1,,1.0
200.13,,1.0
200.16,,1.0
200.19,,1.0
200.22,,1.0
200.25,,1.0
200.29,,1.0
200.32,,1.0
200.35,,1.0
200.39,,1.0
200.42,,1.0
200.45,,1.0
200.49,,1.0
200.52,,1.0
200.53,1.0,
200.55,,1.0
200.59,,1.0
200.62,,1.0
200.65,,1.0
200.69,,1.0
200.72,,1.0
200.75,,1.0
200.79,,1.0
200.82,,1.0
200.85,,1.0
200.89,,1.0
200.92,,1.0
200.95,,1.0
200.99,,1.0
201.02,,1.0
201.03,1.0,
201.05,,1.0
201.09,,1.0
201.12,,1.0
201.15,,1.0
201.19,,1.0
201.22,,1.0
201.25,,1.0
201.29,,1.0
201.32,,1.0
201.35,,1.0
201.39,,1.0
201.42,,1.0
201.45,,1.0
201.49,,1.0
201.52,,1.0
201.53,1.0,
201.55,,1.0
201.59,,1.0
201.62,,1.0
201.65,,1.0
201.69,,1.0
201.72,,1.0
201.75,,1.0
201.79,,1.0
201.82,,1.0
201.85,,1.0
201.89,,1.0
201.92,,1.0
201.95,,1.0
201.99,,1.0
202.02,,1.0
202.03,1.0,
202.05,,1.0
202.09,,1.0
202.12,,1.0
202.15,,1.0
202.19,,1.0
202.22,,1.0
202.25,,1.0
202.29,,1.0
202.32,,1.0
202.35,,1.0
202.39,,1.0
202.42,,1.0
202.45,,1.0
202.49,,1.0
202.52,,1.0
202.53,1.0,
202.55,,1.0
202.59,,1.0
202.62,,1.0
202.65,,1.0
202.69,,1.0
202.72,,1.0
202.75,,1.0
202.79,,1.0
202.82,,1.0
202.85,,1.0
202.89,,1.0
202.92,,1.0
202.95,,1.0
202.99,,1.0
203.02,,1.0
203.03,1.0,
203.05,,1.0
203.09,,1.0
203.12,,1.0
203.15,,1.0
203.19,,1.0
203.22,,1.0
203.25,,1.0
203.29,,1.0
203.32,,1.0
203.35,,1.0
203.39,,1.0
203.42,,1.0
203.45,,1.0
203.49,,1.0
203.52,,1.0
203.53,1.0,
203.55,,1.0
203.59,,1.0
203.62,,1.0
203.65,,1.0
203.69,,1.0
203.72,,1.0
203.75,,1.0
203.79,,1.0
203.82,,1.0
203.85,,1.0
203.89,,1.0
203.92,,1.0
203.96,,1.0
203.99,,1.0
204.02,,1.0
204.03,1.0,
204.06,,1.0
204.09,,1.0
204.12,,1.0
204.15,,1.0
204.19,,1.0
204.22,,1.0
204.26,,1.0
204.29,,1.0
204.32,,1.0
204.36,,1.0
204.39,,1.0
204.42,,1.0
204.46,,1.0
204.49,,1.0
204.52,,1.0
204.53,1.0,
204.56,,1.0
204.59,,1.0
204.62,,1.0
204.65,,1.0
204.69,,1.0
204.72,,1.0
204.76,,1.0
204.79,,1.0
204.82,,1.0
205.02,,1.0
205.03,1.0,
205.52,,1.0
205.53,1.0,
206.02,,1.0
206.03,1.0,
206.52,,1.0
206.53,1.0,
207.02,,1.0
207.03,1.0,
207.52,,1.0
207.53,1.0,
208.02,,1.0
208.03,1.0,
208.52,,1.0
208.53,1.0,
209.02,,1.0
209.03,1.0,
209.52,,1.0
209.53,1.0,
210.02,,1.0
210.03,1.0,
210.52,,1.0
210.53,1.0,
211.02,,1.0
211.03,1.0,
211.52,,1.0
211.53,1.0,
212.02,,1.0
212.03,1.0,
212.52,,1.0
212.53,1.0,
213.02,,1.0
213.03,1.0,
213.52,,1.0
213.53,1.0,
214.02,,1.0
214.03,1.0,
214.5,1.0,
214.52,,1.0
215.0,1.0,
215.02,,1.0
215.5,1.0,
215.52,,1.0
216.0,1.0,
216.02,,1.0
216.52,1.0,1.0
217.02,1.0,
217.03,,1.0
217.52,1.0,
217.53,,1.0
218.02,1.0,
218.03,,1.0
218.53,1.0,1.0
219.03,1.0,1.0
219.53,1.0,1.0
220.03,1.0,1.0
220.52,,1.0
220.53,1.0,
221.02,,1.0
221.03,1.0,
221.52,,1.0
221.53,1.0,
222.02,,1.0
222.03,1.0,
222.52,,1.0
222.53,1.0,
