time,faces_053,faces_054
354.51,1.0,
355.01,1.0,
355.51,1.0,
356.01,1.0,
356.51,1.0,
357.01,1.0,
357.51,1.0,
358.01,1.0,
358.51,1.0,
359.01,1.0,
359.51,1.0,
360.01,1.0,
360.51,1.0,
361.01,1.0,
361.51,1.0,
362.01,1.0,
362.51,1.0,
363.01,1.0,
363.51,1.0,
364.01,1.0,
364.51,1.0,
365.01,1.0,
365.51,1.0,
366.01,1.0,
366.51,1.0,
367.01,1.0,
367.51,1.0,
368.01,1.0,
368.52,1.0,
369.02,1.0,
369.52,1.0,
370.01,1.0,
370.51,1.0,
371.01,1.0,
371.51,1.0,
372.01,1.0,
372.51,1.0,
373.01,1.0,
373.51,1.0,
374.01,1.0,
374.51,1.0,
375.01,1.0,
375.51,1.0,
376.01,1.0,
376.51,1.0,
377.01,1.0,
377.51,1.0,
378.01,1.0,
378.51,1.0,
379.01,1.0,
379.51,1.0,
380.01,1.0,
380.51,1.0,
381.01,1.0,
381.51,1.0,
382.01,1.0,
382.51,1.0,
383.01,1.0,
383.51,1.0,
384.01,1.0,
384.51,1.0,
385.01,1.0,
385.51,1.0,
386.01,1.0,
386.51,1.0,
387.01,1.0,
387.51,1.0,
388.01,1.0,
388.52,1.0,
389.02,1.0,
389.52,1.0,
390.01,1.0,
390.51,1.0,
391.01,1.0,
391.51,1.0,
392.01,1.0,
392.51,1.0,
393.01,1.0,
393.51,1.0,
394.01,1.0,
394.51,1.0,
395.01,1.0,
395.51,1.0,
396.01,1.0,
396.51,1.0,
397.01,1.0,
397.51,1.0,
398.01,1.0,
398.51,1.0,
399.01,1.0,
399.51,1.0,
400.01,1.0,
400.51,1.0,
401.01,1.0,
401.51,1.0,
402.01,1.0,
402.51,1.0,
403.01,1.0,
403.51,1.0,
404.01,1.0,
404.51,1.0,
405.01,1.0,
405.51,1.0,
406.01,1.0,
406.51,1.0,
407.01,1.0,
407.51,1.0,
408.01,1.0,
408.52,1.0,
409.01,1.0,
409.51,1.0,
410.01,1.0,
410.51,1.0,
411.01,1.0,
411.51,1.0,
412.01,1.0,
412.51,1.0,
413.01,1.0,
413.51,1.0,
414.01,1.0,
414.28,,0.0
414.32,,0.0
414.35,,0.0
414.38,,0.0
414.42,,0.0
414.45,,0.0
414.48,,0.0
414.51,1.0,
414.52,,0.0
414.55,,0.0
414.58,,0.0
414.62,,0.0
414.65,,0.0
414.68,,0.0
414.72,,0.0
414.75,,0.0
414.78,,0.0
414.82,,0.0
414.85,,0.0
414.88,,0.0
414.92,,0.0
414.95,,0.0
414.98,,0.0
415.01,1.0,
415.02,,0.0
415.05,,0.0
415.08,,0.0
415.12,,0.0
415.15,,0.0
415.18,,0.0
415.22,,0.0
415.25,,0.0
415.28,,0.0
415.32,,0.0
415.35,,0.0
415.38,,0.0
415.42,,0.0
415.45,,0.0
415.48,,0.0
415.51,1.0,
415.52,,0.0
415.55,,0.0
415.58,,0.0
415.62,,0.0
415.65,,0.0
415.68,,0.0
415.72,,0.0
415.75,,0.0
415.78,,0.0
415.82,,0.0
415.85,,0.0
415.88,,0.0
415.92,,0.0
415.95,,0.0
415.98,,0.0
416.01,1.0,
416.02,,0.0
416.05,,0.0
416.08,,0.0
416.12,,0.0
416.15,,0.0
416.18,,0.0
416.22,,0.0
416.25,,0.0
416.28,,0.0
416.32,,0.0
416.35,,0.0
416.38,,0.0
416.42,,0.0
416.45,,0.0
416.48,,0.0
416.51,1.0,
416.52,,0.0
416.55,,0.0
416.58,,0.0
416.62,,0.0
416.65,,0.0
416.68,,0.0
416.72,,0.0
416.75,,0.0
416.78,,0.0
416.82,,0.0
416.85,,0.0
416.88,,0.0
416.92,,0.0
416.95,,0.0
416.98,,0.0
417.01,1.0,
417.02,,0.0
417.05,,0.0
417.08,,0.0
417.12,,0.0
417.15,,0.0
417.18,,0.0
417.22,,0.0
417.25,,0.0
417.28,,0.0
417.32,,0.0
417.35,,0.0
417.38,,0.0
417.42,,0.0
417.45,,0.0
417.48,,0.0
417.51,1.0,
417.52,,0.0
417.55,,0.0
417.58,,0.0
417.62,,0.0
417.65,,0.0
417.68,,0.0
417.72,,0.0
417.75,,0.0
417.78,,0.0
417.82,,0.0
417.85,,0.0
417.88,,0.0
417.92,,0.0
417.95,,0.0
417.98,,0.0
418.01,1.0,
418.02,,0.0
418.05,,0.0
418.08,,0.0
418.12,,0.0
418.15,,0.0
418.18,,0.0
418.22,,0.0
418.25,,0.0
418.28,,0.0
418.32,,0.0
418.35,,0.0
418.38,,0.0
418.42,,0.0
418.45,,0.0
418.48,,0.0
418.51,1.0,
418.52,,0.0
418.55,,0.0
418.58,,0.0
418.62,,0.0
418.65,,0.0
418.68,,0.0
418.72,,0.0
418.75,,0.0
418.78,,0.0
418.82,,0.0
418.85,,0.0
418.88,,0.0
418.92,,0.0
418.95,,0.0
418.98,,0.0
419.01,1.0,
419.02,,0.0
419.05,,0.0
419.08,,0.0
419.12,,0.0
419.15,,0.0
419.18,,0.0
419.22,,0.0
419.25,,0.0
419.28,,0.0
419.32,,0.0
419.35,,0.0
419.38,,0.0
419.42,,0.0
419.45,,0.0
419.48,,0.0
419.51,1.0,
419.52,,0.0
419.55,,0.0
419.58,,0.0
419.62,,0.0
419.65,,0.0
419.68,,0.0
419.72,,0.0
419.75,,0.0
419.78,,0.0
419.82,,0.0
419.85,,0.0
419.88,,0.0
419.92,,0.0
419.95,,0.0
419.98,,0.0
420.01,1.0,
420.02,,0.0
420.05,,0.0
420.08,,0.0
420.12,,0.0
420.15,,0.0
420.18,,0.0
420.22,,0.0
420.25,,0.0
420.28,,0.0
420.32,,0.0
420.35,,0.0
420.38,,0.0
420.42,,0.0
420.45,,0.0
420.48,,0.0
420.51,1.0,
420.52,,0.0
420.55,,0.0
420.58,,0.0
420.62,,0.0
420.65,,0.0
420.68,,0.0
420.72,,0.0
420.75,,0.0
420.78,,0.0
420.82,,0.0
420.85,,0.0
420.88,,0.0
420.92,,0.0
420.95,,0.0
420.98,,0.0
421.01,0.0,
421.02,,0.0
421.05,,0.0
421.08,,0.0
421.12,,0.0
421.15,,0.0
421.18,,0.0
421.22,,0.0
421.25,,0.0
421.28,,0.0
421.32,,0.0
421.35,,0.0
421.38,,0.0
421.42,,0.0
421.45,,0.0
421.48,,0.0
421.51,1.0,
421.52,,0.0
421.55,,0.0
421.58,,0.0
421.62,,0.0
421.65,,0.0
421.68,,0.0
421.72,,0.0
421.75,,0.0
421.78,,0.0
421.82,,0.0
421.85,,0.0
421.88,,0.0
421.92,,0.0
421.95,,0.0
421.98,,0.0
422.01,1.0,
422.02,,0.0
422.05,,0.0
422.08,,0.0
422.12,,0.0
422.15,,0.0
422.18,,0.0
422.22,,0.0
422.25,,0.0
422.28,,0.0
422.32,,0.0
422.35,,0.0
422.38,,0.0
422.42,,0.0
422.45,,0.0
422.48,,0.0
422.51,1.0,
422.52,,0.0
422.55,,0.0
422.58,,0.0
422.62,,0.0
422.65,,0.0
422.68,,0.0
422.72,,0.0
422.75,,0.0
422.78,,0.0
422.82,,0.0
422.85,,0.0
422.88,,0.0
422.92,,0.0
422.93,,0.0
422.98,,0.0
423.01,1.0,
423.02,,0.0
423.05,,0.0
423.08,,0.0
423.12,,0.0
423.15,,0.0
423.18,,0.0
423.22,,0.0
423.25,,0.0
423.28,,0.0
423.32,,0.0
423.35,,0.0
423.38,,0.0
423.42,,0.0
423.45,,0.0
423.48,,0.0
423.51,1.0,
423.52,,0.0
423.55,,0.0
423.58,,0.0
423.62,,0.0
423.65,,0.0
423.68,,0.0
423.72,,0.0
423.75,,0.0
423.78,,0.0
423.82,,0.0
423.85,,0.0
423.88,,0.0
423.92,,0.0
423.95,,0.0
423.98,,0.0
424.01,1.0,
424.02,,0.0
424.05,,0.0
424.08,,0.0
424.12,,0.0
424.15,,0.0
424.18,,0.0
424.22,,0.0
424.25,,0.0
424.28,,0.0
424.32,,0.0
424.35,,0.0
424.38,,0.0
424.42,,0.0
424.45,,0.0
424.48,,0.0
424.51,1.0,
424.52,,0.0
424.55,,0.0
424.58,,0.0
424.62,,0.0
424.65,,0.0
424.68,,0.0
424.72,,0.0
424.75,,0.0
424.78,,0.0
424.82,,0.0
424.85,,0.0
424.88,,0.0
424.92,,0.0
424.95,,0.0
424.98,,0.0
425.01,1.0,
425.02,,0.0
425.05,,0.0
425.08,,0.0
425.12,,0.0
425.15,,0.0
425.18,,0.0
425.22,,0.0
425.25,,0.0
425.28,,0.0
425.32,,0.0
425.35,,0.0
425.38,,0.0
425.42,,0.0
425.45,,0.0
425.48,,0.0
425.51,1.0,
425.52,,0.0
425.55,,0.0
425.59,,0.0
425.62,,0.0
425.65,,0.0
425.69,,0.0
425.72,,0.0
425.75,,0.0
425.79,,0.0
425.82,,0.0
425.85,,0.0
425.89,,0.0
425.92,,0.0
425.95,,0.0
425.99,,0.0
426.01,1.0,
426.02,,0.0
426.05,,0.0
426.09,,0.0
426.12,,0.0
426.15,,0.0
426.19,,0.0
426.22,,0.0
426.25,,0.0
426.29,,0.0
426.32,,0.0
426.35,,0.0
426.39,,0.0
426.42,,0.0
426.45,,0.0
426.49,,0.0
426.51,1.0,
426.52,,0.0
426.55,,0.0
426.59,,0.0
426.62,,0.0
426.65,,0.0
426.69,,0.0
426.72,,0.0
426.75,,0.0
426.79,,0.0
426.82,,0.0
426.85,,0.0
426.89,,0.0
426.92,,0.0
426.95,,0.0
426.99,,0.0
427.01,1.0,
427.02,,0.0
427.05,,0.0
427.09,,0.0
427.12,,0.0
427.15,,0.0
427.19,,0.0
427.22,,0.0
427.25,,0.0
427.29,,0.0
427.32,,0.0
427.35,,0.0
427.39,,0.0
427.42,,0.0
427.45,,0.0
427.49,,0.0
427.51,1.0,
427.52,,0.0
427.55,,0.0
427.59,,0.0
427.62,,0.0
427.65,,0.0
427.69,,0.0
427.72,,0.0
427.75,,0.0
427.79,,0.0
427.82,,0.0
427.85,,0.0
427.89,,0.0
427.92,,0.0
427.95,,0.0
427.99,,0.0
428.01,1.0,
428.02,,0.0
428.05,,0.0
428.09,,0.0
428.12,,0.0
428.15,,0.0
428.19,,0.0
428.22,,0.0
428.25,,0.0
428.29,,0.0
428.32,,0.0
428.35,,0.0
428.39,,0.0
428.42,,0.0
428.45,,0.0
428.49,,0.0
428.51,1.0,
428.52,,0.0
428.55,,0.0
428.59,,0.0
428.62,,0.0
428.65,,0.0
428.69,,0.0
428.72,,0.0
428.75,,0.0
428.79,,0.0
428.82,,0.0
428.85,,0.0
428.89,,0.0
428.92,,0.0
428.95,,0.0
428.99,,0.0
429.01,1.0,
429.02,,0.0
429.05,,0.0
429.09,,0.0
429.12,,0.0
429.15,,0.0
429.19,,0.0
429.22,,0.0
429.25,,0.0
429.29,,0.0
429.32,,0.0
429.35,,0.0
429.39,,0.0
429.42,,0.0
429.45,,0.0
429.49,,0.0
429.51,1.0,
429.52,,0.0
429.55,,0.0
429.59,,0.0
429.62,,0.0
429.65,,0.0
429.69,,0.0
429.72,,0.0
429.76,,0.0
429.79,,0.0
429.82,,0.0
429.86,,0.0
429.89,,0.0
429.92,,0.0
429.96,,0.0
429.99,,0.0
430.01,1.0,
430.02,,0.0
430.05,,0.0
430.09,,0.0
430.12,,0.0
430.16,,0.0
430.19,,0.0
430.22,,0.0
430.26,,0.0
430.29,,0.0
430.32,,0.0
430.36,,0.0
430.39,,0.0
430.42,,0.0
430.46,,0.0
430.49,,0.0
430.51,1.0,
430.52,,0.0
430.55,,0.0
430.59,,0.0
430.62,,0.0
430.66,,0.0
430.69,,0.0
430.72,,0.0
430.76,,0.0
430.79,,0.0
430.82,,0.0
430.86,,0.0
430.89,,0.0
430.92,,0.0
430.96,,0.0
430.99,,0.0
431.01,1.0,
431.02,,0.0
431.05,,0.0
431.09,,0.0
431.12,,0.0
431.16,,0.0
431.19,,0.0
431.22,,0.0
431.26,,0.0
431.29,,0.0
431.32,,0.0
431.36,,0.0
431.39,,0.0
431.42,,0.0
431.46,,0.0
431.49,,0.0
431.51,1.0,
431.52,,0.0
431.55,,0.0
431.59,,0.0
431.62,,0.0
431.66,,0.0
431.69,,0.0
431.72,,0.0
431.76,,0.0
431.79,,0.0
431.82,,0.0
431.86,,0.0
431.89,,0.0
431.92,,0.0
431.96,,0.0
431.99,,0.0
432.01,0.0,
432.02,,0.0
432.05,,0.0
432.09,,0.0
432.12,,0.0
432.16,,0.0
432.19,,0.0
432.22,,0.0
432.26,,0.0
432.29,,0.0
432.32,,0.0
432.36,,0.0
432.39,,0.0
432.42,,0.0
432.46,,0.0
432.49,,0.0
432.51,1.0,
432.52,,0.0
432.55,,0.0
432.59,,0.0
432.62,,0.0
432.66,,0.0
432.69,,0.0
432.72,,0.0
432.76,,0.0
432.79,,0.0
432.82,,0.0
432.86,,0.0
432.89,,0.0
432.92,,0.0
432.96,,0.0
432.99,,0.0
433.01,1.0,
433.02,,0.0
433.05,,0.0
433.09,,0.0
433.12,,0.0
433.16,,0.0
433.19,,0.0
433.22,,0.0
433.26,,0.0
433.29,,0.0
433.32,,0.0
433.36,,0.0
433.39,,0.0
433.42,,0.0
433.45,,0.0
433.48,,0.0
433.51,1.0,0.0
433.55,,0.0
433.58,,0.0
433.61,,0.0
433.65,,0.0
433.68,,0.0
433.71,,0.0
433.75,,0.0
433.78,,0.0
433.81,,0.0
433.85,,0.0
433.88,,0.0
433.91,,0.0
433.95,,0.0
433.98,,0.0
434.01,1.0,
434.02,,0.0
434.05,,0.0
434.08,,0.0
434.12,,0.0
434.15,,0.0
434.18,,0.0
434.22,,0.0
434.25,,0.0
434.28,,0.0
434.32,,0.0
434.35,,0.0
434.38,,0.0
434.42,,0.0
434.45,,0.0
434.48,,0.0
434.51,1.0,
434.52,,0.0
434.55,,0.0
434.58,,0.0
434.62,,0.0
434.65,,0.0
434.69,,0.0
434.72,,0.0
434.75,,0.0
434.78,,0.0
434.82,,0.0
434.85,,0.0
434.88,,0.0
434.92,,0.0
434.95,,0.0
434.98,,0.0
435.01,1.0,
435.02,,0.0
435.05,,0.0
435.08,,0.0
435.12,,0.0
435.15,,0.0
435.18,,0.0
435.22,,0.0
435.25,,0.0
435.28,,0.0
435.32,,0.0
435.35,,0.0
435.38,,0.0
435.42,,0.0
435.45,,0.0
435.46,,0.0
435.48,,0.0
435.51,1.0,
435.52,,0.0
435.55,,0.0
435.58,,0.0
435.62,,0.0
435.65,,0.0
435.69,,0.0
435.72,,0.0
435.75,,0.0
435.78,,0.0
435.82,,0.0
435.85,,0.0
435.88,,0.0
435.92,,0.0
435.95,,0.0
435.98,,0.0
436.02,,0.0
436.04,1.0,
436.05,,0.0
436.08,,0.0
436.12,,0.0
436.15,,0.0
436.18,,0.0
436.22,,0.0
436.25,,0.0
436.28,,0.0
436.32,,0.0
436.35,,0.0
436.38,,0.0
436.42,,0.0
436.45,,0.0
436.48,,0.0
436.51,0.0,
436.52,,0.0
436.55,,0.0
436.58,,0.0
436.62,,0.0
436.65,,0.0
436.68,,0.0
436.72,,0.0
436.75,,0.0
436.78,,0.0
436.82,,0.0
