time,faces_141,faces_142,faces_143
150.0,0.0,,
227.4,0.0,,
227.43,0.0,,
227.47,0.0,,
227.5,0.0,,
227.53,0.0,,
227.58,0.0,,
227.6,0.0,,
227.63,0.0,,
227.67,0.0,,
227.7,0.0,,
227.73,1.0,,
227.76,1.0,,
227.8,1.0,,
227.83,1.0,,
227.86,1.0,,
227.9,1.0,,
227.93,1.0,,
227.97,1.0,,
228.0,1.0,,
228.03,1.0,,
228.06,1.0,,
228.1,1.0,,
228.13,1.0,,
228.17,1.0,,
228.2,1.0,,
228.23,1.0,,
228.26,1.0,,
228.3,2.0,,
228.33,2.0,,
228.36,2.0,,
228.4,2.0,,
228.49,2.0,,
228.52,2.0,,
228.54,2.0,,
228.56,2.0,,
228.6,2.0,,
228.63,2.0,,
228.67,2.0,,
228.7,2.0,,
228.73,2.0,,
228.76,2.0,,
228.8,2.0,,
228.83,2.0,,
228.86,2.0,,
228.9,2.0,,
228.93,2.0,,
228.97,2.0,,
229.0,2.0,,
229.03,2.0,,
229.06,2.0,,
229.1,2.0,,
229.13,2.0,,
229.17,2.0,,
229.2,2.0,,
229.23,2.0,,
229.26,2.0,,
229.3,2.0,,
229.33,2.0,,
229.36,2.0,,
229.4,2.0,,
229.43,2.0,,
229.47,2.0,,
229.5,2.0,,
229.53,2.0,,
229.56,2.0,,
229.6,2.0,,
229.63,2.0,,
229.67,2.0,,
229.7,2.0,,
229.73,2.0,,
229.76,2.0,,
229.8,2.0,,
229.83,2.0,,
229.86,2.0,,
229.9,2.0,,
229.93,2.0,,
229.97,2.0,,
230.0,2.0,,
230.03,2.0,,
230.06,2.0,,
230.1,2.0,,
230.13,2.0,,
230.17,2.0,,
230.2,2.0,,
230.23,2.0,,
230.27,2.0,,
230.3,2.0,,
230.33,2.0,,
230.37,2.0,,
230.4,2.0,,
230.43,2.0,,
230.47,2.0,,
230.5,2.0,,
230.53,2.0,,
230.57,2.0,,
230.6,2.0,,
230.63,2.0,,
230.67,2.0,,
230.7,2.0,,
230.73,2.0,,
230.77,2.0,,
230.8,2.0,,
230.83,2.0,,
230.87,2.0,,
230.9,2.0,,
230.93,2.0,,
230.97,2.0,,
231.0,2.0,,
231.03,2.0,,
231.07,2.0,,
231.1,2.0,,
231.13,2.0,,
231.17,2.0,,
231.2,2.0,,
231.23,2.0,,
231.27,2.0,,
231.3,2.0,,
231.33,2.0,,
231.37,2.0,,
231.4,2.0,,
231.43,2.0,,
231.47,2.0,,
231.5,2.0,,
231.53,2.0,,
231.57,2.0,,
231.6,2.0,,
231.63,2.0,,
231.67,2.0,,
231.7,2.0,,
231.73,2.0,,
231.77,2.0,,
231.8,2.0,,
231.83,2.0,,
231.87,2.0,,
231.9,2.0,,
231.93,2.0,,
231.97,2.0,,
232.0,2.0,,
232.03,2.0,,
232.07,2.0,,
232.1,2.0,,
232.13,2.0,,
232.17,2.0,,
232.2,2.0,,
232.23,2.0,,
232.27,2.0,,
232.3,2.0,,
232.33,2.0,,
232.37,2.0,,
232.4,2.0,,
232.43,2.0,,
232.47,2.0,,
232.5,2.0,,
232.53,2.0,,
232.57,2.0,,
232.6,2.0,,
232.63,2.0,,
232.67,2.0,,
232.7,2.0,,
232.73,2.0,,
