time,faces_016,faces_017,faces_018
184.67,2.0,,
256.67,,,2.0
271.18,2.0,,
271.21,2.0,,
271.25,2.0,,
271.28,2.0,,
271.31,2.0,,
271.35,2.0,,
271.38,2.0,,
271.41,2.0,,
271.45,2.0,,
271.48,2.0,,
271.52,2.0,,
271.55,2.0,,
271.58,2.0,,
271.62,2.0,,
271.65,2.0,,
271.68,2.0,,
271.72,2.0,,
271.75,1.0,,
271.78,1.0,,
271.82,1.0,,
271.85,1.0,,
271.88,1.0,,
271.91,1.0,,
271.95,1.0,,
271.98,1.0,,
272.02,1.0,,
272.05,1.0,,
272.08,1.0,,
272.12,1.0,,
272.15,1.0,,
272.18,1.0,,
272.22,1.0,,
272.25,1.0,,
272.28,1.0,,
272.32,1.0,,
272.35,0.0,,
272.38,0.0,,
272.41,0.0,,
272.45,0.0,,
272.48,0.0,,
272.52,0.0,,
272.55,0.0,,
272.58,0.0,,
272.62,0.0,,
272.65,0.0,,
272.68,0.0,,
272.72,0.0,,
272.75,0.0,,
272.78,0.0,,
272.82,0.0,,
272.85,0.0,,
272.88,0.0,,
272.91,0.0,,
272.95,0.0,,
272.98,0.0,,
273.02,0.0,,
273.05,0.0,,
273.08,0.0,,
273.12,0.0,,
273.15,0.0,,
273.18,0.0,,
273.22,0.0,,
273.25,0.0,,
273.28,0.0,,
273.32,0.0,,
273.35,0.0,,
273.38,0.0,,
273.41,0.0,,
273.45,0.0,,
273.48,0.0,,
273.52,0.0,,
273.55,0.0,,
273.58,0.0,,
273.62,0.0,,
273.65,0.0,,
273.68,0.0,,
273.72,0.0,,
273.75,0.0,,
273.78,0.0,,
273.82,0.0,,
273.85,0.0,,
273.88,0.0,,
273.91,0.0,,
273.95,0.0,,
273.98,0.0,,
274.02,0.0,,
274.05,0.0,,
274.08,0.0,,
274.12,0.0,,
274.15,0.0,,
274.18,0.0,,
274.22,0.0,,
274.25,0.0,,
274.28,0.0,,
274.32,0.0,,
274.35,0.0,,
274.38,0.0,,
274.41,0.0,,
274.45,0.0,,
274.48,0.0,,
274.52,0.0,,
274.55,0.0,,
274.58,0.0,,
274.62,0.0,,
274.65,0.0,,
274.68,0.0,,
274.72,0.0,,
274.75,0.0,,
274.78,0.0,,
274.82,1.0,,
274.85,1.0,,
274.88,1.0,,
274.91,1.0,,
274.95,1.0,,
274.98,1.0,,
275.02,1.0,,
275.05,1.0,,
275.08,1.0,,
275.12,1.0,,
275.15,1.0,,
275.18,1.0,,
275.22,1.0,,
275.25,1.0,,
275.28,1.0,,
275.32,1.0,,
275.35,1.0,,
275.38,1.0,,
275.41,1.0,,
275.45,1.0,,
275.48,1.0,,
275.52,1.0,,
275.55,1.0,,
275.58,1.0,,
275.62,1.0,,
275.65,1.0,,
275.68,1.0,,
275.72,1.0,,
275.75,1.0,,
275.78,1.0,,
275.82,1.0,,
275.85,1.0,,
275.88,1.0,,
275.92,1.0,,
275.95,1.0,,
275.98,1.0,,
276.02,1.0,,
276.05,2.0,,
276.08,2.0,,
276.12,2.0,,
276.15,2.0,,
276.18,2.0,,
276.22,2.0,,
276.25,2.0,,
276.28,2.0,,
276.32,2.0,,
276.35,2.0,,
276.38,2.0,,
276.42,2.0,,
276.45,2.0,,
276.48,2.0,,
276.52,2.0,,
276.55,2.0,,
276.58,2.0,,
276.62,2.0,,
276.65,2.0,,
276.68,2.0,,
276.72,2.0,,
276.75,2.0,,
276.78,2.0,,
276.82,2.0,,
276.85,2.0,,
276.88,1.0,,
276.92,1.0,,
276.95,1.0,,
276.98,1.0,,
277.02,1.0,,
277.05,1.0,,
277.08,1.0,,
277.12,0.0,,
277.15,0.0,,
277.18,0.0,,
277.22,0.0,,
277.25,0.0,,
277.28,0.0,,
277.32,0.0,,
277.35,0.0,,
277.38,0.0,,
277.42,0.0,,
277.45,0.0,,
277.48,0.0,,
277.52,0.0,,
277.55,0.0,,
277.58,0.0,,
277.62,0.0,,
277.65,0.0,,
277.68,0.0,,
277.72,0.0,,
277.75,0.0,,
277.78,0.0,,
277.82,0.0,,
277.85,0.0,,
277.88,0.0,,
277.92,0.0,,
277.95,0.0,,
277.98,0.0,,
278.02,0.0,,
278.05,0.0,,
278.08,0.0,,
278.12,0.0,,
278.15,0.0,,
278.18,0.0,,
278.22,0.0,,
278.25,0.0,,
278.28,0.0,,
278.32,0.0,,
278.35,0.0,,
278.38,0.0,,
278.42,0.0,,
278.45,0.0,,
278.48,0.0,,
278.52,0.0,,
278.55,0.0,,
278.58,0.0,,
278.62,0.0,,
278.65,0.0,,
278.68,0.0,,
278.72,0.0,,
278.75,0.0,,
278.78,0.0,,
278.82,0.0,,
278.85,0.0,,
278.88,0.0,,
278.92,0.0,,
278.95,0.0,,
278.98,0.0,,
279.02,0.0,,
279.05,0.0,,
279.17,0.0,,
279.19,0.0,,
279.21,0.0,,
279.23,0.0,,
279.25,0.0,,
279.28,0.0,,
279.32,0.0,,
279.35,0.0,,
279.38,0.0,,
279.42,0.0,,
279.45,0.0,,
279.48,0.0,,
279.52,0.0,,
279.55,0.0,,
279.58,0.0,,
279.62,0.0,,
279.65,0.0,,
279.68,0.0,,
279.72,0.0,,
279.75,0.0,,
279.78,0.0,,
279.82,0.0,,
279.85,0.0,,
279.88,0.0,,
279.92,0.0,,
279.95,0.0,,
279.98,0.0,,
280.02,0.0,,
280.05,0.0,,
280.09,0.0,,
280.12,0.0,,
280.15,0.0,,
280.18,0.0,,
280.22,0.0,,
280.25,0.0,,
280.28,0.0,,
280.32,0.0,,
280.35,0.0,,
280.38,0.0,,
280.42,0.0,,
280.45,0.0,,
280.48,0.0,,
280.53,0.0,,
280.55,0.0,,
280.59,0.0,,
280.62,0.0,,
280.65,1.0,,
280.68,1.0,,
280.72,1.0,,
280.75,2.0,,
280.78,2.0,,
280.82,2.0,,
280.85,2.0,,
280.88,2.0,,
280.92,2.0,,
280.95,2.0,,
280.98,2.0,,
281.02,2.0,,
281.05,2.0,,
281.09,2.0,,
281.12,2.0,,
281.15,2.0,,
281.18,2.0,,
281.22,2.0,,
281.25,2.0,,
281.28,2.0,,
281.32,2.0,,
281.35,2.0,,
281.38,2.0,,
281.42,2.0,,
281.45,2.0,,
281.48,2.0,,
281.52,2.0,,
281.55,2.0,,
281.59,2.0,,
281.62,2.0,,
281.65,2.0,,
281.68,2.0,,
281.72,2.0,,
281.75,2.0,,
281.78,2.0,,
281.82,2.0,,
281.85,2.0,,
281.88,2.0,,
281.92,2.0,,
281.95,2.0,,
281.98,2.0,,
282.02,2.0,,
282.05,2.0,,
282.09,2.0,,
282.12,2.0,,
282.15,2.0,,
282.18,2.0,,
282.22,2.0,,
282.25,2.0,,
282.28,2.0,,
282.32,2.0,,
282.35,2.0,,
282.38,2.0,,
282.42,2.0,,
282.45,2.0,,
282.48,2.0,,
282.52,2.0,,
282.55,2.0,,
282.59,2.0,,
282.62,2.0,,
282.65,2.0,,
282.68,2.0,,
282.72,2.0,,
282.75,2.0,,
282.78,2.0,,
282.82,2.0,,
282.85,2.0,,
282.88,2.0,,
282.92,2.0,,
282.95,2.0,,
282.98,2.0,,
283.02,2.0,,
283.05,2.0,,
283.09,2.0,,
283.12,2.0,,
283.15,2.0,,
283.18,2.0,,
283.22,2.0,,
283.25,2.0,,
283.28,2.0,,
283.32,2.0,,
283.35,2.0,,
283.38,2.0,,
283.42,2.0,,
283.45,2.0,,
283.48,2.0,,
283.52,2.0,,
283.55,2.0,,
283.59,2.0,,
283.62,2.0,,
283.65,2.0,,
283.68,2.0,,
283.72,2.0,,
283.75,2.0,,
283.78,2.0,,
283.82,2.0,,
283.85,2.0,,
283.88,2.0,,
283.92,2.0,,
283.95,2.0,,
283.98,2.0,,
284.02,2.0,,
284.05,2.0,,
284.09,2.0,,
284.12,2.0,,
284.15,2.0,,
284.18,2.0,,
284.22,2.0,,
284.25,2.0,,
284.29,2.0,,
284.32,2.0,,
284.35,2.0,,
284.39,2.0,,
284.42,2.0,,
284.45,2.0,,
284.49,2.0,,
284.52,2.0,,
284.55,2.0,,
284.59,2.0,,
284.62,2.0,,
284.65,2.0,,
284.69,2.0,,
284.72,2.0,,
284.75,2.0,,
284.79,2.0,,
284.82,2.0,,
284.85,2.0,,
284.89,2.0,,
284.92,2.0,,
284.95,2.0,,
284.99,2.0,,
285.02,2.0,,
285.05,2.0,,
285.09,2.0,,
285.12,2.0,,
285.15,2.0,,
285.19,2.0,,
285.22,2.0,,
285.25,2.0,,
285.29,2.0,,
285.32,2.0,,
285.35,2.0,,
285.39,2.0,,
285.42,2.0,,
285.45,2.0,,
285.49,2.0,,
285.52,2.0,,
285.55,2.0,,
285.59,2.0,,
285.62,2.0,,
285.65,2.0,,
285.69,2.0,,
285.72,2.0,,
285.75,2.0,,
285.79,2.0,,
285.82,2.0,,
285.85,2.0,,
285.89,2.0,,
285.92,2.0,,
285.95,2.0,,
285.99,2.0,,
286.02,2.0,,
286.05,2.0,,
286.09,2.0,,
286.12,2.0,,
286.15,2.0,,
286.19,2.0,,
286.22,2.0,,
286.25,2.0,,
286.29,2.0,,
286.32,2.0,,
286.35,2.0,,
286.39,2.0,,
286.42,2.0,,
286.45,2.0,,
286.49,2.0,,
286.52,2.0,,
286.55,2.0,,
286.59,2.0,,
286.62,2.0,,
286.65,2.0,,
286.69,2.0,,
286.72,2.0,,
286.75,2.0,,
286.79,2.0,,
286.82,2.0,,
286.85,2.0,,
286.89,2.0,,
286.92,2.0,,
286.95,2.0,,
286.99,2.0,,
287.02,2.0,,
287.05,2.0,,
287.09,2.0,,
287.12,2.0,,
287.15,2.0,,
287.19,2.0,,
287.22,2.0,,
287.25,2.0,,
287.29,2.0,,
287.31,2.0,,
287.33,2.0,,
287.35,2.0,,
287.39,2.0,,
287.42,2.0,,
287.45,2.0,,
287.49,2.0,,
287.52,2.0,,
287.55,2.0,,
287.59,2.0,,
287.62,2.0,,
287.65,2.0,,
287.69,2.0,,
287.72,2.0,,
287.75,2.0,,
287.79,2.0,,
287.82,2.0,,
287.85,2.0,,
287.88,2.0,,
287.91,2.0,,
287.95,2.0,,
287.98,2.0,,
288.01,2.0,,
288.04,2.0,,
288.08,2.0,,
288.11,2.0,,
288.14,2.0,,
288.18,2.0,,
288.21,2.0,,
288.24,2.0,,
288.28,2.0,,
288.31,2.0,,
288.35,2.0,,
288.38,2.0,,
288.41,2.0,,
288.45,2.0,,
288.48,2.0,,
288.51,2.0,,
288.55,2.0,,
288.58,2.0,,
288.61,2.0,,
288.65,2.0,,
288.68,2.0,,
288.71,2.0,,
288.75,2.0,,
288.78,2.0,,
288.81,2.0,,
288.85,2.0,,
288.88,2.0,,
288.91,2.0,,
288.95,2.0,,
288.98,2.0,,
289.01,2.0,,
289.05,2.0,,
289.08,2.0,,
289.11,2.0,,
289.15,2.0,,
289.18,2.0,,
289.21,2.0,,
289.25,2.0,,
289.28,2.0,,
289.31,2.0,,
289.35,2.0,,
289.38,2.0,,
289.41,2.0,,
289.45,2.0,,
289.48,2.0,,
289.51,2.0,,
289.55,2.0,,
289.58,2.0,,
289.62,2.0,,
289.65,2.0,,
289.68,2.0,,
289.71,2.0,,
289.75,2.0,,
289.78,2.0,,
289.81,2.0,,
289.85,2.0,,
289.88,2.0,,
289.91,2.0,,
289.95,2.0,,
289.98,2.0,,
290.01,2.0,,
290.05,2.0,,
290.08,2.0,,
290.11,2.0,,
290.15,2.0,,
290.18,2.0,,
290.21,2.0,,
290.25,2.0,,
290.28,2.0,,
290.31,2.0,,
290.35,2.0,,
290.38,2.0,,
