time,faces_103,faces_104,faces_105,faces_106,average_numeric,average_binary,task_start_sec,task_end_sec,condition
165.0,3.0,3,3.0,2.0,2.65,1.0,887.0,1667.0,Grid/VR
165.5,3.0,3,3.0,2.0,2.68,1.0,887.0,1667.0,Grid/VR
166.0,3.0,3,3.0,2.0,2.68,1.0,887.0,1667.0,Grid/VR
166.5,3.0,3,3.0,2.0,2.68,1.0,887.0,1667.0,Grid/VR
167.0,3.0,3,2.0,2.0,2.7,1.0,887.0,1667.0,Grid/VR
167.5,3.0,3,0.0,2.0,2.65,0.98,887.0,1667.0,Grid/VR
168.0,3.0,3,0.0,2.0,2.58,0.96,887.0,1667.0,Grid/VR
168.5,3.0,3,0.0,2.0,2.5,0.94,887.0,1667.0,Grid/VR
169.0,3.0,3,3.0,2.0,2.5,0.94,887.0,1667.0,Grid/VR
169.5,3.0,3,3.0,2.0,2.5,0.94,887.0,1667.0,Grid/VR
170.0,3.0,3,3.0,2.0,2.5,0.94,887.0,1667.0,Grid/VR
170.5,3.0,3,3.0,2.0,2.5,0.94,887.0,1667.0,Grid/VR
171.0,3.0,3,3.0,3.0,2.52,0.94,887.0,1667.0,Grid/VR
171.5,3.0,3,3.0,3.0,2.55,0.94,887.0,1667.0,Grid/VR
172.0,3.0,3,3.0,3.0,2.6,0.94,887.0,1667.0,Grid/VR
172.5,3.0,3,3.0,3.0,2.7,0.96,887.0,1667.0,Grid/VR
173.0,3.0,3,3.0,3.0,2.8,0.98,887.0,1667.0,Grid/VR
173.5,3.0,3,3.0,3.0,2.9,1.0,887.0,1667.0,Grid/VR
174.0,3.0,3,3.0,3.0,2.92,1.0,887.0,1667.0,Grid/VR
174.5,3.0,3,3.0,3.0,2.95,1.0,887.0,1667.0,Grid/VR
175.0,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
175.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
176.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
176.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
177.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
177.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
178.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
178.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
179.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
179.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
180.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
180.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
181.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
181.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
182.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
182.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
183.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
183.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
184.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
184.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
185.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
185.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
186.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
186.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
187.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
187.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
188.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
188.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
189.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
189.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
190.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
190.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
191.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
191.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
192.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
192.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
193.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
193.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
194.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
194.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
195.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
195.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
196.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
196.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
197.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
197.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
198.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
198.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
199.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
199.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
200.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
200.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
201.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
201.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
202.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
202.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
203.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
203.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
204.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
204.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
205.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
205.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
206.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
206.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
207.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
207.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
208.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
208.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
209.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
209.5,3.0,3,3.0,2.0,2.98,1.0,887.0,1667.0,Grid/VR
210.0,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
210.5,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
211.0,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
211.5,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
212.0,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
212.5,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
213.0,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
213.5,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
214.0,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
214.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
215.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
215.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
216.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
216.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
217.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
217.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
218.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
218.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
219.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
219.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
220.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
220.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
221.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
221.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
222.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
222.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
223.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
223.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
224.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
224.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
225.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
225.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
226.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
226.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
227.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
227.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
228.0,3.0,3,3.0,2.0,2.98,1.0,887.0,1667.0,Grid/VR
228.5,3.0,3,3.0,2.0,2.95,1.0,887.0,1667.0,Grid/VR
229.0,3.0,3,3.0,2.0,2.92,1.0,887.0,1667.0,Grid/VR
229.5,3.0,3,3.0,3.0,2.92,1.0,887.0,1667.0,Grid/VR
230.0,3.0,3,3.0,3.0,2.92,1.0,887.0,1667.0,Grid/VR
230.5,3.0,3,3.0,3.0,2.92,1.0,887.0,1667.0,Grid/VR
231.0,3.0,3,3.0,3.0,2.92,1.0,887.0,1667.0,Grid/VR
231.5,3.0,3,3.0,3.0,2.92,1.0,887.0,1667.0,Grid/VR
232.0,3.0,3,3.0,3.0,2.92,1.0,887.0,1667.0,Grid/VR
232.5,3.0,3,3.0,3.0,2.92,1.0,887.0,1667.0,Grid/VR
233.0,3.0,3,3.0,3.0,2.95,1.0,887.0,1667.0,Grid/VR
233.5,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
234.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
234.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
235.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
235.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
236.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
236.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
237.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
237.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
238.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
238.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
239.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
239.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
240.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
240.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
241.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
241.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
242.0,3.0,3,3.0,2.0,2.98,1.0,887.0,1667.0,Grid/VR
242.5,3.0,3,3.0,2.0,2.95,1.0,887.0,1667.0,Grid/VR
243.0,3.0,3,3.0,2.0,2.92,1.0,887.0,1667.0,Grid/VR
243.5,3.0,3,3.0,2.0,2.9,1.0,887.0,1667.0,Grid/VR
244.0,3.0,3,3.0,2.0,2.88,1.0,887.0,1667.0,Grid/VR
244.5,3.0,3,3.0,2.0,2.85,1.0,887.0,1667.0,Grid/VR
245.0,3.0,3,3.0,2.0,2.82,1.0,887.0,1667.0,Grid/VR
245.5,3.0,3,3.0,2.0,2.8,1.0,887.0,1667.0,Grid/VR
246.0,3.0,3,3.0,2.0,2.78,1.0,887.0,1667.0,Grid/VR
246.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
247.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
247.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
248.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
248.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
249.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
249.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
250.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
250.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
251.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
251.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
252.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
252.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
253.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
253.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
254.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
254.5,3.0,3,3.0,3.0,2.78,1.0,887.0,1667.0,Grid/VR
255.0,3.0,3,3.0,3.0,2.8,1.0,887.0,1667.0,Grid/VR
255.5,3.0,3,3.0,3.0,2.82,1.0,887.0,1667.0,Grid/VR
256.0,3.0,3,3.0,3.0,2.85,1.0,887.0,1667.0,Grid/VR
256.5,3.0,3,3.0,3.0,2.88,1.0,887.0,1667.0,Grid/VR
257.0,3.0,3,3.0,3.0,2.9,1.0,887.0,1667.0,Grid/VR
257.5,3.0,3,3.0,3.0,2.92,1.0,887.0,1667.0,Grid/VR
258.0,3.0,3,3.0,3.0,2.95,1.0,887.0,1667.0,Grid/VR
258.5,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
259.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
259.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
260.0,3.0,3,3.0,2.0,2.98,1.0,887.0,1667.0,Grid/VR
260.5,3.0,3,3.0,2.0,2.95,1.0,887.0,1667.0,Grid/VR
261.0,3.0,3,2.0,2.0,2.9,1.0,887.0,1667.0,Grid/VR
261.5,3.0,3,2.0,2.0,2.85,1.0,887.0,1667.0,Grid/VR
262.0,3.0,3,2.0,2.0,2.8,1.0,887.0,1667.0,Grid/VR
262.5,3.0,3,2.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
263.0,3.0,3,2.0,2.0,2.7,1.0,887.0,1667.0,Grid/VR
263.5,3.0,3,3.0,2.0,2.68,1.0,887.0,1667.0,Grid/VR
264.0,3.0,3,2.0,2.0,2.62,1.0,887.0,1667.0,Grid/VR
264.5,3.0,3,3.0,2.0,2.6,1.0,887.0,1667.0,Grid/VR
265.0,3.0,3,3.0,2.0,2.6,1.0,887.0,1667.0,Grid/VR
265.5,3.0,3,3.0,2.0,2.6,1.0,887.0,1667.0,Grid/VR
266.0,3.0,3,3.0,2.0,2.62,1.0,887.0,1667.0,Grid/VR
266.5,3.0,3,3.0,3.0,2.68,1.0,887.0,1667.0,Grid/VR
267.0,3.0,3,3.0,3.0,2.72,1.0,887.0,1667.0,Grid/VR
267.5,3.0,3,3.0,3.0,2.78,1.0,887.0,1667.0,Grid/VR
268.0,3.0,3,3.0,3.0,2.82,1.0,887.0,1667.0,Grid/VR
268.5,3.0,3,3.0,3.0,2.85,1.0,887.0,1667.0,Grid/VR
269.0,3.0,3,3.0,3.0,2.9,1.0,887.0,1667.0,Grid/VR
269.5,3.0,3,3.0,3.0,2.92,1.0,887.0,1667.0,Grid/VR
270.0,3.0,3,2.0,3.0,2.92,1.0,887.0,1667.0,Grid/VR
270.5,3.0,3,3.0,3.0,2.95,1.0,887.0,1667.0,Grid/VR
271.0,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
271.5,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
272.0,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
272.5,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
273.0,3.0,2,3.0,3.0,2.95,1.0,887.0,1667.0,Grid/VR
273.5,3.0,0,3.0,3.0,2.88,0.98,887.0,1667.0,Grid/VR
274.0,3.0,0,3.0,3.0,2.8,0.96,887.0,1667.0,Grid/VR
274.5,3.0,0,3.0,3.0,2.72,0.94,887.0,1667.0,Grid/VR
275.0,3.0,2,3.0,3.0,2.72,0.94,887.0,1667.0,Grid/VR
275.5,3.0,2,3.0,3.0,2.7,0.94,887.0,1667.0,Grid/VR
276.0,3.0,3,3.0,2.0,2.68,0.94,887.0,1667.0,Grid/VR
276.5,3.0,3,3.0,3.0,2.68,0.94,887.0,1667.0,Grid/VR
277.0,3.0,3,3.0,3.0,2.68,0.94,887.0,1667.0,Grid/VR
277.5,3.0,3,2.0,3.0,2.65,0.94,887.0,1667.0,Grid/VR
278.0,3.0,1,2.0,3.0,2.6,0.94,887.0,1667.0,Grid/VR
278.5,3.0,0,0.0,3.0,2.52,0.92,887.0,1667.0,Grid/VR
279.0,3.0,0,0.0,3.0,2.45,0.9,887.0,1667.0,Grid/VR
279.5,3.0,0,0.0,3.0,2.38,0.88,887.0,1667.0,Grid/VR
280.0,3.0,1,2.0,3.0,2.33,0.88,887.0,1667.0,Grid/VR
280.5,3.0,1,3.0,3.0,2.3,0.88,887.0,1667.0,Grid/VR
281.0,3.0,1,3.0,3.0,2.28,0.88,887.0,1667.0,Grid/VR
281.5,3.0,2,3.0,3.0,2.25,0.88,887.0,1667.0,Grid/VR
282.0,3.0,2,3.0,3.0,2.22,0.88,887.0,1667.0,Grid/VR
282.5,3.0,1,0.0,3.0,2.12,0.86,887.0,1667.0,Grid/VR
283.0,3.0,1,0.0,3.0,2.08,0.84,887.0,1667.0,Grid/VR
283.5,3.0,1,0.0,3.0,2.1,0.86,887.0,1667.0,Grid/VR
284.0,3.0,2,0.0,3.0,2.15,0.88,887.0,1667.0,Grid/VR
284.5,2.0,2,0.0,2.0,2.15,0.9,887.0,1667.0,Grid/VR
285.0,2.0,2,1.0,2.0,2.1,0.9,887.0,1667.0,Grid/VR
285.5,2.0,0,2.0,2.0,2.0,0.88,887.0,1667.0,Grid/VR
286.0,1.0,0,3.0,2.0,1.9,0.86,887.0,1667.0,Grid/VR
286.5,3.0,0,3.0,1.0,1.8,0.84,887.0,1667.0,Grid/VR
287.0,3.0,1,3.0,1.0,1.72,0.84,887.0,1667.0,Grid/VR
287.5,3.0,2,0.0,1.0,1.7,0.84,887.0,1667.0,Grid/VR
288.0,3.0,2,0.0,1.0,1.68,0.84,887.0,1667.0,Grid/VR
288.5,3.0,1,0.0,1.0,1.62,0.84,887.0,1667.0,Grid/VR
289.0,3.0,0,0.0,1.0,1.52,0.82,887.0,1667.0,Grid/VR
289.5,3.0,1,0.0,1.0,1.5,0.82,887.0,1667.0,Grid/VR
290.0,3.0,3,0.0,1.0,1.5,0.8,887.0,1667.0,Grid/VR
290.5,3.0,2,0.0,1.0,1.5,0.8,887.0,1667.0,Grid/VR
291.0,3.0,2,0.0,1.0,1.5,0.8,887.0,1667.0,Grid/VR
291.5,3.0,2,0.0,1.0,1.48,0.8,887.0,1667.0,Grid/VR
292.0,3.0,2,0.0,2.0,1.45,0.78,887.0,1667.0,Grid/VR
292.5,3.0,2,0.0,3.0,1.5,0.78,887.0,1667.0,Grid/VR
293.0,3.0,2,0.0,3.0,1.55,0.78,887.0,1667.0,Grid/VR
293.5,3.0,2,3.0,3.0,1.7,0.8,887.0,1667.0,Grid/VR
294.0,3.0,2,1.0,3.0,1.82,0.84,887.0,1667.0,Grid/VR
294.5,3.0,2,1.0,3.0,1.92,0.86,887.0,1667.0,Grid/VR
295.0,3.0,2,1.0,3.0,1.98,0.88,887.0,1667.0,Grid/VR
295.5,3.0,2,2.0,3.0,2.08,0.9,887.0,1667.0,Grid/VR
296.0,3.0,1,1.0,3.0,2.12,0.92,887.0,1667.0,Grid/VR
296.5,3.0,1,2.0,3.0,2.2,0.94,887.0,1667.0,Grid/VR
297.0,3.0,1,3.0,3.0,2.28,0.96,887.0,1667.0,Grid/VR
297.5,3.0,1,3.0,2.0,2.3,0.98,887.0,1667.0,Grid/VR
298.0,2.0,1,3.0,1.0,2.28,1.0,887.0,1667.0,Grid/VR
298.5,2.0,1,1.0,1.0,2.12,1.0,887.0,1667.0,Grid/VR
299.0,2.0,1,0.0,1.0,2.0,0.98,887.0,1667.0,Grid/VR
299.5,3.0,0,0.0,1.0,1.88,0.94,887.0,1667.0,Grid/VR
300.0,3.0,0,0.0,1.0,1.75,0.9,887.0,1667.0,Grid/VR
300.5,3.0,1,0.0,1.0,1.62,0.88,887.0,1667.0,Grid/VR
301.0,3.0,0,0.0,1.0,1.52,0.84,887.0,1667.0,Grid/VR
301.5,2.0,0,0.0,1.0,1.38,0.8,887.0,1667.0,Grid/VR
302.0,2.0,2,0.0,1.0,1.25,0.78,887.0,1667.0,Grid/VR
302.5,3.0,3,0.0,2.0,1.23,0.76,887.0,1667.0,Grid/VR
303.0,3.0,3,0.0,2.0,1.25,0.74,887.0,1667.0,Grid/VR
303.5,3.0,3,3.0,0.0,1.35,0.72,887.0,1667.0,Grid/VR
304.0,3.0,3,1.0,1.0,1.45,0.74,887.0,1667.0,Grid/VR
304.5,3.0,3,0.0,1.0,1.52,0.76,887.0,1667.0,Grid/VR
305.0,3.0,2,0.0,1.0,1.58,0.78,887.0,1667.0,Grid/VR
305.5,3.0,1,0.0,3.0,1.62,0.78,887.0,1667.0,Grid/VR
306.0,0.0,1,0.0,2.0,1.6,0.78,887.0,1667.0,Grid/VR
306.5,0.0,2,0.0,2.0,1.62,0.78,887.0,1667.0,Grid/VR
307.0,0.0,0,0.0,2.0,1.55,0.74,887.0,1667.0,Grid/VR
307.5,0.0,0,0.0,2.0,1.4,0.7,887.0,1667.0,Grid/VR
308.0,0.0,0,0.0,2.0,1.25,0.66,887.0,1667.0,Grid/VR
308.5,3.0,0,0.0,2.0,1.15,0.64,887.0,1667.0,Grid/VR
309.0,3.0,0,0.0,1.0,1.05,0.6,887.0,1667.0,Grid/VR
309.5,2.0,0,0.0,0.0,0.92,0.56,887.0,1667.0,Grid/VR
310.0,2.0,0,2.0,0.0,0.88,0.54,887.0,1667.0,Grid/VR
310.5,2.0,0,3.0,0.0,0.82,0.52,887.0,1667.0,Grid/VR
311.0,3.0,0,2.0,0.0,0.88,0.52,887.0,1667.0,Grid/VR
311.5,3.0,0,1.0,0.0,0.88,0.52,887.0,1667.0,Grid/VR
312.0,3.0,0,1.0,0.0,0.92,0.54,887.0,1667.0,Grid/VR
312.5,3.0,1,1.0,0.0,1.0,0.58,887.0,1667.0,Grid/VR
313.0,3.0,1,1.0,0.0,1.08,0.62,887.0,1667.0,Grid/VR
313.5,2.0,1,3.0,0.0,1.1,0.64,887.0,1667.0,Grid/VR
314.0,0.0,2,2.0,0.0,1.1,0.64,887.0,1667.0,Grid/VR
314.5,3.0,2,2.0,0.0,1.23,0.68,887.0,1667.0,Grid/VR
315.0,3.0,2,2.0,0.0,1.3,0.7,887.0,1667.0,Grid/VR
315.5,3.0,3,2.0,0.0,1.38,0.72,887.0,1667.0,Grid/VR
316.0,3.0,3,3.0,1.0,1.5,0.76,887.0,1667.0,Grid/VR
316.5,3.0,3,3.0,2.0,1.68,0.8,887.0,1667.0,Grid/VR
317.0,3.0,3,3.0,2.0,1.85,0.84,887.0,1667.0,Grid/VR
317.5,3.0,3,3.0,3.0,2.02,0.86,887.0,1667.0,Grid/VR
318.0,3.0,3,3.0,3.0,2.2,0.88,887.0,1667.0,Grid/VR
318.5,3.0,3,2.0,1.0,2.28,0.9,887.0,1667.0,Grid/VR
319.0,3.0,3,2.0,1.0,2.4,0.94,887.0,1667.0,Grid/VR
319.5,3.0,3,2.0,1.0,2.45,0.96,887.0,1667.0,Grid/VR
320.0,3.0,3,3.0,2.0,2.55,0.98,887.0,1667.0,Grid/VR
320.5,3.0,3,3.0,2.0,2.62,1.0,887.0,1667.0,Grid/VR
321.0,3.0,3,3.0,3.0,2.68,1.0,887.0,1667.0,Grid/VR
321.5,3.0,3,3.0,3.0,2.7,1.0,887.0,1667.0,Grid/VR
322.0,3.0,3,2.0,3.0,2.7,1.0,887.0,1667.0,Grid/VR
322.5,3.0,3,3.0,3.0,2.7,1.0,887.0,1667.0,Grid/VR
323.0,3.0,3,3.0,3.0,2.7,1.0,887.0,1667.0,Grid/VR
323.5,3.0,3,3.0,3.0,2.78,1.0,887.0,1667.0,Grid/VR
324.0,3.0,3,3.0,3.0,2.85,1.0,887.0,1667.0,Grid/VR
324.5,3.0,3,3.0,3.0,2.92,1.0,887.0,1667.0,Grid/VR
325.0,3.0,3,3.0,3.0,2.95,1.0,887.0,1667.0,Grid/VR
325.5,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
326.0,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
326.5,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
327.0,3.0,3,3.0,2.0,2.98,1.0,887.0,1667.0,Grid/VR
327.5,3.0,3,3.0,1.0,2.92,1.0,887.0,1667.0,Grid/VR
328.0,3.0,3,3.0,2.0,2.9,1.0,887.0,1667.0,Grid/VR
328.5,3.0,3,3.0,2.0,2.88,1.0,887.0,1667.0,Grid/VR
329.0,3.0,3,3.0,2.0,2.85,1.0,887.0,1667.0,Grid/VR
329.5,3.0,3,3.0,2.0,2.82,1.0,887.0,1667.0,Grid/VR
330.0,3.0,3,3.0,2.0,2.8,1.0,887.0,1667.0,Grid/VR
330.5,3.0,3,3.0,2.0,2.78,1.0,887.0,1667.0,Grid/VR
