time,faces_111,faces_112,faces_113,faces_114
180.85,,,2.0,
180.89,,,2.0,
180.92,,,2.0,
180.95,,,2.0,
180.99,,,2.0,
181.02,,,2.0,
181.05,,,2.0,
181.09,,,2.0,
181.12,,,2.0,
181.15,,,2.0,
181.19,,,2.0,
181.22,,,2.0,
181.25,,,2.0,
181.29,,,2.0,
181.32,,,2.0,
181.35,,,2.0,
181.39,,,2.0,
181.42,,,2.0,
181.45,,,2.0,
181.49,,,2.0,
181.52,,,2.0,
181.55,,,2.0,
181.59,,,2.0,
181.62,,,2.0,
181.65,,,2.0,
181.69,,,2.0,
181.72,,,2.0,
181.75,,,2.0,
181.79,,,2.0,
181.82,,,2.0,
181.85,,,2.0,
181.89,,,2.0,
181.92,,,2.0,
181.95,,,2.0,
181.99,,,2.0,
182.02,,,2.0,
182.05,,,2.0,
182.09,,,2.0,
182.12,,,2.0,
182.15,,,2.0,
182.19,,,2.0,
182.22,,,1.0,
182.25,,,1.0,
182.29,,,1.0,
182.32,,,1.0,
182.35,,,1.0,
182.39,,,1.0,
182.42,,,1.0,
182.45,,,1.0,
182.49,,,1.0,
182.52,,,1.0,
182.55,,,1.0,
182.59,,,1.0,
182.62,,,1.0,
182.65,,,1.0,
182.69,,,1.0,
182.72,,,1.0,
182.75,,,1.0,
182.79,,,1.0,
182.82,,,1.0,
182.85,,,1.0,
182.89,,,1.0,
182.92,,,1.0,
182.95,,,1.0,
182.99,,,1.0,
183.02,,,1.0,
183.05,,,1.0,
183.09,,,1.0,
183.12,,,1.0,
183.15,,,1.0,
183.19,,,1.0,
183.22,,,1.0,
183.25,,,1.0,
183.29,,,1.0,
183.32,,,1.0,
183.35,,,1.0,
183.39,,,1.0,
183.42,,,1.0,
183.45,,,1.0,
183.49,,,1.0,
183.52,,,1.0,
183.55,,,1.0,
183.59,,,1.0,
183.62,,,1.0,
183.65,,,1.0,
183.69,,,1.0,
183.72,,,1.0,
183.75,,,1.0,
183.79,,,1.0,
183.82,,,1.0,
183.85,,,1.0,
183.89,,,1.0,
183.92,,,1.0,
183.96,,,1.0,
183.99,,,1.0,
184.02,,,1.0,
184.06,,,1.0,
184.09,,,1.0,
184.12,,,2.0,
184.15,,,2.0,
184.19,,,2.0,
184.22,,,2.0,
184.26,,,2.0,
184.29,,,2.0,
184.32,,,2.0,
184.36,,,2.0,
184.39,,,2.0,
184.42,,,2.0,
184.46,,,2.0,
184.49,,,2.0,
184.52,,,2.0,
184.56,,,2.0,
184.59,,,2.0,
184.62,,,2.0,
184.65,,,2.0,
184.69,,,2.0,
184.72,,,2.0,
184.76,,,2.0,
184.79,,,2.0,
184.82,,,2.0,
184.86,,,2.0,
184.89,,,2.0,
184.92,,,2.0,
184.96,,,1.0,
184.99,,,1.0,
185.02,,,1.0,
185.06,,,2.0,
185.09,,,2.0,
185.12,,,2.0,
185.15,,,2.0,
185.19,,,2.0,
185.22,,,2.0,
185.26,,,2.0,
185.29,,,2.0,
185.32,,,2.0,
185.36,,,2.0,
185.39,,,2.0,
185.42,,,2.0,
185.46,,,2.0,
185.49,,,2.0,
185.52,,,2.0,
185.56,,,2.0,
185.59,,,2.0,
185.62,,,2.0,
185.65,,,2.0,
185.69,,,1.0,
185.72,,,1.0,
185.76,,,1.0,
185.79,,,1.0,
185.82,,,1.0,
185.86,,,1.0,
185.89,,,1.0,
185.92,,,1.0,
185.96,,,1.0,
185.99,,,1.0,
186.02,,,1.0,
186.06,,,1.0,
186.09,,,1.0,
186.12,,,1.0,
186.15,,,1.0,
186.19,,,1.0,
186.22,,,1.0,
186.26,,,1.0,
186.29,,,1.0,
186.32,,,1.0,
186.36,,,1.0,
186.39,,,1.0,
186.42,,,1.0,
186.46,,,1.0,
186.49,,,1.0,
186.52,,,1.0,
186.56,,,1.0,
186.59,,,1.0,
186.62,,,1.0,
186.65,,,2.0,
186.69,,,2.0,
186.72,,,2.0,
186.76,,,2.0,
186.79,,,2.0,
186.82,,,2.0,
186.86,,,2.0,
186.89,,,2.0,
186.92,,,2.0,
186.96,,,2.0,
186.99,,,2.0,
187.02,,,2.0,
187.06,,,2.0,
187.09,,,2.0,
187.12,,,2.0,
187.15,,,2.0,
187.19,,,2.0,
187.22,,,2.0,
187.26,,,2.0,
187.29,,,2.0,
187.32,,,2.0,
187.36,,,2.0,
187.39,,,2.0,
187.42,,,2.0,
187.46,,,2.0,
187.49,,,2.0,
187.52,,,2.0,
187.56,,,2.0,
187.59,,,2.0,
187.62,,,2.0,
187.65,,,2.0,
187.69,,,2.0,
187.72,,,2.0,
187.76,,,2.0,
187.79,,,2.0,
187.82,,,2.0,
187.86,,,2.0,
187.89,,,2.0,
187.92,,,2.0,
187.96,,,2.0,
187.99,,,2.0,
188.02,,,2.0,
188.06,,,2.0,
188.09,,,2.0,
188.12,,,2.0,
188.16,,,2.0,
188.19,,,2.0,
188.52,,,2.0,
189.02,,,2.0,
189.52,,,2.0,
190.02,,,2.0,
190.52,,,2.0,
191.02,,,2.0,
191.52,,,2.0,
192.02,,,2.0,
192.52,,,2.0,
193.02,,,2.0,
193.52,,,2.0,
194.02,,,2.0,
194.52,,,2.0,
195.02,,,2.0,
195.52,,,1.0,
196.02,,,1.0,
196.52,,,1.0,
197.02,,,1.0,
197.52,,,2.0,
198.02,,,2.0,
198.52,,,2.0,
199.02,,,2.0,
199.52,,,2.0,
200.02,,,2.0,
200.52,,,2.0,
201.02,,,2.0,
201.52,,,2.0,
202.02,,,2.0,
202.52,,,2.0,
203.02,,,2.0,
203.52,,,2.0,
204.02,,,2.0,
204.52,,,2.0,
205.02,,,2.0,
205.52,,,2.0,
206.02,,,2.0,
206.52,,,2.0,
206.67,2.0,,,
207.02,,,2.0,
207.52,,,2.0,
208.02,,,2.0,
208.52,,,2.0,
209.02,,,2.0,
209.52,,,2.0,
210.02,,,2.0,
210.52,,,2.0,
211.02,,,1.0,
211.52,,,2.0,
212.02,,,2.0,
212.52,,,2.0,
213.02,,,2.0,
213.52,,,2.0,
214.0,,,,2.0
214.02,,,2.0,
214.52,,,2.0,
215.02,,,2.0,
215.52,,,1.0,
216.02,,,1.0,
216.52,,,1.0,
217.02,,,2.0,
217.52,,,2.0,
218.02,,,2.0,
218.52,,,2.0,
219.02,,,2.0,
219.52,,,2.0,
220.02,,,1.0,
220.52,,,2.0,
221.02,,,2.0,
221.52,,,2.0,
222.02,,,2.0,
222.52,,,2.0,
223.02,,,2.0,
223.52,,,2.0,
224.02,,,1.0,
224.52,,,1.0,
225.02,,,1.0,
225.52,,,2.0,
226.02,,,1.0,
226.52,,,1.0,
227.02,,,2.0,
227.52,,,2.0,
228.02,,,2.0,
228.52,,,1.0,
229.02,,,1.0,
229.52,,,2.0,
230.02,,,1.0,
230.52,,,1.0,
231.02,,,1.0,
231.52,,,1.0,
232.02,,,2.0,
232.52,,,2.0,
233.02,,,1.0,
233.52,,,1.0,
234.02,,,2.0,
234.52,,,2.0,
235.02,,,2.0,
235.52,,,1.0,
236.02,,,1.0,
236.52,,,1.0,
237.02,,,1.0,
237.52,,,2.0,
238.02,,,2.0,
238.52,,,2.0,
239.02,,,2.0,
239.52,,,2.0,
240.02,,,2.0,
240.52,,,1.0,
241.02,,,1.0,
241.52,,,1.0,
242.02,,,2.0,
242.52,,,2.0,
243.02,,,1.0,
243.52,,,2.0,
244.02,,,2.0,
244.52,,,2.0,
245.02,,,2.0,
245.52,,,1.0,
246.02,,,1.0,
246.52,,,2.0,
247.02,,,2.0,
247.52,,,2.0,
248.02,,,2.0,
248.52,,,2.0,
249.02,,,2.0,
249.52,,,2.0,
250.02,,,2.0,
250.52,,,2.0,
251.02,,,2.0,
251.52,,,2.0,
252.02,,,2.0,
252.52,,,2.0,
253.02,,,2.0,
253.52,,,1.0,
254.02,,,2.0,
254.52,,,2.0,
255.02,,,2.0,
255.52,,,2.0,
256.02,,,2.0,
256.52,,,2.0,
257.02,,,2.0,
257.52,,,2.0,
258.02,,,1.0,
258.52,,,1.0,
259.02,,,2.0,
259.52,,,2.0,
260.02,,,2.0,
260.52,,,2.0,
261.02,,,2.0,
261.52,,,2.0,
262.02,,,2.0,
262.52,,,2.0,
263.02,,,2.0,
263.52,,,2.0,
264.02,,,1.0,
264.52,,,1.0,
265.02,,,2.0,
265.52,,,1.0,
266.02,,,2.0,
266.52,,,1.0,
267.02,,,2.0,
267.52,,,2.0,
268.02,,,1.0,
268.52,,,2.0,
269.02,,,2.0,
269.52,,,2.0,
270.02,,,2.0,
270.52,,,2.0,
271.02,,,2.0,
271.52,,,2.0,
272.02,,,2.0,
272.52,,,2.0,
273.02,,,2.0,
273.52,,,1.0,
274.02,,,2.0,
274.52,,,2.0,
275.02,,,2.0,
275.52,,,2.0,
276.02,,,2.0,
276.52,,,2.0,
277.02,,,2.0,
277.52,,,2.0,
278.02,,,2.0,
278.52,,,2.0,
279.02,,,2.0,
279.52,,,2.0,
280.02,,,2.0,
280.52,,,2.0,
281.02,,,1.0,
281.52,,,1.0,
282.02,,,1.0,
282.52,,,1.0,
283.02,,,1.0,
283.52,,,1.0,
284.02,,,1.0,
284.52,,,1.0,
285.02,,,1.0,
285.52,,,1.0,
286.02,,,1.0,
286.52,,,1.0,
287.02,,,1.0,
287.52,,,1.0,
288.02,,,1.0,
288.52,,,1.0,
289.02,,,1.0,
289.52,,,1.0,
290.02,,,1.0,
290.52,,,1.0,
291.02,,,1.0,
291.52,,,1.0,
292.02,,,1.0,
292.52,,,1.0,
293.02,,,1.0,
293.52,,,1.0,
294.02,,,1.0,
294.52,,,1.0,
295.02,,,1.0,
295.52,,,1.0,
296.02,,,1.0,
296.52,,,1.0,
297.02,,,1.0,
297.52,,,2.0,
298.02,,,2.0,
298.52,,,1.0,
299.02,,,2.0,
299.52,,,2.0,
300.02,,,2.0,
300.52,,,2.0,
301.02,,,2.0,
301.52,,,2.0,
302.02,,,1.0,
302.52,,,2.0,
303.02,,,1.0,
303.39,2.0,,,
303.42,2.0,,,
303.46,2.0,,,
303.49,2.0,,,
303.52,2.0,,1.0,
303.56,2.0,,,
303.59,2.0,,,
303.62,2.0,,,
303.66,2.0,,,
303.69,2.0,,,
303.72,2.0,,,
303.76,2.0,,,
303.79,2.0,,,
303.82,2.0,,,
303.86,2.0,,,
303.89,2.0,,,
303.92,2.0,,,
303.96,2.0,,,
303.99,2.0,,,
304.02,2.0,,1.0,
304.06,2.0,,,
304.09,2.0,,,
304.12,2.0,,,
304.16,2.0,,,
304.19,2.0,,,
304.23,2.0,,,
304.26,2.0,,,
304.29,2.0,,,
304.33,2.0,,,
304.36,2.0,,,
304.39,2.0,,,
304.42,2.0,,,
304.46,2.0,,,
304.49,2.0,,,
304.52,2.0,,2.0,
304.56,2.0,,,
304.59,2.0,,,
304.62,2.0,,,
304.66,2.0,,,
304.69,2.0,,,
304.73,2.0,,,
304.76,2.0,,,
304.79,2.0,,,
304.83,2.0,,,
304.86,2.0,,,
304.89,2.0,,,
304.92,2.0,,,
304.96,2.0,,,
304.99,2.0,,,
305.02,2.0,,1.0,
305.06,2.0,,,
305.09,2.0,,,
305.12,2.0,,,
305.16,2.0,,,
305.19,2.0,,,
305.23,2.0,,,
305.26,2.0,,,
305.29,2.0,,,
305.33,2.0,,,
305.36,2.0,,,
305.39,1.0,,,
305.42,1.0,,,
305.46,2.0,,,
305.49,2.0,,,
305.52,2.0,,2.0,
305.56,2.0,,,
305.59,2.0,,,
305.62,2.0,,,
305.66,2.0,,,
305.69,2.0,,,
305.73,2.0,,,
305.76,2.0,,,
305.79,2.0,,,
305.83,2.0,,,
305.86,2.0,,,
305.89,2.0,,,
305.92,2.0,,,
305.96,2.0,,,
305.99,2.0,,,
306.02,2.0,,2.0,
306.06,2.0,,,
306.09,2.0,,,
306.12,2.0,,,
306.16,2.0,,,
306.19,2.0,,,
306.23,2.0,,,
306.26,2.0,,,
306.29,2.0,,,
306.33,2.0,,,
306.36,2.0,,,
306.39,2.0,,,
306.42,2.0,,,
306.46,2.0,,,
306.49,2.0,,,
306.52,2.0,,2.0,
306.56,2.0,,,
306.59,2.0,,,
306.62,2.0,,,
306.66,2.0,,,
306.69,2.0,,,
306.73,2.0,,,
306.76,2.0,,,
306.79,2.0,,,
306.83,2.0,,,
306.86,2.0,,,
306.89,2.0,,,
306.92,2.0,,,
306.96,2.0,,,
306.99,2.0,,,
307.02,2.0,,2.0,
307.06,2.0,,,
307.09,2.0,,,
307.12,2.0,,,
307.16,2.0,,,
307.19,2.0,,,
307.23,2.0,,,
307.26,2.0,,,
307.29,2.0,,,
307.33,2.0,,,
307.36,2.0,,,
307.39,2.0,,,
307.42,2.0,,,
307.46,2.0,,,
307.49,2.0,,,
307.52,2.0,,2.0,
307.56,2.0,,,
307.59,2.0,,,
307.62,2.0,,,
307.66,2.0,,,
307.69,2.0,,,
307.73,2.0,,,
307.76,2.0,,,
307.79,2.0,,,
307.83,2.0,,,
307.86,2.0,,,
307.89,2.0,,,
307.92,2.0,,,
307.96,2.0,,,
307.99,2.0,,,
308.02,2.0,,2.0,
308.06,2.0,,,
308.09,2.0,,,
308.12,2.0,,,
308.16,2.0,,,
308.19,2.0,,,
308.23,2.0,,,
308.26,2.0,,,
308.29,2.0,,,
308.33,2.0,,,
308.36,2.0,,,
308.39,2.0,,,
308.43,2.0,,,
308.46,2.0,,,
308.49,2.0,,,
308.52,,,2.0,
308.53,2.0,,,
308.56,2.0,,,
308.59,2.0,,,
308.63,2.0,,,
308.66,2.0,,,
308.69,2.0,,,
308.73,2.0,,,
308.76,2.0,,,
308.79,2.0,,,
308.83,2.0,,,
308.86,2.0,,,
308.89,2.0,,,
308.93,2.0,,,
308.96,2.0,,,
308.99,2.0,,,
309.02,,,2.0,
309.03,2.0,,,
309.06,2.0,,,
309.09,2.0,,,
309.13,2.0,,,
309.16,2.0,,,
309.19,2.0,,,
309.23,2.0,,,
309.26,2.0,,,
309.29,2.0,,,
309.33,2.0,,,
309.36,2.0,,,
309.39,2.0,,,
309.43,2.0,,,
309.46,2.0,,,
309.49,2.0,,,
309.52,,,2.0,
309.53,2.0,,,
309.56,2.0,,,
309.59,2.0,,,
309.63,2.0,,,
309.66,2.0,,,
309.69,2.0,,,
309.73,2.0,,,
309.76,2.0,,,
309.79,2.0,,,
309.83,2.0,,,
309.84,2.0,,,
309.86,2.0,,,
309.89,2.0,,,
309.93,2.0,,,
309.96,2.0,,,
309.99,2.0,,,
310.02,,,2.0,
310.03,2.0,,,
310.06,2.0,,,
310.09,2.0,,,
310.1,2.0,,,
310.13,2.0,,,
310.16,2.0,,,
310.19,2.0,,,
310.23,2.0,,,
310.26,2.0,,,
310.29,2.0,,,
310.32,2.0,,,
310.34,2.0,,,
310.36,2.0,,,
310.39,2.0,,,
310.43,2.0,,,
310.46,2.0,,,
310.49,2.0,,,
310.52,,,2.0,
310.53,2.0,,,
310.56,2.0,,,
310.58,2.0,,,
310.59,2.0,,,
310.63,2.0,,,
310.66,2.0,,,
310.69,2.0,,,
310.73,2.0,,,
310.76,2.0,,,
310.79,2.0,,,
310.83,2.0,,,
310.86,2.0,,,
310.88,2.0,,,
310.89,2.0,,,
310.93,2.0,,,
310.96,2.0,,,
310.99,2.0,,,
311.02,,,1.0,
311.03,2.0,,,
311.06,2.0,,,
311.09,2.0,,,
311.13,2.0,,,
311.16,2.0,,,
311.19,2.0,,,
311.21,2.0,,,
311.23,2.0,,,
311.26,2.0,,,
311.29,2.0,,,
311.33,2.0,,,
311.36,2.0,,,
311.39,2.0,,,
311.43,2.0,,,
311.46,2.0,,,
311.49,2.0,,,
311.52,,,2.0,
311.53,2.0,,,
311.56,2.0,,,
311.59,2.0,,,
311.6,2.0,,,
311.63,2.0,,,
311.66,2.0,,,
311.69,2.0,,,
311.73,2.0,,,
311.76,2.0,,,
311.79,2.0,,,
311.83,2.0,,,
311.86,2.0,,,
311.89,2.0,,,
311.93,2.0,,,
311.96,2.0,,,
311.99,2.0,,,
312.02,2.0,,2.0,
312.03,2.0,,,
312.06,2.0,,,
312.09,2.0,,,
312.13,2.0,,,
312.16,2.0,,,
312.19,2.0,,,
312.23,2.0,,,
312.26,2.0,,,
312.29,2.0,,,
312.33,2.0,,,
312.36,2.0,,,
312.4,2.0,,,
312.43,2.0,,,
312.46,2.0,,,
312.5,2.0,,,
312.52,,,2.0,
312.53,2.0,,,
312.56,2.0,,,
312.58,2.0,,,
312.6,2.0,,,
312.63,2.0,,,
312.66,2.0,,,
312.7,2.0,,,
312.73,2.0,,,
312.76,2.0,,,
312.79,2.0,,,
312.83,2.0,,,
312.86,2.0,,,
312.9,2.0,,,
312.93,2.0,,,
312.96,2.0,,,
313.0,2.0,,,
313.02,,,2.0,
313.03,2.0,,,
313.06,2.0,,,
313.1,2.0,,,
313.13,2.0,,,
313.16,2.0,,,
313.2,2.0,,,
313.23,2.0,,,
313.26,2.0,,,
313.29,2.0,,,
313.33,2.0,,,
313.36,2.0,,,
313.4,2.0,,,
313.43,2.0,,,
313.46,2.0,,,
313.48,2.0,,,
313.5,2.0,,,
313.52,,,2.0,
313.53,2.0,,,
313.56,2.0,,,
313.6,2.0,,,
313.63,2.0,,,
313.66,2.0,,,
313.7,2.0,,,
313.73,2.0,,,
313.76,2.0,,,
313.79,2.0,,,
313.83,2.0,,,
313.86,2.0,,,
313.9,2.0,,,
313.93,2.0,,,
313.96,2.0,,,
314.0,2.0,,,
314.02,,,2.0,
314.03,2.0,,,
314.06,2.0,,,
314.1,2.0,,,
314.13,2.0,,,
314.16,2.0,,,
314.2,2.0,,,
314.23,2.0,,,
314.26,2.0,,,
314.29,2.0,,,
314.33,2.0,,,
314.36,2.0,,,
314.4,2.0,,,
314.43,2.0,,,
314.46,2.0,,,
314.5,2.0,,,
314.52,,,2.0,
314.53,2.0,,,
314.56,2.0,,,
314.6,2.0,,,
314.63,2.0,,,
314.66,2.0,,,
314.7,2.0,,,
314.73,2.0,,,
314.76,2.0,,,
314.79,2.0,,,
314.83,2.0,,,
314.86,2.0,,,
314.9,2.0,,,
314.93,2.0,,,
314.96,2.0,,,
315.0,2.0,,,
315.02,,,2.0,
315.03,2.0,,,
315.06,2.0,,,
315.1,2.0,,,
315.13,2.0,,,
315.16,2.0,,,
315.2,2.0,,,
315.23,2.0,,,
315.26,2.0,,,
315.29,2.0,,,
315.33,2.0,,,
315.36,2.0,,,
315.4,2.0,,,
315.43,2.0,,,
315.46,2.0,,,
315.5,2.0,,,
315.52,,,2.0,
315.53,2.0,,,
315.56,2.0,,,
315.6,2.0,,,
315.63,2.0,,,
315.66,2.0,,,
315.7,2.0,,,
315.73,2.0,,,
315.76,2.0,,,
315.79,2.0,,,
315.83,2.0,,,
315.86,2.0,,,
315.9,2.0,,,
315.93,2.0,,,
315.96,2.0,,,
316.0,2.0,,,
316.02,,,2.0,
316.03,2.0,,,
316.06,2.0,,,
316.1,2.0,,,
316.13,2.0,,,
316.16,2.0,,,
316.2,2.0,,,
316.23,2.0,,,
316.26,2.0,,,
316.3,2.0,,,
316.33,2.0,,,
316.36,2.0,,,
316.4,2.0,,,
316.43,2.0,,,
316.46,2.0,,,
316.5,2.0,,,
316.52,,,2.0,
316.53,2.0,,,
316.56,2.0,,,
316.6,2.0,,,
316.63,2.0,,,
316.66,2.0,,,
316.7,2.0,,,
316.73,2.0,,,
316.76,2.0,,,
316.8,2.0,,,
316.83,2.0,,,
316.86,2.0,,,
316.9,2.0,,,
316.93,2.0,,,
316.96,2.0,,,
317.0,2.0,,,
317.02,,,2.0,
317.03,2.0,,,
317.06,2.0,,,
317.1,2.0,,,
317.13,2.0,,,
317.16,2.0,,,
317.2,2.0,,,
317.23,2.0,,,
317.26,2.0,,,
317.3,2.0,,,
317.33,2.0,,,
317.36,2.0,,,
317.4,2.0,,,
317.43,2.0,,,
317.46,2.0,,,
317.5,2.0,,,
317.52,,,2.0,
317.53,2.0,,,
317.56,2.0,,,
317.6,2.0,,,
317.63,2.0,,,
317.66,2.0,,,
317.7,2.0,,,
317.73,2.0,,,
317.79,2.0,,,
317.8,2.0,,,
317.83,2.0,,,
317.86,2.0,,,
317.9,2.0,,,
317.93,2.0,,,
317.96,2.0,,,
318.0,2.0,,,
318.02,,,2.0,
318.03,2.0,,,
318.06,2.0,,,
318.1,2.0,,,
318.16,2.0,,,
318.18,2.0,,,
318.2,2.0,,,
318.23,2.0,,,
318.26,2.0,,,
318.3,2.0,,,
318.33,2.0,,,
318.36,2.0,,,
318.4,2.0,,,
318.43,2.0,,,
318.46,2.0,,,
318.5,2.0,,,
318.52,,,2.0,
318.53,2.0,,,
318.56,2.0,,,
318.6,2.0,,,
318.63,2.0,,,
318.66,2.0,,,
318.7,2.0,,,
318.73,2.0,,,
318.76,2.0,,,
318.8,2.0,,,
318.83,2.0,,,
318.86,2.0,,,
318.9,2.0,,,
318.93,2.0,,,
318.96,2.0,,,
319.0,2.0,,,
319.02,,,2.0,
319.03,2.0,,,
319.06,2.0,,,
319.1,2.0,,,
319.13,2.0,,,
319.16,2.0,,,
319.2,2.0,,,
319.23,2.0,,,
319.26,2.0,,,
319.3,2.0,,,
319.33,2.0,,,
319.36,2.0,,,
319.4,2.0,,,
319.43,2.0,,,
319.46,2.0,,,
319.5,2.0,,,
319.52,,,2.0,
319.53,2.0,,,
319.56,2.0,,,
319.6,2.0,,,
319.63,2.0,,,
319.66,2.0,,,
319.7,2.0,,,
319.73,2.0,,,
319.76,2.0,,,
319.8,2.0,,,
319.83,2.0,,,
319.86,2.0,,,
319.9,2.0,,,
319.93,2.0,,,
319.96,2.0,,,
320.0,2.0,,,
320.02,,,2.0,
320.03,2.0,,,
320.06,2.0,,,
320.1,2.0,,,
320.13,2.0,,,
320.16,2.0,,,
320.2,2.0,,,
320.23,2.0,,,
320.26,2.0,,,
320.3,2.0,,,
320.33,2.0,,,
320.36,2.0,,,
320.4,2.0,,,
320.43,2.0,,,
320.47,2.0,,,
320.5,2.0,,,
320.52,,,2.0,
320.53,2.0,,,
320.57,2.0,,,
320.6,2.0,,,
320.63,2.0,,,
320.66,2.0,,,
320.67,,1.0,,
320.7,2.0,,,
320.73,2.0,,,
320.76,2.0,,,
320.8,2.0,,,
320.83,2.0,,,
320.86,2.0,,,
320.9,2.0,,,
320.93,2.0,,,
320.97,2.0,,,
321.0,2.0,,,
321.02,,,1.0,
321.03,2.0,,,
321.07,2.0,,,
321.1,2.0,,,
321.13,2.0,,,
321.16,2.0,,,
321.2,2.0,,,
321.23,2.0,,,
321.26,2.0,,,
321.3,2.0,,,
321.33,2.0,,,
321.36,2.0,,,
321.4,2.0,,,
321.43,2.0,,,
321.47,2.0,,,
321.5,2.0,,,
321.52,,,2.0,
321.53,2.0,,,
321.57,2.0,,,
321.6,2.0,,,
321.63,2.0,,,
321.66,2.0,,,
321.7,2.0,,,
321.73,2.0,,,
321.76,2.0,,,
321.8,2.0,,,
321.83,2.0,,,
321.86,2.0,,,
321.9,2.0,,,
321.93,2.0,,,
321.97,2.0,,,
322.0,2.0,,,
322.02,,,2.0,
322.03,2.0,,,
322.07,2.0,,,
322.1,2.0,,,
322.13,2.0,,,
322.16,2.0,,,
322.2,2.0,,,
322.23,2.0,,,
322.26,2.0,,,
322.3,2.0,,,
322.32,2.0,,,
322.36,2.0,,,
322.39,2.0,,,
322.42,2.0,,,
322.46,2.0,,,
322.49,2.0,,,
322.52,2.0,,2.0,
322.56,2.0,,,
322.59,2.0,,,
322.62,2.0,,,
322.66,2.0,,,
322.69,2.0,,,
322.72,2.0,,,
322.76,2.0,,,
322.79,2.0,,,
322.82,2.0,,,
322.86,2.0,,,
322.89,2.0,,,
322.92,2.0,,,
322.96,2.0,,,
322.99,2.0,,,
323.02,2.0,,2.0,
323.06,2.0,,,
323.09,2.0,,,
323.12,2.0,,,
323.16,2.0,,,
323.19,2.0,,,
323.22,2.0,,,
323.26,2.0,,,
323.29,2.0,,,
323.32,2.0,,,
323.36,2.0,,,
323.39,2.0,,,
323.42,2.0,,,
323.46,2.0,,,
323.49,2.0,,,
323.52,2.0,,2.0,
323.56,2.0,,,
323.59,2.0,,,
323.62,2.0,,,
323.66,2.0,,,
323.69,2.0,,,
323.72,2.0,,,
323.76,2.0,,,
323.79,2.0,,,
323.82,2.0,,,
323.86,2.0,,,
323.89,2.0,,,
323.92,2.0,,,
