time,faces_039,faces_040,faces_041
158.0,2.0,,
241.2,2.0,,
241.23,2.0,,
241.27,2.0,,
241.3,2.0,,
241.33,2.0,,
241.37,2.0,,
241.4,2.0,,
241.43,2.0,,
241.47,2.0,,
241.5,2.0,,
241.53,2.0,,
241.57,2.0,,
241.6,2.0,,
241.63,2.0,,
241.67,2.0,,
241.7,2.0,,
241.73,2.0,,
241.77,2.0,,
241.8,2.0,,
241.83,2.0,,
241.87,2.0,,
241.9,2.0,,
241.94,2.0,,
241.97,2.0,,
242.0,2.0,,
242.03,2.0,,
242.07,2.0,,
242.1,2.0,,
242.14,2.0,,
242.17,2.0,,
242.2,2.0,,
242.24,2.0,,
242.27,2.0,,
242.3,2.0,,
242.33,2.0,,
242.37,2.0,,
242.4,2.0,,
242.44,2.0,,
242.47,2.0,,
242.5,2.0,,
242.53,2.0,,
242.57,2.0,,
242.6,2.0,,
242.64,2.0,,
242.67,2.0,,
242.7,2.0,,
242.74,2.0,,
242.77,2.0,,
242.8,2.0,,
242.83,2.0,,
242.87,2.0,,
242.9,2.0,,
242.94,2.0,,
242.97,2.0,,
243.0,2.0,,
243.04,2.0,,
243.07,2.0,,
243.1,2.0,,
243.14,2.0,,
243.17,2.0,,
243.2,2.0,,
243.24,2.0,,
243.27,2.0,,
243.3,2.0,,
243.33,2.0,,
243.37,2.0,,
243.4,2.0,,
243.44,2.0,,
243.47,2.0,,
243.5,2.0,,
243.54,2.0,,
243.57,2.0,,
243.6,2.0,,
243.64,2.0,,
243.67,2.0,,
243.7,2.0,,
243.74,2.0,,
243.77,2.0,,
243.8,2.0,,
243.83,2.0,,
243.87,2.0,,
243.9,2.0,,
243.94,2.0,,
243.97,2.0,,
244.0,2.0,,
244.04,2.0,,
244.07,2.0,,
244.1,2.0,,
244.14,2.0,,
244.17,2.0,,
244.2,2.0,,
244.24,2.0,,
244.27,2.0,,
244.3,2.0,,
244.33,2.0,,
244.37,2.0,,
244.4,2.0,,
244.44,2.0,,
244.47,2.0,,
244.5,2.0,,
244.54,2.0,,
244.57,2.0,,
244.6,2.0,,
244.64,2.0,,
244.67,2.0,,
244.7,2.0,,
244.74,2.0,,
244.77,2.0,,
244.8,2.0,,
244.83,2.0,,
244.87,2.0,,
244.9,2.0,,
244.94,2.0,,
244.97,2.0,,
245.0,2.0,,
245.04,2.0,,
245.07,2.0,,
245.1,2.0,,
245.14,2.0,,
245.17,2.0,,
245.2,2.0,,
245.24,2.0,,
245.27,2.0,,
245.3,2.0,,
245.33,2.0,,
245.37,2.0,,
245.4,2.0,,
245.44,2.0,,
245.47,2.0,,
245.5,2.0,,
245.54,2.0,,
245.57,2.0,,
245.6,2.0,,
245.64,2.0,,
245.67,2.0,,
245.7,2.0,,
245.74,2.0,,
245.77,2.0,,
245.8,2.0,,
245.84,2.0,,
245.87,2.0,,
245.9,2.0,,
245.94,2.0,,
245.97,2.0,,
246.0,2.0,,
246.04,2.0,,
246.07,2.0,,
246.1,2.0,,
246.14,2.0,,
246.17,2.0,,
246.2,2.0,,
246.24,2.0,,
246.27,2.0,,
246.3,2.0,,
246.34,2.0,,
246.37,2.0,,
246.4,2.0,,
246.44,2.0,,
246.47,2.0,,
246.5,2.0,,
246.54,2.0,,
246.57,2.0,,
246.6,2.0,,
246.64,2.0,,
246.67,2.0,,
246.7,2.0,,
246.74,2.0,,
246.77,2.0,,
246.8,2.0,,
246.84,2.0,,
246.87,2.0,,
246.9,2.0,,
246.94,2.0,,
246.97,2.0,,
247.0,2.0,,
247.04,2.0,,
247.07,2.0,,
247.1,2.0,,
247.14,2.0,,
247.17,2.0,,
247.2,2.0,,
247.24,2.0,,
247.27,2.0,,
247.3,2.0,,
247.34,2.0,,
247.37,2.0,,
247.4,2.0,,
247.44,2.0,,
247.47,2.0,,
247.5,2.0,,
247.54,2.0,,
247.57,2.0,,
247.6,2.0,,
247.64,2.0,,
247.67,2.0,,
247.7,2.0,,
247.74,2.0,,
247.77,2.0,,
247.8,2.0,,
247.84,2.0,,
247.87,2.0,,
247.9,2.0,,
247.94,2.0,,
247.97,2.0,,
248.0,2.0,,
248.04,2.0,,
248.07,2.0,,
248.1,2.0,,
248.14,2.0,,
248.17,2.0,,
248.2,2.0,,
248.24,2.0,,
248.27,2.0,,
248.3,2.0,,
248.34,2.0,,
248.37,2.0,,
248.4,2.0,,
248.44,2.0,,
248.47,2.0,,
248.5,2.0,,
248.54,2.0,,
248.57,2.0,,
248.6,2.0,,
248.64,2.0,,
248.67,2.0,,
248.7,2.0,,
248.74,2.0,,
248.77,2.0,,
248.8,2.0,,
248.84,2.0,,
248.87,2.0,,
248.9,2.0,,
248.94,2.0,,
248.97,2.0,,
249.0,2.0,,
249.04,2.0,,
249.07,2.0,,
249.1,2.0,,
249.14,2.0,,
249.17,2.0,,
249.2,2.0,,
249.24,2.0,,
249.27,2.0,,
249.3,2.0,,
249.34,2.0,,
249.37,2.0,,
249.4,2.0,,
249.44,2.0,,
249.47,2.0,,
249.5,2.0,,
249.54,2.0,,
249.57,2.0,,
249.6,2.0,,
249.64,2.0,,
249.67,2.0,,
249.7,2.0,,
249.74,2.0,,
249.77,2.0,,
249.8,2.0,,
249.84,2.0,,
249.87,2.0,,
249.9,2.0,,
249.94,2.0,,
249.97,2.0,,
250.0,2.0,,
250.04,2.0,,
