frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
13570,07:31.000,07:31.027,3,178.0,510.0,358.0,730.0,1273.0,503.0,1437.0,715.0,773.0,631.0,924.0,822.0
13585,07:31.500,07:31.527,3,220.0,608.0,394.0,830.0,1310.0,600.0,1472.0,808.0,809.0,732.0,955.0,920.0
13600,07:32.000,07:32.028,3,1286.0,592.0,1447.0,801.0,164.0,574.0,344.0,795.0,781.0,714.0,931.0,905.0
13615,07:32.500,07:32.528,3,180.0,555.0,363.0,781.0,1295.0,552.0,1458.0,764.0,789.0,678.0,941.0,877.0
13630,07:33.000,07:33.028,3,164.0,551.0,348.0,779.0,1294.0,551.0,1458.0,763.0,787.0,680.0,938.0,876.0
13645,07:33.500,07:33.528,3,1309.0,553.0,1470.0,764.0,177.0,552.0,357.0,776.0,798.0,680.0,948.0,877.0
13660,07:34.000,07:34.028,3,154.0,557.0,335.0,786.0,1308.0,545.0,1469.0,757.0,792.0,676.0,941.0,871.0
13675,07:34.500,07:34.528,3,160.0,553.0,342.0,781.0,1318.0,545.0,1480.0,755.0,801.0,674.0,949.0,865.0
13690,07:35.000,07:35.028,3,182.0,562.0,364.0,790.0,1317.0,545.0,1480.0,754.0,809.0,676.0,958.0,869.0
13705,07:35.500,07:35.528,3,188.0,571.0,369.0,796.0,1313.0,546.0,1474.0,757.0,812.0,685.0,961.0,877.0
13720,07:36.000,07:36.030,3,186.0,572.0,368.0,796.0,1311.0,545.0,1471.0,755.0,819.0,683.0,967.0,875.0
13735,07:36.500,07:36.530,3,202.0,581.0,383.0,803.0,1323.0,561.0,1485.0,768.0,826.0,698.0,975.0,885.0
13750,07:37.000,07:37.022,3,104.0,801.0,294.0,1034.0,1261.0,824.0,1420.0,1027.0,740.0,930.0,897.0,1132.0
13765,07:37.500,07:37.522,3,165.0,759.0,349.0,981.0,1297.0,770.0,1457.0,969.0,783.0,871.0,932.0,1062.0
13780,07:38.000,07:38.022,3,158.0,758.0,343.0,980.0,1289.0,767.0,1449.0,967.0,789.0,868.0,938.0,1058.0
13795,07:38.500,07:38.522,3,180.0,751.0,364.0,976.0,1307.0,761.0,1468.0,965.0,798.0,869.0,943.0,1057.0
13810,07:39.000,07:39.022,3,202.0,756.0,386.0,980.0,1318.0,752.0,1479.0,956.0,813.0,860.0,960.0,1051.0
13825,07:39.500,07:39.522,3,237.0,738.0,417.0,959.0,1344.0,744.0,1506.0,949.0,843.0,846.0,988.0,1037.0
