frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
6768,06:06.667,1,1456.0,890.0,1619.0,1092.0,,,,,,,,
6769,07:24.170,1,1454.0,885.0,1617.0,1088.0,,,,,,,,
6770,07:24.203,1,1454.0,881.0,1617.0,1084.0,,,,,,,,
6771,07:24.237,1,1456.0,878.0,1618.0,1085.0,,,,,,,,
6772,07:24.270,1,1458.0,882.0,1620.0,1088.0,,,,,,,,
6773,07:24.303,1,1462.0,888.0,1624.0,1091.0,,,,,,,,
6774,07:24.337,1,1464.0,889.0,1627.0,1093.0,,,,,,,,
6775,07:24.370,1,1469.0,890.0,1631.0,1094.0,,,,,,,,
6776,07:24.403,1,1474.0,895.0,1636.0,1098.0,,,,,,,,
6777,07:24.437,1,1477.0,896.0,1641.0,1100.0,,,,,,,,
6778,07:24.470,1,1479.0,894.0,1644.0,1099.0,,,,,,,,
6779,07:24.503,1,1481.0,890.0,1645.0,1096.0,,,,,,,,
6780,07:24.537,1,1482.0,888.0,1646.0,1094.0,,,,,,,,
6781,07:24.570,1,1482.0,886.0,1646.0,1092.0,,,,,,,,
6782,07:24.603,1,1483.0,886.0,1647.0,1092.0,,,,,,,,
6783,07:24.637,1,1482.0,886.0,1646.0,1091.0,,,,,,,,
6784,07:24.670,1,1482.0,886.0,1646.0,1090.0,,,,,,,,
6785,07:24.703,1,1480.0,886.0,1644.0,1090.0,,,,,,,,
6786,07:24.737,1,1479.0,886.0,1644.0,1089.0,,,,,,,,
6787,07:24.770,1,1480.0,886.0,1644.0,1088.0,,,,,,,,
6788,07:24.803,1,1481.0,881.0,1645.0,1084.0,,,,,,,,
6789,07:24.837,1,1482.0,873.0,1646.0,1080.0,,,,,,,,
6790,07:24.870,1,1484.0,873.0,1648.0,1080.0,,,,,,,,
6791,07:24.903,1,1486.0,869.0,1650.0,1080.0,,,,,,,,
6792,07:24.937,1,1487.0,871.0,1651.0,1081.0,,,,,,,,
6793,07:24.970,1,1487.0,870.0,1651.0,1082.0,,,,,,,,
6794,07:25.003,1,1487.0,874.0,1651.0,1084.0,,,,,,,,
6795,07:25.037,1,1488.0,877.0,1652.0,1085.0,,,,,,,,
