frame,time,faces_detected_count,033_detected,033_tl_x,033_tl_y,033_br_x,033_br_y,034_detected,034_tl_x,034_tl_y,034_br_x,034_br_y,035_detected,035_tl_x,035_tl_y,035_br_x,035_br_y,036_detected,036_tl_x,036_tl_y,036_br_x,036_br_y,UNKNOWN_detected,UNKNOWN_tl_x,UNKNOWN_tl_y,UNKNOWN_br_x,UNKNOWN_br_y
5792,03:03.991,2,False,,,,,False,,,,,True,1265,699,1349,811,False,,,,,True,1890,761,1964,888
5807,03:04.468,2,False,,,,,False,,,,,True,1267,701,1350,811,False,,,,,True,1890,760,1965,890
5822,03:04.944,2,False,,,,,False,,,,,True,1268,700,1352,811,False,,,,,True,1892,763,1967,888
5837,03:05.421,2,False,,,,,False,,,,,True,1267,699,1351,810,False,,,,,True,1891,760,1969,891
5852,03:05.897,2,False,,,,,False,,,,,True,1268,699,1352,812,False,,,,,True,1897,763,1974,890
5867,03:06.374,2,False,,,,,False,,,,,True,1299,746,1384,857,False,,,,,True,1944,807,2019,940
5882,03:06.850,2,False,,,,,False,,,,,True,1449,633,1537,751,False,,,,,True,2150,677,2240,819
5897,03:07.327,2,False,,,,,False,,,,,True,1325,642,1409,755,False,,,,,True,1980,654,2059,789
5912,03:07.803,2,False,,,,,False,,,,,True,1343,737,1428,850,False,,,,,True,2001,767,2079,904
5927,03:08.280,2,False,,,,,False,,,,,True,1432,851,1518,963,False,,,,,True,2124,907,2213,1050
5942,03:08.756,2,False,,,,,False,,,,,True,1368,793,1452,905,False,,,,,True,2034,848,2118,986
5957,03:09.233,2,False,,,,,False,,,,,True,1385,795,1470,906,False,,,,,True,2056,857,2136,993
5972,03:09.709,2,False,,,,,False,,,,,True,1353,788,1437,899,False,,,,,True,2010,853,2087,983
5987,03:10.186,2,False,,,,,False,,,,,True,1347,778,1431,888,False,,,,,True,2005,837,2082,969
6002,03:10.662,2,False,,,,,False,,,,,True,1341,779,1425,892,False,,,,,True,1995,836,2071,970
6017,03:11.139,2,False,,,,,False,,,,,True,1343,781,1428,893,False,,,,,True,1995,840,2072,974
6032,03:11.615,2,False,,,,,False,,,,,True,1350,779,1435,890,False,,,,,True,2006,847,2078,976
6047,03:12.092,2,False,,,,,False,,,,,True,1347,773,1433,887,False,,,,,True,2004,843,2076,971
6062,03:12.568,2,False,,,,,False,,,,,True,1354,766,1438,878,False,,,,,True,2010,834,2088,964
6077,03:13.045,2,False,,,,,False,,,,,True,1354,770,1437,881,False,,,,,True,2009,838,2085,970
6092,03:13.521,2,False,,,,,False,,,,,True,1354,772,1438,881,False,,,,,True,2009,839,2085,968
6107,03:13.998,2,False,,,,,False,,,,,True,1353,766,1437,877,False,,,,,True,2009,827,2089,962
6122,03:14.474,2,False,,,,,False,,,,,True,1351,769,1436,880,False,,,,,True,2006,831,2085,964
6137,03:14.951,2,False,,,,,False,,,,,True,1340,763,1425,875,False,,,,,True,1994,825,2073,959
6152,03:15.427,2,False,,,,,False,,,,,True,1345,762,1430,873,False,,,,,True,2002,822,2080,958
6167,03:15.904,2,False,,,,,False,,,,,True,1345,773,1429,883,False,,,,,True,1999,836,2077,966
6182,03:16.380,2,False,,,,,False,,,,,True,1350,781,1434,891,False,,,,,True,2004,845,2077,975
6197,03:16.857,2,False,,,,,False,,,,,True,1349,779,1434,890,False,,,,,True,2005,841,2078,973
6212,03:17.333,2,False,,,,,False,,,,,True,1352,777,1436,892,False,,,,,True,2005,847,2077,972
6227,03:17.810,1,False,,,,,False,,,,,True,1349,776,1435,887,False,,,,,False,,,,
6242,03:18.286,2,False,,,,,False,,,,,True,1352,773,1436,883,False,,,,,True,2007,841,2083,966
6257,03:18.763,2,False,,,,,False,,,,,True,1356,770,1441,881,False,,,,,True,2008,830,2086,961
6272,03:19.239,2,False,,,,,False,,,,,True,1355,762,1438,872,False,,,,,True,2008,820,2089,958
6287,03:19.716,2,False,,,,,False,,,,,True,1359,752,1443,864,False,,,,,True,2012,812,2092,949
6302,03:20.192,2,False,,,,,False,,,,,True,1361,738,1446,852,False,,,,,True,2014,797,2096,931
6317,03:20.669,2,False,,,,,False,,,,,True,1364,741,1447,852,False,,,,,True,2018,802,2103,937
6332,03:21.145,2,False,,,,,False,,,,,True,1369,736,1453,849,False,,,,,True,2026,802,2107,940
6347,03:21.622,2,False,,,,,False,,,,,True,1374,726,1460,838,False,,,,,True,2034,792,2111,928
6362,03:22.098,2,False,,,,,False,,,,,True,1375,730,1460,841,False,,,,,True,2034,797,2120,933
6377,03:22.575,2,False,,,,,False,,,,,True,1374,738,1459,852,False,,,,,True,2037,803,2122,938
6392,03:23.051,2,False,,,,,False,,,,,True,1373,738,1459,848,False,,,,,True,2031,805,2111,939
